"検出 右"
"DATA No","DATE","TIME","検出情報 右 撮像回数","検出情報 右 株番号","検出情報 右 撮像数","検出情報 右 処理時間[s]","検出情報 右 判定値","検出情報 右 スコア","検出情報 右 サイズＸ[mm]","検出情報 右 サイズＹ[mm]","検出情報 右 縦横比","検出情報 右 中心Ｘ[mm]","検出情報 右 中心Ｙ[mm]","検出情報 右 分解能","検出情報 右 積算位置[mm]","検出情報 右 車体昇降[mm]","検出情報 右 外葉押え[mm]","検出情報 右 スコア閾値","検出情報 右 サイズ閾値(小)[mm]","検出情報 右 サイズ閾値(大)[mm]","検出情報 右 縦横比閾値"
10,2025/12/15,16:21:07,18,1,1490,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
11,2025/12/15,16:21:08,19,1,1666,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
12,2025/12/15,16:21:08,20,1,1841,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
13,2025/12/15,16:21:08,21,1,2008,1.200000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
14,2025/12/15,16:21:09,22,1,2164,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
15,2025/12/15,16:21:09,23,1,2323,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
16,2025/12/15,16:21:09,24,1,2492,1.200000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
17,2025/12/15,16:21:10,25,1,2649,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
18,2025/12/15,16:21:10,26,1,2828,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
19,2025/12/15,16:21:10,27,1,2999,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
20,2025/12/15,16:21:11,28,1,3198,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
21,2025/12/15,16:21:11,29,1,3360,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
22,2025/12/15,16:21:11,30,1,3546,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
23,2025/12/15,16:21:12,31,1,3717,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
24,2025/12/15,16:21:12,32,1,3884,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
25,2025/12/15,16:21:12,33,1,4042,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
26,2025/12/15,16:21:13,34,1,4228,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
27,2025/12/15,16:21:13,35,1,4397,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
28,2025/12/15,16:21:13,36,1,4582,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
29,2025/12/15,16:21:14,37,1,4766,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
30,2025/12/15,16:21:14,38,1,4933,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
31,2025/12/15,16:21:14,39,1,5117,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
32,2025/12/15,16:21:15,40,1,5294,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
33,2025/12/15,16:21:15,41,1,5450,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
34,2025/12/15,16:21:15,42,1,5632,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
35,2025/12/15,16:21:16,43,1,5817,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
36,2025/12/15,16:21:16,44,1,5998,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
37,2025/12/15,16:21:16,45,1,6174,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
38,2025/12/15,16:21:16,46,1,6369,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
39,2025/12/15,16:21:17,47,1,6549,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
40,2025/12/15,16:21:17,48,1,6728,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
41,2025/12/15,16:21:17,49,1,6907,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
42,2025/12/15,16:21:18,50,1,7080,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
43,2025/12/15,16:21:18,51,1,7251,1.200000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
44,2025/12/15,16:21:18,52,1,7408,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
45,2025/12/15,16:21:19,53,1,7589,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
46,2025/12/15,16:21:19,54,1,7763,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
47,2025/12/15,16:21:19,55,1,7930,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
48,2025/12/15,16:21:20,56,1,8096,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
49,2025/12/15,16:21:20,57,1,8280,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
50,2025/12/15,16:21:20,58,1,8459,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
51,2025/12/15,16:21:21,59,1,8623,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
52,2025/12/15,16:21:21,60,1,8809,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
53,2025/12/15,16:21:21,61,1,8995,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
54,2025/12/15,16:21:22,62,1,9183,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
55,2025/12/15,16:21:22,63,1,9371,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
56,2025/12/15,16:21:22,64,1,9554,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
57,2025/12/15,16:21:23,65,1,9730,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
58,2025/12/15,16:21:23,66,1,9906,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
59,2025/12/15,16:21:23,67,1,10072,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
60,2025/12/15,16:21:24,68,1,10233,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
61,2025/12/15,16:21:24,69,1,10416,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
62,2025/12/15,16:21:24,70,1,10591,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
63,2025/12/15,16:21:25,71,1,10768,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
64,2025/12/15,16:21:25,72,1,10937,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
65,2025/12/15,16:21:25,73,1,11109,1.210000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
66,2025/12/15,16:21:25,74,1,11261,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
67,2025/12/15,16:21:26,75,1,11442,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
68,2025/12/15,16:21:26,76,1,11613,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
69,2025/12/15,16:21:26,77,1,11777,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
70,2025/12/15,16:21:27,78,1,11971,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
71,2025/12/15,16:21:27,79,1,12151,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
72,2025/12/15,16:21:27,80,1,12319,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
73,2025/12/15,16:21:28,81,1,12508,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
74,2025/12/15,16:21:28,82,1,12687,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
75,2025/12/15,16:21:28,83,1,12867,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
76,2025/12/15,16:21:29,84,1,13044,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
77,2025/12/15,16:21:29,85,1,13211,1.200000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
78,2025/12/15,16:21:29,86,1,13367,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
79,2025/12/15,16:21:30,87,1,13559,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
80,2025/12/15,16:21:30,88,1,13736,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
81,2025/12/15,16:21:30,89,1,13912,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
82,2025/12/15,16:21:31,90,1,14091,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
83,2025/12/15,16:21:31,91,1,14250,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
84,2025/12/15,16:21:31,92,1,14433,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
85,2025/12/15,16:21:32,93,1,14605,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
86,2025/12/15,16:21:32,94,1,14773,1.220000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
87,2025/12/15,16:21:32,95,1,14925,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
88,2025/12/15,16:21:33,96,1,15098,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
89,2025/12/15,16:21:33,97,1,15271,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
90,2025/12/15,16:21:33,98,1,15442,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
91,2025/12/15,16:21:34,99,1,15603,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
92,2025/12/15,16:21:34,100,1,15786,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
93,2025/12/15,16:21:34,101,1,15959,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
94,2025/12/15,16:21:34,102,1,16120,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
95,2025/12/15,16:21:35,103,1,16307,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
96,2025/12/15,16:21:35,104,1,16483,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
97,2025/12/15,16:21:35,105,1,16675,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
98,2025/12/15,16:21:36,106,1,16850,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
99,2025/12/15,16:21:36,107,1,17025,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
100,2025/12/15,16:21:36,108,1,17186,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
