"検出 右"
"DATA No","DATE","TIME","検出情報 右 撮像回数","検出情報 右 株番号","検出情報 右 撮像数","検出情報 右 処理時間[s]","検出情報 右 判定値","検出情報 右 スコア","検出情報 右 サイズＸ[mm]","検出情報 右 サイズＹ[mm]","検出情報 右 縦横比","検出情報 右 中心Ｘ[mm]","検出情報 右 中心Ｙ[mm]","検出情報 右 分解能","検出情報 右 積算位置[mm]","検出情報 右 車体昇降[mm]","検出情報 右 外葉押え[mm]","検出情報 右 スコア閾値","検出情報 右 サイズ閾値(小)[mm]","検出情報 右 サイズ閾値(大)[mm]","検出情報 右 縦横比閾値"
12,2025/12/17,11:53:36,2066,2,8,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.289600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
13,2025/12/17,11:53:37,2067,3,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.672100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
14,2025/12/17,11:53:37,2068,3,2,1.060000E+02,4,378,9.515000E+03,8.079000E+03,1.100000E+01,6.493600E+04,1.819600E+04,3.338800E+04,3.225000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
15,2025/12/17,11:53:37,2069,3,3,1.150000E+02,6,998,7.178000E+03,7.478000E+03,1.000000E+01,6.526900E+04,1.435600E+04,3.338800E+04,3.211000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
16,2025/12/17,11:53:38,2070,3,4,1.060000E+02,6,998,7.178000E+03,8.914000E+03,1.200000E+01,6.526900E+04,1.118400E+04,3.338800E+04,3.893000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
17,2025/12/17,11:53:38,2071,3,5,1.070000E+02,6,997,7.612000E+03,7.812000E+03,1.000000E+01,6.537000E+04,7.912000E+03,3.338800E+04,4.461000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
18,2025/12/17,11:53:38,2072,3,6,1.090000E+02,6,998,7.245000E+03,7.512000E+03,1.000000E+01,6.537000E+04,4.640000E+03,3.338800E+04,5.002000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
19,2025/12/17,11:53:39,2073,3,7,1.140000E+02,6,998,7.579000E+03,7.579000E+03,1.000000E+01,6.533600E+04,1.535000E+03,3.338800E+04,5.776000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
20,2025/12/17,11:53:39,2074,3,8,1.030000E+02,6,996,7.712000E+03,7.044000E+03,1.000000E+01,6.537000E+04,6.366700E+04,3.338800E+04,6.175000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
21,2025/12/17,11:53:39,2075,4,1,9.800000E+01,6,975,7.912000E+03,7.445000E+03,1.000000E+01,6.526900E+04,6.046200E+04,3.338800E+04,6.701000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
22,2025/12/17,11:53:39,2076,4,2,1.050000E+02,6,971,7.645000E+03,7.579000E+03,1.000000E+01,6.537000E+04,5.729000E+04,3.338800E+04,7.373000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
23,2025/12/17,11:53:40,2077,4,3,1.150000E+02,6,927,7.612000E+03,7.746000E+03,1.000000E+01,6.537000E+04,5.408400E+04,3.338800E+04,7.968000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
24,2025/12/17,11:53:40,2078,4,4,1.010000E+02,6,858,7.712000E+03,9.882000E+03,1.200000E+01,2.330000E+02,5.107900E+04,3.338800E+04,8.803000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
25,2025/12/17,11:53:40,2079,4,5,1.070000E+02,4,549,6.811000E+03,7.311000E+03,1.000000E+01,6.503600E+04,4.754000E+04,3.338800E+04,9.093000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
26,2025/12/17,11:53:41,2080,4,6,1.080000E+02,4,445,1.045000E+04,7.011000E+03,1.400000E+01,5.670000E+02,4.463600E+04,3.338800E+04,1.001700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
27,2025/12/17,11:53:41,2081,4,7,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.475700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
28,2025/12/17,11:53:42,2082,5,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.145300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
29,2025/12/17,11:53:42,2083,5,2,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.528100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
30,2025/12/17,11:53:42,2084,5,3,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.917900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
31,2025/12/17,11:53:43,2085,5,4,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.300700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
32,2025/12/17,11:53:43,2086,5,5,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.689800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
33,2025/12/17,11:53:43,2087,5,6,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.077100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
34,2025/12/17,11:53:44,2088,5,7,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.469500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
35,2025/12/17,11:53:44,2089,6,1,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.965000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
36,2025/12/17,11:53:44,2090,6,2,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,9.768000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
37,2025/12/17,11:53:45,2091,6,3,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.359700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
38,2025/12/17,11:53:45,2092,6,4,1.040000E+02,4,620,5.943000E+03,5.108000E+03,1.100000E+01,6.356700E+04,2.290400E+04,3.338800E+04,4.034100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
39,2025/12/17,11:53:45,2093,6,5,1.110000E+02,6,873,1.014900E+04,1.028300E+04,1.000000E+01,6.309900E+04,2.250300E+04,3.338800E+04,4.375400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
40,2025/12/17,11:53:46,2094,6,6,1.150000E+02,6,997,7.512000E+03,7.979000E+03,1.000000E+01,6.279900E+04,1.886400E+04,3.338800E+04,4.393300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
41,2025/12/17,11:53:46,2095,6,7,1.160000E+02,6,999,7.011000E+03,8.513000E+03,1.200000E+01,6.303200E+04,1.545800E+04,3.338800E+04,4.436800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
42,2025/12/17,11:53:47,2096,7,1,1.060000E+02,6,999,7.846000E+03,8.747000E+03,1.100000E+01,6.333300E+04,8.847000E+03,3.338800E+04,4.544800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
43,2025/12/17,11:53:47,2097,7,2,1.100000E+02,5,999,7.412000E+03,1.021600E+04,1.300000E+01,6.373400E+04,5.275000E+03,3.338800E+04,4.565600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
44,2025/12/17,11:53:47,2098,7,3,1.180000E+02,6,995,7.512000E+03,6.944000E+03,1.000000E+01,6.373400E+04,2.337000E+03,3.338800E+04,4.655900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
45,2025/12/17,11:53:48,2099,7,4,1.000000E+02,6,998,7.245000E+03,8.547000E+03,1.100000E+01,6.380000E+04,6.443500E+04,3.338800E+04,4.698400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
46,2025/12/17,11:53:48,2100,7,5,1.080000E+02,6,997,7.211000E+03,9.181000E+03,1.200000E+01,6.383400E+04,6.096200E+04,3.338800E+04,4.738700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
47,2025/12/17,11:53:48,2101,7,6,1.090000E+02,6,991,7.746000E+03,8.213000E+03,1.000000E+01,6.393400E+04,5.769000E+04,3.338800E+04,4.798900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
48,2025/12/17,11:53:49,2102,7,7,1.130000E+02,6,998,7.612000E+03,8.981000E+03,1.100000E+01,6.423400E+04,5.418500E+04,3.338800E+04,4.839900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
49,2025/12/17,11:53:49,2103,8,1,1.070000E+02,6,995,7.812000E+03,7.946000E+03,1.000000E+01,6.423400E+04,4.864200E+04,3.338800E+04,4.972000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
50,2025/12/17,11:53:49,2104,8,2,1.160000E+02,6,999,8.547000E+03,8.113000E+03,1.000000E+01,6.446800E+04,4.463600E+04,3.338800E+04,4.957500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
51,2025/12/17,11:53:50,2105,8,3,9.500000E+01,6,998,7.579000E+03,8.347000E+03,1.100000E+01,6.443500E+04,4.126300E+04,3.338800E+04,5.007700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
52,2025/12/17,11:53:50,2106,8,4,1.010000E+02,6,988,9.148000E+03,8.313000E+03,1.100000E+01,6.446800E+04,3.859200E+04,3.338800E+04,5.125200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
53,2025/12/17,11:53:50,2107,8,5,1.070000E+02,5,860,8.580000E+03,5.542000E+03,1.500000E+01,6.480200E+04,3.638900E+04,3.338800E+04,5.286000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
54,2025/12/17,11:53:51,2108,8,6,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.030100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
55,2025/12/17,11:53:51,2109,8,7,1.160000E+02,2,0,0.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.411600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
56,2025/12/17,11:53:52,2110,9,1,1.180000E+02,6,908,9.315000E+03,7.779000E+03,1.100000E+01,6.042800E+04,2.153500E+04,3.338800E+04,5.234800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
57,2025/12/17,11:53:52,2111,9,2,1.040000E+02,6,989,7.779000E+03,9.014000E+03,1.100000E+01,6.066200E+04,1.779500E+04,3.338800E+04,5.247000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
58,2025/12/17,11:53:52,2112,9,3,1.070000E+02,6,898,8.480000E+03,8.881000E+03,1.000000E+01,6.109600E+04,1.495700E+04,3.338800E+04,5.347500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
59,2025/12/17,11:53:53,2113,9,4,1.090000E+02,5,843,6.944000E+03,9.315000E+03,1.300000E+01,6.062800E+04,1.101800E+04,3.338800E+04,5.344500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
60,2025/12/17,11:53:53,2114,9,5,1.010000E+02,6,998,1.045000E+04,9.048000E+03,1.100000E+01,6.143000E+04,7.712000E+03,3.338800E+04,5.393200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
61,2025/12/17,11:53:53,2115,9,6,1.020000E+02,6,994,8.547000E+03,8.413000E+03,1.000000E+01,6.153000E+04,4.540000E+03,3.338800E+04,5.462600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
62,2025/12/17,11:53:54,2116,9,7,1.060000E+02,5,997,8.046000E+03,1.048300E+04,1.300000E+01,6.153000E+04,8.010000E+02,3.338800E+04,5.470000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
63,2025/12/17,11:53:54,2117,10,1,1.060000E+02,6,995,8.747000E+03,9.448000E+03,1.000000E+01,6.176400E+04,6.042800E+04,3.338800E+04,5.554700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
64,2025/12/17,11:53:54,2118,10,2,1.100000E+02,6,998,7.712000E+03,9.014000E+03,1.100000E+01,6.196400E+04,5.612100E+04,3.338800E+04,5.506800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
65,2025/12/17,11:53:55,2119,10,3,1.150000E+02,5,944,7.111000E+03,1.008300E+04,1.400000E+01,6.176400E+04,5.301600E+04,3.338800E+04,5.581800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
66,2025/12/17,11:53:55,2120,10,4,1.130000E+02,5,984,7.712000E+03,1.105100E+04,1.400000E+01,6.196400E+04,4.924300E+04,3.338800E+04,5.593000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
67,2025/12/17,11:53:55,2121,10,5,1.130000E+02,4,531,9.281000E+03,8.981000E+03,1.000000E+01,6.189700E+04,4.607100E+04,3.338800E+04,5.663400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
68,2025/12/17,11:53:56,2122,10,6,1.030000E+02,6,828,9.916000E+03,1.041700E+04,1.000000E+01,6.309900E+04,4.246500E+04,3.338800E+04,5.689300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
69,2025/12/17,11:53:56,2123,10,7,1.090000E+02,6,942,9.281000E+03,9.148000E+03,1.000000E+01,6.303200E+04,3.949400E+04,3.338800E+04,5.780800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
70,2025/12/17,11:53:57,2124,11,1,1.070000E+02,6,809,5.475000E+03,4.340000E+03,1.200000E+01,6.299900E+04,3.642200E+04,3.338800E+04,6.162300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
71,2025/12/17,11:53:57,2125,11,2,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.904400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
72,2025/12/17,11:53:57,2126,11,3,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.289900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
73,2025/12/17,11:53:58,2127,11,4,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.674800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
74,2025/12/17,11:53:58,2128,11,5,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.063600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
75,2025/12/17,11:53:58,2129,11,6,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.451300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
76,2025/12/17,11:53:59,2130,11,7,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.843500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
77,2025/12/17,11:53:59,2131,12,1,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.515600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
78,2025/12/17,11:53:59,2132,12,2,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.900900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
79,2025/12/17,11:54:00,2133,12,3,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.283700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
80,2025/12/17,11:54:00,2134,12,4,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.067000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
81,2025/12/17,11:54:00,2135,12,5,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.861000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
82,2025/12/17,11:54:01,2136,12,6,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,8.665000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
83,2025/12/17,11:54:01,2137,12,7,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.244300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
84,2025/12/17,11:54:02,2138,13,1,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.903000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
85,2025/12/17,11:54:02,2139,13,2,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.288400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
86,2025/12/17,11:54:02,2140,13,3,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.667600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
87,2025/12/17,11:54:03,2141,13,4,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.052800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
88,2025/12/17,11:54:03,2142,13,5,1.140000E+02,4,561,7.044000E+03,5.241000E+03,1.300000E+01,5.698900E+04,2.270300E+04,3.338800E+04,5.706000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
89,2025/12/17,11:54:03,2143,13,6,1.010000E+02,4,580,1.051700E+04,7.712000E+03,1.300000E+01,5.568700E+04,2.046600E+04,3.338800E+04,5.863700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
90,2025/12/17,11:54:03,2144,13,7,1.050000E+02,4,428,1.061700E+04,7.512000E+03,1.400000E+01,5.565400E+04,1.762800E+04,3.338800E+04,5.961700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
91,2025/12/17,11:54:04,2145,13,8,1.110000E+02,4,422,5.408000E+03,9.649000E+03,1.700000E+01,5.739000E+04,1.362200E+04,3.338800E+04,5.940300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
92,2025/12/17,11:54:04,2146,14,1,1.170000E+02,4,332,6.110000E+03,8.881000E+03,1.400000E+01,5.749000E+04,1.051700E+04,3.338800E+04,6.009900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
93,2025/12/17,11:54:04,2147,14,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.364200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
94,2025/12/17,11:54:05,2148,14,3,1.000000E+02,4,599,9.181000E+03,7.445000E+03,1.200000E+01,5.692200E+04,3.906000E+03,3.338800E+04,6.138600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
95,2025/12/17,11:54:05,2149,14,4,1.030000E+02,6,948,8.981000E+03,8.280000E+03,1.000000E+01,5.695600E+04,4.340000E+02,3.338800E+04,6.172900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
96,2025/12/17,11:54:05,2150,14,5,1.040000E+02,6,902,7.712000E+03,8.013000E+03,1.000000E+01,5.735600E+04,6.326600E+04,3.338800E+04,6.284400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
97,2025/12/17,11:54:06,2151,14,6,1.110000E+02,6,917,8.380000E+03,7.512000E+03,1.100000E+01,5.759000E+04,5.942600E+04,3.338800E+04,6.281500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
98,2025/12/17,11:54:06,2152,14,7,1.150000E+02,5,959,8.847000E+03,6.443000E+03,1.300000E+01,5.822500E+04,5.668900E+04,3.338800E+04,6.388500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
99,2025/12/17,11:54:07,2153,15,1,1.150000E+02,5,992,9.281000E+03,6.877000E+03,1.300000E+01,5.822500E+04,5.154700E+04,3.338800E+04,6.544900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
100,2025/12/17,11:54:07,2154,15,2,1.030000E+02,6,937,8.180000E+03,7.712000E+03,1.000000E+01,5.845800E+04,4.804100E+04,3.338800E+04,2.390000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
