"検出 右"
"DATA No","DATE","TIME","検出情報 右 撮像回数","検出情報 右 株番号","検出情報 右 撮像数","検出情報 右 処理時間[s]","検出情報 右 判定値","検出情報 右 スコア","検出情報 右 サイズＸ[mm]","検出情報 右 サイズＹ[mm]","検出情報 右 縦横比","検出情報 右 中心Ｘ[mm]","検出情報 右 中心Ｙ[mm]","検出情報 右 分解能","検出情報 右 積算位置[mm]","検出情報 右 車体昇降[mm]","検出情報 右 外葉押え[mm]","検出情報 右 スコア閾値","検出情報 右 サイズ閾値(小)[mm]","検出情報 右 サイズ閾値(大)[mm]","検出情報 右 縦横比閾値"
10,2025/12/17,13:31:52,123,2,6,1.030000E+02,6,804,5.342000E+03,5.308000E+03,1.000000E+01,5.665500E+04,4.914300E+04,3.338800E+04,1.890600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
11,2025/12/17,13:31:53,124,2,7,1.060000E+02,4,603,9.816000E+03,7.979000E+03,1.200000E+01,5.578700E+04,4.416800E+04,3.338800E+04,1.778500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
12,2025/12/17,13:31:53,125,2,8,1.090000E+02,4,452,8.814000E+03,1.088400E+04,1.200000E+01,5.572000E+04,4.019500E+04,3.338800E+04,1.771200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
13,2025/12/17,13:31:53,126,3,1,1.080000E+02,4,501,8.781000E+03,6.443000E+03,1.300000E+01,5.678900E+04,3.762400E+04,3.338800E+04,1.900400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
14,2025/12/17,13:31:54,127,3,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.070900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
15,2025/12/17,13:31:54,128,3,3,9.700000E+01,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.458400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
16,2025/12/17,13:31:54,129,3,4,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.836500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
17,2025/12/17,13:31:55,130,3,5,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.222800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
18,2025/12/17,13:31:55,131,3,6,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.600000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
19,2025/12/17,13:31:55,132,3,7,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.300000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.337000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
20,2025/12/17,13:31:56,133,4,1,1.090000E+02,4,659,9.014000E+03,7.278000E+03,1.200000E+01,5.698900E+04,7.779000E+03,3.338800E+04,1.977000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
21,2025/12/17,13:31:56,134,4,2,1.110000E+02,6,931,8.881000E+03,9.515000E+03,1.000000E+01,5.762400E+04,3.472000E+03,3.338800E+04,1.932700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
22,2025/12/17,13:31:57,135,4,3,1.140000E+02,1,988,1.265400E+04,1.004900E+04,1.200000E+01,5.822500E+04,6.513600E+04,3.338800E+04,1.930900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
23,2025/12/17,13:31:58,136,5,1,1.330000E+02,4,686,5.509000E+03,5.642000E+03,1.000000E+01,5.869200E+04,6.443500E+04,3.338800E+04,3.949900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
24,2025/12/17,13:31:59,137,5,2,1.200000E+02,4,319,5.041000E+03,5.008000E+03,1.000000E+01,5.895900E+04,6.149700E+04,3.338800E+04,4.082400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
25,2025/12/17,13:31:59,138,5,3,1.220000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.903600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
26,2025/12/17,13:31:59,139,5,4,1.120000E+02,5,890,1.432300E+04,1.041700E+04,1.300000E+01,6.153000E+04,2.737800E+04,3.338800E+04,1.492200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
27,2025/12/17,13:32:00,140,5,5,1.010000E+02,4,635,5.141000E+03,5.776000E+03,1.100000E+01,6.139600E+04,4.957700E+04,3.338800E+04,4.096200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
28,2025/12/17,13:32:00,141,5,6,1.080000E+02,9,930,1.686000E+04,2.160200E+04,1.200000E+01,6.246500E+04,2.283700E+04,3.338800E+04,1.808500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
29,2025/12/17,13:32:00,142,5,7,1.100000E+02,9,974,1.489100E+04,1.625900E+04,1.000000E+01,6.209800E+04,1.896400E+04,3.338800E+04,1.811100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
30,2025/12/17,13:32:01,143,6,1,1.030000E+02,1,940,1.178500E+04,1.175200E+04,1.000000E+01,6.289900E+04,1.298700E+04,3.338800E+04,1.897600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
31,2025/12/17,13:32:03,144,7,1,1.300000E+02,3,912,1.465700E+04,1.335500E+04,1.000000E+01,6.360000E+04,4.884200E+04,3.338800E+04,1.751900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
32,2025/12/17,13:32:04,145,7,2,1.310000E+02,3,775,1.492400E+04,1.599200E+04,1.000000E+01,6.373400E+04,4.680600E+04,3.338800E+04,1.973000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
33,2025/12/17,13:32:04,146,7,3,1.350000E+02,3,445,1.585900E+04,2.300400E+04,1.400000E+01,6.299900E+04,4.269900E+04,3.338800E+04,1.993200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
34,2025/12/17,13:32:04,147,7,4,1.150000E+02,9,829,1.158500E+04,1.038300E+04,1.100000E+01,6.133000E+04,3.986100E+04,3.338800E+04,2.127000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
35,2025/12/17,13:32:05,148,7,5,1.200000E+02,9,819,1.008300E+04,1.155200E+04,1.100000E+01,1.268000E+03,1.666000E+04,3.338800E+04,1.992000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
36,2025/12/17,13:32:05,149,7,6,1.120000E+02,5,903,9.582000E+03,1.252000E+04,1.300000E+01,1.836000E+03,1.211900E+04,3.338800E+04,1.316000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
37,2025/12/17,13:32:05,150,7,7,1.130000E+02,4,676,6.176000E+03,8.513000E+03,1.300000E+01,3.472000E+03,5.442000E+03,3.338800E+04,6.403900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
38,2025/12/17,13:32:06,151,8,1,1.020000E+02,5,994,9.715000E+03,1.418900E+04,1.400000E+01,2.437000E+03,6.340000E+02,3.338800E+04,1.396000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
39,2025/12/17,13:32:06,152,8,2,1.110000E+02,1,983,1.208600E+04,1.325500E+04,1.000000E+01,2.136000E+03,6.256500E+04,3.338800E+04,1.645000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
40,2025/12/17,13:32:08,153,9,1,1.330000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.909600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
41,2025/12/17,13:32:09,154,9,2,1.280000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.338000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
42,2025/12/17,13:32:09,155,9,3,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.766500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
43,2025/12/17,13:32:09,156,9,4,1.310000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.186400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
44,2025/12/17,13:32:10,157,9,5,1.230000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.569200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
45,2025/12/17,13:32:10,158,9,6,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.952000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
46,2025/12/17,13:32:10,159,9,7,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.338500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
47,2025/12/17,13:32:11,160,10,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.113600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
48,2025/12/17,13:32:11,161,10,2,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.496400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
49,2025/12/17,13:32:12,162,10,3,1.150000E+02,4,303,1.322100E+04,1.091700E+04,1.200000E+01,6.146300E+04,2.120100E+04,3.338800E+04,2.447900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
50,2025/12/17,13:32:12,163,10,4,1.010000E+02,4,678,1.909700E+04,1.766200E+04,1.000000E+01,6.216400E+04,1.552500E+04,3.338800E+04,2.263400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
51,2025/12/17,13:32:12,164,10,5,1.120000E+02,4,777,1.853000E+04,1.799600E+04,1.000000E+01,6.233100E+04,1.185200E+04,3.338800E+04,2.281200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
52,2025/12/17,13:32:13,165,10,6,1.040000E+02,4,442,1.779500E+04,1.222000E+04,1.400000E+01,6.169700E+04,8.513000E+03,3.338800E+04,2.332300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
53,2025/12/17,13:32:13,166,10,7,1.110000E+02,4,499,1.766200E+04,1.769500E+04,1.000000E+01,6.153000E+04,5.175000E+03,3.338800E+04,2.376700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
54,2025/12/17,13:32:13,167,11,1,1.000000E+02,1,902,1.752800E+04,1.682700E+04,1.000000E+01,5.956000E+04,6.430100E+04,3.338800E+04,2.393500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
55,2025/12/17,13:32:16,168,12,1,1.210000E+02,1,847,1.111800E+04,1.412300E+04,1.200000E+01,5.849200E+04,1.118400E+04,3.338800E+04,6.452800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
56,2025/12/17,13:32:18,169,13,1,1.340000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.756900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
57,2025/12/17,13:32:19,170,13,2,1.310000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.187700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
58,2025/12/17,13:32:19,171,13,3,1.260000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.620700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
59,2025/12/17,13:32:19,172,13,4,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.043200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
60,2025/12/17,13:32:20,173,13,5,1.210000E+02,4,442,5.575000E+03,4.540000E+03,1.200000E+01,5.715600E+04,1.408900E+04,3.338800E+04,4.861400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
61,2025/12/17,13:32:20,174,13,6,1.150000E+02,4,593,5.976000E+03,7.311000E+03,1.200000E+01,5.842500E+04,1.061700E+04,3.338800E+04,4.906400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
62,2025/12/17,13:32:20,175,13,7,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.227500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
63,2025/12/17,13:32:21,176,14,1,1.160000E+02,5,834,7.412000E+03,4.974000E+03,1.400000E+01,5.929300E+04,6.516900E+04,3.338800E+04,4.961300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
64,2025/12/17,13:32:21,177,14,2,1.050000E+02,6,906,5.909000E+03,4.741000E+03,1.200000E+01,5.959300E+04,6.116300E+04,3.338800E+04,4.944900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
65,2025/12/17,13:32:22,178,14,3,1.060000E+02,4,510,6.110000E+03,3.839000E+03,1.500000E+01,6.009400E+04,5.705600E+04,3.338800E+04,4.914400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
66,2025/12/17,13:32:22,179,14,4,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.150000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
67,2025/12/17,13:32:22,180,14,5,1.120000E+02,9,912,1.098400E+04,1.365500E+04,1.200000E+01,6.333300E+04,2.350500E+04,3.338800E+04,2.322600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
68,2025/12/17,13:32:23,181,14,6,9.900000E+01,9,819,1.188600E+04,1.515800E+04,1.200000E+01,6.319900E+04,2.086700E+04,3.338800E+04,2.435500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
69,2025/12/17,13:32:23,182,14,7,1.080000E+02,4,561,1.799600E+04,1.602600E+04,1.100000E+01,6.313300E+04,1.696100E+04,3.338800E+04,2.432400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
70,2025/12/17,13:32:23,183,15,1,1.030000E+02,4,625,1.161900E+04,1.629300E+04,1.400000E+01,6.286500E+04,1.168500E+04,3.338800E+04,2.580500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
71,2025/12/17,13:32:24,184,15,2,1.050000E+02,4,662,1.028300E+04,1.288700E+04,1.200000E+01,6.229800E+04,7.178000E+03,3.338800E+04,2.515000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
72,2025/12/17,13:32:24,185,15,3,1.010000E+02,1,878,1.569200E+04,1.408900E+04,1.100000E+01,6.176400E+04,3.305000E+03,3.338800E+04,2.506800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
73,2025/12/17,13:32:26,186,16,1,1.360000E+02,4,674,7.345000E+03,7.178000E+03,1.000000E+01,6.330000E+04,2.587500E+04,3.338800E+04,2.949000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
74,2025/12/17,13:32:26,187,16,2,1.190000E+02,4,753,7.679000E+03,8.013000E+03,1.000000E+01,6.340000E+04,2.370500E+04,3.338800E+04,5.050000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
75,2025/12/17,13:32:27,188,16,3,1.230000E+02,4,647,1.171900E+04,1.021600E+04,1.100000E+01,6.436800E+04,2.006600E+04,3.338800E+04,5.729000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
76,2025/12/17,13:32:27,189,16,4,1.200000E+02,4,514,1.372200E+04,8.580000E+03,1.500000E+01,6.470200E+04,1.612600E+04,3.338800E+04,5.859000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
77,2025/12/17,13:32:27,190,16,5,1.060000E+02,1,927,1.465700E+04,1.415600E+04,1.000000E+01,6.420100E+04,1.388900E+04,3.338800E+04,7.496000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
78,2025/12/17,13:32:28,191,17,1,1.240000E+02,4,780,1.108400E+04,1.232000E+04,1.100000E+01,6.506900E+04,6.356700E+04,3.338800E+04,5.259000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
79,2025/12/17,13:32:29,192,17,2,1.360000E+02,3,639,1.211900E+04,1.385600E+04,1.100000E+01,6.513600E+04,6.092900E+04,3.338800E+04,7.085000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
80,2025/12/17,13:32:29,193,17,3,1.220000E+02,3,949,1.198600E+04,1.255300E+04,1.000000E+01,6.490200E+04,5.632100E+04,3.338800E+04,6.546000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
81,2025/12/17,13:32:29,194,17,4,1.150000E+02,4,583,9.949000E+03,8.714000E+03,1.100000E+01,6.523600E+04,5.041200E+04,3.338800E+04,4.380000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
82,2025/12/17,13:32:30,195,17,5,1.140000E+02,4,491,9.615000E+03,1.068400E+04,1.100000E+01,6.513600E+04,4.670600E+04,3.338800E+04,4.538000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
83,2025/12/17,13:32:30,196,17,6,1.080000E+02,4,700,1.198600E+04,7.645000E+03,1.500000E+01,6.476900E+04,2.797900E+04,3.338800E+04,5.515200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
84,2025/12/17,13:32:30,197,17,7,1.140000E+02,4,715,9.348000E+03,9.782000E+03,1.000000E+01,6.463500E+04,2.594200E+04,3.338800E+04,5.691700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
85,2025/12/17,13:32:31,198,17,8,1.160000E+02,9,856,1.218600E+04,1.252000E+04,1.000000E+01,6.470200E+04,4.022800E+04,3.338800E+04,9.507000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
86,2025/12/17,13:32:31,199,18,1,1.090000E+02,5,833,1.195200E+04,8.380000E+03,1.400000E+01,6.450100E+04,3.892600E+04,3.338800E+04,1.205900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
87,2025/12/17,13:32:31,200,18,2,1.130000E+02,4,399,1.028300E+04,6.377000E+03,1.600000E+01,6.453500E+04,3.715700E+04,3.338800E+04,1.415300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
88,2025/12/17,13:32:32,201,18,3,1.160000E+02,4,474,9.014000E+03,7.679000E+03,1.100000E+01,6.199700E+04,7.712000E+03,3.338800E+04,5.407100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
89,2025/12/17,13:32:32,202,18,4,1.030000E+02,4,324,5.041000E+03,3.639000E+03,1.300000E+01,6.016100E+04,1.569000E+03,3.338800E+04,5.177000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
90,2025/12/17,13:32:32,203,18,5,1.110000E+02,4,425,1.565800E+04,9.882000E+03,1.500000E+01,9.680000E+02,3.706000E+03,3.338800E+04,5.777000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
91,2025/12/17,13:32:33,204,18,6,1.020000E+02,1,996,1.592600E+04,1.435600E+04,1.100000E+01,6.433500E+04,6.396700E+04,3.338800E+04,5.632400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
92,2025/12/17,13:32:33,205,19,1,1.090000E+02,6,846,1.025000E+04,9.482000E+03,1.000000E+01,6.066200E+04,2.684300E+04,3.338800E+04,2.789800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
93,2025/12/17,13:32:34,206,19,2,1.140000E+02,3,999,1.499100E+04,1.482400E+04,1.000000E+01,6.430100E+04,5.221500E+04,3.338800E+04,5.708600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
94,2025/12/17,13:32:34,207,19,3,9.900000E+01,4,536,1.826300E+04,1.342100E+04,1.300000E+01,6.133000E+04,2.293700E+04,3.338800E+04,3.163600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
95,2025/12/17,13:32:34,208,19,4,1.160000E+02,4,718,1.482400E+04,1.365500E+04,1.000000E+01,6.293200E+04,4.219800E+04,3.338800E+04,5.474900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
96,2025/12/17,13:32:35,209,19,5,1.020000E+02,4,756,2.033300E+04,1.689400E+04,1.200000E+01,6.119600E+04,1.615900E+04,3.338800E+04,3.252700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
97,2025/12/17,13:32:35,210,19,6,1.140000E+02,4,401,1.666000E+04,1.809600E+04,1.000000E+01,6.122900E+04,1.198600E+04,3.338800E+04,3.220600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
98,2025/12/17,13:32:35,211,19,7,1.080000E+02,1,921,2.060000E+04,1.615900E+04,1.200000E+01,6.122900E+04,8.747000E+03,3.338800E+04,3.283000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
99,2025/12/17,13:32:36,212,20,1,1.080000E+02,1,949,1.469000E+04,1.175200E+04,1.200000E+01,6.129600E+04,6.476900E+04,3.338800E+04,3.084100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
100,2025/12/17,13:32:38,213,21,1,1.380000E+02,1,805,1.175200E+04,1.435600E+04,1.200000E+01,6.433500E+04,1.338800E+04,3.338800E+04,8.897000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
101,2025/12/17,13:32:41,214,22,1,1.310000E+02,4,462,1.442300E+04,1.328800E+04,1.000000E+01,5.889200E+04,2.423900E+04,3.338800E+04,5.083900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
