""
0,2025/12/17,11:53:51,22703827,33,70563,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
1,2025/12/17,11:54:19,22706613,33,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
2,2025/12/17,11:54:57,22710378,33,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
3,2025/12/17,11:55:21,22712793,33,18184,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
4,2025/12/17,11:55:34,22714105,33,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
5,2025/12/17,11:55:57,22716387,33,30599,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
6,2025/12/17,11:56:00,22716649,33,30599,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
7,2025/12/17,11:56:26,22719243,33,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
8,2025/12/17,11:56:39,22720552,33,48656,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
9,2025/12/17,11:56:59,22722569,33,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
