""
0,2025/12/17,13:32:01,22979074,35,52005,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
1,2025/12/17,13:32:05,22979531,35,5786,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
2,2025/12/17,13:32:06,22979629,35,5786,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
3,2025/12/17,13:32:10,22980032,35,16452,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
4,2025/12/17,13:32:13,22980325,35,16452,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
5,2025/12/17,13:32:18,22980754,35,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
6,2025/12/17,13:32:21,22981078,35,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
7,2025/12/17,13:32:29,22981861,35,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
8,2025/12/17,13:32:33,22982268,35,43884,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
9,2025/12/17,13:32:37,22982676,35,49532,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
10,2025/12/17,13:32:40,22983016,35,54751,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
11,2025/12/17,13:32:44,22983373,35,59276,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
12,2025/12/17,13:32:53,22984311,35,63713,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
13,2025/12/17,13:33:00,22985023,35,69313,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
14,2025/12/17,13:33:07,22985651,35,74730,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
15,2025/12/17,13:33:14,22986400,35,80132,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
16,2025/12/17,13:33:18,22986764,35,85358,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
17,2025/12/17,13:33:24,22987396,35,91065,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
18,2025/12/17,13:33:29,22987923,35,95034,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
19,2025/12/17,13:33:39,22988915,35,99907,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
20,2025/12/17,13:33:48,22989820,35,105472,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
21,2025/12/17,13:33:52,22990171,35,110288,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
22,2025/12/17,13:33:55,22990538,35,115658,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
23,2025/12/17,13:33:59,22990885,35,121205,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
24,2025/12/17,13:34:03,22991245,35,126973,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
25,2025/12/17,13:34:07,22991648,35,132029,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
26,2025/12/17,13:34:14,22992378,35,137606,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
27,2025/12/17,13:34:18,22992758,35,142983,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
28,2025/12/17,13:34:21,22993116,35,147923,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
