""
0,2025/12/17,13:27:04,22949408,34,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
1,2025/12/17,13:27:07,22949679,34,0,1,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
2,2025/12/17,13:27:11,22950066,34,13367,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
3,2025/12/17,13:27:12,22950201,34,13367,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
4,2025/12/17,13:27:20,22950991,34,25791,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
5,2025/12/17,13:27:24,22951353,34,31672,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
6,2025/12/17,13:27:28,22951762,34,37424,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
7,2025/12/17,13:27:31,22952108,34,41344,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
8,2025/12/17,13:27:35,22952533,34,46835,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
9,2025/12/17,13:27:43,22953248,34,52005,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0,0,0
