""
0,2025/12/17,13:31:57,22978648,35,1,1,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1,2025/12/17,13:31:57,22978652,35,1,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
2,2025/12/17,13:32:01,22979081,35,2,1,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
3,2025/12/17,13:32:01,22979083,35,2,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
4,2025/12/17,13:32:04,22979396,35,3,1,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
5,2025/12/17,13:32:06,22979618,35,3,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
6,2025/12/17,13:32:09,22979933,35,4,1,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
7,2025/12/17,13:32:13,22980335,35,4,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
8,2025/12/17,13:32:15,22980522,35,5,1,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
9,2025/12/17,13:32:16,22980571,35,5,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
10,2025/12/17,13:32:24,22981398,35,6,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
11,2025/12/17,13:32:27,22981711,35,7,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12,2025/12/17,13:32:33,22982246,35,8,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13,2025/12/17,13:32:35,22982511,35,9,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
14,2025/12/17,13:32:36,22982573,35,10,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
15,2025/12/17,13:32:38,22982822,35,11,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
16,2025/12/17,13:32:44,22983371,35,12,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
17,2025/12/17,13:32:48,22983750,35,13,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
18,2025/12/17,13:32:49,22983857,35,14,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
19,2025/12/17,13:32:51,22984143,35,15,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
20,2025/12/17,13:32:57,22984686,35,16,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
21,2025/12/17,13:33:02,22985146,35,17,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
22,2025/12/17,13:33:04,22985358,35,18,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
23,2025/12/17,13:33:09,22985930,35,19,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
24,2025/12/17,13:33:13,22986270,35,20,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
25,2025/12/17,13:33:19,22986932,35,21,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
26,2025/12/17,13:33:21,22987113,35,22,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
27,2025/12/17,13:33:25,22987469,35,23,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
28,2025/12/17,13:33:34,22988371,35,24,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
29,2025/12/17,13:33:38,22988775,35,25,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
30,2025/12/17,13:33:39,22988860,35,26,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
31,2025/12/17,13:33:43,22989334,35,27,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
32,2025/12/17,13:33:48,22989754,35,28,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
33,2025/12/17,13:33:50,22989988,35,29,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
34,2025/12/17,13:33:53,22990328,35,30,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
35,2025/12/17,13:33:57,22990742,35,31,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
36,2025/12/17,13:34:02,22991213,35,32,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
37,2025/12/17,13:34:08,22991836,35,33,0,0.000000E+00,0.000000E+00,0,0,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
