"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,13:36:39,936,1,4,"0.081",1,999,"127.24","128.24","1.0","-70.44","+174.28",33388,"261.42","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,13:36:41,937,2,1,"0.093",1,999,"129.91","139.92","1.0","-72.11","-31.38",33388,"234.25","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,13:36:44,944,3,7,"0.086",9,890,"120.89","95.85","1.2","+19.03","+258.75",33388,"1063.78","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,13:36:46,945,4,1,"0.086",1,892,"100.86","117.89","1.1","+19.03","+188.64",33388,"1061.68","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,13:36:49,946,5,1,"0.091",1,815,"129.91","157.95","1.2","-43.40","+156.25",33388,"1314.48","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,13:36:51,947,6,1,"0.093",1,805,"92.85","100.53","1.0","-64.10","-133.88",33388,"1335.36","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,13:36:54,954,7,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2007.82","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,13:36:56,961,8,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2316.79","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,13:36:59,969,9,8,"0.101",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2644.54","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,13:37:02,978,10,9,"0.086",6,991,"79.49","66.47","1.1","+67.77","+119.86",33388,"3051.53","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,13:37:05,979,11,1,"0.088",1,996,"111.54","90.51","1.2","+63.10","+85.13",33388,"3049.71","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/11,13:37:08,980,12,1,"0.093",1,940,"128.57","117.22","1.0","+74.78","+71.11",33388,"3346.67","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/11,13:37:11,988,13,8,"0.086",9,999,"133.58","122.23","1.0","-20.70","+256.08",33388,"4103.40","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/11,13:37:13,990,14,2,"0.086",1,996,"121.23","146.60","1.2","-23.37","+180.62",33388,"4108.54","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/11,13:37:16,991,15,1,"0.092",1,836,"149.61","153.28","1.0","-30.38","-80.79",33388,"4086.62","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/11,13:37:18,995,16,4,"0.101",1,994,"107.87","114.88","1.0","+80.79","-165.93",33388,"4439.67","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/11,13:37:21,1001,17,6,"0.086",5,810,"49.44","73.48","1.4","-41.06","+155.58",33388,"5126.38","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/11,13:37:23,1004,18,1,"0.086",5,800,"37.76","53.45","1.4","-39.39","+30.71",33388,"5121.92","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/11,13:37:26,1017,19,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"5637.18","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/11,13:37:28,1025,20,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"5953.61","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/11,13:37:31,1027,21,2,"0.086",1,999,"116.55","102.53","1.1","+1.33","+137.22",33388,"6168.80","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/11,13:37:33,1028,22,1,"0.094",4,522,"69.81","56.79","1.2","-6.34","-92.81",33388,"6188.75","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/11,13:37:36,1041,23,7,"0.087",6,969,"79.83","68.81","1.1","+2.33","+70.11",33388,"6896.88","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,13:37:38,1046,24,5,"0.086",6,981,"94.85","81.83","1.1","+4.00","-151.91",33388,"6905.79","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,13:37:41,1050,25,2,"0.086",6,988,"74.82","97.19","1.2","-162.59","+62.10",33388,"7280.06","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,13:37:43,1063,26,7,"0.086",4,724,"56.79","54.45","1.0","+12.35","+280.45",33388,"8015.48","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,13:37:46,1070,27,7,"0.086",6,964,"55.12","56.12","1.0","+24.03","-15.02",33388,"8010.55","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,13:37:48,1074,28,4,"0.086",6,960,"55.12","54.78","1.0","+49.74","-207.00",33388,"8005.73","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,13:37:51,1083,29,6,"0.089",8,861,"116.89","127.24","1.0","-140.22","+169.61",33388,"8774.77","0.00","125.00",800,"1.2","100.00","300.00"
29,2025/11/11,13:37:53,1091,30,7,"0.086",8,889,"94.85","110.88","1.1","-143.23","-153.58",33388,"8769.27","0.00","125.00",800,"1.2","100.00","300.00"
30,2025/11/11,13:37:56,1098,31,7,"0.086",4,621,"57.79","62.46","1.0","+9.68","+218.02",33388,"9459.52","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,13:37:58,1101,32,3,"0.086",6,992,"59.79","68.14","1.1","+13.68","+95.48",33388,"9455.94","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,13:38:01,1113,33,7,"0.086",6,996,"61.13","77.82","1.2","+28.71","-57.42",33388,"9785.45","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,13:38:03,1117,34,4,"0.086",1,998,"124.90","106.20","1.1","-64.77","+174.28",33388,"10175.70","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,13:38:06,1124,35,7,"0.086",6,999,"86.50","80.16","1.0","-119.19","+67.10",33388,"10499.76","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,13:38:08,1131,36,7,"0.085",6,812,"79.49","68.14","1.1","-113.85","-217.02",33388,"10524.52","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,13:38:11,1138,37,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11046.97","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,13:38:13,1146,38,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11365.58","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,13:38:16,1153,39,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11647.57","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,13:38:18,1161,40,8,"0.086",8,848,"116.89","143.93","1.2","+130.88","+227.37",33388,"12192.05","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,13:38:21,1167,41,6,"0.087",8,982,"117.55","112.55","1.0","+122.53","-34.38",33388,"12170.21","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,13:38:23,1169,42,1,"0.087",4,347,"117.55","153.28","1.3","+121.86","-152.91",33388,"12159.77","0.00","125.00",800,"1.2","100.00","300.00"
42,2025/11/11,13:38:26,1182,43,7,"0.086",1,986,"90.18","103.86","1.1","-18.36","+110.84",33388,"12943.56","0.00","125.00",800,"1.2","100.00","300.00"
43,2025/11/11,13:38:28,1189,44,7,"0.086",3,998,"116.89","108.54","1.0","+7.01","-180.96",33388,"12954.54","0.00","125.00",800,"1.2","100.00","300.00"
44,2025/11/11,13:38:31,1196,45,7,"0.086",5,986,"115.55","85.83","1.3","+17.36","+265.10",33388,"13712.19","0.00","125.00",800,"1.2","100.00","300.00"
45,2025/11/11,13:38:33,1197,46,1,"0.086",1,989,"108.87","87.84","1.2","+20.03","+192.64",33388,"13709.11","0.00","125.00",800,"1.2","100.00","300.00"
46,2025/11/11,13:38:36,1199,47,2,"0.086",1,979,"108.20","84.83","1.2","-36.39","+186.97",33388,"14018.11","0.00","125.00",800,"1.2","100.00","300.00"
47,2025/11/11,13:38:38,1206,48,7,"0.086",6,971,"32.41","31.75","1.0","+51.08","+54.42",33388,"14387.18","0.00","125.00",800,"1.2","100.00","300.00"
48,2025/11/11,13:38:41,1214,49,7,"0.085",1,995,"103.20","94.85","1.0","-60.43","+3.00",33388,"14657.26","0.00","125.00",800,"1.2","100.00","300.00"
49,2025/11/11,13:38:43,1222,50,8,"0.086",5,928,"157.62","103.53","1.5","-39.39","+124.53",33388,"15092.84","0.00","125.00",800,"1.2","100.00","300.00"
50,2025/11/11,13:38:46,1223,51,1,"0.086",1,993,"136.58","122.56","1.1","-40.06","+82.46",33388,"15089.99","0.00","125.00",800,"1.2","100.00","300.00"
51,2025/11/11,13:38:48,1231,52,8,"0.086",9,875,"98.86","104.53","1.0","-82.13","+202.66",33388,"15781.21","0.00","125.00",800,"1.2","100.00","300.00"
52,2025/11/11,13:38:51,1232,53,1,"0.085",1,928,"107.87","99.19","1.0","-83.80","+161.26",33388,"15779.84","0.00","125.00",800,"1.2","100.00","300.00"
53,2025/11/11,13:38:53,1235,54,3,"0.085",1,934,"141.26","109.87","1.2","-5.67","+191.64",33388,"16180.95","0.00","125.00",800,"1.2","100.00","300.00"
54,2025/11/11,13:38:56,1236,55,1,"0.086",1,875,"130.24","130.24","1.0","-11.01","-40.06",33388,"16162.55","0.00","125.00",800,"1.2","100.00","300.00"
55,2025/11/11,13:38:58,1241,56,5,"0.085",1,972,"134.92","117.22","1.1","+24.70","+182.63",33388,"16845.44","0.00","125.00",800,"1.2","100.00","300.00"
56,2025/11/11,13:39:01,1242,57,1,"0.093",1,973,"134.58","122.23","1.1","+21.03","+26.37",33388,"16828.39","0.00","125.00",800,"1.2","100.00","300.00"
57,2025/11/11,13:39:03,1244,58,2,"0.086",1,892,"118.56","98.86","1.1","+8.01","+92.81",33388,"17233.99","0.00","125.00",800,"1.2","100.00","300.00"
58,2025/11/11,13:39:06,1246,59,2,"0.085",1,991,"142.59","114.21","1.2","-26.04","+182.96",33388,"17625.65","0.00","125.00",800,"1.2","100.00","300.00"
59,2025/11/11,13:39:08,1247,60,1,"0.093",1,966,"104.87","135.92","1.2","-18.02","-118.86",33388,"17586.42","0.00","125.00",800,"1.2","100.00","300.00"
60,2025/11/11,13:39:11,1250,61,3,"0.086",1,997,"115.55","111.21","1.0","-20.03","+183.96",33388,"18269.50","0.00","125.00",800,"1.2","100.00","300.00"
61,2025/11/11,13:39:13,1251,62,1,"0.085",1,994,"133.91","119.22","1.1","-0.33","-76.45",33388,"18232.43","0.00","125.00",800,"1.2","100.00","300.00"
62,2025/11/11,13:39:16,1257,63,6,"0.086",1,1000,"115.55","120.89","1.0","-100.49","+182.96",33388,"18991.84","0.00","125.00",800,"1.2","100.00","300.00"
63,2025/11/11,13:39:18,1258,64,1,"0.081",1,1000,"125.23","124.23","1.0","-102.16","+65.44",33388,"18974.75","0.00","125.00",800,"1.2","100.00","300.00"
64,2025/11/11,13:39:21,1266,65,8,"0.087",9,883,"127.90","128.24","1.0","-17.69","+236.05",33388,"19724.67","0.00","125.00",800,"1.2","100.00","300.00"
65,2025/11/11,13:39:23,1268,66,2,"0.086",1,959,"122.23","116.55","1.0","-19.36","+152.91",33388,"19720.32","0.00","125.00",800,"1.2","100.00","300.00"
66,2025/11/11,13:39:26,1270,67,2,"0.086",1,996,"97.19","101.19","1.0","-54.08","+179.62",33388,"20036.62","0.00","125.00",800,"1.2","100.00","300.00"
67,2025/11/11,13:39:28,1272,68,2,"0.084",1,985,"109.87","93.18","1.1","-62.43","-125.87",33388,"20019.89","0.00","125.00",800,"1.2","100.00","300.00"
68,2025/11/11,13:39:31,1273,69,1,"0.093",1,999,"116.22","102.86","1.1","-11.68","-27.04",33388,"20381.45","0.00","125.00",800,"1.2","100.00","300.00"
69,2025/11/11,13:39:33,1280,70,7,"0.086",4,703,"38.76","49.11","1.2","-58.76","-192.31",33388,"20755.45","0.00","125.00",800,"1.2","100.00","300.00"
