"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,14:45:19,4432,1,3,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"118.28","0.00","50.00",600,"1.2","100.00","300.00"
1,2025/11/12,14:45:22,4436,2,4,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"278.37","0.00","50.00",600,"1.2","100.00","300.00"
2,2025/11/12,14:45:25,4436,2,4,"0.086",0,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"278.37","0.00","50.00",600,"1.2","100.00","300.00"
3,2025/11/12,14:45:28,4436,2,4,"0.086",0,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"278.37","0.00","50.00",600,"1.2","100.00","300.00"
4,2025/11/12,14:45:31,4440,5,4,"0.086",6,837,"82.50","77.82","1.0","+80.13","+237.38",33388,"1548.22","0.00","50.00",600,"1.2","100.00","300.00"
5,2025/11/12,14:45:33,4442,6,2,"0.086",1,926,"97.52","105.53","1.0","+80.79","+137.55",33388,"1555.19","0.00","50.00",600,"1.2","100.00","300.00"
6,2025/11/12,14:45:36,4449,7,7,"0.086",5,999,"58.46","81.16","1.3","+32.05","+31.71",33388,"1937.98","0.00","50.00",600,"1.2","100.00","300.00"
7,2025/11/12,14:45:38,4452,8,3,"0.086",6,686,"31.75","32.08","1.0","-24.70","+231.04",33388,"2282.16","0.00","50.00",600,"1.2","100.00","300.00"
8,2025/11/12,14:45:41,4457,9,1,"0.086",6,679,"32.08","28.07","1.1","-20.70","+9.34",33388,"2282.10","0.00","50.00",600,"1.2","100.00","300.00"
9,2025/11/12,14:45:43,4470,10,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2818.41","0.00","50.00",600,"1.2","100.00","300.00"
10,2025/11/12,14:45:46,4478,11,8,"0.086",6,901,"56.12","64.13","1.1","-4.34","+141.23",33388,"3273.92","0.00","50.00",600,"1.2","100.00","300.00"
11,2025/11/12,14:45:48,4485,12,7,"0.086",6,797,"49.78","49.11","1.0","-8.01","-85.80",33388,"3323.24","0.00","50.00",600,"1.2","100.00","300.00"
12,2025/11/12,14:45:51,4488,13,3,"0.085",6,837,"63.13","60.79","1.0","-7.01","-208.67",33388,"3347.85","0.00","50.00",600,"1.2","100.00","300.00"
13,2025/11/12,14:45:53,4499,14,7,"0.085",5,699,"63.13","31.08","2.0","+18.69","+291.47",33388,"4312.16","0.00","50.00",600,"1.2","100.00","300.00"
14,2025/11/12,14:45:56,4503,15,4,"0.086",1,1000,"81.49","103.53","1.2","+10.35","+130.54",33388,"4333.87","0.00","50.00",600,"1.2","100.00","300.00"
15,2025/11/12,14:45:58,4504,16,1,"0.092",6,998,"90.18","92.18","1.0","+9.01","-51.08",33388,"4315.92","0.00","50.00",600,"1.2","100.00","300.00"
16,2025/11/12,14:46:01,4518,17,7,"0.087",6,689,"24.73","25.07","1.0","-7.01","+94.82",33388,"5015.15","0.00","50.00",600,"1.2","100.00","300.00"
17,2025/11/12,14:46:03,4519,18,1,"0.086",6,638,"20.06","25.74","1.2","-7.34","+37.72",33388,"5023.21","0.00","50.00",600,"1.2","100.00","300.00"
18,2025/11/12,14:46:06,4533,19,8,"0.085",1,997,"92.18","101.86","1.1","-20.70","+170.27",33388,"5712.91","0.00","50.00",600,"1.2","100.00","300.00"
19,2025/11/12,14:46:08,4540,20,7,"0.086",3,1000,"93.18","89.51","1.0","-23.37","-108.17",33388,"5711.31","0.00","50.00",600,"1.2","100.00","300.00"
20,2025/11/12,14:46:11,4541,21,1,"0.086",1,994,"118.56","144.26","1.2","-51.75","+178.29",33388,"6063.04","0.00","50.00",600,"1.2","100.00","300.00"
21,2025/11/12,14:46:14,4542,22,1,"0.086",1,997,"124.23","121.23","1.0","-54.08","-139.22",33388,"6031.26","0.00","50.00",600,"1.2","100.00","300.00"
22,2025/11/12,14:46:16,4543,23,1,"0.093",1,961,"131.91","116.22","1.1","+29.38","-51.08",33388,"6418.81","0.00","50.00",600,"1.2","100.00","300.00"
23,2025/11/12,14:46:19,4547,24,4,"0.086",1,979,"101.86","94.18","1.0","-44.40","-100.83",33388,"6788.33","0.00","50.00",600,"1.2","100.00","300.00"
24,2025/11/12,14:46:21,4555,25,8,"0.086",6,998,"77.82","74.82","1.0","-155.58","-68.11",33388,"7281.01","0.00","50.00",600,"1.2","100.00","300.00"
25,2025/11/12,14:46:24,4561,26,6,"0.086",1,998,"128.91","127.24","1.0","-11.01","+199.99",33388,"7784.42","0.00","50.00",600,"1.2","100.00","300.00"
26,2025/11/12,14:46:26,4569,27,8,"0.101",9,886,"100.53","83.83","1.1","+7.01","+234.38",33388,"8184.70","0.00","50.00",600,"1.2","100.00","300.00"
27,2025/11/12,14:46:29,4571,28,2,"0.085",1,993,"94.18","121.23","1.2","+8.68","+164.93",33388,"8195.06","0.00","50.00",600,"1.2","100.00","300.00"
28,2025/11/12,14:46:31,4578,29,7,"0.085",6,797,"66.80","73.82","1.1","+11.01","+58.42",33388,"8569.98","0.00","50.00",600,"1.2","100.00","300.00"
29,2025/11/12,14:46:34,4584,30,5,"0.086",1,903,"111.21","90.18","1.2","+12.68","+191.98",33388,"8942.22","0.00","50.00",600,"1.2","100.00","300.00"
