"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,14:03:18,3079,1,5,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"135.46","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,14:03:21,3086,2,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"421.03","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,14:03:23,3093,3,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"700.62","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,14:03:26,3100,4,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"1010.12","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,14:03:28,3102,5,2,"0.086",8,954,"106.21","86.18","1.2","-129.54","+111.18",33388,"1228.43","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,14:03:31,3115,6,8,"0.089",6,999,"82.17","85.18","1.0","-51.08","+124.53",33388,"1765.79","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,14:03:33,3122,7,7,"0.086",6,999,"69.82","74.16","1.0","-20.36","+223.69",33388,"2144.51","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,14:03:36,3128,8,6,"0.086",1,860,"91.19","103.54","1.1","-6.34","-29.38",33388,"2131.94","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,14:03:38,3136,9,8,"0.086",9,996,"91.19","100.20","1.0","-89.14","+231.37",33388,"2775.56","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,14:03:41,3138,10,2,"0.086",1,990,"119.57","93.19","1.2","-89.47","+142.90",33388,"2769.19","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,14:03:43,3145,11,7,"0.101",4,406,"20.74","21.40","1.0","+86.47","+55.42",33388,"3157.59","0.00","125.00",800,"1.2","100.00","300.00"
