"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,10:55:08,4,1,4,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"95.87","0.00","125.00",800,"1.2","120.00","300.00"
1,2025/11/11,10:55:11,11,2,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"409.07","0.00","125.00",800,"1.2","120.00","300.00"
2,2025/11/11,10:55:13,18,3,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"713.28","0.00","125.00",800,"1.2","120.00","300.00"
3,2025/11/11,10:55:16,25,4,7,"0.086",6,999,"97.20","100.20","1.0","+26.04","+76.45",33388,"1062.67","0.00","125.00",800,"1.2","120.00","300.00"
4,2025/11/11,10:55:18,33,5,8,"0.086",6,998,"79.50","69.48","1.1","-21.03","+99.83",33388,"1362.11","0.00","125.00",800,"1.2","120.00","300.00"
5,2025/11/11,10:55:21,40,6,7,"0.086",6,1000,"83.17","68.48","1.2","-22.36","-167.60",33388,"1371.61","0.00","125.00",800,"1.2","120.00","300.00"
6,2025/11/11,10:55:24,42,7,2,"0.105",1,984,"102.54","128.25","1.2","-16.36","+93.82",33388,"1741.36","0.00","125.00",800,"1.2","120.00","300.00"
7,2025/11/11,10:55:26,49,8,7,"0.086",5,951,"40.77","28.42","1.4","+18.36","+263.09",33388,"2438.68","0.00","125.00",800,"1.2","120.00","300.00"
8,2025/11/11,10:55:29,56,9,7,"0.085",6,988,"38.43","35.09","1.0","+28.04","-59.09",33388,"2434.80","0.00","125.00",800,"1.2","120.00","300.00"
9,2025/11/11,10:55:31,64,10,8,"0.086",6,999,"89.18","91.52","1.0","+10.01","+20.36",33388,"2832.93","0.00","125.00",800,"1.2","120.00","300.00"
10,2025/11/11,10:55:34,69,11,5,"0.086",6,999,"83.17","97.86","1.1","+12.68","-184.63",33388,"2828.56","0.00","125.00",800,"1.2","120.00","300.00"
11,2025/11/11,10:55:36,79,12,8,"0.086",6,1000,"88.18","86.84","1.0","+39.06","+66.10",33388,"3473.80","0.00","125.00",800,"1.2","120.00","300.00"
12,2025/11/11,10:55:39,85,13,6,"0.086",6,999,"83.51","87.51","1.0","+42.40","-181.63",33388,"3464.66","0.00","125.00",800,"1.2","120.00","300.00"
13,2025/11/11,10:55:41,93,14,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"3995.01","0.00","125.00",800,"1.2","120.00","300.00"
14,2025/11/11,10:55:44,101,15,8,"0.105",9,996,"106.88","126.58","1.1","-17.69","+256.41",33388,"4569.25","0.00","125.00",800,"1.2","120.00","300.00"
15,2025/11/11,10:55:46,103,16,2,"0.086",1,991,"109.21","120.23","1.1","-17.36","+178.29",33388,"4571.17","0.00","125.00",800,"1.2","120.00","300.00"
16,2025/11/11,10:55:49,104,17,1,"0.093",1,993,"154.96","127.24","1.2","-13.35","-89.14",33388,"4552.82","0.00","125.00",800,"1.2","120.00","300.00"
