"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
16,2025/11/12,14:28:48,3625,17,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4873.98","0.00","50.00",700,"1.2","100.00","300.00"
17,2025/11/12,14:28:51,3630,18,5,"0.082",6,747,"54.12","59.80","1.1","-81.46","+263.09",33388,"5358.71","0.00","50.00",700,"1.2","100.00","300.00"
18,2025/11/12,14:28:53,3639,19,7,"0.101",5,990,"103.87","56.80","1.8","-19.03","+284.13",33388,"5766.15","0.00","50.00",700,"1.2","100.00","300.00"
19,2025/11/12,14:28:56,3644,20,5,"0.086",1,993,"98.86","126.58","1.2","-20.36","+101.83",33388,"5782.81","0.00","50.00",700,"1.2","100.00","300.00"
20,2025/11/12,14:28:58,3649,21,5,"0.085",1,989,"127.58","110.22","1.1","+44.40","+131.88",33388,"6125.70","0.00","50.00",700,"1.2","100.00","300.00"
21,2025/11/12,14:29:01,3650,22,1,"0.093",1,861,"108.88","85.18","1.2","+49.74","-39.06",33388,"6094.68","0.00","50.00",700,"1.2","100.00","300.00"
22,2025/11/12,14:29:03,3655,23,5,"0.087",8,998,"108.55","87.51","1.2","-97.82","-117.85",33388,"6471.28","0.00","50.00",700,"1.2","100.00","300.00"
23,2025/11/12,14:29:06,3664,24,6,"0.087",1,995,"98.20","118.23","1.2","-51.75","+173.61",33388,"7122.87","0.00","50.00",700,"1.2","100.00","300.00"
24,2025/11/12,14:29:08,3671,25,7,"0.085",5,856,"109.55","57.13","1.9","-115.85","+260.76",33388,"7525.98","0.00","50.00",700,"1.2","100.00","300.00"
25,2025/11/12,14:29:11,3679,26,7,"0.085",8,968,"86.84","106.54","1.2","-101.16","-29.71",33388,"7551.23","0.00","50.00",700,"1.2","100.00","300.00"
26,2025/11/12,14:29:13,3686,27,7,"0.086",6,996,"42.77","49.78","1.1","+74.45","+34.38",33388,"7923.83","0.00","50.00",700,"1.2","100.00","300.00"
27,2025/11/12,14:29:16,3691,28,5,"0.086",6,953,"45.78","48.11","1.0","+80.13","-149.24",33388,"7934.26","0.00","50.00",700,"1.2","100.00","300.00"
28,2025/11/12,14:29:18,3701,29,7,"0.085",5,806,"34.43","45.78","1.3","-94.82","+80.46",33388,"8557.45","0.00","50.00",700,"1.2","100.00","300.00"
29,2025/11/12,14:29:21,3707,30,6,"0.086",1,995,"126.91","112.89","1.1","-89.81","+190.31",33388,"8931.64","0.00","50.00",700,"1.2","100.00","300.00"
30,2025/11/12,14:29:23,3715,31,8,"0.086",9,912,"131.25","114.89","1.1","-12.01","+212.01",33388,"9321.75","0.00","50.00",700,"1.2","100.00","300.00"
31,2025/11/12,14:29:26,3716,32,1,"0.085",1,769,"112.55","116.23","1.0","-11.01","+174.28",33388,"9323.50","0.00","50.00",700,"1.2","100.00","300.00"
32,2025/11/12,14:29:28,3719,33,3,"0.086",1,1000,"119.57","106.54","1.1","+7.67","+188.97",33388,"9702.27","0.00","50.00",700,"1.2","100.00","300.00"
33,2025/11/12,14:29:31,3723,34,4,"0.086",1,1000,"116.23","98.53","1.1","+34.72","+192.98",33388,"10049.96","0.00","50.00",700,"1.2","100.00","300.00"
34,2025/11/12,14:29:33,3724,35,1,"0.088",1,1000,"108.88","115.89","1.0","+39.39","-7.34",33388,"10026.28","0.00","50.00",700,"1.2","100.00","300.00"
35,2025/11/12,14:29:36,3731,36,7,"0.085",6,999,"58.80","60.47","1.0","-3.67","+152.24",33388,"10737.99","0.00","50.00",700,"1.2","100.00","300.00"
36,2025/11/12,14:29:39,3736,37,5,"0.086",6,969,"67.15","58.47","1.1","-1.66","-85.80",33388,"10727.22","0.00","50.00",700,"1.2","100.00","300.00"
37,2025/11/12,14:29:41,3745,38,7,"0.104",5,994,"63.47","46.11","1.3","-11.35","+238.39",33388,"11432.29","0.00","50.00",700,"1.2","100.00","300.00"
38,2025/11/12,14:29:44,3746,39,1,"0.086",6,987,"53.79","43.77","1.2","-10.68","+166.94",33388,"11427.55","0.00","50.00",700,"1.2","100.00","300.00"
39,2025/11/12,14:29:46,3760,40,8,"0.085",6,999,"65.14","64.47","1.0","-29.38","-15.02",33388,"11797.84","0.00","50.00",700,"1.2","100.00","300.00"
40,2025/11/12,14:29:49,3766,41,6,"0.085",6,999,"96.86","96.53","1.0","-79.12","+66.77",33388,"12118.07","0.00","50.00",700,"1.2","100.00","300.00"
41,2025/11/12,14:29:51,3768,42,1,"0.088",1,994,"82.84","100.53","1.2","-78.46","-46.07",33388,"12110.95","0.00","50.00",700,"1.2","100.00","300.00"
42,2025/11/12,14:29:54,3769,43,1,"0.087",1,904,"117.23","118.56","1.0","-67.77","+63.10",33388,"12504.75","0.00","50.00",700,"1.2","100.00","300.00"
43,2025/11/12,14:29:56,3773,44,4,"0.086",1,997,"105.88","131.25","1.2","-83.80","+37.39",33388,"12899.06","0.00","50.00",700,"1.2","100.00","300.00"
44,2025/11/12,14:29:59,3781,45,8,"0.086",9,807,"104.21","135.26","1.2","-43.73","+205.67",33388,"13530.89","0.00","50.00",700,"1.2","100.00","300.00"
45,2025/11/12,14:30:01,3782,46,1,"0.086",1,938,"135.59","133.92","1.0","-43.73","+164.93",33388,"13529.87","0.00","50.00",700,"1.2","100.00","300.00"
46,2025/11/12,14:30:04,3789,47,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"13888.49","0.00","50.00",700,"1.2","100.00","300.00"
47,2025/11/12,14:30:06,3793,48,4,"0.086",6,759,"67.48","66.14","1.0","-6.34","+183.63",33388,"14255.97","0.00","50.00",700,"1.2","100.00","300.00"
48,2025/11/12,14:30:09,3801,49,5,"0.085",1,999,"91.85","111.55","1.2","-48.74","+175.95",33388,"14592.81","0.00","50.00",700,"1.2","100.00","300.00"
49,2025/11/12,14:30:11,3808,50,7,"0.086",6,926,"75.83","68.82","1.1","+4.67","+154.58",33388,"14946.56","0.00","50.00",700,"1.2","100.00","300.00"
50,2025/11/12,14:30:14,3815,51,7,"0.104",6,705,"84.17","96.86","1.1","-40.39","+236.05",33388,"15330.07","0.00","50.00",700,"1.2","100.00","300.00"
51,2025/11/12,14:30:16,3817,52,2,"0.085",1,818,"84.17","100.20","1.1","-35.72","+134.88",33388,"15334.98","0.00","50.00",700,"1.2","100.00","300.00"
52,2025/11/12,14:30:19,3818,53,1,"0.093",5,881,"184.34","140.60","1.3","+3.67","-142.23",33388,"15308.31","0.00","50.00",700,"1.2","100.00","300.00"
53,2025/11/12,14:30:21,3832,54,7,"0.085",5,998,"75.83","51.79","1.4","-23.70","+284.79",33388,"16290.46","0.00","50.00",700,"1.2","100.00","300.00"
54,2025/11/12,14:30:24,3840,55,8,"0.085",6,994,"72.15","90.52","1.2","-24.37","-22.36",33388,"16302.02","0.00","50.00",700,"1.2","100.00","300.00"
55,2025/11/12,14:30:26,3845,56,5,"0.081",1,969,"123.91","152.29","1.2","-58.09","+178.95",33388,"16701.10","0.00","50.00",700,"1.2","100.00","300.00"
56,2025/11/12,14:30:29,3853,57,8,"0.082",3,712,"116.56","71.82","1.6","-51.75","-218.69",33388,"16708.69","0.00","50.00",700,"1.2","100.00","300.00"
57,2025/11/12,14:30:31,3860,58,7,"0.085",6,916,"43.11","34.43","1.2","-85.47","-91.48",33388,"17113.93","0.00","50.00",700,"1.2","100.00","300.00"
58,2025/11/12,14:30:34,3867,59,7,"0.086",5,998,"76.83","50.12","1.5","+6.67","+275.78",33388,"17788.64","0.00","50.00",700,"1.2","100.00","300.00"
59,2025/11/12,14:30:36,3875,60,8,"0.086",6,994,"66.81","85.84","1.2","-0.66","-54.42",33388,"17778.96","0.00","50.00",700,"1.2","100.00","300.00"
60,2025/11/12,14:30:39,3879,61,4,"0.086",1,836,"138.60","133.25","1.0","-55.42","+146.90",33388,"18140.24","0.00","50.00",700,"1.2","100.00","300.00"
61,2025/11/12,14:30:41,3887,62,8,"0.086",6,1000,"70.48","70.15","1.0","-8.68","+51.08",33388,"18484.94","0.00","50.00",700,"1.2","100.00","300.00"
62,2025/11/12,14:30:44,3893,63,6,"0.085",6,777,"92.52","77.50","1.1","-4.34","-192.98",33388,"18482.31","0.00","50.00",700,"1.2","100.00","300.00"
63,2025/11/12,14:30:46,3895,64,1,"0.101",1,997,"137.93","113.89","1.2","-4.00","+78.79",33388,"18832.93","0.00","50.00",700,"1.2","100.00","300.00"
64,2025/11/12,14:30:49,3901,65,6,"0.085",9,998,"131.25","112.89","1.1","-20.36","+254.75",33388,"19507.72","0.00","50.00",700,"1.2","100.00","300.00"
65,2025/11/12,14:30:51,3904,66,1,"0.085",1,817,"113.22","119.90","1.0","-18.02","+138.22",33388,"19510.71","0.00","50.00",700,"1.2","100.00","300.00"
66,2025/11/12,14:30:54,3907,67,3,"0.104",1,1000,"102.20","102.54","1.0","-71.11","+163.93",33388,"19901.95","0.00","50.00",700,"1.2","100.00","300.00"
67,2025/11/12,14:30:56,3911,68,4,"0.085",1,1000,"102.87","109.21","1.0","+27.71","+161.93",33388,"20242.91","0.00","50.00",700,"1.2","100.00","300.00"
68,2025/11/12,14:30:59,3917,69,6,"0.086",3,768,"92.85","93.86","1.0","+25.70","-205.67",33388,"20250.67","0.00","50.00",700,"1.2","100.00","300.00"
69,2025/11/12,14:31:01,3925,70,6,"0.086",1,736,"134.59","113.22","1.1","-5.67","+186.97",33388,"20961.55","0.00","50.00",700,"1.2","100.00","300.00"
70,2025/11/12,14:31:04,3932,71,7,"0.085",9,995,"112.22","122.90","1.0","+19.36","+216.68",33388,"21321.01","0.00","50.00",700,"1.2","100.00","300.00"
71,2025/11/12,14:31:06,3933,72,1,"0.085",1,995,"122.24","134.26","1.0","+19.03","+138.22",33388,"21323.07","0.00","50.00",700,"1.2","100.00","300.00"
72,2025/11/12,14:31:09,3936,73,3,"0.104",6,886,"97.20","79.17","1.2","+22.70","+132.21",33388,"21682.24","0.00","50.00",700,"1.2","100.00","300.00"
73,2025/11/12,14:31:11,3945,74,4,"0.086",6,1000,"93.86","85.51","1.0","-26.04","+133.21",33388,"22036.39","0.00","50.00",700,"1.2","100.00","300.00"
74,2025/11/12,14:31:14,3955,75,7,"0.085",6,881,"70.48","73.49","1.0","+6.67","+76.79",33388,"22387.60","0.00","50.00",700,"1.2","100.00","300.00"
75,2025/11/12,14:31:16,3961,76,6,"0.086",6,995,"51.45","50.12","1.0","-22.36","+164.60",33388,"22739.41","0.00","50.00",700,"1.2","100.00","300.00"
76,2025/11/12,14:31:19,3965,77,3,"0.086",6,993,"60.47","51.79","1.1","-14.02","-20.70",33388,"22737.60","0.00","50.00",700,"1.2","100.00","300.00"
77,2025/11/12,14:31:21,3976,78,7,"0.087",9,810,"130.92","114.56","1.1","+24.70","+248.40",33388,"23469.54","0.00","50.00",700,"1.2","100.00","300.00"
78,2025/11/12,14:31:24,3977,79,1,"0.086",1,951,"127.24","119.23","1.0","+25.37","+178.62",33388,"23465.87","0.00","50.00",700,"1.2","100.00","300.00"
79,2025/11/12,14:31:26,3984,80,7,"0.086",5,1000,"116.89","89.52","1.3","-20.03","+273.78",33388,"24085.07","0.00","50.00",700,"1.2","100.00","300.00"
80,2025/11/12,14:31:29,3986,81,2,"0.086",1,998,"121.57","128.58","1.0","-19.03","+166.94",33388,"24098.24","0.00","50.00",700,"1.2","100.00","300.00"
81,2025/11/12,14:31:31,3994,82,8,"0.085",1,871,"114.89","120.90","1.0","-64.43","+40.73",33388,"24487.18","0.00","50.00",700,"1.2","100.00","300.00"
82,2025/11/12,14:31:34,4001,83,7,"0.085",5,850,"125.24","85.51","1.4","-64.43","-213.01",33388,"24509.22","0.00","50.00",700,"1.2","100.00","300.00"
83,2025/11/12,14:31:36,4008,84,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25028.46","0.00","50.00",700,"1.2","100.00","300.00"
84,2025/11/12,14:31:39,4016,85,8,"0.086",9,976,"105.88","113.22","1.0","-12.01","+205.33",33388,"25551.31","0.00","50.00",700,"1.2","100.00","300.00"
85,2025/11/12,14:31:41,4017,86,1,"0.084",1,983,"95.53","115.22","1.2","-13.35","+174.95",33388,"25559.45","0.00","50.00",700,"1.2","100.00","300.00"
86,2025/11/12,14:31:44,4025,87,8,"0.085",5,999,"51.45","70.48","1.3","-8.68","+10.35",33388,"25957.04","0.00","50.00",700,"1.2","100.00","300.00"
87,2025/11/12,14:31:46,4029,88,4,"0.086",6,989,"55.13","53.79","1.0","-8.34","-138.22",33388,"25964.36","0.00","50.00",700,"1.2","100.00","300.00"
88,2025/11/12,14:31:49,4037,89,5,"0.101",1,929,"106.21","110.22","1.0","-81.80","+190.64",33388,"26636.54","0.00","50.00",700,"1.2","100.00","300.00"
89,2025/11/12,14:31:51,4038,90,1,"0.093",1,921,"100.20","101.20","1.0","-80.13","+31.05",33388,"26615.90","0.00","50.00",700,"1.2","100.00","300.00"
90,2025/11/12,14:31:54,4040,91,2,"0.104",1,999,"113.56","96.53","1.1","+20.03","+58.76",33388,"26984.77","0.00","50.00",700,"1.2","100.00","300.00"
91,2025/11/12,14:31:56,4048,92,8,"0.085",9,996,"119.57","96.86","1.2","-19.03","+225.03",33388,"27676.40","0.00","50.00",700,"1.2","100.00","300.00"
92,2025/11/12,14:31:59,4049,93,1,"0.103",1,999,"130.25","102.87","1.2","-19.03","+186.63",33388,"27676.77","0.00","50.00",700,"1.2","100.00","300.00"
93,2025/11/12,14:32:01,4050,94,1,"0.093",1,980,"115.89","109.55","1.0","-17.69","-121.19",33388,"27655.99","0.00","50.00",700,"1.2","100.00","300.00"
94,2025/11/12,14:32:04,4056,95,6,"0.085",6,820,"26.75","25.08","1.0","+10.68","+76.45",33388,"28355.22","0.00","50.00",700,"1.2","100.00","300.00"
95,2025/11/12,14:32:06,4063,96,5,"0.086",1,997,"122.24","130.25","1.0","+23.03","+168.94",33388,"28722.76","0.00","50.00",700,"1.2","100.00","300.00"
96,2025/11/12,14:32:09,4070,97,7,"0.085",1,982,"94.52","101.87","1.0","-55.75","+182.96",33388,"29099.17","0.00","50.00",700,"1.2","100.00","300.00"
97,2025/11/12,14:32:11,4078,98,8,"0.085",1,995,"116.23","98.20","1.1","+28.37","+182.63",33388,"29444.45","0.00","50.00",700,"1.2","100.00","300.00"
98,2025/11/12,14:32:14,4084,99,6,"0.085",5,856,"120.57","66.48","1.8","-41.73","+274.78",33388,"29773.60","0.00","50.00",700,"1.2","100.00","300.00"
99,2025/11/12,14:32:16,4086,100,1,"0.081",1,707,"141.27","109.88","1.2","-40.06","+184.63",33388,"29786.89","0.00","50.00",700,"1.2","100.00","300.00"
100,2025/11/12,14:32:19,4088,101,2,"0.085",1,973,"104.54","118.90","1.1","-10.35","+194.98",33388,"30125.43","0.00","50.00",700,"1.2","100.00","300.00"
101,2025/11/12,14:32:21,4089,102,1,"0.087",1,997,"141.94","111.55","1.2","-10.68","-91.48",33388,"30098.04","0.00","50.00",700,"1.2","100.00","300.00"
102,2025/11/12,14:32:24,4094,103,5,"0.085",1,970,"120.57","122.90","1.0","-44.73","+191.31",33388,"30837.09","0.00","50.00",700,"1.2","100.00","300.00"
103,2025/11/12,14:32:26,4095,104,1,"0.089",1,999,"99.53","109.55","1.1","-48.74","+28.37",33388,"30812.16","0.00","50.00",700,"1.2","100.00","300.00"
104,2025/11/12,14:32:29,4102,105,7,"0.082",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31335.06","0.00","50.00",700,"1.2","100.00","300.00"
105,2025/11/12,14:32:31,4109,106,7,"0.086",5,998,"76.49","52.12","1.4","+18.69","+282.46",33388,"31918.72","0.00","50.00",700,"1.2","100.00","300.00"
106,2025/11/12,14:32:34,4115,107,6,"0.086",6,998,"74.49","83.51","1.1","+23.03","+26.04",33388,"31928.58","0.00","50.00",700,"1.2","100.00","300.00"
107,2025/11/12,14:32:36,4118,108,2,"0.086",6,998,"74.49","85.84","1.1","+23.70","-128.54",33388,"31919.44","0.00","50.00",700,"1.2","100.00","300.00"
108,2025/11/12,14:32:39,4128,109,5,"0.101",1,949,"108.55","133.92","1.2","-48.41","+175.95",33388,"32622.22","0.00","50.00",700,"1.2","100.00","300.00"
109,2025/11/12,14:32:41,4129,110,1,"0.087",1,999,"118.23","124.57","1.0","-50.74","+10.35",33388,"32607.20","0.00","50.00",700,"1.2","100.00","300.00"
110,2025/11/12,14:32:44,4130,111,1,"0.093",1,1000,"94.86","110.55","1.1","-78.46","+59.43",33388,"32956.28","0.00","50.00",700,"1.2","100.00","300.00"
111,2025/11/12,14:32:46,4137,112,7,"0.086",6,997,"82.17","80.17","1.0","-51.75","-141.56",33388,"33295.66","0.00","50.00",700,"1.2","100.00","300.00"
112,2025/11/12,14:32:49,4140,113,3,"0.086",1,975,"95.53","111.89","1.1","-64.77","+107.17",33388,"33690.55","0.00","50.00",700,"1.2","100.00","300.00"
113,2025/11/12,14:32:51,4141,114,1,"0.087",1,777,"105.54","132.25","1.2","-67.44","-131.54",33388,"33665.32","0.00","50.00",700,"1.2","100.00","300.00"
114,2025/11/12,14:32:54,4149,115,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34372.25","0.00","50.00",700,"1.2","100.00","300.00"
115,2025/11/12,14:32:56,4156,116,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34649.22","0.00","50.00",700,"1.2","100.00","300.00"
116,2025/11/12,14:32:59,4163,117,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34952.35","0.00","50.00",700,"1.2","100.00","300.00"
117,2025/11/12,14:33:02,4171,118,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35271.43","0.00","50.00",700,"1.2","100.00","300.00"
118,2025/11/12,14:33:04,4178,119,7,"0.086",5,987,"64.14","88.85","1.3","-55.09","+255.41",33388,"35804.14","0.00","50.00",700,"1.2","100.00","300.00"
119,2025/11/12,14:33:07,4181,120,3,"0.088",6,974,"68.48","56.80","1.2","-57.42","+106.50",33388,"35803.32","0.00","50.00",700,"1.2","100.00","300.00"
120,2025/11/12,14:33:09,4189,121,4,"0.085",1,994,"141.60","138.60","1.0","-49.41","+153.25",33388,"36169.98","0.00","50.00",700,"1.2","100.00","300.00"
121,2025/11/12,14:33:12,4197,122,8,"0.087",6,997,"59.47","67.81","1.1","+9.34","+0.66",33388,"36481.80","0.00","50.00",700,"1.2","100.00","300.00"
122,2025/11/12,14:33:14,4199,123,2,"0.085",6,992,"78.50","73.16","1.0","+8.34","-75.45",33388,"36484.52","0.00","50.00",700,"1.2","100.00","300.00"
123,2025/11/12,14:33:17,4210,124,6,"0.101",1,760,"115.22","136.93","1.1","-89.47","+189.64",33388,"37183.64","0.00","50.00",700,"1.2","100.00","300.00"
124,2025/11/12,14:33:19,4217,125,7,"0.085",5,997,"89.85","67.81","1.3","-8.34","+252.74",33388,"37600.40","0.00","50.00",700,"1.2","100.00","300.00"
125,2025/11/12,14:33:22,4218,126,1,"0.086",1,999,"103.20","92.19","1.1","-8.34","+175.95",33388,"37589.49","0.00","50.00",700,"1.2","100.00","300.00"
126,2025/11/12,14:33:24,4220,127,2,"0.086",1,904,"122.24","137.93","1.1","-38.39","+195.31",33388,"37936.44","0.00","50.00",700,"1.2","100.00","300.00"
127,2025/11/12,14:33:27,4223,128,3,"0.086",1,932,"85.51","100.53","1.1","-13.02","+198.65",33388,"38278.80","0.00","50.00",700,"1.2","100.00","300.00"
128,2025/11/12,14:33:29,4227,129,4,"0.086",9,916,"102.54","81.50","1.2","-59.43","+206.67",33388,"38632.77","0.00","50.00",700,"1.2","100.00","300.00"
129,2025/11/12,14:33:32,4238,130,7,"0.085",1,998,"123.91","119.57","1.0","-53.75","+180.62",33388,"39042.92","0.00","50.00",700,"1.2","100.00","300.00"
130,2025/11/12,14:33:34,4239,131,1,"0.092",1,997,"123.91","115.56","1.0","-58.09","+110.18",33388,"39023.48","0.00","50.00",700,"1.2","100.00","300.00"
131,2025/11/12,14:33:37,4241,132,2,"0.085",5,936,"92.85","55.46","1.6","-52.41","-187.64",33388,"39068.14","0.00","50.00",700,"1.2","100.00","300.00"
132,2025/11/12,14:33:39,4253,133,7,"0.085",5,964,"122.90","49.45","2.4","-19.36","+285.80",33388,"40048.69","0.00","50.00",700,"1.2","100.00","300.00"
133,2025/11/12,14:33:42,4256,134,3,"0.086",1,974,"112.55","107.55","1.0","-17.69","+189.64",33388,"40070.37","0.00","50.00",700,"1.2","100.00","300.00"
134,2025/11/12,14:33:44,4258,135,2,"0.086",4,698,"189.35","79.17","2.3","-10.35","-107.17",33388,"40049.69","0.00","50.00",700,"1.2","100.00","300.00"
135,2025/11/12,14:33:47,4270,136,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40657.98","0.00","50.00",700,"1.2","100.00","300.00"
136,2025/11/12,14:33:49,4276,137,6,"0.085",9,970,"92.19","112.22","1.2","-28.37","+226.70",33388,"41151.68","0.00","50.00",700,"1.2","100.00","300.00"
137,2025/11/12,14:33:52,4278,138,1,"0.085",1,995,"105.88","136.93","1.2","-27.71","+117.85",33388,"41150.58","0.00","50.00",700,"1.2","100.00","300.00"
138,2025/11/12,14:33:54,4285,139,7,"0.084",4,478,"143.27","24.74","5.7","+69.44","+298.82",33388,"41855.71","0.00","50.00",700,"1.2","100.00","300.00"
139,2025/11/12,14:33:57,4288,140,3,"0.086",1,957,"105.88","130.92","1.2","+65.10","+198.65",33388,"41900.99","0.00","50.00",700,"1.2","100.00","300.00"
140,2025/11/12,14:33:59,4294,141,6,"0.085",1,971,"126.91","120.57","1.0","+54.08","-194.98",33388,"41918.37","0.00","50.00",700,"1.2","100.00","300.00"
141,2025/11/12,14:34:02,4298,142,4,"0.103",1,999,"94.19","112.22","1.1","-42.06","+177.95",33388,"42512.32","0.00","50.00",700,"1.2","100.00","300.00"
142,2025/11/12,14:34:04,4299,143,1,"0.086",1,999,"125.24","106.21","1.1","-34.72","-32.05",33388,"42490.49","0.00","50.00",700,"1.2","100.00","300.00"
143,2025/11/12,14:34:07,4307,144,8,"0.085",6,978,"68.82","66.14","1.0","-32.38","-174.61",33388,"42922.13","0.00","50.00",700,"1.2","100.00","300.00"
144,2025/11/12,14:34:09,4308,145,1,"0.085",6,963,"65.81","67.81","1.0","-33.72","-216.68",33388,"42919.17","0.00","50.00",700,"1.2","100.00","300.00"
145,2025/11/12,14:34:12,4320,146,6,"0.085",6,999,"86.18","95.86","1.1","-78.79","+46.74",33388,"43660.44","0.00","50.00",700,"1.2","100.00","300.00"
146,2025/11/12,14:34:14,4327,147,5,"0.086",1,1000,"100.53","104.87","1.0","+19.36","+110.84",33388,"44000.29","0.00","50.00",700,"1.2","100.00","300.00"
147,2025/11/12,14:34:17,4328,148,1,"0.087",6,995,"98.20","95.86","1.0","+18.36","-35.05",33388,"43979.57","0.00","50.00",700,"1.2","100.00","300.00"
148,2025/11/12,14:34:19,4340,149,5,"0.085",1,995,"116.89","110.55","1.0","-9.34","+169.27",33388,"44661.60","0.00","50.00",700,"1.2","100.00","300.00"
149,2025/11/12,14:34:22,4341,150,1,"0.093",1,987,"102.54","118.23","1.1","-10.68","+22.70",33388,"44641.28","0.00","50.00",700,"1.2","100.00","300.00"
150,2025/11/12,14:34:24,4348,151,7,"0.101",1,994,"99.53","110.88","1.1","+11.01","+195.65",33388,"45349.90","0.00","50.00",700,"1.2","100.00","300.00"
151,2025/11/12,14:34:27,4353,152,5,"0.086",1,975,"111.89","102.54","1.0","+4.00","-48.07",33388,"45330.11","0.00","50.00",700,"1.2","100.00","300.00"
152,2025/11/12,14:34:29,4360,153,7,"0.086",5,875,"107.21","184.67","1.7","-30.04","-40.73",33388,"45722.64","0.00","50.00",700,"1.2","100.00","300.00"
153,2025/11/12,14:34:32,4367,154,7,"0.087",4,685,"60.13","32.76","1.8","-69.78","+292.47",33388,"46373.72","0.00","50.00",700,"1.2","100.00","300.00"
154,2025/11/12,14:34:34,4371,155,4,"0.085",1,999,"114.56","97.86","1.1","-69.78","+193.65",33388,"46431.87","0.00","50.00",700,"1.2","100.00","300.00"
