"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,14:33:05,5162,1,5,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"128.00","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,14:33:07,5169,2,7,"0.086",6,1000,"96.19","90.18","1.0","+18.02","+241.39",33388,"651.61","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,14:33:10,5173,3,4,"0.087",1,1000,"101.87","83.17","1.2","+23.70","+45.40",33388,"642.68","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,14:33:12,5175,4,2,"0.086",6,960,"92.52","74.83","1.2","+29.04","-178.62",33388,"622.49","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,14:33:15,5182,5,2,"0.086",1,967,"110.55","99.87","1.1","-85.13","-6.34",33388,"1114.44","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,14:33:17,5186,6,4,"0.086",6,991,"81.17","84.51","1.0","+5.00","-33.05",33388,"1446.47","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,14:33:20,5197,7,7,"0.086",8,950,"89.52","101.87","1.1","-99.83","+179.29",33388,"2097.57","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,14:33:22,5201,8,4,"0.086",8,998,"111.22","117.23","1.0","-90.81","+4.00",33388,"2094.83","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,14:33:25,5212,9,8,"0.086",5,996,"125.57","86.84","1.4","-60.09","+238.05",33388,"2796.89","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,14:33:28,5213,10,1,"0.085",1,996,"137.93","120.23","1.1","-57.42","+170.61",33388,"2798.05","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,14:33:30,5220,11,7,"0.086",6,992,"83.17","98.20","1.1","-51.75","+76.12",33388,"3245.30","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/11,14:33:33,5222,12,2,"0.086",1,998,"95.19","114.22","1.1","-48.07","-44.40",33388,"3233.44","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/11,14:33:35,5226,13,4,"0.086",4,662,"88.18","93.19","1.0","+56.42","+262.76",33388,"3913.43","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/11,14:33:38,5232,14,3,"0.087",4,566,"42.77","16.06","2.6","+41.40","+17.36",33388,"3938.60","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/11,14:33:40,5240,15,4,"0.086",1,998,"116.23","137.93","1.1","-58.09","+53.42",33388,"4306.43","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/11,14:33:43,5247,16,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4670.57","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/11,14:33:45,5254,17,7,"0.086",6,989,"79.50","92.19","1.1","-17.36","-19.03",33388,"4960.41","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/11,14:33:48,5255,18,1,"0.086",5,843,"123.24","75.83","1.6","-9.01","-91.81",33388,"4953.22","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/11,14:33:50,5268,19,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"5566.38","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/11,14:33:53,5275,20,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"5877.64","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/11,14:33:55,5282,21,7,"0.083",5,883,"50.79","75.83","1.4","-38.39","+277.78",33388,"6462.84","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/11,14:33:58,5286,22,4,"0.086",1,969,"95.86","110.55","1.1","-26.04","+140.56",33388,"6488.12","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/11,14:34:00,5291,23,5,"0.086",1,909,"143.94","144.27","1.0","-5.67","+85.80",33388,"6783.52","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,14:34:03,5295,24,4,"0.087",4,407,"34.43","21.07","1.6","-36.72","-142.56",33388,"6814.93","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,14:34:05,5305,25,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"7389.11","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,14:34:08,5312,26,7,"0.086",6,933,"92.19","72.49","1.2","-51.75","+135.88",33388,"7805.84","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,14:34:10,5315,27,2,"0.087",6,978,"82.17","80.50","1.0","-28.04","+12.01",33388,"7804.14","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,14:34:13,5325,28,5,"0.086",5,917,"44.78","30.75","1.4","+11.68","+13.02",33388,"8210.60","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,14:34:15,5334,29,7,"0.087",6,990,"76.49","98.86","1.2","-57.42","+263.76",33388,"8853.21","0.00","125.00",800,"1.2","100.00","300.00"
29,2025/11/11,14:34:18,5336,30,2,"0.104",1,949,"104.87","103.54","1.0","-52.08","+180.62",33388,"8862.92","0.00","125.00",800,"1.2","100.00","300.00"
30,2025/11/11,14:34:20,5343,31,7,"0.086",1,998,"100.20","95.53","1.0","-22.70","+93.15",33388,"9264.39","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,14:34:23,5344,32,1,"0.104",1,981,"104.87","120.23","1.1","-16.69","+2.33",33388,"9236.46","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,14:34:25,5346,33,2,"0.086",1,993,"101.20","80.50","1.2","+58.76","+42.40",33388,"9617.48","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,14:34:28,5353,34,7,"0.086",6,999,"90.85","73.49","1.2","-36.05","+248.74",33388,"10327.40","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,14:34:30,5359,35,6,"0.086",6,998,"84.17","66.48","1.2","-26.37","-29.04",33388,"10328.09","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,14:34:33,5364,36,4,"0.087",1,999,"101.20","113.22","1.1","-22.36","+99.49",33388,"10657.13","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,14:34:35,5370,37,6,"0.086",6,963,"76.16","90.18","1.1","-104.50","+111.18",33388,"11055.90","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,14:34:38,5378,38,7,"0.086",6,999,"52.12","61.14","1.1","-1.66","+88.81",33388,"11381.90","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,14:34:40,5380,39,2,"0.085",6,965,"52.46","57.46","1.0","-5.00","-16.02",33388,"11384.86","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,14:34:43,5386,40,1,"0.086",1,983,"133.59","124.91","1.0","-11.68","+111.51",33388,"11753.27","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,14:34:45,5394,41,8,"0.086",4,667,"36.43","29.42","1.2","-51.08","+290.14",33388,"12510.40","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,14:34:48,5401,42,7,"0.104",6,999,"72.82","58.80","1.2","-34.38","+19.69",33388,"12518.04","0.00","125.00",800,"1.2","100.00","300.00"
42,2025/11/11,14:34:51,5402,43,1,"0.086",5,981,"82.84","56.80","1.4","-38.73","-55.09",33388,"12495.60","0.00","125.00",800,"1.2","100.00","300.00"
43,2025/11/11,14:34:53,5415,44,7,"0.086",1,996,"101.54","97.86","1.0","-84.80","+152.24",33388,"13245.51","0.00","125.00",800,"1.2","100.00","300.00"
