"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
22,2025/11/11,13:26:09,157,23,1,"0.094",1,995,"102.20","95.53","1.0","+74.45","+99.49",33388,"6678.93","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,13:26:12,158,24,1,"0.094",1,973,"117.23","123.91","1.0","+55.75","+128.87",33388,"6997.93","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,13:26:14,159,25,1,"0.088",1,916,"111.89","99.53","1.1","+55.09","-190.97",33388,"6978.69","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,13:26:17,164,26,5,"0.086",1,981,"113.22","146.61","1.2","+84.80","+141.56",33388,"7787.07","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,13:26:19,165,27,1,"0.094",1,988,"106.21","103.20","1.0","+79.46","-7.67",33388,"7763.41","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,13:26:22,170,28,5,"0.086",8,981,"107.55","108.88","1.0","+143.56","+197.65",33388,"8432.85","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,13:26:24,175,29,2,"0.090",8,809,"122.24","151.95","1.2","+142.56","-16.02",33388,"8419.28","0.00","125.00",800,"1.2","100.00","300.00"
29,2025/11/11,13:26:27,188,30,8,"0.086",6,979,"59.47","74.16","1.2","-24.03","+223.36",33388,"9180.72","0.00","125.00",800,"1.2","100.00","300.00"
30,2025/11/11,13:26:29,195,31,7,"0.086",6,994,"62.47","65.48","1.0","-23.03","-58.76",33388,"9176.78","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,13:26:32,199,32,4,"0.087",6,849,"73.82","90.52","1.2","+116.85","+142.90",33388,"9538.28","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,13:26:34,207,33,4,"0.087",1,913,"102.20","99.20","1.0","+41.73","+174.61",33388,"9889.71","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,13:26:37,212,34,5,"0.085",1,953,"95.86","102.20","1.0","+109.84","+168.60",33388,"10209.20","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,13:26:39,213,35,1,"0.087",6,1000,"90.85","97.53","1.0","+111.51","+13.35",33388,"10193.86","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,13:26:42,225,36,6,"0.087",6,975,"64.47","52.46","1.2","+39.39","+166.60",33388,"10870.11","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,13:26:44,233,37,7,"0.081",1,976,"109.55","110.88","1.0","+11.01","+181.96",33388,"11205.83","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,13:26:47,240,38,7,"0.086",3,840,"105.88","116.23","1.0","+34.72","-128.54",33388,"11202.86","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,13:26:49,247,39,7,"0.086",6,988,"80.50","69.48","1.1","+82.46","+71.78",33388,"11713.34","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,13:26:52,254,40,7,"0.086",6,969,"82.50","64.81","1.2","+82.13","-215.35",33388,"11718.32","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,13:26:54,261,41,7,"0.085",6,996,"77.50","75.49","1.0","+27.71","+29.04",33388,"12273.38","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,13:26:57,265,42,4,"0.101",6,987,"92.19","73.82","1.2","+26.04","-133.21",33388,"12270.97","0.00","125.00",800,"1.2","100.00","300.00"
42,2025/11/11,13:26:59,276,43,7,"0.086",6,999,"97.86","94.19","1.0","+71.45","+244.06",33388,"13087.77","0.00","125.00",800,"1.2","100.00","300.00"
43,2025/11/11,13:27:02,278,44,2,"0.086",1,1000,"108.55","101.87","1.0","+71.45","+160.26",33388,"13084.69","0.00","125.00",800,"1.2","100.00","300.00"
44,2025/11/11,13:27:04,283,45,5,"0.086",6,992,"73.82","91.19","1.2","+105.50","+61.43",33388,"13406.34","0.00","125.00",800,"1.2","100.00","300.00"
45,2025/11/11,13:27:07,288,46,2,"0.086",6,942,"87.85","76.49","1.1","+99.83","-126.87",33388,"13415.22","0.00","125.00",800,"1.2","100.00","300.00"
46,2025/11/11,13:27:09,300,47,7,"0.102",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14048.00","0.00","125.00",800,"1.2","100.00","300.00"
47,2025/11/11,13:27:12,308,48,8,"0.086",1,1000,"130.25","101.87","1.2","+58.09","+140.22",33388,"14509.05","0.00","125.00",800,"1.2","100.00","300.00"
48,2025/11/11,13:27:14,312,49,4,"0.086",1,999,"117.23","110.55","1.0","+55.42","-33.05",33388,"14493.94","0.00","125.00",800,"1.2","100.00","300.00"
49,2025/11/11,13:27:17,320,50,8,"0.086",9,995,"100.87","113.22","1.1","+78.12","+227.70",33388,"15199.24","0.00","125.00",800,"1.2","100.00","300.00"
50,2025/11/11,13:27:19,321,51,1,"0.086",1,993,"106.88","116.56","1.0","+76.12","+189.30",33388,"15203.23","0.00","125.00",800,"1.2","100.00","300.00"
51,2025/11/11,13:27:22,322,52,1,"0.094",4,772,"103.87","144.61","1.3","+74.45","-120.19",33388,"15181.05","0.00","125.00",800,"1.2","100.00","300.00"
52,2025/11/11,13:27:24,335,53,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15851.30","0.00","125.00",800,"1.2","100.00","300.00"
53,2025/11/11,13:27:27,343,54,8,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16172.17","0.00","125.00",800,"1.2","100.00","300.00"
54,2025/11/11,13:27:29,349,55,6,"0.086",1,953,"111.22","131.25","1.1","+28.37","+193.65",33388,"16609.17","0.00","125.00",800,"1.2","100.00","300.00"
55,2025/11/11,13:27:32,356,56,7,"0.086",3,495,"123.91","122.57","1.0","+30.04","-135.22",33388,"16606.80","0.00","125.00",800,"1.2","100.00","300.00"
56,2025/11/11,13:27:34,363,57,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17055.91","0.00","125.00",800,"1.2","100.00","300.00"
57,2025/11/11,13:27:37,371,58,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17377.96","0.00","125.00",800,"1.2","100.00","300.00"
58,2025/11/11,13:27:39,378,59,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17656.49","0.00","125.00",800,"1.2","100.00","300.00"
59,2025/11/11,13:27:42,386,60,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17976.39","0.00","125.00",800,"1.2","100.00","300.00"
60,2025/11/11,13:27:44,393,61,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18255.02","0.00","125.00",800,"1.2","100.00","300.00"
61,2025/11/11,13:27:47,400,62,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18559.84","0.00","125.00",800,"1.2","100.00","300.00"
62,2025/11/11,13:27:49,408,63,8,"0.086",9,997,"108.55","112.55","1.0","+63.77","+262.42",33388,"19141.26","0.00","125.00",800,"1.2","100.00","300.00"
63,2025/11/11,13:27:52,410,64,2,"0.086",1,996,"122.57","143.94","1.1","+64.43","+181.96",33388,"19148.31","0.00","125.00",800,"1.2","100.00","300.00"
64,2025/11/11,13:27:54,411,65,1,"0.094",1,991,"133.92","115.89","1.1","+65.10","-83.80",33388,"19120.03","0.00","125.00",800,"1.2","100.00","300.00"
65,2025/11/11,13:27:57,418,66,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19744.52","0.00","125.00",800,"1.2","100.00","300.00"
66,2025/11/11,13:27:59,425,67,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20065.04","0.00","125.00",800,"1.2","100.00","300.00"
67,2025/11/11,13:28:02,433,68,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20382.48","0.00","125.00",800,"1.2","100.00","300.00"
68,2025/11/11,13:28:04,440,69,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20668.05","0.00","125.00",800,"1.2","100.00","300.00"
69,2025/11/11,13:28:07,445,70,5,"0.086",4,563,"50.79","46.11","1.1","+67.44","+43.73",33388,"20914.24","0.00","125.00",800,"1.2","100.00","300.00"
70,2025/11/11,13:28:09,450,71,3,"0.086",1,999,"105.88","106.88","1.0","-32.38","+102.83",33388,"21212.47","0.00","125.00",800,"1.2","100.00","300.00"
71,2025/11/11,13:28:12,451,72,1,"0.094",6,990,"87.51","95.53","1.0","-28.71","-119.19",33388,"21192.02","0.00","125.00",800,"1.2","100.00","300.00"
72,2025/11/11,13:28:14,464,73,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21871.47","0.00","125.00",800,"1.2","100.00","300.00"
73,2025/11/11,13:28:17,470,74,6,"0.086",6,904,"90.18","69.82","1.2","+11.68","+154.58",33388,"22271.08","0.00","125.00",800,"1.2","100.00","300.00"
74,2025/11/11,13:28:19,478,75,7,"0.087",8,969,"85.51","104.21","1.2","+145.23","+183.30",33388,"22646.54","0.00","125.00",800,"1.2","100.00","300.00"
75,2025/11/11,13:28:22,479,76,1,"0.086",8,893,"82.50","105.88","1.2","+146.57","+108.51",33388,"22638.43","0.00","125.00",800,"1.2","100.00","300.00"
76,2025/11/11,13:28:24,492,77,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23079.04","0.00","125.00",800,"1.2","100.00","300.00"
77,2025/11/11,13:28:27,499,78,7,"0.102",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23359.61","0.00","125.00",800,"1.2","100.00","300.00"
78,2025/11/11,13:28:29,506,79,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23667.65","0.00","125.00",800,"1.2","100.00","300.00"
79,2025/11/11,13:28:32,510,80,4,"0.087",1,976,"112.22","128.58","1.1","+38.06","+199.32",33388,"24054.63","0.00","125.00",800,"1.2","100.00","300.00"
80,2025/11/11,13:28:34,511,81,1,"0.086",1,985,"95.53","112.55","1.1","+40.39","+1.00",33388,"24019.45","0.00","125.00",800,"1.2","100.00","300.00"
81,2025/11/11,13:28:37,518,82,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24559.62","0.00","125.00",800,"1.2","100.00","300.00"
82,2025/11/11,13:28:39,525,83,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24867.51","0.00","125.00",800,"1.2","100.00","300.00"
83,2025/11/11,13:28:42,532,84,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25176.55","0.00","125.00",800,"1.2","100.00","300.00"
84,2025/11/11,13:28:44,540,85,8,"0.086",8,990,"138.93","119.23","1.1","+123.86","+39.73",33388,"25535.25","0.00","125.00",800,"1.2","100.00","300.00"
85,2025/11/11,13:28:47,541,86,1,"0.086",8,956,"116.23","97.86","1.1","+121.86","-5.00",33388,"25532.67","0.00","125.00",800,"1.2","100.00","300.00"
86,2025/11/11,13:28:49,555,87,8,"0.087",1,902,"128.58","124.24","1.0","+58.09","+116.19",33388,"26211.38","0.00","125.00",800,"1.2","100.00","300.00"
87,2025/11/11,13:28:52,562,88,7,"0.086",5,968,"77.83","59.80","1.3","+55.42","-141.23",33388,"26235.84","0.00","125.00",800,"1.2","100.00","300.00"
88,2025/11/11,13:28:54,569,89,7,"0.105",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26683.94","0.00","125.00",800,"1.2","100.00","300.00"
89,2025/11/11,13:28:57,577,90,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27003.66","0.00","125.00",800,"1.2","100.00","300.00"
90,2025/11/11,13:28:59,584,91,7,"0.105",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27284.10","0.00","125.00",800,"1.2","100.00","300.00"
91,2025/11/11,13:29:02,592,92,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27604.13","0.00","125.00",800,"1.2","100.00","300.00"
92,2025/11/11,13:29:04,598,93,6,"0.086",6,994,"56.46","64.81","1.1","+36.39","+119.19",33388,"27961.91","0.00","125.00",800,"1.2","100.00","300.00"
93,2025/11/11,13:29:07,602,94,3,"0.086",6,996,"66.81","84.84","1.2","+42.06","-50.41",33388,"27952.18","0.00","125.00",800,"1.2","100.00","300.00"
94,2025/11/11,13:29:10,614,95,7,"0.102",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28484.01","0.00","125.00",800,"1.2","100.00","300.00"
95,2025/11/11,13:29:12,622,96,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28804.02","0.00","125.00",800,"1.2","100.00","300.00"
96,2025/11/11,13:29:15,626,97,4,"0.089",6,915,"21.40","19.07","1.1","+22.70","+112.85",33388,"29079.74","0.00","125.00",800,"1.2","100.00","300.00"
97,2025/11/11,13:29:17,637,98,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29406.91","0.00","125.00",800,"1.2","100.00","300.00"
98,2025/11/11,13:29:20,642,99,5,"0.086",1,945,"128.91","104.54","1.2","+105.83","+156.92",33388,"29764.21","0.00","125.00",800,"1.2","100.00","300.00"
99,2025/11/11,13:29:22,648,100,6,"0.086",1,999,"114.89","114.56","1.0","-1.00","+187.30",33388,"30121.99","0.00","125.00",800,"1.2","100.00","300.00"
100,2025/11/11,13:29:25,649,101,1,"0.094",1,1000,"134.92","118.23","1.1","+6.67","+58.76",33388,"30095.24","0.00","125.00",800,"1.2","100.00","300.00"
101,2025/11/11,13:29:27,656,102,7,"0.086",6,848,"79.83","66.48","1.2","+132.88","-65.10",33388,"30514.06","0.00","125.00",800,"1.2","100.00","300.00"
102,2025/11/11,13:29:30,661,103,5,"0.085",6,856,"71.82","83.17","1.1","+72.78","+45.07",33388,"30852.98","0.00","125.00",800,"1.2","100.00","300.00"
103,2025/11/11,13:29:32,670,104,7,"0.086",5,819,"135.26","99.53","1.3","+88.81","+39.06",33388,"31233.77","0.00","125.00",800,"1.2","100.00","300.00"
104,2025/11/11,13:29:35,671,105,1,"0.087",4,711,"124.91","95.19","1.3","+86.80","-9.68",33388,"31225.59","0.00","125.00",800,"1.2","100.00","300.00"
105,2025/11/11,13:29:37,684,106,6,"0.085",1,998,"112.55","117.90","1.0","+36.05","+150.57",33388,"31902.00","0.00","125.00",800,"1.2","100.00","300.00"
106,2025/11/11,13:29:40,691,107,7,"0.086",3,976,"117.90","101.87","1.1","+33.72","-193.98",33388,"31889.76","0.00","125.00",800,"1.2","100.00","300.00"
107,2025/11/11,13:29:42,692,108,1,"0.086",4,337,"154.29","69.15","2.2","+51.41","-235.05",33388,"31917.25","0.00","125.00",800,"1.2","100.00","300.00"
108,2025/11/11,13:29:45,705,109,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32702.77","0.00","125.00",800,"1.2","100.00","300.00"
109,2025/11/11,13:29:47,712,110,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32983.85","0.00","125.00",800,"1.2","100.00","300.00"
110,2025/11/11,13:29:50,719,111,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"33291.81","0.00","125.00",800,"1.2","100.00","300.00"
111,2025/11/11,13:29:52,726,112,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"33596.76","0.00","125.00",800,"1.2","100.00","300.00"
112,2025/11/11,13:29:55,734,113,8,"0.086",6,1000,"77.16","80.50","1.0","+71.11","+129.21",33388,"34048.85","0.00","125.00",800,"1.2","100.00","300.00"
113,2025/11/11,13:29:57,737,114,3,"0.105",6,999,"84.17","95.86","1.1","+73.78","+4.67",33388,"34045.20","0.00","125.00",800,"1.2","100.00","300.00"
114,2025/11/11,13:30:00,748,115,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34483.37","0.00","125.00",800,"1.2","100.00","300.00"
115,2025/11/11,13:30:02,755,116,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34805.38","0.00","125.00",800,"1.2","100.00","300.00"
116,2025/11/11,13:30:05,762,117,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35088.85","0.00","125.00",800,"1.2","100.00","300.00"
117,2025/11/11,13:30:07,766,118,4,"0.086",4,446,"63.47","46.11","1.3","+164.93","+161.59",33388,"35436.26","0.00","125.00",800,"1.2","100.00","300.00"
118,2025/11/11,13:30:10,776,119,7,"0.085",1,997,"107.55","121.90","1.1","+38.39","+139.22",33388,"35844.10","0.00","125.00",800,"1.2","100.00","300.00"
119,2025/11/11,13:30:12,783,120,7,"0.086",1,984,"106.88","92.85","1.1","+37.39","-156.92",33388,"35826.04","0.00","125.00",800,"1.2","100.00","300.00"
120,2025/11/11,13:30:15,789,121,6,"0.085",6,975,"63.81","59.80","1.0","+113.18","+164.60",33388,"36412.16","0.00","125.00",800,"1.2","100.00","300.00"
121,2025/11/11,13:30:17,797,122,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"36599.55","0.00","125.00",800,"1.2","100.00","300.00"
122,2025/11/11,13:30:20,804,123,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"36907.16","0.00","125.00",800,"1.2","100.00","300.00"
123,2025/11/11,13:30:22,812,124,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37228.88","0.00","125.00",800,"1.2","100.00","300.00"
124,2025/11/11,13:30:25,819,125,7,"0.081",6,999,"60.13","56.80","1.0","+130.21","+70.78",33388,"37578.73","0.00","125.00",800,"1.2","100.00","300.00"
125,2025/11/11,13:30:27,825,126,6,"0.085",6,996,"52.12","51.79","1.0","+132.21","-165.27",33388,"37583.05","0.00","125.00",800,"1.2","100.00","300.00"
126,2025/11/11,13:30:30,832,127,5,"0.086",5,934,"159.96","102.87","1.5","+60.09","+192.64",33388,"38222.57","0.00","125.00",800,"1.2","100.00","300.00"
127,2025/11/11,13:30:32,835,128,1,"0.086",1,958,"130.92","108.21","1.2","+59.76","+78.46",33388,"38227.13","0.00","125.00",800,"1.2","100.00","300.00"
128,2025/11/11,13:30:35,837,129,2,"0.086",1,996,"114.22","96.86","1.1","+33.05","+168.94",33388,"38669.95","0.00","125.00",800,"1.2","100.00","300.00"
129,2025/11/11,13:30:37,845,130,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39030.58","0.00","125.00",800,"1.2","100.00","300.00"
130,2025/11/11,13:30:40,852,131,7,"0.087",6,990,"56.80","64.81","1.1","+13.35","+25.70",33388,"39339.71","0.00","125.00",800,"1.2","100.00","300.00"
131,2025/11/11,13:30:42,857,132,5,"0.105",6,985,"69.82","61.47","1.1","+10.35","-178.62",33388,"39333.62","0.00","125.00",800,"1.2","100.00","300.00"
132,2025/11/11,13:30:45,867,133,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39911.22","0.00","125.00",800,"1.2","100.00","300.00"
133,2025/11/11,13:30:47,874,134,7,"0.105",9,998,"78.16","100.20","1.2","+27.71","+201.66",33388,"40421.92","0.00","125.00",800,"1.2","100.00","300.00"
134,2025/11/11,13:30:50,875,135,1,"0.086",1,999,"90.85","111.22","1.2","+27.04","+162.26",33388,"40423.02","0.00","125.00",800,"1.2","100.00","300.00"
135,2025/11/11,13:30:52,878,136,3,"0.086",1,999,"98.53","117.56","1.1","+5.00","+86.80",33388,"40725.78","0.00","125.00",800,"1.2","100.00","300.00"
136,2025/11/11,13:30:55,879,137,1,"0.093",3,450,"58.47","82.50","1.4","+23.03","-142.23",33388,"40723.79","0.00","125.00",800,"1.2","100.00","300.00"
137,2025/11/11,13:30:57,892,138,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41419.70","0.00","125.00",800,"1.2","100.00","300.00"
138,2025/11/11,13:31:00,900,139,8,"0.086",6,929,"59.47","75.16","1.2","+2.00","+63.10",33388,"41803.38","0.00","125.00",800,"1.2","100.00","300.00"
139,2025/11/11,13:31:02,905,140,5,"0.087",6,955,"59.13","53.79","1.0","+2.00","-133.55",33388,"41807.16","0.00","125.00",800,"1.2","100.00","300.00"
140,2025/11/11,13:31:05,915,141,8,"0.086",9,954,"119.57","124.57","1.0","+13.02","+200.32",33388,"42540.36","0.00","125.00",800,"1.2","100.00","300.00"
141,2025/11/11,13:31:07,916,142,1,"0.086",1,980,"135.93","126.91","1.0","+13.68","+157.25",33388,"42537.01","0.00","125.00",800,"1.2","100.00","300.00"
142,2025/11/11,13:31:10,917,143,1,"0.093",1,887,"139.26","116.89","1.1","-17.02","+188.97",33388,"42855.46","0.00","125.00",800,"1.2","100.00","300.00"
143,2025/11/11,13:31:12,920,144,3,"0.086",5,970,"121.57","89.52","1.3","-13.35","-209.00",33388,"42839.37","0.00","125.00",800,"1.2","100.00","300.00"
144,2025/11/11,13:31:15,930,145,6,"0.087",6,885,"80.50","83.17","1.0","+57.76","+78.46",33388,"43566.56","0.00","125.00",800,"1.2","100.00","300.00"
145,2025/11/11,13:31:17,937,146,6,"0.087",1,988,"118.90","120.90","1.0","+3.00","+181.63",33388,"43949.47","0.00","125.00",800,"1.2","100.00","300.00"
146,2025/11/11,13:31:20,938,147,1,"0.088",1,999,"119.90","114.89","1.0","+6.00","+61.43",33388,"43929.35","0.00","125.00",800,"1.2","100.00","300.00"
147,2025/11/11,13:31:22,941,148,3,"0.086",6,995,"63.81","80.83","1.2","+24.37","+70.11",33388,"44320.79","0.00","125.00",800,"1.2","100.00","300.00"
148,2025/11/11,13:31:25,946,149,1,"0.086",9,894,"119.57","150.95","1.2","-17.69","+228.04",33388,"44706.92","0.00","125.00",800,"1.2","100.00","300.00"
149,2025/11/11,13:31:27,959,150,7,"0.086",1,833,"101.87","130.25","1.2","+4.34","+33.72",33388,"45060.81","0.00","125.00",800,"1.2","100.00","300.00"
150,2025/11/11,13:31:30,963,151,4,"0.088",4,480,"97.53","83.51","1.1","+8.68","-164.93",33388,"45021.80","0.00","125.00",800,"1.2","100.00","300.00"
151,2025/11/11,13:31:32,970,152,3,"0.088",4,326,"97.86","69.15","1.4","+56.42","-36.72",33388,"45432.05","0.00","125.00",800,"1.2","100.00","300.00"
152,2025/11/11,13:31:35,982,153,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45948.59","0.00","125.00",800,"1.2","100.00","300.00"
153,2025/11/11,13:31:37,989,154,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46227.93","0.00","125.00",800,"1.2","100.00","300.00"
154,2025/11/11,13:31:40,996,155,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46536.68","0.00","125.00",800,"1.2","100.00","300.00"
155,2025/11/11,13:31:42,1004,156,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46854.68","0.00","125.00",800,"1.2","100.00","300.00"
156,2025/11/11,13:31:45,1011,157,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"47136.93","0.00","125.00",800,"1.2","100.00","300.00"
