"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
37,2025/11/11,10:38:35,1463,38,8,"0.085",6,982,"73.49","81.84","1.1","-1.00","+127.54",33388,"11416.90","0.00","125.00",800,"1.2","105.00","300.00"
38,2025/11/11,10:38:38,1468,39,5,"0.085",6,925,"86.84","77.83","1.1","-7.01","-70.78",33388,"11414.01","0.00","125.00",800,"1.2","105.00","300.00"
39,2025/11/11,10:38:40,1477,40,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11868.36","0.00","125.00",800,"1.2","105.00","300.00"
40,2025/11/11,10:38:43,1481,41,4,"0.086",6,808,"30.09","28.08","1.0","-39.39","+109.51",33388,"12165.35","0.00","125.00",800,"1.2","105.00","300.00"
41,2025/11/11,10:38:45,1488,42,4,"0.086",1,994,"116.89","111.89","1.0","-43.07","+179.96",33388,"12540.90","0.00","125.00",800,"1.2","105.00","300.00"
42,2025/11/11,10:38:48,1489,43,1,"0.093",6,883,"100.20","104.54","1.0","-40.06","+0.00",33388,"12525.49","0.00","125.00",800,"1.2","105.00","300.00"
43,2025/11/11,10:38:50,1502,44,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"13079.85","0.00","125.00",800,"1.2","105.00","300.00"
44,2025/11/11,10:38:53,1509,45,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"13369.23","0.00","125.00",800,"1.2","105.00","300.00"
45,2025/11/11,10:38:55,1516,46,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"13676.73","0.00","125.00",800,"1.2","105.00","300.00"
46,2025/11/11,10:38:58,1523,47,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"13981.10","0.00","125.00",800,"1.2","105.00","300.00"
47,2025/11/11,10:39:00,1530,48,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14289.14","0.00","125.00",800,"1.2","105.00","300.00"
48,2025/11/11,10:39:03,1538,49,8,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14606.13","0.00","125.00",800,"1.2","105.00","300.00"
49,2025/11/11,10:39:05,1544,50,6,"0.086",4,469,"36.76","23.74","1.5","-24.70","+130.21",33388,"14973.23","0.00","125.00",800,"1.2","105.00","300.00"
50,2025/11/11,10:39:08,1549,51,4,"0.085",6,954,"69.82","84.17","1.2","-34.05","-84.47",33388,"14981.71","0.00","125.00",800,"1.2","105.00","300.00"
51,2025/11/11,10:39:10,1558,52,6,"0.085",6,980,"53.79","57.13","1.0","-21.70","-70.44",33388,"15380.25","0.00","125.00",800,"1.2","105.00","300.00"
52,2025/11/11,10:39:13,1567,53,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15803.68","0.00","125.00",800,"1.2","105.00","300.00"
53,2025/11/11,10:39:15,1574,54,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16079.70","0.00","125.00",800,"1.2","105.00","300.00"
54,2025/11/11,10:39:18,1582,55,8,"0.086",6,999,"84.84","74.16","1.1","-40.73","+13.02",33388,"16446.45","0.00","125.00",800,"1.2","105.00","300.00"
55,2025/11/11,10:39:21,1585,56,3,"0.086",6,993,"82.84","79.17","1.0","-39.06","-130.54",33388,"16450.24","0.00","125.00",800,"1.2","105.00","300.00"
56,2025/11/11,10:39:23,1596,57,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17045.65","0.00","125.00",800,"1.2","105.00","300.00"
57,2025/11/11,10:39:26,1598,58,2,"0.085",6,837,"29.42","36.43","1.2","-73.45","+36.39",33388,"17191.15","0.00","125.00",800,"1.2","105.00","300.00"
58,2025/11/11,10:39:28,1611,59,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17670.98","0.00","125.00",800,"1.2","105.00","300.00"
59,2025/11/11,10:39:31,1620,60,9,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18025.07","0.00","125.00",800,"1.2","105.00","300.00"
60,2025/11/11,10:39:34,1628,61,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18343.41","0.00","125.00",800,"1.2","105.00","300.00"
61,2025/11/11,10:39:36,1635,62,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18622.11","0.00","125.00",800,"1.2","105.00","300.00"
62,2025/11/11,10:39:39,1642,63,7,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18896.18","0.00","125.00",800,"1.2","105.00","300.00"
63,2025/11/11,10:39:42,1650,64,8,"0.086",6,951,"48.11","55.13","1.1","+56.42","+43.40",33388,"19224.03","0.00","125.00",800,"1.2","105.00","300.00"
64,2025/11/11,10:39:44,1657,65,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19436.95","0.00","125.00",800,"1.2","105.00","300.00"
65,2025/11/11,10:39:47,1664,66,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19743.53","0.00","125.00",800,"1.2","105.00","300.00"
66,2025/11/11,10:39:49,1672,67,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20063.21","0.00","125.00",800,"1.2","105.00","300.00"
67,2025/11/11,10:39:52,1679,68,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20316.06","0.00","125.00",800,"1.2","105.00","300.00"
68,2025/11/11,10:39:54,1683,69,4,"0.085",4,346,"38.10","13.06","2.9","-67.10","-37.72",33388,"20462.31","0.00","125.00",800,"1.2","105.00","300.00"
69,2025/11/11,10:39:57,1694,70,8,"0.086",6,994,"73.82","80.50","1.0","-1.33","+45.74",33388,"20984.48","0.00","125.00",800,"1.2","105.00","300.00"
70,2025/11/11,10:39:59,1698,71,4,"0.085",6,990,"60.13","68.82","1.1","-4.67","-111.18",33388,"20988.17","0.00","125.00",800,"1.2","105.00","300.00"
71,2025/11/11,10:40:02,1709,72,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21532.83","0.00","125.00",800,"1.2","105.00","300.00"
72,2025/11/11,10:40:04,1716,73,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21808.32","0.00","125.00",800,"1.2","105.00","300.00"
73,2025/11/11,10:40:07,1723,74,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22114.66","0.00","125.00",800,"1.2","105.00","300.00"
74,2025/11/11,10:40:09,1731,75,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22455.60","0.00","125.00",800,"1.2","105.00","300.00"
75,2025/11/11,10:40:12,1740,76,9,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22809.41","0.00","125.00",800,"1.2","105.00","300.00"
76,2025/11/11,10:40:15,1748,77,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23126.11","0.00","125.00",800,"1.2","105.00","300.00"
77,2025/11/11,10:40:18,1752,78,4,"0.085",1,997,"131.58","136.26","1.0","+18.02","+168.60",33388,"23480.83","0.00","125.00",800,"1.2","105.00","300.00"
78,2025/11/11,10:40:20,1759,79,7,"0.085",4,354,"44.44","30.09","1.4","+24.03","+232.04",33388,"23957.34","0.00","125.00",800,"1.2","105.00","300.00"
79,2025/11/11,10:40:23,1761,80,2,"0.085",1,993,"108.55","91.85","1.1","+22.03","+142.90",33388,"23974.26","0.00","125.00",800,"1.2","105.00","300.00"
80,2025/11/11,10:40:25,1763,81,2,"0.085",3,978,"105.88","95.19","1.1","+26.04","-135.88",33388,"23984.01","0.00","125.00",800,"1.2","105.00","300.00"
81,2025/11/11,10:40:28,1776,82,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24635.79","0.00","125.00",800,"1.2","105.00","300.00"
82,2025/11/11,10:40:30,1783,83,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24941.08","0.00","125.00",800,"1.2","105.00","300.00"
83,2025/11/11,10:40:33,1791,84,8,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25258.76","0.00","125.00",800,"1.2","105.00","300.00"
84,2025/11/11,10:40:35,1798,85,7,"0.082",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25506.95","0.00","125.00",800,"1.2","105.00","300.00"
85,2025/11/11,10:40:38,1804,86,6,"0.086",9,977,"116.89","90.85","1.2","+29.04","+244.06",33388,"25988.50","0.00","125.00",800,"1.2","105.00","300.00"
86,2025/11/11,10:40:40,1806,87,1,"0.102",1,998,"103.87","105.88","1.0","+26.04","+149.57",33388,"25995.60","0.00","125.00",800,"1.2","105.00","300.00"
87,2025/11/11,10:40:43,1809,88,3,"0.086",3,498,"94.52","90.18","1.0","+20.36","-207.67",33388,"26005.09","0.00","125.00",800,"1.2","105.00","300.00"
88,2025/11/11,10:40:45,1822,89,8,"0.085",6,997,"68.15","74.16","1.0","+75.79","+9.68",33388,"26737.85","0.00","125.00",800,"1.2","105.00","300.00"
89,2025/11/11,10:40:48,1827,90,5,"0.105",6,996,"68.15","80.50","1.1","+81.13","-161.93",33388,"26763.13","0.00","125.00",800,"1.2","105.00","300.00"
90,2025/11/11,10:40:51,1837,91,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27314.75","0.00","125.00",800,"1.2","105.00","300.00"
91,2025/11/11,10:40:53,1844,92,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27595.63","0.00","125.00",800,"1.2","105.00","300.00"
92,2025/11/11,10:40:56,1850,93,6,"0.086",6,811,"40.10","34.09","1.1","+42.73","+242.73",33388,"28086.80","0.00","125.00",800,"1.2","105.00","300.00"
93,2025/11/11,10:40:58,1858,94,7,"0.086",6,907,"31.75","31.75","1.0","+41.40","-61.10",33388,"28102.51","0.00","125.00",800,"1.2","105.00","300.00"
94,2025/11/11,10:41:01,1866,95,7,"0.086",6,968,"45.78","57.46","1.2","+72.45","-23.03",33388,"28457.33","0.00","125.00",800,"1.2","105.00","300.00"
95,2025/11/11,10:41:03,1868,96,2,"0.085",6,964,"48.78","44.11","1.1","+71.78","-127.54",33388,"28458.74","0.00","125.00",800,"1.2","105.00","300.00"
96,2025/11/11,10:41:06,1878,97,5,"0.085",1,938,"139.60","119.57","1.1","+2.67","+191.31",33388,"29199.61","0.00","125.00",800,"1.2","105.00","300.00"
97,2025/11/11,10:41:08,1886,98,8,"0.104",3,843,"127.58","111.55","1.1","-1.66","-201.32",33388,"29207.92","0.00","125.00",800,"1.2","105.00","300.00"
98,2025/11/11,10:41:11,1887,99,1,"0.086",6,921,"78.16","68.48","1.1","+11.68","-219.69",33388,"29229.72","0.00","125.00",800,"1.2","105.00","300.00"
99,2025/11/11,10:41:13,1900,100,7,"0.086",1,999,"125.24","102.54","1.2","-67.44","+194.98",33388,"30186.99","0.00","125.00",800,"1.2","105.00","300.00"
100,2025/11/11,10:41:16,1905,101,5,"0.086",4,545,"104.54","70.82","1.4","-58.42","-19.36",33388,"30170.05","0.00","125.00",800,"1.2","105.00","300.00"
101,2025/11/11,10:41:18,1915,102,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30592.82","0.00","125.00",800,"1.2","105.00","300.00"
102,2025/11/11,10:41:21,1923,103,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30911.90","0.00","125.00",800,"1.2","105.00","300.00"
103,2025/11/11,10:41:24,1932,104,9,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31298.76","0.00","125.00",800,"1.2","105.00","300.00"
104,2025/11/11,10:41:27,1938,105,6,"0.085",4,350,"43.44","18.73","2.3","+37.39","+161.26",33388,"31700.66","0.00","125.00",800,"1.2","105.00","300.00"
105,2025/11/11,10:41:30,1949,106,8,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31980.74","0.00","125.00",800,"1.2","105.00","300.00"
106,2025/11/11,10:41:32,1955,107,6,"0.085",1,994,"132.25","111.89","1.1","+54.08","+197.65",33388,"32413.67","0.00","125.00",800,"1.2","105.00","300.00"
107,2025/11/11,10:41:35,1956,108,1,"0.093",1,996,"121.57","122.24","1.0","+53.75","+78.79",33388,"32396.97","0.00","125.00",800,"1.2","105.00","300.00"
108,2025/11/11,10:41:37,1957,109,1,"0.093",1,987,"96.86","110.88","1.1","+99.16","+165.60",33388,"32784.25","0.00","125.00",800,"1.2","105.00","300.00"
109,2025/11/11,10:41:40,1963,110,6,"0.086",6,997,"52.12","61.14","1.1","+120.19","+46.07",33388,"33162.36","0.00","125.00",800,"1.2","105.00","300.00"
110,2025/11/11,10:41:42,1970,111,6,"0.086",1,999,"118.23","100.87","1.1","+102.83","+117.52",33388,"33500.39","0.00","125.00",800,"1.2","105.00","300.00"
111,2025/11/11,10:41:45,1972,112,2,"0.081",1,993,"113.22","98.53","1.1","+87.47","+0.66",33388,"33485.04","0.00","125.00",800,"1.2","105.00","300.00"
112,2025/11/11,10:41:47,1980,113,8,"0.104",6,997,"81.17","83.84","1.0","+75.79","+190.97",33388,"34149.71","0.00","125.00",800,"1.2","105.00","300.00"
113,2025/11/11,10:41:50,1987,114,7,"0.087",6,994,"77.50","85.18","1.0","+60.09","-70.78",33388,"34145.40","0.00","125.00",800,"1.2","105.00","300.00"
114,2025/11/11,10:41:52,1988,115,1,"0.085",6,999,"68.82","88.85","1.2","+58.76","-139.22",33388,"34143.56","0.00","125.00",800,"1.2","105.00","300.00"
115,2025/11/11,10:41:55,2002,116,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34843.94","0.00","125.00",800,"1.2","105.00","300.00"
116,2025/11/11,10:41:57,2007,117,5,"0.081",6,985,"46.78","55.46","1.1","+13.68","+142.56",33388,"35183.88","0.00","125.00",800,"1.2","105.00","300.00"
117,2025/11/11,10:42:00,2017,118,8,"0.100",6,981,"44.78","35.43","1.2","+3.67","+110.51",33388,"35547.97","0.00","125.00",800,"1.2","105.00","300.00"
118,2025/11/11,10:42:02,2024,119,7,"0.087",6,998,"64.47","76.83","1.1","+17.02","+213.01",33388,"35929.64","0.00","125.00",800,"1.2","105.00","300.00"
119,2025/11/11,10:42:05,2027,120,3,"0.086",6,992,"70.15","76.83","1.0","+17.02","+72.11",33388,"35933.61","0.00","125.00",800,"1.2","105.00","300.00"
120,2025/11/11,10:42:07,2033,121,2,"0.086",6,981,"75.16","85.84","1.1","+17.69","-188.64",33388,"35937.45","0.00","125.00",800,"1.2","105.00","300.00"
121,2025/11/11,10:42:10,2041,122,3,"0.081",1,812,"131.25","116.56","1.1","+10.68","+127.54",33388,"36596.67","0.00","125.00",800,"1.2","105.00","300.00"
122,2025/11/11,10:42:12,2045,123,4,"0.085",9,997,"107.88","95.86","1.1","-28.71","+204.66",33388,"36993.56","0.00","125.00",800,"1.2","105.00","300.00"
123,2025/11/11,10:42:15,2051,124,2,"0.086",1,1000,"108.55","93.86","1.1","-21.70","-30.71",33388,"36994.93","0.00","125.00",800,"1.2","105.00","300.00"
124,2025/11/11,10:42:18,2053,125,2,"0.085",6,951,"42.44","49.78","1.1","-52.75","+39.39",33388,"37363.84","0.00","125.00",800,"1.2","105.00","300.00"
125,2025/11/11,10:42:20,2067,126,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37884.10","0.00","125.00",800,"1.2","105.00","300.00"
126,2025/11/11,10:42:23,2075,127,8,"0.103",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38161.72","0.00","125.00",800,"1.2","105.00","300.00"
127,2025/11/11,10:42:25,2082,128,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38439.48","0.00","125.00",800,"1.2","105.00","300.00"
128,2025/11/11,10:42:28,2089,129,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38744.93","0.00","125.00",800,"1.2","105.00","300.00"
129,2025/11/11,10:42:31,2097,130,8,"0.085",6,994,"45.78","55.13","1.2","-8.34","-20.70",33388,"39069.86","0.00","125.00",800,"1.2","105.00","300.00"
130,2025/11/11,10:42:33,2100,131,3,"0.086",6,995,"44.78","53.79","1.2","-5.67","-130.88",33388,"39080.76","0.00","125.00",800,"1.2","105.00","300.00"
131,2025/11/11,10:42:36,2112,132,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39713.78","0.00","125.00",800,"1.2","105.00","300.00"
132,2025/11/11,10:42:38,2119,133,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40018.96","0.00","125.00",800,"1.2","105.00","300.00"
133,2025/11/11,10:42:41,2126,134,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40324.88","0.00","125.00",800,"1.2","105.00","300.00"
134,2025/11/11,10:42:43,2134,135,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40640.39","0.00","125.00",800,"1.2","105.00","300.00"
135,2025/11/11,10:42:46,2141,136,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40923.75","0.00","125.00",800,"1.2","105.00","300.00"
136,2025/11/11,10:42:48,2148,137,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41215.26","0.00","125.00",800,"1.2","105.00","300.00"
137,2025/11/11,10:42:51,2155,138,7,"0.084",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41522.99","0.00","125.00",800,"1.2","105.00","300.00"
138,2025/11/11,10:42:53,2161,139,6,"0.080",1,1000,"106.21","82.84","1.2","+63.77","+179.62",33388,"41963.66","0.00","125.00",800,"1.2","105.00","300.00"
139,2025/11/11,10:42:56,2168,140,7,"0.085",3,997,"81.50","82.84","1.0","+65.44","-146.23",33388,"41966.07","0.00","125.00",800,"1.2","105.00","300.00"
140,2025/11/11,10:42:58,2175,141,7,"0.086",9,998,"105.21","117.56","1.1","+63.10","+254.75",33388,"42691.58","0.00","125.00",800,"1.2","105.00","300.00"
141,2025/11/11,10:43:01,2177,142,2,"0.085",1,999,"101.87","107.55","1.0","+63.10","+178.29",33388,"42692.67","0.00","125.00",800,"1.2","105.00","300.00"
142,2025/11/11,10:43:03,2179,143,2,"0.088",1,998,"86.84","108.55","1.2","+66.77","-143.90",33388,"42675.70","0.00","125.00",800,"1.2","105.00","300.00"
143,2025/11/11,10:43:06,2187,144,8,"0.088",6,991,"88.51","94.52","1.0","+142.56","-3.00",33388,"43344.35","0.00","125.00",800,"1.2","105.00","300.00"
144,2025/11/11,10:43:08,2190,145,3,"0.085",8,995,"88.85","105.21","1.1","+141.89","-128.20",33388,"43339.84","0.00","125.00",800,"1.2","105.00","300.00"
145,2025/11/11,10:43:11,2196,146,2,"0.085",6,946,"51.79","64.14","1.2","+127.54","-38.06",33388,"43697.48","0.00","125.00",800,"1.2","105.00","300.00"
146,2025/11/11,10:43:14,2209,147,8,"0.086",1,977,"89.18","109.55","1.2","+28.37","+168.94",33388,"44421.89","0.00","125.00",800,"1.2","105.00","300.00"
147,2025/11/11,10:43:16,2216,148,7,"0.086",3,998,"94.52","98.86","1.0","+27.71","-112.51",33388,"44417.32","0.00","125.00",800,"1.2","105.00","300.00"
148,2025/11/11,10:43:19,2223,149,7,"0.086",6,999,"71.49","81.17","1.1","+147.57","+130.88",33388,"44969.65","0.00","125.00",800,"1.2","105.00","300.00"
149,2025/11/11,10:43:21,2230,150,7,"0.086",8,995,"92.52","109.88","1.1","+142.90","-135.22",33388,"44980.93","0.00","125.00",800,"1.2","105.00","300.00"
150,2025/11/11,10:43:24,2238,151,7,"0.101",6,884,"54.79","45.11","1.2","-9.34","+27.37",33388,"45459.77","0.00","125.00",800,"1.2","105.00","300.00"
151,2025/11/11,10:43:26,2245,152,7,"0.086",6,836,"46.11","46.45","1.0","-43.40","+48.07",33388,"45787.31","0.00","125.00",800,"1.2","105.00","300.00"
152,2025/11/11,10:43:29,2248,153,3,"0.086",6,855,"36.76","47.45","1.2","-43.07","-71.11",33388,"45785.10","0.00","125.00",800,"1.2","105.00","300.00"
153,2025/11/11,10:43:31,2260,154,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46330.90","0.00","125.00",800,"1.2","105.00","300.00"
154,2025/11/11,10:43:34,2267,155,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46636.77","0.00","125.00",800,"1.2","105.00","300.00"
