"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,15:27:33,8946,1,2,"0.095",5,872,"47.77","70.48","1.4","-84.80","+5.34",33388,"12.59","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,15:27:36,8956,2,7,"0.086",4,613,"93.85","112.21","1.1","-99.83","+113.18",33388,"518.79","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,15:27:38,8959,3,3,"0.086",8,946,"130.24","116.89","1.1","-115.18","-55.09",33388,"501.92","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,15:27:41,8971,4,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1038.38","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,15:27:44,8978,5,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1319.08","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,15:27:46,8986,6,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1637.94","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,15:27:49,8993,7,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1920.68","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,15:27:51,8998,8,5,"0.087",1,994,"133.25","123.56","1.0","-17.36","+164.60",33388,"2285.52","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,15:27:54,9006,9,8,"0.086",6,994,"61.80","57.46","1.0","-1.66","+80.46",33388,"2621.07","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,15:27:56,9013,10,7,"0.087",6,996,"61.13","72.15","1.1","-24.03","+149.57",33388,"2967.19","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,15:27:59,9015,11,2,"0.086",6,999,"60.79","78.82","1.2","-25.37","+63.77",33388,"2961.24","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/11,15:28:01,9028,12,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"3416.75","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/11,15:28:04,9029,13,1,"0.087",1,874,"122.56","99.86","1.2","-40.39","+170.94",33388,"3655.65","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/11,15:28:06,9034,14,5,"0.086",4,779,"41.10","40.43","1.0","-86.47","+103.16",33388,"4035.90","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/11,15:28:09,9043,15,7,"0.104",6,983,"83.83","84.17","1.0","-21.36","+62.10",33388,"4383.33","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/11,15:28:11,9051,16,8,"0.086",8,930,"128.24","105.87","1.2","-110.84","+95.82",33388,"4737.97","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/11,15:28:14,9052,17,1,"0.104",8,989,"119.22","108.20","1.1","-115.52","+57.76",33388,"4739.38","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/11,15:28:16,9065,18,7,"0.086",6,953,"47.10","44.43","1.0","+48.74","+265.76",33388,"5494.10","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/11,15:28:19,9071,19,6,"0.087",6,832,"49.44","53.45","1.0","+44.40","+25.70",33388,"5495.73","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/11,15:28:21,9074,20,1,"0.086",4,735,"40.43","41.10","1.0","+39.73","-87.47",33388,"5501.81","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/11,15:28:24,9086,21,6,"0.085",1,998,"97.52","110.54","1.1","-71.11","+119.52",33388,"6187.93","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/11,15:28:26,9094,22,8,"0.083",6,990,"62.13","57.46","1.0","-39.39","+67.77",33388,"6512.36","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/11,15:28:29,9100,23,6,"0.086",1,998,"112.88","112.21","1.0","-32.72","+153.91",33388,"6838.81","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,15:28:31,9104,24,4,"0.087",6,963,"94.85","80.83","1.1","-39.39","-77.46",33388,"6819.27","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,15:28:34,9110,25,3,"0.086",6,999,"63.47","72.48","1.1","-22.03","+118.86",33388,"7283.87","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,15:28:36,9121,26,7,"0.085",6,868,"64.13","75.82","1.1","-73.45","-29.38",33388,"7602.56","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,15:28:39,9124,27,3,"0.086",1,1000,"93.18","116.22","1.2","-55.75","+177.29",33388,"7928.85","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,15:28:41,9125,28,1,"0.091",1,996,"123.90","97.85","1.2","-64.10","-68.11",33388,"7908.07","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,15:28:44,9126,29,1,"0.087",6,933,"56.12","60.46","1.0","-149.91","+77.46",33388,"8354.70","0.00","125.00",800,"1.2","100.00","300.00"
29,2025/11/11,15:28:46,9139,30,7,"0.086",6,960,"56.45","51.11","1.1","-74.45","+227.70",33388,"9055.77","0.00","125.00",800,"1.2","100.00","300.00"
30,2025/11/11,15:28:49,9146,31,7,"0.085",6,952,"49.11","57.46","1.1","-37.39","+239.05",33388,"9372.76","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,15:28:51,9149,32,3,"0.085",6,929,"69.81","72.15","1.0","-36.72","+109.17",33388,"9366.25","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,15:28:54,9161,33,7,"0.086",6,999,"80.49","96.85","1.2","-90.81","+31.38",33388,"9770.36","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,15:28:56,9169,34,8,"0.086",6,998,"76.15","81.49","1.0","-24.03","+66.10",33388,"10120.43","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,15:28:59,9170,35,1,"0.085",6,872,"58.46","67.47","1.1","-23.70","+21.70",33388,"10114.94","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,15:29:01,9183,36,7,"0.086",6,978,"60.79","60.13","1.0","-90.14","+167.27",33388,"10810.45","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,15:29:04,9190,37,7,"0.084",6,965,"34.42","30.08","1.1","-37.72","+207.33",33388,"11131.36","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,15:29:06,9193,38,2,"0.085",6,808,"45.77","55.45","1.2","-36.72","+80.13",33388,"11124.13","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,15:29:09,9199,39,1,"0.086",9,948,"100.86","122.56","1.2","-86.14","+227.03",33388,"11519.11","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,15:29:11,9210,40,5,"0.088",1,1000,"91.84","111.88","1.2","-101.83","+155.58",33388,"11920.03","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,15:29:14,9217,41,7,"0.084",4,584,"83.83","67.47","1.2","-146.23","+186.97",33388,"12320.62","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,15:29:16,9220,42,3,"0.085",8,885,"105.87","96.85","1.0","-142.56","+21.70",33388,"12310.44","0.00","125.00",800,"1.2","100.00","300.00"
42,2025/11/11,15:29:19,9228,43,4,"0.085",8,993,"105.20","95.85","1.0","-125.53","+169.94",33388,"12777.26","0.00","125.00",800,"1.2","100.00","300.00"
43,2025/11/11,15:29:21,9238,44,6,"0.086",9,998,"103.53","120.56","1.1","-79.12","+216.68",33388,"13223.67","0.00","125.00",800,"1.2","100.00","300.00"
44,2025/11/11,15:29:24,9240,45,1,"0.086",1,995,"113.88","99.52","1.1","-79.46","+121.19",33388,"13209.95","0.00","125.00",800,"1.2","100.00","300.00"
45,2025/11/11,15:29:26,9247,46,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13628.98","0.00","125.00",800,"1.2","100.00","300.00"
46,2025/11/11,15:29:29,9254,47,7,"0.086",5,860,"89.84","53.11","1.6","-115.52","+281.46",33388,"14223.95","0.00","125.00",800,"1.2","100.00","300.00"
47,2025/11/11,15:29:31,9258,48,4,"0.086",8,991,"113.88","121.89","1.0","-106.50","+133.55",33388,"14265.71","0.00","125.00",800,"1.2","100.00","300.00"
48,2025/11/11,15:29:34,9267,49,6,"0.086",1,829,"150.27","187.33","1.2","-66.44","+126.54",33388,"14620.40","0.00","125.00",800,"1.2","100.00","300.00"
49,2025/11/11,15:29:36,9269,50,2,"0.086",1,906,"139.59","117.55","1.1","-70.44","-43.07",33388,"14593.37","0.00","125.00",800,"1.2","100.00","300.00"
50,2025/11/11,15:29:39,9276,51,7,"0.085",1,940,"120.22","94.85","1.2","-26.37","+194.98",33388,"15332.66","0.00","125.00",800,"1.2","100.00","300.00"
51,2025/11/11,15:29:41,9278,52,2,"0.086",1,975,"91.84","101.53","1.1","-32.38","+125.20",33388,"15365.99","0.00","125.00",800,"1.2","100.00","300.00"
52,2025/11/11,15:29:44,9280,53,2,"0.086",6,968,"74.82","58.79","1.2","-68.11","+125.53",33388,"15659.39","0.00","125.00",800,"1.2","100.00","300.00"
53,2025/11/11,15:29:46,9293,54,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16053.17","0.00","125.00",800,"1.2","100.00","300.00"
54,2025/11/11,15:29:49,9299,55,6,"0.086",6,996,"66.80","63.13","1.0","-43.73","+71.11",33388,"16363.15","0.00","125.00",800,"1.2","100.00","300.00"
55,2025/11/11,15:29:51,9306,56,5,"0.086",6,960,"92.18","81.49","1.1","-38.06","+207.67",33388,"16779.05","0.00","125.00",800,"1.2","100.00","300.00"
56,2025/11/11,15:29:54,9313,57,5,"0.086",6,869,"37.09","47.77","1.2","-9.01","+189.30",33388,"17068.86","0.00","125.00",800,"1.2","100.00","300.00"
57,2025/11/11,15:29:56,9316,58,1,"0.086",6,844,"40.43","48.11","1.1","-10.01","+89.81",33388,"17088.95","0.00","125.00",800,"1.2","100.00","300.00"
58,2025/11/11,15:29:59,9327,59,4,"0.086",1,995,"81.16","103.20","1.2","-6.34","+27.37",33388,"17467.94","0.00","125.00",800,"1.2","100.00","300.00"
59,2025/11/11,15:30:01,9328,60,1,"0.086",4,364,"32.41","35.09","1.0","+4.00","-178.95",33388,"17424.69","0.00","125.00",800,"1.2","100.00","300.00"
60,2025/11/11,15:30:04,9341,61,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"18162.09","0.00","125.00",800,"1.2","100.00","300.00"
61,2025/11/11,15:30:06,9349,62,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"18479.88","0.00","125.00",800,"1.2","100.00","300.00"
