"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,14:58:11,6870,1,5,"0.086",4,742,"88.84","74.82","1.1","-145.23","+108.51",33388,"225.25","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,14:58:14,6878,2,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"435.03","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,14:58:16,6885,3,7,"0.086",8,915,"99.86","121.23","1.2","-129.54","+125.53",33388,"837.57","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,14:58:19,6887,4,2,"0.086",8,897,"109.21","91.18","1.1","-129.87","+3.33",33388,"824.67","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,14:58:21,6900,5,8,"0.086",8,999,"125.23","124.23","1.0","-117.85","+219.02",33388,"1556.90","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,14:58:24,6904,6,4,"0.085",1,992,"116.89","118.89","1.0","-99.49","+58.09",33388,"1559.07","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,14:58:26,6911,7,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1907.62","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,14:58:29,6915,8,4,"0.086",1,998,"113.55","106.54","1.0","-52.08","+169.94",33388,"2263.39","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,14:58:31,6923,9,8,"0.086",6,969,"73.48","87.17","1.1","-125.20","+84.47",33388,"2621.94","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,14:58:34,6928,10,5,"0.087",8,867,"110.54","104.20","1.0","-118.52","-130.21",33388,"2608.37","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,14:58:36,6937,11,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"3124.86","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/11,14:58:39,6938,12,1,"0.086",1,981,"103.53","105.20","1.0","+29.71","+195.31",33388,"3360.97","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/11,14:58:41,6939,13,1,"0.093",6,999,"78.82","93.51","1.1","+20.03","-133.55",33388,"3333.54","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/11,14:58:44,6952,14,7,"0.087",1,997,"118.56","105.20","1.1","-11.68","+10.68",33388,"4040.01","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/11,14:58:46,6954,15,2,"0.085",3,964,"127.90","100.19","1.2","-8.01","-61.10",33388,"4046.85","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/11,14:58:49,6966,16,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"4619.62","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/11,14:58:51,6973,17,7,"0.086",5,998,"144.26","105.20","1.3","-7.67","+189.30",33388,"5113.71","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/11,14:58:54,6977,18,4,"0.086",6,825,"83.83","93.18","1.1","-24.03","-19.03",33388,"5094.15","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/11,14:58:57,6988,19,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"5550.12","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/11,14:58:59,6992,20,4,"0.086",1,1000,"108.20","92.18","1.1","+6.00","+151.24",33388,"5863.93","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/11,14:59:02,6993,21,1,"0.087",6,989,"90.84","94.52","1.0","+1.00","-37.72",33388,"5839.92","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/11,14:59:04,7006,22,7,"0.086",6,953,"41.43","46.10","1.1","+43.73","+166.60",33388,"6589.64","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/11,14:59:07,7013,23,7,"0.086",1,977,"102.86","110.54","1.0","+28.71","+181.29",33388,"6912.73","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,14:59:09,7020,24,7,"0.085",9,961,"120.22","109.54","1.0","+59.76","+219.35",33388,"7241.62","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,14:59:12,7021,25,1,"0.085",1,998,"131.91","117.55","1.1","+59.09","+152.91",33388,"7243.13","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,14:59:14,7023,26,2,"0.086",1,996,"124.90","122.23","1.0","+69.44","+193.65",33388,"7609.26","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,14:59:17,7027,27,4,"0.086",1,999,"138.25","124.23","1.1","+33.72","+153.91",33388,"7956.48","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,14:59:19,7028,28,1,"0.093",1,967,"111.54","104.20","1.0","+23.03","-51.75",33388,"7928.02","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,14:59:22,7035,29,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"8522.69","0.00","125.00",800,"1.2","100.00","300.00"
