"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,09:43:33,1191,1,1,"0.174",1,974,"109.88","100.87","1.0","-67.77","-31.05",33388,"-31.03","0.00","50.00",800,"1.2","100.00","300.00"
1,2025/11/12,09:43:36,1192,2,1,"0.152",5,813,"73.82","30.09","2.4","-65.77","-139.89",33388,"19.39","0.00","50.00",800,"1.2","100.00","300.00"
2,2025/11/12,09:43:38,1206,3,7,"0.086",6,999,"91.85","92.85","1.0","-17.69","-36.39",33388,"678.10","0.00","50.00",800,"1.2","100.00","300.00"
3,2025/11/12,09:43:41,1207,4,1,"0.086",6,920,"85.51","71.82","1.1","-10.68","-96.15",33388,"686.13","0.00","50.00",800,"1.2","100.00","300.00"
4,2025/11/12,09:43:43,1214,5,1,"0.086",4,731,"30.09","24.08","1.2","-4.00","-64.10",33388,"993.93","0.00","50.00",800,"1.2","100.00","300.00"
5,2025/11/12,09:43:46,1228,6,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"1611.05","0.00","50.00",800,"1.2","100.00","300.00"
6,2025/11/12,09:43:48,1235,7,7,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"1916.02","0.00","50.00",800,"1.2","100.00","300.00"
7,2025/11/12,09:43:51,1239,8,4,"0.087",5,985,"93.19","47.78","1.9","-70.78","+282.79",33388,"2385.57","0.00","50.00",800,"1.2","100.00","300.00"
8,2025/11/12,09:43:53,1244,9,2,"0.102",1,993,"142.27","113.56","1.2","-36.39","+114.85",33388,"2426.57","0.00","50.00",800,"1.2","100.00","300.00"
9,2025/11/12,09:43:56,1252,10,8,"0.086",5,983,"119.90","57.46","2.0","+8.68","+282.46",33388,"3126.35","0.00","50.00",800,"1.2","100.00","300.00"
10,2025/11/12,09:43:59,1255,11,3,"0.085",1,917,"109.88","107.55","1.0","+5.34","+198.32",33388,"3141.86","0.00","50.00",800,"1.2","100.00","300.00"
11,2025/11/12,09:44:01,1257,12,2,"0.088",1,922,"110.88","138.60","1.2","-17.36","-65.10",33388,"3097.70","0.00","50.00",800,"1.2","100.00","300.00"
12,2025/11/12,09:44:04,1258,13,1,"0.104",1,985,"117.23","91.52","1.2","+3.67","+84.80",33388,"3495.45","0.00","50.00",800,"1.2","100.00","300.00"
13,2025/11/12,09:44:06,1259,14,1,"0.125",1,971,"105.88","111.89","1.0","+74.45","+79.79",33388,"3801.87","0.00","50.00",800,"1.2","100.00","300.00"
14,2025/11/12,09:44:09,1261,15,2,"0.088",1,1000,"103.20","102.87","1.0","+64.10","+30.04",33388,"4092.39","0.00","50.00",800,"1.2","100.00","300.00"
15,2025/11/12,09:44:11,1262,16,1,"0.109",3,483,"102.87","53.12","1.9","+67.77","-218.02",33388,"4104.85","0.00","50.00",800,"1.2","100.00","300.00"
16,2025/11/12,09:44:14,1275,17,7,"0.086",5,988,"100.20","39.77","2.5","+50.74","+289.14",33388,"5159.24","0.00","50.00",800,"1.2","100.00","300.00"
17,2025/11/12,09:44:16,1278,18,3,"0.086",1,1000,"107.21","103.87","1.0","+55.09","+177.62",33388,"5191.35","0.00","50.00",800,"1.2","100.00","300.00"
18,2025/11/12,09:44:19,1279,19,1,"0.088",1,998,"110.22","115.22","1.0","+54.75","-80.13",33388,"5146.56","0.00","50.00",800,"1.2","100.00","300.00"
19,2025/11/12,09:44:21,1286,20,7,"0.088",6,989,"62.47","72.15","1.1","-114.85","+177.62",33388,"5944.19","0.00","50.00",800,"1.2","100.00","300.00"
20,2025/11/12,09:44:24,1290,21,4,"0.086",6,980,"72.15","82.50","1.1","-121.19","-8.68",33388,"5945.44","0.00","50.00",800,"1.2","100.00","300.00"
21,2025/11/12,09:44:26,1300,22,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"6380.36","0.00","50.00",800,"1.2","100.00","300.00"
22,2025/11/12,09:44:29,1308,23,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"6695.51","0.00","50.00",800,"1.2","100.00","300.00"
23,2025/11/12,09:44:31,1315,24,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"6972.99","0.00","50.00",800,"1.2","100.00","300.00"
24,2025/11/12,09:44:34,1322,25,7,"0.087",4,348,"29.75","12.72","2.3","+17.36","+18.69",33388,"7297.75","0.00","50.00",800,"1.2","100.00","300.00"
25,2025/11/12,09:44:36,1325,26,3,"0.086",4,577,"15.73","35.43","2.2","+22.36","-113.18",33388,"7311.45","0.00","50.00",800,"1.2","100.00","300.00"
26,2025/11/12,09:44:39,1336,27,7,"0.087",9,999,"108.88","109.21","1.0","+22.36","+208.00",33388,"8092.37","0.00","50.00",800,"1.2","100.00","300.00"
27,2025/11/12,09:44:41,1337,28,1,"0.101",1,998,"104.54","110.55","1.0","+22.03","+167.60",33388,"8090.54","0.00","50.00",800,"1.2","100.00","300.00"
28,2025/11/12,09:44:44,1338,29,1,"0.088",1,945,"113.56","90.85","1.2","-18.36","+191.64",33388,"8425.94","0.00","50.00",800,"1.2","100.00","300.00"
29,2025/11/12,09:44:46,1340,30,2,"0.087",1,997,"92.85","100.87","1.0","+9.34","+195.31",33388,"8769.60","0.00","50.00",800,"1.2","100.00","300.00"
30,2025/11/12,09:44:49,1347,31,7,"0.086",6,989,"87.85","87.85","1.0","-42.06","+94.48",33388,"9168.45","0.00","50.00",800,"1.2","100.00","300.00"
31,2025/11/12,09:44:51,1348,32,1,"0.086",1,991,"103.54","116.23","1.1","-41.40","+20.70",33388,"9162.53","0.00","50.00",800,"1.2","100.00","300.00"
32,2025/11/12,09:44:54,1356,33,8,"0.086",1,994,"114.22","109.88","1.0","-24.37","+121.53",33388,"9827.12","0.00","50.00",800,"1.2","100.00","300.00"
33,2025/11/12,09:44:56,1363,34,7,"0.087",9,999,"124.91","125.24","1.0","+1.66","+206.67",33388,"10190.10","0.00","50.00",800,"1.2","100.00","300.00"
34,2025/11/12,09:44:59,1364,35,1,"0.086",1,999,"110.22","102.20","1.0","+2.33","+143.23",33388,"10196.06","0.00","50.00",800,"1.2","100.00","300.00"
35,2025/11/12,09:45:01,1367,36,3,"0.104",1,994,"108.21","110.88","1.0","-20.03","+166.94",33388,"10585.99","0.00","50.00",800,"1.2","100.00","300.00"
36,2025/11/12,09:45:04,1374,37,7,"0.086",5,923,"119.23","45.44","2.6","+8.01","+285.13",33388,"11168.15","0.00","50.00",800,"1.2","100.00","300.00"
37,2025/11/12,09:45:06,1377,38,3,"0.086",1,975,"115.89","108.88","1.0","-2.33","+170.94",33388,"11199.85","0.00","50.00",800,"1.2","100.00","300.00"
38,2025/11/12,09:45:09,1378,39,1,"0.091",4,486,"166.64","83.51","1.9","-4.00","-71.45",33388,"11170.43","0.00","50.00",800,"1.2","100.00","300.00"
39,2025/11/12,09:45:11,1391,40,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11785.51","0.00","50.00",800,"1.2","100.00","300.00"
40,2025/11/12,09:45:14,1398,41,7,"0.086",9,998,"109.21","107.55","1.0","-10.68","+239.39",33388,"12333.06","0.00","50.00",800,"1.2","100.00","300.00"
41,2025/11/12,09:45:16,1399,42,1,"0.086",1,998,"117.23","122.57","1.0","-10.35","+199.99",33388,"12333.16","0.00","50.00",800,"1.2","100.00","300.00"
42,2025/11/12,09:45:19,1402,43,3,"0.086",1,838,"147.28","183.67","1.2","-11.68","+129.54",33388,"12656.26","0.00","50.00",800,"1.2","100.00","300.00"
43,2025/11/12,09:45:21,1410,44,8,"0.086",6,993,"80.17","84.17","1.0","-7.01","+5.67",33388,"13024.53","0.00","50.00",800,"1.2","100.00","300.00"
44,2025/11/12,09:45:24,1416,45,6,"0.086",1,944,"119.90","125.24","1.0","-11.68","+94.82",33388,"13352.86","0.00","50.00",800,"1.2","100.00","300.00"
45,2025/11/12,09:45:26,1423,46,7,"0.086",1,910,"110.22","91.52","1.2","+6.00","+51.41",33388,"13635.33","0.00","50.00",800,"1.2","100.00","300.00"
46,2025/11/12,09:45:29,1424,47,1,"0.092",5,981,"73.49","107.21","1.4","+21.36","-36.05",33388,"13613.71","0.00","50.00",800,"1.2","100.00","300.00"
47,2025/11/12,09:45:31,1437,48,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14190.44","0.00","50.00",800,"1.2","100.00","300.00"
48,2025/11/12,09:45:34,1444,49,7,"0.086",9,984,"110.22","99.20","1.1","-40.39","+269.10",33388,"14767.53","0.00","50.00",800,"1.2","100.00","300.00"
49,2025/11/12,09:45:36,1446,50,2,"0.086",1,934,"97.20","108.88","1.1","-38.39","+195.65",33388,"14775.57","0.00","50.00",800,"1.2","100.00","300.00"
50,2025/11/12,09:45:39,1448,51,2,"0.086",1,958,"122.57","96.19","1.2","-36.05","-132.55",33388,"14750.50","0.00","50.00",800,"1.2","100.00","300.00"
51,2025/11/12,09:45:41,1449,52,1,"0.094",1,991,"115.89","118.56","1.0","-35.72","-21.36",33388,"15123.93","0.00","50.00",800,"1.2","100.00","300.00"
52,2025/11/12,09:45:44,1455,53,6,"0.086",6,969,"71.49","75.83","1.0","-23.70","+234.38",33388,"15880.97","0.00","50.00",800,"1.2","100.00","300.00"
53,2025/11/12,09:45:46,1463,54,6,"0.085",1,984,"108.21","93.86","1.1","-29.38","-100.83",33388,"15861.71","0.00","50.00",800,"1.2","100.00","300.00"
54,2025/11/12,09:45:49,1472,55,9,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16381.86","0.00","50.00",800,"1.2","100.00","300.00"
55,2025/11/12,09:45:52,1479,56,7,"0.105",9,1000,"136.93","113.22","1.2","+35.05","+263.43",33388,"16923.34","0.00","50.00",800,"1.2","100.00","300.00"
56,2025/11/12,09:45:54,1480,57,1,"0.086",1,995,"103.87","134.59","1.2","+35.72","+197.99",33388,"16924.00","0.00","50.00",800,"1.2","100.00","300.00"
57,2025/11/12,09:45:57,1483,58,3,"0.101",1,994,"112.22","98.53","1.1","+10.01","+181.29",33388,"17273.02","0.00","50.00",800,"1.2","100.00","300.00"
58,2025/11/12,09:45:59,1484,59,1,"0.094",1,937,"120.23","107.21","1.1","+10.68","-59.43",33388,"17243.94","0.00","50.00",800,"1.2","100.00","300.00"
59,2025/11/12,09:46:02,1485,60,1,"0.093",1,1000,"99.20","110.22","1.1","+17.36","+31.71",33388,"17634.65","0.00","50.00",800,"1.2","100.00","300.00"
60,2025/11/12,09:46:04,1492,61,7,"0.087",6,995,"91.19","93.52","1.0","+50.08","+193.31",33388,"18347.70","0.00","50.00",800,"1.2","100.00","300.00"
61,2025/11/12,09:46:07,1493,62,1,"0.084",1,997,"117.23","104.54","1.1","+49.74","+121.53",33388,"18341.05","0.00","50.00",800,"1.2","100.00","300.00"
62,2025/11/12,09:46:09,1498,63,5,"0.085",6,839,"88.51","70.48","1.2","+50.41","+28.37",33388,"18698.88","0.00","50.00",800,"1.2","100.00","300.00"
63,2025/11/12,09:46:12,1501,64,1,"0.086",9,954,"102.20","84.51","1.2","+21.03","+202.99",33388,"19031.23","0.00","50.00",800,"1.2","100.00","300.00"
64,2025/11/12,09:46:14,1510,65,3,"0.086",1,956,"118.90","111.55","1.0","+43.40","+187.97",33388,"19396.28","0.00","50.00",800,"1.2","100.00","300.00"
65,2025/11/12,09:46:17,1511,66,1,"0.092",1,996,"133.92","113.89","1.1","+44.07","-36.39",33388,"19373.56","0.00","50.00",800,"1.2","100.00","300.00"
66,2025/11/12,09:46:19,1512,67,1,"0.110",1,847,"103.20","85.51","1.2","-58.09","+92.81",33388,"19799.57","0.00","50.00",800,"1.2","100.00","300.00"
67,2025/11/12,09:46:22,1514,68,2,"0.087",6,965,"78.16","88.18","1.1","-64.10","-192.98",33388,"19865.33","0.00","50.00",800,"1.2","100.00","300.00"
68,2025/11/12,09:46:24,1526,69,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20564.81","0.00","50.00",800,"1.2","100.00","300.00"
69,2025/11/12,09:46:27,1533,70,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20865.88","0.00","50.00",800,"1.2","100.00","300.00"
70,2025/11/12,09:46:29,1540,71,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21169.95","0.00","50.00",800,"1.2","100.00","300.00"
71,2025/11/12,09:46:32,1548,72,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21490.44","0.00","50.00",800,"1.2","100.00","300.00"
72,2025/11/12,09:46:34,1555,73,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21775.99","0.00","50.00",800,"1.2","100.00","300.00"
73,2025/11/12,09:46:37,1563,74,8,"0.086",1,906,"114.89","124.57","1.0","+41.40","+141.56",33388,"22235.07","0.00","50.00",800,"1.2","100.00","300.00"
74,2025/11/12,09:46:39,1569,75,6,"0.086",6,993,"72.82","80.17","1.1","+21.70","+213.01",33388,"22547.25","0.00","50.00",800,"1.2","100.00","300.00"
75,2025/11/12,09:46:42,1578,76,8,"0.087",6,999,"91.85","89.85","1.0","-9.01","+193.31",33388,"22885.86","0.00","50.00",800,"1.2","100.00","300.00"
76,2025/11/12,09:46:44,1585,77,7,"0.105",6,998,"60.13","60.80","1.0","+73.78","+230.71",33388,"23201.65","0.00","50.00",800,"1.2","100.00","300.00"
77,2025/11/12,09:46:47,1592,78,7,"0.087",6,974,"46.11","56.80","1.2","+79.12","-81.80",33388,"23192.54","0.00","50.00",800,"1.2","100.00","300.00"
78,2025/11/12,09:46:49,1599,79,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23575.15","0.00","50.00",800,"1.2","100.00","300.00"
79,2025/11/12,09:46:52,1606,80,7,"0.086",5,998,"188.34","118.23","1.5","+74.12","+163.26",33388,"24042.35","0.00","50.00",800,"1.2","100.00","300.00"
80,2025/11/12,09:46:54,1608,81,2,"0.086",1,997,"181.00","146.94","1.2","+72.45","+70.11",33388,"24030.33","0.00","50.00",800,"1.2","100.00","300.00"
81,2025/11/12,09:46:57,1609,82,1,"0.089",1,957,"108.55","128.91","1.1","-9.34","+116.19",33388,"24339.54","0.00","50.00",800,"1.2","100.00","300.00"
82,2025/11/12,09:46:59,1616,83,7,"0.086",6,998,"80.17","79.17","1.0","+48.74","-64.10",33388,"24692.63","0.00","50.00",800,"1.2","100.00","300.00"
83,2025/11/12,09:47:02,1624,84,7,"0.085",5,937,"157.63","115.22","1.3","+67.10","+99.16",33388,"25174.85","0.00","50.00",800,"1.2","100.00","300.00"
84,2025/11/12,09:47:04,1631,85,7,"0.087",5,988,"109.21","66.81","1.6","-11.35","+279.45",33388,"25657.71","0.00","50.00",800,"1.2","100.00","300.00"
85,2025/11/12,09:47:07,1634,86,3,"0.086",1,978,"116.23","109.88","1.0","-7.67","+168.94",33388,"25692.23","0.00","50.00",800,"1.2","100.00","300.00"
86,2025/11/12,09:47:09,1635,87,1,"0.094",1,957,"126.91","128.91","1.0","-24.03","-61.43",33388,"25663.84","0.00","50.00",800,"1.2","100.00","300.00"
87,2025/11/12,09:47:12,1643,88,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26305.43","0.00","50.00",800,"1.2","100.00","300.00"
88,2025/11/12,09:47:14,1650,89,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26587.21","0.00","50.00",800,"1.2","100.00","300.00"
89,2025/11/12,09:47:17,1655,90,5,"0.086",4,377,"73.16","45.11","1.6","-8.34","+32.38",33388,"26817.92","0.00","50.00",800,"1.2","100.00","300.00"
90,2025/11/12,09:47:19,1663,91,5,"0.086",1,973,"132.59","123.57","1.0","-71.11","+101.49",33388,"27205.26","0.00","50.00",800,"1.2","100.00","300.00"
91,2025/11/12,09:47:22,1671,92,8,"0.104",6,999,"52.46","45.78","1.1","+52.75","+15.02",33388,"27522.08","0.00","50.00",800,"1.2","100.00","300.00"
92,2025/11/12,09:47:24,1676,93,5,"0.087",1,994,"119.57","100.87","1.1","-48.74","+174.95",33388,"27881.04","0.00","50.00",800,"1.2","100.00","300.00"
93,2025/11/12,09:47:27,1677,94,1,"0.112",6,985,"99.53","97.20","1.0","-47.74","+34.38",33388,"27865.67","0.00","50.00",800,"1.2","100.00","300.00"
94,2025/11/12,09:47:29,1691,95,7,"0.086",5,885,"86.18","112.55","1.3","+53.08","+223.36",33388,"28610.98","0.00","50.00",800,"1.2","100.00","300.00"
95,2025/11/12,09:47:32,1697,96,6,"0.104",1,994,"81.50","105.21","1.2","+57.76","-47.74",33388,"28599.44","0.00","50.00",800,"1.2","100.00","300.00"
96,2025/11/12,09:47:34,1698,97,1,"0.089",1,999,"94.86","103.20","1.0","+56.42","-156.58",33388,"28580.16","0.00","50.00",800,"1.2","100.00","300.00"
97,2025/11/12,09:47:37,1704,98,6,"0.086",1,998,"103.87","95.53","1.0","+57.42","+71.78",33388,"29303.96","0.00","50.00",800,"1.2","100.00","300.00"
98,2025/11/12,09:47:39,1705,99,1,"0.094",1,869,"85.84","100.20","1.1","+49.08","-55.42",33388,"29280.81","0.00","50.00",800,"1.2","100.00","300.00"
99,2025/11/12,09:47:42,1710,100,5,"0.087",1,851,"115.56","133.25","1.1","+21.70","+179.96",33388,"29983.02","0.00","50.00",800,"1.2","100.00","300.00"
100,2025/11/12,09:47:44,1717,101,7,"0.085",3,977,"107.55","90.85","1.1","+20.03","-193.98",33388,"29984.43","0.00","50.00",800,"1.2","100.00","300.00"
101,2025/11/12,09:47:47,1724,102,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30483.24","0.00","50.00",800,"1.2","100.00","300.00"
102,2025/11/12,09:47:50,1731,103,7,"0.086",1,998,"100.53","78.83","1.2","-33.38","+145.90",33388,"30935.99","0.00","50.00",800,"1.2","100.00","300.00"
103,2025/11/12,09:47:52,1736,104,5,"0.087",5,904,"78.16","58.80","1.3","-21.70","-83.47",33388,"30919.06","0.00","50.00",800,"1.2","100.00","300.00"
104,2025/11/12,09:47:55,1745,105,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31387.08","0.00","50.00",800,"1.2","100.00","300.00"
105,2025/11/12,09:47:57,1750,106,5,"0.086",1,953,"105.54","102.54","1.0","-8.01","+167.94",33388,"31778.42","0.00","50.00",800,"1.2","100.00","300.00"
106,2025/11/12,09:48:00,1752,107,2,"0.086",1,965,"116.23","145.61","1.2","-10.35","-19.36",33388,"31757.71","0.00","50.00",800,"1.2","100.00","300.00"
107,2025/11/12,09:48:02,1753,108,1,"0.094",1,947,"105.21","104.54","1.0","+55.09","+26.71",33388,"32065.54","0.00","50.00",800,"1.2","100.00","300.00"
108,2025/11/12,09:48:05,1761,109,8,"0.086",6,912,"63.81","57.46","1.1","+69.78","+125.20",33388,"32742.62","0.00","50.00",800,"1.2","100.00","300.00"
109,2025/11/12,09:48:07,1768,110,7,"0.086",9,980,"123.57","104.54","1.1","-11.01","+211.67",33388,"33115.68","0.00","50.00",800,"1.2","100.00","300.00"
110,2025/11/12,09:48:10,1769,111,1,"0.106",1,960,"107.88","95.86","1.1","-12.35","+164.26",33388,"33107.24","0.00","50.00",800,"1.2","100.00","300.00"
111,2025/11/12,09:48:12,1771,112,2,"0.087",1,999,"103.54","100.87","1.0","+12.68","+177.29",33388,"33459.17","0.00","50.00",800,"1.2","100.00","300.00"
112,2025/11/12,09:48:15,1776,113,5,"0.087",6,999,"76.16","84.51","1.1","-21.03","+167.60",33388,"33874.16","0.00","50.00",800,"1.2","100.00","300.00"
113,2025/11/12,09:48:17,1785,114,7,"0.087",9,996,"127.91","137.59","1.0","-38.39","+200.32",33388,"34293.76","0.00","50.00",800,"1.2","100.00","300.00"
114,2025/11/12,09:48:20,1786,115,1,"0.086",1,990,"105.88","133.92","1.2","-35.39","+120.86",33388,"34282.45","0.00","50.00",800,"1.2","100.00","300.00"
115,2025/11/12,09:48:22,1788,116,2,"0.086",1,806,"121.23","125.91","1.0","-11.35","+157.92",33388,"34646.26","0.00","50.00",800,"1.2","100.00","300.00"
116,2025/11/12,09:48:25,1789,117,1,"0.088",1,938,"118.56","111.55","1.0","-4.00","-126.54",33388,"34624.06","0.00","50.00",800,"1.2","100.00","300.00"
117,2025/11/12,09:48:27,1796,118,7,"0.085",6,982,"78.83","82.17","1.0","-17.36","+39.06",33388,"35326.66","0.00","50.00",800,"1.2","100.00","300.00"
118,2025/11/12,09:48:30,1801,119,4,"0.086",1,956,"108.21","125.24","1.1","-50.08","+152.24",33388,"35637.60","0.00","50.00",800,"1.2","100.00","300.00"
119,2025/11/12,09:48:32,1802,120,1,"0.087",1,971,"139.26","118.56","1.1","-48.41","-40.73",33388,"35607.63","0.00","50.00",800,"1.2","100.00","300.00"
120,2025/11/12,09:48:35,1808,121,6,"0.086",1,998,"104.87","101.54","1.0","-25.37","+174.61",33388,"36326.33","0.00","50.00",800,"1.2","100.00","300.00"
121,2025/11/12,09:48:37,1809,122,1,"0.087",1,1000,"103.54","104.21","1.0","-22.03","+56.09",33388,"36307.89","0.00","50.00",800,"1.2","100.00","300.00"
122,2025/11/12,09:48:40,1810,123,1,"0.094",1,982,"135.59","115.22","1.1","-87.47","+161.59",33388,"36712.35","0.00","50.00",800,"1.2","100.00","300.00"
123,2025/11/12,09:48:42,1813,124,3,"0.086",1,867,"118.56","129.58","1.0","-25.04","+176.62",33388,"37108.63","0.00","50.00",800,"1.2","100.00","300.00"
124,2025/11/12,09:48:45,1815,125,2,"0.086",5,825,"101.20","154.29","1.5","-20.70","-105.50",33388,"37090.18","0.00","50.00",800,"1.2","100.00","300.00"
125,2025/11/12,09:48:47,1828,126,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37706.98","0.00","50.00",800,"1.2","100.00","300.00"
126,2025/11/12,09:48:50,1834,127,6,"0.086",1,929,"103.20","106.88","1.0","-17.69","+178.62",33388,"38147.48","0.00","50.00",800,"1.2","100.00","300.00"
127,2025/11/12,09:48:52,1840,128,6,"0.086",1,998,"106.21","117.23","1.1","-27.37","+189.30",33388,"38446.74","0.00","50.00",800,"1.2","100.00","300.00"
128,2025/11/12,09:48:55,1848,129,8,"0.086",6,972,"86.84","92.52","1.0","-18.36","+178.29",33388,"38815.09","0.00","50.00",800,"1.2","100.00","300.00"
129,2025/11/12,09:48:57,1854,130,6,"0.087",1,997,"97.20","107.55","1.1","-10.01","-54.42",33388,"38819.92","0.00","50.00",800,"1.2","100.00","300.00"
130,2025/11/12,09:49:00,1856,131,2,"0.105",3,428,"74.83","98.86","1.3","-10.68","-210.34",33388,"38817.18","0.00","50.00",800,"1.2","100.00","300.00"
131,2025/11/12,09:49:02,1863,132,2,"0.086",6,875,"53.46","60.13","1.1","-2.33","+227.03",33388,"39561.40","0.00","50.00",800,"1.2","100.00","300.00"
132,2025/11/12,09:49:05,1874,133,6,"0.085",1,820,"132.92","127.91","1.0","-17.02","+101.83",33388,"39903.88","0.00","50.00",800,"1.2","100.00","300.00"
133,2025/11/12,09:49:07,1881,134,7,"0.086",1,997,"123.57","110.88","1.1","+43.40","+158.25",33388,"40287.94","0.00","50.00",800,"1.2","100.00","300.00"
134,2025/11/12,09:49:10,1889,135,8,"0.086",6,968,"54.79","68.48","1.2","+80.79","+153.25",33388,"40615.19","0.00","50.00",800,"1.2","100.00","300.00"
135,2025/11/12,09:49:12,1893,136,4,"0.086",6,950,"65.48","60.47","1.0","+81.46","-3.00",33388,"40618.51","0.00","50.00",800,"1.2","100.00","300.00"
136,2025/11/12,09:49:15,1899,137,3,"0.086",1,960,"100.53","108.21","1.0","-63.10","+88.14",33388,"40978.74","0.00","50.00",800,"1.2","100.00","300.00"
137,2025/11/12,09:49:17,1906,138,7,"0.104",6,974,"49.12","60.13","1.2","-26.04","+16.02",33388,"41346.97","0.00","50.00",800,"1.2","100.00","300.00"
