"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
53,2025/11/11,15:42:00,836,54,2,"0.086",6,995,"99.53","80.17","1.2","+39.39","-156.58",33388,"15827.47","0.00","125.00",800,"1.2","100.00","300.00"
54,2025/11/11,15:42:02,846,55,4,"0.086",1,989,"102.54","115.56","1.1","+34.05","+172.94",33388,"16549.23","0.00","125.00",800,"1.2","100.00","300.00"
55,2025/11/11,15:42:05,847,56,1,"0.094",1,1000,"99.53","112.22","1.1","+33.72","-14.35",33388,"16522.60","0.00","125.00",800,"1.2","100.00","300.00"
56,2025/11/11,15:42:07,854,57,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17071.03","0.00","125.00",800,"1.2","100.00","300.00"
57,2025/11/11,15:42:10,861,58,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17370.19","0.00","125.00",800,"1.2","100.00","300.00"
58,2025/11/11,15:42:12,868,59,7,"0.086",6,999,"63.47","60.47","1.0","+86.80","+75.45",33388,"17742.49","0.00","125.00",800,"1.2","100.00","300.00"
59,2025/11/11,15:42:15,871,60,3,"0.104",6,895,"57.80","68.82","1.1","+95.82","-58.76",33388,"17741.78","0.00","125.00",800,"1.2","100.00","300.00"
60,2025/11/11,15:42:17,883,61,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18279.60","0.00","125.00",800,"1.2","100.00","300.00"
61,2025/11/11,15:42:20,890,62,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18587.74","0.00","125.00",800,"1.2","100.00","300.00"
62,2025/11/11,15:42:22,895,63,5,"0.086",1,992,"142.27","129.92","1.0","+58.76","+165.27",33388,"18980.25","0.00","125.00",800,"1.2","100.00","300.00"
63,2025/11/11,15:42:25,900,64,5,"0.086",9,989,"116.89","114.89","1.0","+73.45","+213.34",33388,"19316.69","0.00","125.00",800,"1.2","100.00","300.00"
64,2025/11/11,15:42:27,904,65,2,"0.085",1,950,"113.89","128.58","1.1","+82.46","+43.73",33388,"19344.28","0.00","125.00",800,"1.2","100.00","300.00"
65,2025/11/11,15:42:30,912,66,8,"0.086",6,969,"65.81","54.12","1.2","+53.42","+200.66",33388,"20017.19","0.00","125.00",800,"1.2","100.00","300.00"
66,2025/11/11,15:42:32,917,67,5,"0.086",6,997,"62.47","55.79","1.1","+54.42","+14.35",33388,"20035.27","0.00","125.00",800,"1.2","100.00","300.00"
67,2025/11/11,15:42:35,927,68,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20423.68","0.00","125.00",800,"1.2","100.00","300.00"
68,2025/11/11,15:42:37,932,69,5,"0.088",1,942,"145.61","116.89","1.2","+99.49","+199.99",33388,"20824.46","0.00","125.00",800,"1.2","100.00","300.00"
69,2025/11/11,15:42:40,933,70,1,"0.095",1,979,"170.98","143.27","1.1","+89.14","+55.75",33388,"20805.67","0.00","125.00",800,"1.2","100.00","300.00"
70,2025/11/11,15:42:42,935,71,2,"0.087",1,998,"100.20","117.90","1.1","+35.39","+45.40",33388,"21137.91","0.00","125.00",800,"1.2","100.00","300.00"
71,2025/11/11,15:42:45,943,72,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21617.21","0.00","125.00",800,"1.2","100.00","300.00"
72,2025/11/11,15:42:47,950,73,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21898.14","0.00","125.00",800,"1.2","100.00","300.00"
73,2025/11/11,15:42:50,957,74,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22204.32","0.00","125.00",800,"1.2","100.00","300.00"
74,2025/11/11,15:42:52,962,75,5,"0.086",6,819,"43.77","43.77","1.0","+21.36","+126.54",33388,"22533.62","0.00","125.00",800,"1.2","100.00","300.00"
75,2025/11/11,15:42:55,972,76,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22816.59","0.00","125.00",800,"1.2","100.00","300.00"
76,2025/11/11,15:42:57,979,77,7,"0.087",6,903,"45.78","47.78","1.0","+8.68","+77.46",33388,"23173.81","0.00","125.00",800,"1.2","100.00","300.00"
77,2025/11/11,15:43:00,986,78,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23403.59","0.00","125.00",800,"1.2","100.00","300.00"
78,2025/11/11,15:43:02,993,79,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23713.37","0.00","125.00",800,"1.2","100.00","300.00"
79,2025/11/11,15:43:05,1000,80,7,"0.086",6,921,"42.77","36.76","1.1","+98.16","+7.67",33388,"24000.07","0.00","125.00",800,"1.2","100.00","300.00"
80,2025/11/11,15:43:07,1007,81,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24313.41","0.00","125.00",800,"1.2","100.00","300.00"
81,2025/11/11,15:43:10,1015,82,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24635.09","0.00","125.00",800,"1.2","100.00","300.00"
82,2025/11/11,15:43:12,1022,83,7,"0.086",6,1000,"68.15","77.50","1.1","+33.72","+129.21",33388,"25045.08","0.00","125.00",800,"1.2","100.00","300.00"
83,2025/11/11,15:43:15,1029,84,7,"0.087",6,998,"87.85","81.84","1.0","+35.05","-156.58",33388,"25042.99","0.00","125.00",800,"1.2","100.00","300.00"
84,2025/11/11,15:43:17,1036,85,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25504.91","0.00","125.00",800,"1.2","100.00","300.00"
85,2025/11/11,15:43:20,1043,86,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25812.17","0.00","125.00",800,"1.2","100.00","300.00"
86,2025/11/11,15:43:23,1051,87,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26138.00","0.00","125.00",800,"1.2","100.00","300.00"
87,2025/11/11,15:43:25,1053,88,2,"0.086",6,835,"38.77","41.10","1.0","+72.45","+241.39",33388,"26458.84","0.00","125.00",800,"1.2","100.00","300.00"
88,2025/11/11,15:43:28,1063,89,5,"0.086",1,894,"110.55","115.56","1.0","-2.33","+189.64",33388,"26804.37","0.00","125.00",800,"1.2","100.00","300.00"
89,2025/11/11,15:43:30,1070,90,7,"0.085",5,896,"34.09","70.48","2.0","+59.43","+166.60",33388,"27168.82","0.00","125.00",800,"1.2","100.00","300.00"
90,2025/11/11,15:43:33,1075,91,5,"0.086",6,899,"53.12","45.78","1.1","+63.43","-76.45",33388,"27165.47","0.00","125.00",800,"1.2","100.00","300.00"
91,2025/11/11,15:43:35,1084,92,7,"0.085",5,999,"148.95","76.16","1.9","+40.39","+273.11",33388,"27874.49","0.00","125.00",800,"1.2","100.00","300.00"
92,2025/11/11,15:43:38,1086,93,2,"0.086",1,855,"109.21","97.20","1.1","+38.73","+166.94",33388,"27887.62","0.00","125.00",800,"1.2","100.00","300.00"
93,2025/11/11,15:43:40,1087,94,1,"0.088",1,926,"127.91","108.21","1.1","+40.39","-106.50",33388,"27864.29","0.00","125.00",800,"1.2","100.00","300.00"
94,2025/11/11,15:43:43,1088,95,1,"0.095",1,834,"98.53","126.91","1.2","+30.38","-27.71",33388,"28241.96","0.00","125.00",800,"1.2","100.00","300.00"
95,2025/11/11,15:43:45,1095,96,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28812.83","0.00","125.00",800,"1.2","100.00","300.00"
96,2025/11/11,15:43:48,1102,97,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29122.49","0.00","125.00",800,"1.2","100.00","300.00"
97,2025/11/11,15:43:50,1109,98,7,"0.086",6,814,"68.48","60.80","1.1","+37.39","+256.41",33388,"29654.13","0.00","125.00",800,"1.2","100.00","300.00"
98,2025/11/11,15:43:53,1117,99,7,"0.085",6,937,"86.84","74.49","1.1","+10.68","+261.42",33388,"29978.02","0.00","125.00",800,"1.2","100.00","300.00"
99,2025/11/11,15:43:55,1119,100,2,"0.104",1,843,"111.89","104.87","1.0","+27.04","+163.26",33388,"29988.39","0.00","125.00",800,"1.2","100.00","300.00"
100,2025/11/11,15:43:58,1124,101,5,"0.086",1,999,"116.23","113.56","1.0","+36.72","+164.93",33388,"30395.31","0.00","125.00",800,"1.2","100.00","300.00"
101,2025/11/11,15:44:00,1126,102,2,"0.086",1,907,"101.87","100.53","1.0","+50.08","-30.04",33388,"30379.98","0.00","125.00",800,"1.2","100.00","300.00"
102,2025/11/11,15:44:03,1129,103,3,"0.086",6,960,"67.15","70.82","1.0","+28.04","-10.01",33388,"30742.34","0.00","125.00",800,"1.2","100.00","300.00"
103,2025/11/11,15:44:05,1139,104,6,"0.101",1,956,"106.88","112.89","1.0","+52.75","-81.13",33388,"31100.29","0.00","125.00",800,"1.2","100.00","300.00"
104,2025/11/11,15:44:08,1146,105,7,"0.086",5,995,"131.58","93.19","1.4","+11.68","+272.44",33388,"31785.78","0.00","125.00",800,"1.2","100.00","300.00"
105,2025/11/11,15:44:10,1148,106,2,"0.086",1,997,"122.57","134.26","1.0","+11.35","+167.60",33388,"31788.65","0.00","125.00",800,"1.2","100.00","300.00"
106,2025/11/11,15:44:13,1152,107,4,"0.086",1,983,"110.55","113.89","1.0","+78.79","+176.62",33388,"32167.04","0.00","125.00",800,"1.2","100.00","300.00"
107,2025/11/11,15:44:15,1155,108,3,"0.086",1,880,"100.53","108.88","1.0","+74.78","-109.17",33388,"32149.94","0.00","125.00",800,"1.2","100.00","300.00"
108,2025/11/11,15:44:18,1161,109,6,"0.086",1,999,"108.88","101.87","1.0","+57.42","+183.30",33388,"32857.82","0.00","125.00",800,"1.2","100.00","300.00"
109,2025/11/11,15:44:20,1163,110,2,"0.088",6,958,"75.83","96.53","1.2","+55.42","+14.35",33388,"32832.17","0.00","125.00",800,"1.2","100.00","300.00"
110,2025/11/11,15:44:23,1175,111,7,"0.086",9,995,"105.54","112.22","1.0","+27.71","+219.69",33388,"33556.68","0.00","125.00",800,"1.2","100.00","300.00"
111,2025/11/11,15:44:25,1178,112,3,"0.086",1,999,"92.85","106.21","1.1","+28.37","+90.48",33388,"33548.52","0.00","125.00",800,"1.2","100.00","300.00"
112,2025/11/11,15:44:28,1180,113,2,"0.086",8,966,"132.25","105.21","1.2","+141.89","+204.00",33388,"33927.97","0.00","125.00",800,"1.2","100.00","300.00"
113,2025/11/11,15:44:30,1192,114,7,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34229.69","0.00","125.00",800,"1.2","100.00","300.00"
114,2025/11/11,15:44:33,1199,115,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34536.90","0.00","125.00",800,"1.2","100.00","300.00"
115,2025/11/11,15:44:35,1207,116,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34858.03","0.00","125.00",800,"1.2","100.00","300.00"
116,2025/11/11,15:44:38,1214,117,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35134.71","0.00","125.00",800,"1.2","100.00","300.00"
117,2025/11/11,15:44:40,1221,118,7,"0.087",6,997,"70.48","67.81","1.0","+13.02","+234.04",33388,"35675.05","0.00","125.00",800,"1.2","100.00","300.00"
118,2025/11/11,15:44:43,1228,119,7,"0.086",6,824,"61.14","54.79","1.1","+21.36","+281.46",33388,"36003.24","0.00","125.00",800,"1.2","100.00","300.00"
119,2025/11/11,15:44:45,1230,120,2,"0.086",1,997,"102.87","91.19","1.1","+13.68","+192.64",33388,"36036.63","0.00","125.00",800,"1.2","100.00","300.00"
120,2025/11/11,15:44:48,1236,121,6,"0.086",6,987,"69.15","55.79","1.2","+60.43","+60.76",33388,"36347.97","0.00","125.00",800,"1.2","100.00","300.00"
121,2025/11/11,15:44:50,1244,122,7,"0.086",6,997,"70.15","77.50","1.1","+18.69","+91.81",33388,"36726.95","0.00","125.00",800,"1.2","100.00","300.00"
122,2025/11/11,15:44:53,1250,123,6,"0.086",6,984,"56.13","51.12","1.0","+44.07","+140.56",33388,"37045.16","0.00","125.00",800,"1.2","100.00","300.00"
123,2025/11/11,15:44:55,1258,124,7,"0.086",5,997,"78.50","102.54","1.3","+32.38","+248.07",33388,"37484.96","0.00","125.00",800,"1.2","100.00","300.00"
124,2025/11/11,15:44:58,1259,125,1,"0.086",1,998,"122.24","107.21","1.1","+32.38","+166.27",33388,"37470.87","0.00","125.00",800,"1.2","100.00","300.00"
125,2025/11/11,15:45:00,1260,126,1,"0.083",1,999,"102.87","94.52","1.0","+34.05","-140.22",33388,"37448.84","0.00","125.00",800,"1.2","100.00","300.00"
126,2025/11/11,15:45:03,1267,127,7,"0.086",6,999,"57.13","59.13","1.0","+49.74","+44.73",33388,"38179.22","0.00","125.00",800,"1.2","100.00","300.00"
127,2025/11/11,15:45:05,1270,128,3,"0.086",6,927,"77.16","68.82","1.1","+51.75","-103.16",33388,"38179.47","0.00","125.00",800,"1.2","100.00","300.00"
128,2025/11/11,15:45:08,1282,129,8,"0.086",5,930,"57.13","42.44","1.3","+71.78","+89.14",33388,"38853.43","0.00","125.00",800,"1.2","100.00","300.00"
129,2025/11/11,15:45:10,1283,130,1,"0.085",6,929,"49.12","41.77","1.1","+71.11","+40.39",33388,"38846.31","0.00","125.00",800,"1.2","100.00","300.00"
130,2025/11/11,15:45:13,1297,131,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39365.01","0.00","125.00",800,"1.2","100.00","300.00"
131,2025/11/11,15:45:15,1304,132,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39641.53","0.00","125.00",800,"1.2","100.00","300.00"
132,2025/11/11,15:45:18,1311,133,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39950.62","0.00","125.00",800,"1.2","100.00","300.00"
133,2025/11/11,15:45:20,1315,134,4,"0.086",9,998,"101.54","103.54","1.0","+91.48","+215.35",33388,"40324.24","0.00","125.00",800,"1.2","100.00","300.00"
134,2025/11/11,15:45:23,1322,135,3,"0.086",4,351,"43.77","15.39","2.8","+80.79","-32.72",33388,"40355.45","0.00","125.00",800,"1.2","100.00","300.00"
135,2025/11/11,15:45:25,1333,136,7,"0.086",4,621,"50.79","94.19","1.8","+35.39","+168.27",33388,"41008.67","0.00","125.00",800,"1.2","100.00","300.00"
136,2025/11/11,15:45:28,1337,137,4,"0.086",1,984,"118.56","91.52","1.2","+49.41","-28.71",33388,"41001.87","0.00","125.00",800,"1.2","100.00","300.00"
137,2025/11/11,15:45:30,1340,138,3,"0.086",4,468,"42.44","30.09","1.4","+53.08","-237.38",33388,"41040.05","0.00","125.00",800,"1.2","100.00","300.00"
138,2025/11/11,15:45:33,1348,139,4,"0.086",1,941,"121.23","113.22","1.0","+57.42","+165.27",33388,"41795.20","0.00","125.00",800,"1.2","100.00","300.00"
139,2025/11/11,15:45:35,1355,140,7,"0.086",8,992,"108.88","87.18","1.2","+120.19","+94.15",33388,"42128.66","0.00","125.00",800,"1.2","100.00","300.00"
140,2025/11/11,15:45:38,1361,141,5,"0.086",1,988,"156.29","125.57","1.2","+33.38","+133.21",33388,"42409.89","0.00","125.00",800,"1.2","100.00","300.00"
141,2025/11/11,15:45:40,1368,142,7,"0.087",4,327,"136.59","167.64","1.2","+125.53","+168.60",33388,"42812.83","0.00","125.00",800,"1.2","100.00","300.00"
142,2025/11/11,15:45:43,1370,143,2,"0.087",6,919,"91.52","74.83","1.2","+118.52","+67.77",33388,"42820.12","0.00","125.00",800,"1.2","100.00","300.00"
143,2025/11/11,15:45:45,1380,144,5,"0.086",6,871,"55.79","55.46","1.0","+95.48","-22.70",33388,"43155.03","0.00","125.00",800,"1.2","100.00","300.00"
144,2025/11/11,15:45:48,1390,145,8,"0.086",6,972,"53.79","52.46","1.0","+52.75","+259.09",33388,"43833.99","0.00","125.00",800,"1.2","100.00","300.00"
145,2025/11/11,15:45:50,1395,146,5,"0.086",6,936,"48.45","51.79","1.0","+53.42","+78.46",33388,"43855.79","0.00","125.00",800,"1.2","100.00","300.00"
146,2025/11/11,15:45:53,1401,147,4,"0.086",6,978,"34.76","34.09","1.0","+56.09","-157.59",33388,"43870.45","0.00","125.00",800,"1.2","100.00","300.00"
147,2025/11/11,15:45:55,1411,148,7,"0.102",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44453.31","0.00","125.00",800,"1.2","100.00","300.00"
148,2025/11/11,15:45:58,1415,149,4,"0.085",1,919,"107.88","112.22","1.0","+82.13","+188.97",33388,"44828.92","0.00","125.00",800,"1.2","100.00","300.00"
149,2025/11/11,15:46:00,1416,150,1,"0.094",1,888,"95.86","123.24","1.2","+88.81","+10.35",33388,"44812.29","0.00","125.00",800,"1.2","100.00","300.00"
150,2025/11/11,15:46:03,1424,151,8,"0.086",4,549,"41.44","33.42","1.2","+64.43","+235.38",33388,"45618.18","0.00","125.00",800,"1.2","100.00","300.00"
151,2025/11/11,15:46:05,1426,152,2,"0.107",5,810,"33.42","20.07","1.6","+58.09","+163.60",33388,"45625.13","0.00","125.00",800,"1.2","100.00","300.00"
152,2025/11/11,15:46:08,1432,153,1,"0.094",4,402,"23.74","44.11","1.8","+64.10","-68.77",33388,"45643.02","0.00","125.00",800,"1.2","100.00","300.00"
153,2025/11/11,15:46:10,1442,154,4,"0.086",1,915,"145.61","122.24","1.1","+63.10","+186.63",33388,"46327.02","0.00","125.00",800,"1.2","100.00","300.00"
154,2025/11/11,15:46:32,1447,155,5,"0.086",4,355,"114.22","60.47","1.8","+83.80","-107.84",33388,"46362.88","0.00","125.00",800,"1.2","100.00","300.00"
155,2025/11/11,15:46:35,1456,156,7,"0.086",1,995,"106.21","99.87","1.0","+67.10","+185.97",33388,"47045.82","0.00","125.00",800,"1.2","100.00","300.00"
