"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
96,2025/11/11,11:14:15,3749,97,6,"0.085",6,1000,"100.19","89.51","1.1","-20.70","-64.43",33388,"28882.77","0.00","125.00",800,"1.2","120.00","300.00"
97,2025/11/11,11:14:17,3758,98,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29302.07","0.00","125.00",800,"1.2","120.00","300.00"
98,2025/11/11,11:14:20,3760,99,2,"0.085",6,924,"49.44","49.11","1.0","-39.73","+138.89",33388,"29521.86","0.00","125.00",800,"1.2","120.00","300.00"
99,2025/11/11,11:14:22,3769,100,4,"0.086",6,983,"63.80","77.49","1.2","-32.72","+101.83",33388,"29870.27","0.00","125.00",800,"1.2","120.00","300.00"
100,2025/11/11,11:14:25,3780,101,8,"0.085",6,999,"105.20","97.19","1.0","-13.68","+69.11",33388,"30247.06","0.00","125.00",800,"1.2","120.00","300.00"
101,2025/11/11,11:14:28,3782,102,1,"0.085",6,999,"90.51","97.85","1.0","-16.69","-8.01",33388,"30233.78","0.00","125.00",800,"1.2","120.00","300.00"
102,2025/11/11,11:14:30,3798,103,8,"0.086",4,548,"48.77","64.80","1.3","-64.77","+138.22",33388,"30950.24","0.00","125.00",800,"1.2","120.00","300.00"
103,2025/11/11,11:14:33,3805,104,7,"0.088",9,998,"141.93","114.21","1.2","-57.76","+248.07",33388,"31335.72","0.00","125.00",800,"1.2","120.00","300.00"
104,2025/11/11,11:14:35,3806,105,1,"0.086",1,999,"106.87","121.23","1.1","-52.75","+177.95",33388,"31332.49","0.00","125.00",800,"1.2","120.00","300.00"
105,2025/11/11,11:14:38,3807,106,1,"0.093",6,821,"119.22","93.51","1.2","-40.73","-125.87",33388,"31303.81","0.00","125.00",800,"1.2","120.00","300.00"
106,2025/11/11,11:14:40,3821,107,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31981.40","0.00","125.00",800,"1.2","120.00","300.00"
107,2025/11/11,11:14:43,3828,108,7,"0.086",6,999,"60.46","56.79","1.0","-27.04","+102.16",33388,"32386.22","0.00","125.00",800,"1.2","120.00","300.00"
108,2025/11/11,11:14:45,3832,109,4,"0.085",6,951,"60.79","61.46","1.0","-28.04","-89.81",33388,"32380.72","0.00","125.00",800,"1.2","120.00","300.00"
109,2025/11/11,11:14:48,3843,110,8,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32909.81","0.00","125.00",800,"1.2","120.00","300.00"
110,2025/11/11,11:14:50,3850,111,7,"0.088",6,935,"81.16","78.16","1.0","-21.36","+265.10",33388,"33454.51","0.00","125.00",800,"1.2","120.00","300.00"
111,2025/11/11,11:14:53,3855,112,5,"0.086",6,999,"73.15","92.85","1.2","-23.70","+50.74",33388,"33468.33","0.00","125.00",800,"1.2","120.00","300.00"
112,2025/11/11,11:14:55,3858,113,1,"0.086",5,931,"62.13","83.83","1.3","-26.04","-79.46",33388,"33457.75","0.00","125.00",800,"1.2","120.00","300.00"
113,2025/11/11,11:14:58,3867,114,2,"0.086",4,443,"49.44","32.08","1.5","-54.08","-63.77",33388,"33837.09","0.00","125.00",800,"1.2","120.00","300.00"
114,2025/11/11,11:15:00,3880,115,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"34417.70","0.00","125.00",800,"1.2","120.00","300.00"
115,2025/11/11,11:15:03,3886,116,6,"0.086",6,874,"36.09","31.41","1.1","-34.72","+213.01",33388,"34867.64","0.00","125.00",800,"1.2","120.00","300.00"
116,2025/11/11,11:15:05,3893,117,6,"0.086",6,813,"26.07","30.74","1.1","-40.39","-95.48",33388,"34862.97","0.00","125.00",800,"1.2","120.00","300.00"
117,2025/11/11,11:15:08,3901,118,7,"0.086",6,999,"67.14","85.83","1.2","-49.08","-103.16",33388,"35199.91","0.00","125.00",800,"1.2","120.00","300.00"
118,2025/11/11,11:15:11,3903,119,2,"0.085",6,949,"72.15","82.50","1.1","-50.74","-182.63",33388,"35198.53","0.00","125.00",800,"1.2","120.00","300.00"
119,2025/11/11,11:15:13,3914,120,5,"0.085",6,887,"75.15","67.47","1.1","-27.37","+117.85",33388,"35929.78","0.00","125.00",800,"1.2","120.00","300.00"
120,2025/11/11,11:15:16,3923,121,7,"0.086",1,981,"134.92","105.20","1.2","-34.72","+104.83",33388,"36300.43","0.00","125.00",800,"1.2","120.00","300.00"
121,2025/11/11,11:15:18,3931,122,8,"0.086",6,1000,"87.17","69.81","1.2","-35.05","+141.23",33388,"36667.53","0.00","125.00",800,"1.2","120.00","300.00"
122,2025/11/11,11:15:21,3935,123,4,"0.085",6,999,"64.13","73.48","1.1","-42.73","-29.04",33388,"36654.45","0.00","125.00",800,"1.2","120.00","300.00"
123,2025/11/11,11:15:23,3945,124,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37103.19","0.00","125.00",800,"1.2","120.00","300.00"
124,2025/11/11,11:15:26,3952,125,7,"0.088",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37389.01","0.00","125.00",800,"1.2","120.00","300.00"
125,2025/11/11,11:15:28,3959,126,7,"0.086",4,625,"126.57","83.83","1.5","-65.10","+275.45",33388,"37978.19","0.00","125.00",800,"1.2","120.00","300.00"
126,2025/11/11,11:15:31,3962,127,3,"0.086",1,981,"131.91","105.53","1.2","-63.77","+150.91",33388,"38000.28","0.00","125.00",800,"1.2","120.00","300.00"
127,2025/11/11,11:15:33,3969,128,7,"0.101",4,671,"23.73","25.74","1.0","-52.75","+167.60",33388,"38453.54","0.00","125.00",800,"1.2","120.00","300.00"
128,2025/11/11,11:15:36,3977,129,7,"0.086",5,973,"72.48","52.78","1.3","-42.06","+194.65",33388,"38802.65","0.00","125.00",800,"1.2","120.00","300.00"
129,2025/11/11,11:15:38,3985,130,8,"0.086",6,987,"63.80","54.45","1.1","-43.40","-113.85",33388,"38806.76","0.00","125.00",800,"1.2","120.00","300.00"
130,2025/11/11,11:15:41,3986,131,1,"0.086",6,895,"67.81","73.48","1.0","-49.41","-153.58",33388,"38808.72","0.00","125.00",800,"1.2","120.00","300.00"
131,2025/11/11,11:15:43,3999,132,7,"0.086",6,999,"88.84","92.18","1.0","-65.77","-17.02",33388,"39486.08","0.00","125.00",800,"1.2","120.00","300.00"
132,2025/11/11,11:15:46,4003,133,4,"0.086",8,974,"97.85","120.56","1.2","-128.20","+191.64",33388,"39879.78","0.00","125.00",800,"1.2","120.00","300.00"
133,2025/11/11,11:15:48,4010,134,4,"0.086",5,903,"54.45","110.54","2.0","-132.21","-117.19",33388,"39872.56","0.00","125.00",800,"1.2","120.00","300.00"
134,2025/11/11,11:15:51,4017,135,4,"0.104",9,996,"116.89","127.24","1.0","-81.46","+219.69",33388,"40509.83","0.00","125.00",800,"1.2","120.00","300.00"
135,2025/11/11,11:15:53,4027,136,7,"0.084",8,968,"107.87","139.59","1.2","-111.51","+224.36",33388,"40934.42","0.00","125.00",800,"1.2","120.00","300.00"
136,2025/11/11,11:15:56,4031,137,4,"0.089",8,946,"130.24","114.88","1.1","-110.84","+66.44",33388,"40937.44","0.00","125.00",800,"1.2","120.00","300.00"
137,2025/11/11,11:15:58,4041,138,6,"0.085",6,991,"110.88","92.18","1.2","-90.81","+96.15",33388,"41363.44","0.00","125.00",800,"1.2","120.00","300.00"
138,2025/11/11,11:16:01,4044,139,2,"0.086",6,975,"90.18","80.83","1.1","-89.81","-54.08",33388,"41357.21","0.00","125.00",800,"1.2","120.00","300.00"
139,2025/11/11,11:16:03,4055,140,6,"0.085",6,998,"84.83","87.17","1.0","-94.82","+71.45",33388,"41942.44","0.00","125.00",800,"1.2","120.00","300.00"
140,2025/11/11,11:16:06,4063,141,7,"0.086",6,1000,"64.13","73.48","1.1","-37.39","+128.54",33388,"42341.89","0.00","125.00",800,"1.2","120.00","300.00"
141,2025/11/11,11:16:08,4067,142,4,"0.101",6,980,"67.81","75.15","1.1","-41.73","-69.78",33388,"42332.53","0.00","125.00",800,"1.2","120.00","300.00"
142,2025/11/11,11:16:11,4076,143,6,"0.086",6,978,"65.80","65.13","1.0","-96.82","-36.05",33388,"42721.51","0.00","125.00",800,"1.2","120.00","300.00"
143,2025/11/11,11:16:13,4082,144,4,"0.086",6,877,"42.10","33.08","1.2","-36.05","+4.00",33388,"42993.65","0.00","125.00",800,"1.2","120.00","300.00"
144,2025/11/11,11:16:16,4092,145,7,"0.104",6,899,"31.08","25.40","1.2","-23.37","-81.80",33388,"43328.40","0.00","125.00",800,"1.2","120.00","300.00"
145,2025/11/11,11:16:18,4095,146,3,"0.104",4,320,"50.78","26.07","1.9","-25.37","+111.51",33388,"43665.53","0.00","125.00",800,"1.2","120.00","300.00"
146,2025/11/11,11:16:21,4106,147,7,"0.085",5,998,"88.84","126.90","1.4","-78.79","+82.13",33388,"44099.70","0.00","125.00",800,"1.2","120.00","300.00"
147,2025/11/11,11:16:23,4108,148,2,"0.086",6,833,"110.88","115.55","1.0","-74.45","-38.39",33388,"44087.49","0.00","125.00",800,"1.2","120.00","300.00"
148,2025/11/11,11:16:26,4121,149,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44633.59","0.00","125.00",800,"1.2","120.00","300.00"
149,2025/11/11,11:16:28,4128,150,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44906.88","0.00","125.00",800,"1.2","120.00","300.00"
150,2025/11/11,11:16:31,4134,151,6,"0.086",6,918,"73.48","83.83","1.1","-65.77","-59.76",33388,"45124.86","0.00","125.00",800,"1.2","120.00","300.00"
151,2025/11/11,11:16:33,4143,152,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"45540.36","0.00","125.00",800,"1.2","120.00","300.00"
152,2025/11/11,11:16:36,4150,153,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"45815.12","0.00","125.00",800,"1.2","120.00","300.00"
153,2025/11/11,11:16:38,4157,154,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"46115.50","0.00","125.00",800,"1.2","120.00","300.00"
