"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
10,2025/11/12,14:14:50,2331,11,3,"0.112",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"3273.44","0.00","50.00",700,"1.2","100.00","300.00"
11,2025/11/12,14:14:53,2336,12,5,"0.086",1,995,"126.24","111.55","1.1","-64.10","+191.31",33388,"3731.02","0.00","50.00",700,"1.2","100.00","300.00"
12,2025/11/12,14:14:55,2337,13,1,"0.086",1,991,"128.91","100.20","1.2","-63.43","+101.83",33388,"3710.87","0.00","50.00",700,"1.2","100.00","300.00"
13,2025/11/12,14:14:58,2345,14,8,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4180.33","0.00","50.00",700,"1.2","100.00","300.00"
14,2025/11/12,14:15:00,2352,15,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4456.69","0.00","50.00",700,"1.2","100.00","300.00"
15,2025/11/12,14:15:03,2359,16,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4762.57","0.00","50.00",700,"1.2","100.00","300.00"
16,2025/11/12,14:15:05,2366,17,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"5065.34","0.00","50.00",700,"1.2","100.00","300.00"
17,2025/11/12,14:15:08,2370,18,4,"0.085",1,999,"108.88","124.91","1.1","+22.70","+198.65",33388,"5422.26","0.00","50.00",700,"1.2","100.00","300.00"
18,2025/11/12,14:15:10,2373,19,3,"0.084",1,867,"145.61","116.56","1.2","+25.37","+167.60",33388,"5656.65","0.00","50.00",700,"1.2","100.00","300.00"
19,2025/11/12,14:15:13,2379,20,6,"0.086",4,652,"126.24","53.46","2.3","+40.06","-230.04",33388,"5682.49","0.00","50.00",700,"1.2","100.00","300.00"
20,2025/11/12,14:15:15,2388,21,7,"0.085",5,1000,"75.83","56.13","1.3","-70.44","+166.27",33388,"6432.92","0.00","50.00",700,"1.2","100.00","300.00"
21,2025/11/12,14:15:18,2392,22,4,"0.087",6,958,"67.15","62.14","1.0","-59.76","-14.35",33388,"6425.57","0.00","50.00",700,"1.2","100.00","300.00"
22,2025/11/12,14:15:21,2399,23,5,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"6915.26","0.00","50.00",700,"1.2","100.00","300.00"
23,2025/11/12,14:15:23,2405,24,6,"0.085",9,987,"111.89","99.53","1.1","+42.40","+248.74",33388,"7451.52","0.00","50.00",700,"1.2","100.00","300.00"
24,2025/11/12,14:15:26,2406,25,1,"0.085",1,987,"125.57","135.26","1.0","+42.06","+179.96",33388,"7451.42","0.00","50.00",700,"1.2","100.00","300.00"
25,2025/11/12,14:15:28,2407,26,1,"0.093",1,809,"135.93","123.91","1.0","+41.73","-126.54",33388,"7415.20","0.00","50.00",700,"1.2","100.00","300.00"
26,2025/11/12,14:15:31,2410,27,3,"0.086",1,988,"111.89","137.26","1.2","+25.70","-34.38",33388,"7889.45","0.00","50.00",700,"1.2","100.00","300.00"
27,2025/11/12,14:15:33,2418,28,8,"0.105",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"8412.48","0.00","50.00",700,"1.2","100.00","300.00"
28,2025/11/12,14:15:36,2425,29,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"8686.67","0.00","50.00",700,"1.2","100.00","300.00"
29,2025/11/12,14:15:38,2428,30,3,"0.086",5,791,"171.65","82.17","2.0","+118.19","+54.08",33388,"8889.90","0.00","50.00",700,"1.2","100.00","300.00"
30,2025/11/12,14:15:41,2439,31,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"9296.02","0.00","50.00",700,"1.2","100.00","300.00"
31,2025/11/12,14:15:43,2446,32,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"9599.38","0.00","50.00",700,"1.2","100.00","300.00"
32,2025/11/12,14:15:46,2454,33,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"9917.75","0.00","50.00",700,"1.2","100.00","300.00"
33,2025/11/12,14:15:48,2461,34,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10195.90","0.00","50.00",700,"1.2","100.00","300.00"
34,2025/11/12,14:15:51,2468,35,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10511.26","0.00","50.00",700,"1.2","100.00","300.00"
35,2025/11/12,14:15:53,2475,36,7,"0.100",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10788.71","0.00","50.00",700,"1.2","100.00","300.00"
36,2025/11/12,14:15:56,2482,37,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11093.75","0.00","50.00",700,"1.2","100.00","300.00"
37,2025/11/12,14:15:58,2489,38,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11373.28","0.00","50.00",700,"1.2","100.00","300.00"
38,2025/11/12,14:16:01,2496,39,7,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11664.42","0.00","50.00",700,"1.2","100.00","300.00"
39,2025/11/12,14:16:03,2503,40,7,"0.086",6,909,"72.15","81.17","1.1","+66.44","+217.35",33388,"12175.38","0.00","50.00",700,"1.2","100.00","300.00"
40,2025/11/12,14:16:06,2506,41,3,"0.085",1,837,"92.19","104.54","1.1","+65.44","+95.48",33388,"12173.04","0.00","50.00",700,"1.2","100.00","300.00"
41,2025/11/12,14:16:08,2508,42,2,"0.085",1,990,"102.87","121.57","1.1","+70.11","-154.25",33388,"12188.63","0.00","50.00",700,"1.2","100.00","300.00"
42,2025/11/12,14:16:11,2515,43,7,"0.085",6,994,"52.46","63.47","1.2","+71.11","+18.36",33388,"12851.32","0.00","50.00",700,"1.2","100.00","300.00"
43,2025/11/12,14:16:13,2522,44,7,"0.085",9,997,"133.59","113.22","1.1","-89.47","+217.68",33388,"13353.51","0.00","50.00",700,"1.2","100.00","300.00"
44,2025/11/12,14:16:16,2523,45,1,"0.104",1,1000,"127.24","124.24","1.0","-87.14","+157.25",33388,"13358.12","0.00","50.00",700,"1.2","100.00","300.00"
45,2025/11/12,14:16:18,2524,46,1,"0.112",3,943,"113.89","112.22","1.0","-87.14","-144.23",33388,"13344.77","0.00","50.00",700,"1.2","100.00","300.00"
46,2025/11/12,14:16:21,2538,47,7,"0.085",6,746,"79.83","90.52","1.1","+144.23","+93.48",33388,"14134.00","0.00","50.00",700,"1.2","100.00","300.00"
47,2025/11/12,14:16:23,2539,48,1,"0.085",6,775,"84.17","95.86","1.1","+145.90","+29.04",33388,"14137.84","0.00","50.00",700,"1.2","100.00","300.00"
48,2025/11/12,14:16:26,2551,49,6,"0.101",8,999,"91.19","107.21","1.1","+117.85","+198.99",33388,"14804.10","0.00","50.00",700,"1.2","100.00","300.00"
49,2025/11/12,14:16:28,2558,50,6,"0.084",6,999,"70.15","87.18","1.2","+118.52","-92.48",33388,"14820.20","0.00","50.00",700,"1.2","100.00","300.00"
50,2025/11/12,14:16:31,2560,51,1,"0.086",6,944,"57.13","71.82","1.2","+121.19","-164.60",33388,"14829.32","0.00","50.00",700,"1.2","100.00","300.00"
51,2025/11/12,14:16:33,2574,52,7,"0.084",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15549.75","0.00","50.00",700,"1.2","100.00","300.00"
52,2025/11/12,14:16:36,2581,53,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15857.80","0.00","50.00",700,"1.2","100.00","300.00"
53,2025/11/12,14:16:39,2587,54,6,"0.093",5,877,"83.17","142.27","1.7","+23.70","+218.35",33388,"16391.03","0.00","50.00",700,"1.2","100.00","300.00"
54,2025/11/12,14:16:41,2589,55,2,"0.085",1,971,"132.59","123.24","1.0","+25.37","+152.24",33388,"16405.43","0.00","50.00",700,"1.2","100.00","300.00"
55,2025/11/12,14:16:44,2594,56,5,"0.086",4,309,"87.85","79.83","1.1","+37.39","-228.04",33388,"16438.32","0.00","50.00",700,"1.2","100.00","300.00"
56,2025/11/12,14:16:46,2603,57,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17051.55","0.00","50.00",700,"1.2","100.00","300.00"
57,2025/11/12,14:16:49,2610,58,7,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17356.84","0.00","50.00",700,"1.2","100.00","300.00"
58,2025/11/12,14:16:51,2617,59,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17661.75","0.00","50.00",700,"1.2","100.00","300.00"
59,2025/11/12,14:16:54,2624,60,7,"0.084",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17951.43","0.00","50.00",700,"1.2","100.00","300.00"
60,2025/11/12,14:16:56,2631,61,7,"0.086",1,953,"121.90","119.57","1.0","+90.48","+92.81",33388,"18348.33","0.00","50.00",700,"1.2","100.00","300.00"
61,2025/11/12,14:16:59,2638,62,7,"0.086",4,466,"138.60","74.83","1.8","+117.52","+154.58",33388,"18702.54","0.00","50.00",700,"1.2","100.00","300.00"
62,2025/11/12,14:17:01,2643,63,5,"0.086",8,847,"100.87","83.17","1.2","+135.88","+226.70",33388,"19011.05","0.00","50.00",700,"1.2","100.00","300.00"
63,2025/11/12,14:17:04,2647,64,2,"0.086",8,975,"103.20","93.86","1.0","+141.56","+46.40",33388,"18992.52","0.00","50.00",700,"1.2","100.00","300.00"
64,2025/11/12,14:17:06,2660,65,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19459.84","0.00","50.00",700,"1.2","100.00","300.00"
65,2025/11/12,14:17:09,2667,66,7,"0.086",8,937,"108.21","136.59","1.2","-125.53","+75.12",33388,"19840.58","0.00","50.00",700,"1.2","100.00","300.00"
66,2025/11/12,14:17:11,2669,67,2,"0.085",8,985,"149.95","124.91","1.2","-119.86","-5.00",33388,"19841.00","0.00","50.00",700,"1.2","100.00","300.00"
67,2025/11/12,14:17:14,2678,68,3,"0.084",1,1000,"100.20","99.87","1.0","+24.37","+87.14",33388,"20290.73","0.00","50.00",700,"1.2","100.00","300.00"
68,2025/11/12,14:17:16,2686,69,8,"0.085",6,977,"72.82","71.82","1.0","+148.57","+149.24",33388,"20840.38","0.00","50.00",700,"1.2","100.00","300.00"
69,2025/11/12,14:17:19,2688,70,2,"0.086",6,721,"76.49","89.18","1.1","+150.57","+63.10",33388,"20834.42","0.00","50.00",700,"1.2","100.00","300.00"
70,2025/11/12,14:17:21,2697,71,4,"0.085",5,751,"85.84","60.13","1.4","+143.23","+33.72",33388,"21164.44","0.00","50.00",700,"1.2","100.00","300.00"
71,2025/11/12,14:17:24,2708,72,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21565.59","0.00","50.00",700,"1.2","100.00","300.00"
72,2025/11/12,14:17:26,2715,73,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21875.19","0.00","50.00",700,"1.2","100.00","300.00"
73,2025/11/12,14:17:29,2719,74,4,"0.086",6,743,"29.42","29.42","1.0","+119.52","+107.84",33388,"22140.71","0.00","50.00",700,"1.2","100.00","300.00"
74,2025/11/12,14:17:31,2730,75,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22468.71","0.00","50.00",700,"1.2","100.00","300.00"
75,2025/11/12,14:17:34,2737,76,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22776.03","0.00","50.00",700,"1.2","100.00","300.00"
76,2025/11/12,14:17:36,2744,77,7,"0.085",6,998,"72.15","81.50","1.1","+101.83","+144.57",33388,"23205.48","0.00","50.00",700,"1.2","100.00","300.00"
77,2025/11/12,14:17:39,2750,78,6,"0.086",9,964,"125.24","111.55","1.1","+71.11","+256.08",33388,"23581.84","0.00","50.00",700,"1.2","100.00","300.00"
78,2025/11/12,14:17:41,2752,79,1,"0.086",1,736,"99.87","111.55","1.1","+72.11","+155.92",33388,"23591.10","0.00","50.00",700,"1.2","100.00","300.00"
79,2025/11/12,14:17:44,2754,80,2,"0.086",1,993,"82.17","102.20","1.2","+40.73","+76.12",33388,"23838.56","0.00","50.00",700,"1.2","100.00","300.00"
80,2025/11/12,14:17:46,2761,81,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"24265.84","0.00","50.00",700,"1.2","100.00","300.00"
81,2025/11/12,14:17:49,2768,82,7,"0.086",6,998,"58.13","64.81","1.1","+67.77","-104.50",33388,"24471.66","0.00","50.00",700,"1.2","100.00","300.00"
82,2025/11/12,14:17:51,2769,83,1,"0.086",6,968,"62.81","66.48","1.0","+68.44","-152.91",33388,"24463.07","0.00","50.00",700,"1.2","100.00","300.00"
83,2025/11/12,14:17:54,2783,84,7,"0.085",4,615,"61.47","74.16","1.2","+114.85","+161.26",33388,"25334.54","0.00","50.00",700,"1.2","100.00","300.00"
84,2025/11/12,14:17:56,2789,85,6,"0.086",4,323,"57.13","87.51","1.5","+115.18","-89.47",33388,"25348.53","0.00","50.00",700,"1.2","100.00","300.00"
85,2025/11/12,14:17:59,2797,86,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25784.07","0.00","50.00",700,"1.2","100.00","300.00"
86,2025/11/12,14:18:01,2804,87,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26065.83","0.00","50.00",700,"1.2","100.00","300.00"
87,2025/11/12,14:18:04,2811,88,7,"0.085",8,759,"122.57","103.54","1.1","+117.19","+92.15",33388,"26481.98","0.00","50.00",700,"1.2","100.00","300.00"
88,2025/11/12,14:18:06,2812,89,1,"0.104",8,776,"104.21","95.86","1.0","+117.19","+55.09",33388,"26483.92","0.00","50.00",700,"1.2","100.00","300.00"
89,2025/11/12,14:18:09,2826,90,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26984.79","0.00","50.00",700,"1.2","100.00","300.00"
90,2025/11/12,14:18:11,2834,91,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27300.99","0.00","50.00",700,"1.2","100.00","300.00"
91,2025/11/12,14:18:14,2841,92,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27585.15","0.00","50.00",700,"1.2","100.00","300.00"
92,2025/11/12,14:18:16,2849,93,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27899.79","0.00","50.00",700,"1.2","100.00","300.00"
93,2025/11/12,14:18:19,2856,94,7,"0.085",1,994,"104.54","110.88","1.0","+104.83","+131.54",33388,"28292.95","0.00","50.00",700,"1.2","100.00","300.00"
94,2025/11/12,14:18:21,2864,95,8,"0.085",3,988,"91.52","86.84","1.0","+105.17","-194.31",33388,"28296.06","0.00","50.00",700,"1.2","100.00","300.00"
95,2025/11/12,14:18:24,2865,96,1,"0.086",5,973,"90.85","63.47","1.4","+104.17","-220.02",33388,"28309.58","0.00","50.00",700,"1.2","100.00","300.00"
96,2025/11/12,14:18:26,2872,97,1,"0.093",1,995,"147.61","128.91","1.1","+104.17","+100.16",33388,"28920.88","0.00","50.00",700,"1.2","100.00","300.00"
97,2025/11/12,14:18:29,2879,98,7,"0.085",6,968,"82.17","75.83","1.0","+149.24","+199.32",33388,"29530.48","0.00","50.00",700,"1.2","100.00","300.00"
98,2025/11/12,14:18:31,2881,99,1,"0.085",6,961,"83.51","68.82","1.2","+151.24","+120.19",33388,"29532.71","0.00","50.00",700,"1.2","100.00","300.00"
99,2025/11/12,14:18:34,2892,100,5,"0.085",6,841,"75.83","81.17","1.0","+135.22","+82.13",33388,"29959.88","0.00","50.00",700,"1.2","100.00","300.00"
100,2025/11/12,14:18:36,2902,101,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30276.27","0.00","50.00",700,"1.2","100.00","300.00"
101,2025/11/12,14:18:39,2907,102,5,"0.087",1,931,"105.88","133.59","1.2","+42.40","+167.94",33388,"30644.62","0.00","50.00",700,"1.2","100.00","300.00"
102,2025/11/12,14:18:41,2908,103,1,"0.090",1,927,"88.85","102.87","1.1","+56.09","+18.36",33388,"30620.80","0.00","50.00",700,"1.2","100.00","300.00"
103,2025/11/12,14:18:44,2911,104,3,"0.082",1,878,"89.52","105.88","1.1","+72.11","-21.70",33388,"30961.49","0.00","50.00",700,"1.2","100.00","300.00"
104,2025/11/12,14:18:46,2918,105,7,"0.086",6,981,"93.86","82.17","1.1","+111.18","+268.77",33388,"31718.16","0.00","50.00",700,"1.2","100.00","300.00"
105,2025/11/12,14:18:49,2921,106,3,"0.085",8,1000,"95.53","106.88","1.1","+113.85","+127.20",33388,"31720.83","0.00","50.00",700,"1.2","100.00","300.00"
106,2025/11/12,14:18:51,2932,107,7,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32057.31","0.00","50.00",700,"1.2","100.00","300.00"
107,2025/11/12,14:18:54,2939,108,7,"0.086",8,788,"108.55","108.21","1.0","+142.56","+62.76",33388,"32424.28","0.00","50.00",700,"1.2","100.00","300.00"
108,2025/11/12,14:18:56,2943,109,4,"0.086",8,873,"106.54","113.22","1.0","+135.22","-95.48",33388,"32425.15","0.00","50.00",700,"1.2","100.00","300.00"
109,2025/11/12,14:18:59,2949,110,2,"0.086",1,862,"112.55","96.53","1.1","+16.69","+7.67",33388,"32767.59","0.00","50.00",700,"1.2","100.00","300.00"
110,2025/11/12,14:19:01,2956,111,7,"0.086",6,990,"70.82","91.19","1.2","+86.47","+157.59",33388,"33406.15","0.00","50.00",700,"1.2","100.00","300.00"
111,2025/11/12,14:19:04,2962,112,6,"0.085",1,987,"102.87","80.83","1.2","+94.15","-135.22",33388,"33393.76","0.00","50.00",700,"1.2","100.00","300.00"
112,2025/11/12,14:19:06,2970,113,8,"0.100",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"33881.55","0.00","50.00",700,"1.2","100.00","300.00"
113,2025/11/12,14:19:09,2977,114,7,"0.086",8,955,"134.92","111.89","1.2","-119.52","+204.33",33388,"34365.00","0.00","50.00",700,"1.2","100.00","300.00"
114,2025/11/12,14:19:11,2984,115,7,"0.085",8,918,"103.87","89.85","1.1","-113.18","-96.82",33388,"34367.46","0.00","50.00",700,"1.2","100.00","300.00"
115,2025/11/12,14:19:14,2985,116,1,"0.081",8,832,"137.59","110.22","1.2","-111.84","-153.58",33388,"34375.74","0.00","50.00",700,"1.2","100.00","300.00"
116,2025/11/12,14:19:16,2999,117,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35088.51","0.00","50.00",700,"1.2","100.00","300.00"
117,2025/11/12,14:19:19,3006,118,7,"0.086",1,869,"89.85","108.55","1.2","-26.04","+179.62",33388,"35544.26","0.00","50.00",700,"1.2","100.00","300.00"
118,2025/11/12,14:19:21,3008,119,2,"0.086",3,984,"106.88","114.22","1.0","-25.37","+96.15",33388,"35555.34","0.00","50.00",700,"1.2","100.00","300.00"
119,2025/11/12,14:19:24,3020,120,7,"0.086",4,681,"89.85","72.82","1.2","+26.04","+251.74",33388,"36215.90","0.00","50.00",700,"1.2","100.00","300.00"
120,2025/11/12,14:19:26,3023,121,3,"0.086",1,999,"98.20","123.91","1.2","+7.34","+101.83",33388,"36220.30","0.00","50.00",700,"1.2","100.00","300.00"
121,2025/11/12,14:19:29,3027,122,4,"0.086",1,943,"102.87","109.55","1.0","-87.81","+69.78",33388,"36505.77","0.00","50.00",700,"1.2","100.00","300.00"
122,2025/11/12,14:19:31,3033,123,6,"0.085",8,989,"116.56","115.22","1.0","+126.87","+8.34",33388,"36822.93","0.00","50.00",700,"1.2","100.00","300.00"
123,2025/11/12,14:19:34,3042,124,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37172.44","0.00","50.00",700,"1.2","100.00","300.00"
124,2025/11/12,14:19:36,3050,125,8,"0.086",6,997,"65.48","78.83","1.2","+26.37","+124.87",33388,"37615.55","0.00","50.00",700,"1.2","100.00","300.00"
125,2025/11/12,14:19:39,3057,126,7,"0.086",6,989,"75.49","61.14","1.2","+25.37","-156.58",33388,"37610.81","0.00","50.00",700,"1.2","100.00","300.00"
126,2025/11/12,14:19:41,3064,127,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38076.76","0.00","50.00",700,"1.2","100.00","300.00"
127,2025/11/12,14:19:44,3072,128,8,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38393.31","0.00","50.00",700,"1.2","100.00","300.00"
128,2025/11/12,14:19:46,3079,129,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38673.52","0.00","50.00",700,"1.2","100.00","300.00"
129,2025/11/12,14:19:49,3081,130,2,"0.087",1,998,"92.85","120.57","1.2","+56.75","+198.65",33388,"38979.43","0.00","50.00",700,"1.2","100.00","300.00"
130,2025/11/12,14:19:51,3088,131,7,"0.086",1,1000,"111.55","113.89","1.0","+50.08","+186.97",33388,"39444.05","0.00","50.00",700,"1.2","100.00","300.00"
131,2025/11/12,14:19:54,3089,132,1,"0.087",1,1000,"95.53","101.20","1.0","+55.09","+105.17",33388,"39428.24","0.00","50.00",700,"1.2","100.00","300.00"
132,2025/11/12,14:19:56,3095,133,6,"0.086",1,990,"123.91","109.55","1.1","+12.68","+194.98",33388,"40014.01","0.00","50.00",700,"1.2","100.00","300.00"
133,2025/11/12,14:19:59,3099,134,4,"0.083",4,458,"148.95","127.58","1.1","+1.33","-40.06",33388,"39997.73","0.00","50.00",700,"1.2","100.00","300.00"
134,2025/11/12,14:20:01,3104,135,1,"0.086",3,731,"71.49","61.14","1.1","+35.72","-209.67",33388,"40026.85","0.00","50.00",700,"1.2","100.00","300.00"
135,2025/11/12,14:20:04,3117,136,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40779.88","0.00","50.00",700,"1.2","100.00","300.00"
136,2025/11/12,14:20:07,3124,137,7,"0.084",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41084.19","0.00","50.00",700,"1.2","100.00","300.00"
137,2025/11/12,14:20:09,3132,138,8,"0.086",6,999,"83.84","69.48","1.2","+16.69","+41.73",33388,"41442.12","0.00","50.00",700,"1.2","100.00","300.00"
138,2025/11/12,14:20:12,3136,139,4,"0.086",6,1000,"74.83","81.17","1.0","+17.69","-118.19",33388,"41438.45","0.00","50.00",700,"1.2","100.00","300.00"
139,2025/11/12,14:20:14,3146,140,7,"0.082",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41975.79","0.00","50.00",700,"1.2","100.00","300.00"
140,2025/11/12,14:20:17,3153,141,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"42280.96","0.00","50.00",700,"1.2","100.00","300.00"
141,2025/11/12,14:20:19,3160,142,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"42588.76","0.00","50.00",700,"1.2","100.00","300.00"
142,2025/11/12,14:20:22,3168,143,8,"0.100",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"42905.55","0.00","50.00",700,"1.2","100.00","300.00"
143,2025/11/12,14:20:24,3175,144,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43185.87","0.00","50.00",700,"1.2","100.00","300.00"
144,2025/11/12,14:20:27,3182,145,7,"0.085",6,891,"87.18","71.82","1.2","+149.91","+71.11",33388,"43559.74","0.00","50.00",700,"1.2","100.00","300.00"
145,2025/11/12,14:20:29,3184,146,2,"0.087",4,431,"66.14","98.86","1.4","+161.93","+16.69",33388,"43585.36","0.00","50.00",700,"1.2","100.00","300.00"
146,2025/11/12,14:20:32,3192,147,2,"0.086",4,553,"21.74","49.45","2.2","+163.93","+81.13",33388,"43968.88","0.00","50.00",700,"1.2","100.00","300.00"
147,2025/11/12,14:20:34,3205,148,8,"0.108",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44408.43","0.00","50.00",700,"1.2","100.00","300.00"
148,2025/11/12,14:20:37,3212,149,7,"0.087",5,862,"102.20","58.13","1.7","+134.55","+107.84",33388,"44792.64","0.00","50.00",700,"1.2","100.00","300.00"
149,2025/11/12,14:20:39,3217,150,5,"0.086",1,976,"106.88","128.25","1.1","+54.75","+198.32",33388,"45107.52","0.00","50.00",700,"1.2","100.00","300.00"
150,2025/11/12,14:20:42,3218,151,1,"0.094",1,980,"121.23","119.90","1.0","+59.43","+41.40",33388,"45077.67","0.00","50.00",700,"1.2","100.00","300.00"
151,2025/11/12,14:20:44,3225,152,7,"0.086",1,994,"89.52","100.87","1.1","-1.00","+192.98",33388,"45766.37","0.00","50.00",700,"1.2","100.00","300.00"
152,2025/11/12,14:20:47,3233,153,8,"0.085",5,995,"114.56","54.79","2.0","+22.03","+279.45",33388,"46195.45","0.00","50.00",700,"1.2","100.00","300.00"
153,2025/11/12,14:20:49,3236,154,3,"0.086",1,999,"119.90","103.20","1.1","+25.37","+175.28",33388,"46210.08","0.00","50.00",700,"1.2","100.00","300.00"
154,2025/11/12,14:20:52,3237,155,1,"0.093",1,997,"123.57","112.55","1.0","+26.37","-44.73",33388,"46191.19","0.00","50.00",700,"1.2","100.00","300.00"
