"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/11,15:13:10,7990,1,5,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"110.35","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/11,15:13:13,7993,2,3,"0.081",6,940,"69.14","64.80","1.0","-40.06","-105.83",33388,"151.46","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/11,15:13:15,8003,3,6,"0.086",1,887,"118.56","112.88","1.0","-54.75","+179.96",33388,"837.88","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/11,15:13:18,8004,4,1,"0.093",1,835,"103.53","89.17","1.1","-48.74","+42.40",33388,"800.16","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/11,15:13:20,8009,5,5,"0.085",1,987,"113.21","108.20","1.0","-73.78","+5.00",33388,"1226.32","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/11,15:13:23,8016,6,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1601.03","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/11,15:13:25,8023,7,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1921.42","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/11,15:13:28,8031,8,8,"0.087",6,979,"68.81","58.12","1.1","-43.07","+20.70",33388,"2261.93","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/11,15:13:30,8033,9,2,"0.086",6,898,"70.48","65.80","1.0","-39.39","-69.11",33388,"2251.18","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/11,15:13:33,8046,10,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2842.34","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/11,15:13:35,8053,11,7,"0.086",4,448,"86.50","75.48","1.1","-53.75","+200.66",33388,"3321.73","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/11,15:13:38,8056,12,3,"0.086",1,998,"108.54","92.18","1.1","-33.38","+71.78",33388,"3324.99","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/11,15:13:40,8062,13,6,"0.086",1,996,"116.89","124.90","1.0","-9.34","+22.36",33388,"3686.65","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/11,15:13:43,8069,14,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"4009.20","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/11,15:13:45,8076,15,7,"0.087",4,318,"66.14","57.12","1.1","+67.10","+92.15",33388,"4421.47","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/11,15:13:48,8079,16,3,"0.086",1,1000,"127.90","117.55","1.0","+40.06","-52.75",33388,"4397.51","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/11,15:13:50,8086,17,7,"0.085",4,627,"28.07","40.43","1.4","-6.34","+192.64",33388,"5105.73","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/11,15:13:53,8091,18,5,"0.086",4,489,"36.42","27.41","1.3","-22.70","-58.42",33388,"5081.77","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/11,15:13:55,8099,19,6,"0.105",4,770,"58.79","39.09","1.5","+36.05","-42.73",33388,"5447.34","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/11,15:13:58,8107,20,7,"0.086",4,389,"56.79","42.10","1.3","+18.36","+292.14",33388,"6103.17","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/11,15:14:00,8111,21,4,"0.085",1,849,"121.89","124.90","1.0","-7.67","+116.52",33388,"6128.34","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/11,15:14:03,8118,22,7,"0.086",6,987,"75.48","92.85","1.2","-50.08","+143.56",33388,"6556.75","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/11,15:14:05,8122,23,4,"0.086",6,997,"84.83","78.16","1.0","-53.08","-79.79",33388,"6534.47","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/11,15:14:08,8130,24,5,"0.087",6,980,"53.45","62.13","1.1","+67.10","-7.34",33388,"6928.78","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/11,15:14:10,8139,25,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"7324.15","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/11,15:14:13,8143,26,4,"0.086",1,874,"79.83","100.53","1.2","+11.68","+87.81",33388,"7589.43","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/11,15:14:15,8146,27,3,"0.081",1,942,"125.57","131.24","1.0","+62.76","+183.30",33388,"7941.08","0.00","125.00",800,"1.2","100.00","300.00"
27,2025/11/11,15:14:18,8149,28,3,"0.085",3,782,"92.51","84.83","1.0","+54.42","-135.22",33388,"7930.61","0.00","125.00",800,"1.2","100.00","300.00"
28,2025/11/11,15:14:20,8155,29,2,"0.086",6,867,"36.09","41.76","1.1","+35.39","-21.03",33388,"8311.50","0.00","125.00",800,"1.2","100.00","300.00"
29,2025/11/11,15:14:23,8165,30,5,"0.086",8,966,"112.88","110.88","1.0","+99.83","-76.12",33388,"8658.39","0.00","125.00",800,"1.2","100.00","300.00"
30,2025/11/11,15:14:25,8171,31,3,"0.086",1,933,"128.91","107.87","1.1","+61.76","+67.10",33388,"9040.16","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,15:14:28,8178,32,7,"0.086",1,876,"119.89","117.89","1.0","+50.74","-5.67",33388,"9416.53","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,15:14:30,8182,33,4,"0.085",1,999,"105.20","101.86","1.0","+65.77","+120.53",33388,"9730.75","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,15:14:33,8183,34,1,"0.093",5,976,"90.84","119.22","1.3","+60.09","-75.79",33388,"9709.77","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,15:14:35,8192,35,3,"0.086",1,998,"104.20","90.84","1.1","-14.35","-18.69",33388,"10154.30","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,15:14:38,8199,36,7,"0.104",4,487,"54.12","65.80","1.2","+52.08","+227.03",33388,"10852.94","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,15:14:40,8206,37,7,"0.086",9,997,"110.21","109.21","1.0","-12.68","+226.37",33388,"11161.85","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,15:14:43,8207,38,1,"0.086",1,997,"129.91","100.86","1.2","-13.02","+157.59",33388,"11160.93","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,15:14:45,8214,39,7,"0.086",6,999,"75.82","71.48","1.0","+51.08","-7.01",33388,"11523.07","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,15:14:48,8217,40,3,"0.086",6,948,"69.14","81.16","1.1","+44.40","-150.91",33388,"11525.73","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,15:14:50,8228,41,7,"0.086",1,1000,"94.52","103.20","1.0","+5.34","+84.80",33388,"12232.63","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,15:14:53,8235,42,7,"0.086",6,983,"71.48","67.14","1.0","+54.75","+199.66",33388,"12630.63","0.00","125.00",800,"1.2","100.00","300.00"
