"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
85,2025/11/12,10:48:38,4962,86,2,"0.085",6,823,"90.18","98.86","1.0","-34.38","-19.36",33388,"25364.89","0.00","50.00",700,"1.2","100.00","300.00"
86,2025/11/12,10:48:41,4974,87,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"25886.03","0.00","50.00",700,"1.2","100.00","300.00"
87,2025/11/12,10:48:43,4981,88,7,"0.086",6,998,"70.48","68.48","1.0","-17.02","-101.49",33388,"26086.99","0.00","50.00",700,"1.2","100.00","300.00"
88,2025/11/12,10:48:46,4982,89,1,"0.087",6,991,"55.13","62.47","1.1","-17.69","-161.93",33388,"26094.62","0.00","50.00",700,"1.2","100.00","300.00"
89,2025/11/12,10:48:48,4992,90,4,"0.086",1,999,"116.89","111.89","1.0","+5.00","+196.65",33388,"26853.51","0.00","50.00",700,"1.2","100.00","300.00"
90,2025/11/12,10:48:51,4996,91,4,"0.086",5,844,"96.19","53.79","1.7","-10.68","-182.63",33388,"26783.28","0.00","50.00",700,"1.2","100.00","300.00"
91,2025/11/12,10:48:53,5004,92,5,"0.086",4,592,"69.82","58.80","1.1","+37.72","-88.81",33388,"27216.93","0.00","50.00",700,"1.2","100.00","300.00"
92,2025/11/12,10:48:56,5013,93,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27688.15","0.00","50.00",700,"1.2","100.00","300.00"
93,2025/11/12,10:48:58,5020,94,7,"0.086",1,996,"83.84","103.54","1.2","-10.01","+197.99",33388,"28194.98","0.00","50.00",700,"1.2","100.00","300.00"
94,2025/11/12,10:49:01,5021,95,1,"0.093",6,962,"93.19","83.51","1.1","-5.00","+127.20",33388,"28176.11","0.00","50.00",700,"1.2","100.00","300.00"
95,2025/11/12,10:49:03,5035,96,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28598.73","0.00","50.00",700,"1.2","100.00","300.00"
96,2025/11/12,10:49:06,5042,97,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28906.36","0.00","50.00",700,"1.2","100.00","300.00"
97,2025/11/12,10:49:08,5048,98,6,"0.087",1,963,"119.23","115.89","1.0","+32.38","+165.60",33388,"29311.53","0.00","50.00",700,"1.2","100.00","300.00"
98,2025/11/12,10:49:11,5055,99,7,"0.085",1,968,"106.21","119.57","1.1","+22.03","+173.61",33388,"29656.84","0.00","50.00",700,"1.2","100.00","300.00"
99,2025/11/12,10:49:13,5056,100,1,"0.087",1,998,"118.56","117.90","1.0","+25.04","+92.15",33388,"29638.99","0.00","50.00",700,"1.2","100.00","300.00"
100,2025/11/12,10:49:16,5063,101,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30094.64","0.00","50.00",700,"1.2","100.00","300.00"
101,2025/11/12,10:49:18,5070,102,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30398.32","0.00","50.00",700,"1.2","100.00","300.00"
102,2025/11/12,10:49:21,5077,103,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30700.57","0.00","50.00",700,"1.2","100.00","300.00"
103,2025/11/12,10:49:23,5084,104,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31005.73","0.00","50.00",700,"1.2","100.00","300.00"
104,2025/11/12,10:49:26,5091,105,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31305.60","0.00","50.00",700,"1.2","100.00","300.00"
105,2025/11/12,10:49:28,5098,106,7,"0.086",1,932,"120.23","105.21","1.1","+8.01","+199.66",33388,"31809.10","0.00","50.00",700,"1.2","100.00","300.00"
106,2025/11/12,10:49:31,5099,107,1,"0.085",1,997,"98.53","115.56","1.1","+8.34","+128.20",33388,"31788.94","0.00","50.00",700,"1.2","100.00","300.00"
107,2025/11/12,10:49:33,5106,108,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32198.63","0.00","50.00",700,"1.2","100.00","300.00"
108,2025/11/12,10:49:36,5113,109,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32506.79","0.00","50.00",700,"1.2","100.00","300.00"
109,2025/11/12,10:49:38,5120,110,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32805.94","0.00","50.00",700,"1.2","100.00","300.00"
110,2025/11/12,10:49:41,5127,111,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"33110.18","0.00","50.00",700,"1.2","100.00","300.00"
111,2025/11/12,10:49:43,5134,112,7,"0.088",5,830,"62.14","83.17","1.3","-7.34","+91.48",33388,"33509.34","0.00","50.00",700,"1.2","100.00","300.00"
112,2025/11/12,10:49:46,5140,113,6,"0.085",1,873,"117.23","111.55","1.0","+42.40","+195.65",33388,"33849.63","0.00","50.00",700,"1.2","100.00","300.00"
113,2025/11/12,10:49:48,5143,114,3,"0.086",1,975,"98.86","115.89","1.1","+41.40","+34.05",33388,"33871.74","0.00","50.00",700,"1.2","100.00","300.00"
114,2025/11/12,10:49:51,5148,115,5,"0.087",9,1000,"100.87","97.86","1.0","-21.36","+214.35",33388,"34436.02","0.00","50.00",700,"1.2","100.00","300.00"
115,2025/11/12,10:49:53,5152,116,1,"0.086",1,999,"110.55","87.85","1.2","-22.70","+56.09",33388,"34435.99","0.00","50.00",700,"1.2","100.00","300.00"
116,2025/11/12,10:49:56,5159,117,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"34902.36","0.00","50.00",700,"1.2","100.00","300.00"
117,2025/11/12,10:49:58,5166,118,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35219.72","0.00","50.00",700,"1.2","100.00","300.00"
118,2025/11/12,10:50:01,5174,119,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35537.07","0.00","50.00",700,"1.2","100.00","300.00"
119,2025/11/12,10:50:03,5181,120,7,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35814.28","0.00","50.00",700,"1.2","100.00","300.00"
120,2025/11/12,10:50:06,5188,121,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"36120.83","0.00","50.00",700,"1.2","100.00","300.00"
121,2025/11/12,10:50:08,5196,122,8,"0.087",9,933,"125.57","101.87","1.2","+22.70","+266.10",33388,"36702.09","0.00","50.00",700,"1.2","100.00","300.00"
122,2025/11/12,10:50:11,5202,123,6,"0.087",1,962,"138.60","135.59","1.0","+39.39","+23.37",33388,"36699.96","0.00","50.00",700,"1.2","100.00","300.00"
123,2025/11/12,10:50:13,5203,124,1,"0.087",1,988,"105.21","117.23","1.1","+41.73","-86.14",33388,"36680.66","0.00","50.00",700,"1.2","100.00","300.00"
124,2025/11/12,10:50:16,5211,125,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37343.82","0.00","50.00",700,"1.2","100.00","300.00"
125,2025/11/12,10:50:18,5218,126,7,"0.086",6,836,"46.45","39.10","1.1","+27.04","+124.87",33388,"37744.26","0.00","50.00",700,"1.2","100.00","300.00"
126,2025/11/12,10:50:21,5225,127,7,"0.086",6,982,"66.81","63.81","1.0","-2.67","+240.72",33388,"38165.16","0.00","50.00",700,"1.2","100.00","300.00"
127,2025/11/12,10:50:23,5226,128,1,"0.087",1,996,"97.20","115.89","1.1","+7.34","+189.97",33388,"38155.38","0.00","50.00",700,"1.2","100.00","300.00"
128,2025/11/12,10:50:26,5228,129,2,"0.086",6,888,"32.76","35.09","1.0","+3.33","+144.57",33388,"38460.09","0.00","50.00",700,"1.2","100.00","300.00"
129,2025/11/12,10:50:28,5240,130,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38818.62","0.00","50.00",700,"1.2","100.00","300.00"
130,2025/11/12,10:50:31,5245,131,5,"0.081",1,737,"162.97","193.35","1.1","+60.09","+195.31",33388,"39238.22","0.00","50.00",700,"1.2","100.00","300.00"
131,2025/11/12,10:50:33,5251,132,6,"0.086",1,998,"122.24","132.59","1.0","+4.00","+165.27",33388,"39530.04","0.00","50.00",700,"1.2","100.00","300.00"
132,2025/11/12,10:50:36,5258,133,7,"0.087",3,553,"123.91","91.52","1.3","+7.67","-178.62",33388,"39533.44","0.00","50.00",700,"1.2","100.00","300.00"
133,2025/11/12,10:50:38,5266,134,7,"0.101",9,986,"91.19","102.54","1.1","-18.69","+201.66",33388,"40228.02","0.00","50.00",700,"1.2","100.00","300.00"
134,2025/11/12,10:50:41,5273,135,7,"0.086",9,902,"133.25","147.28","1.1","+48.41","+251.41",33388,"40582.12","0.00","50.00",700,"1.2","100.00","300.00"
135,2025/11/12,10:50:43,5274,136,1,"0.085",1,829,"148.95","120.23","1.2","+49.08","+195.65",33388,"40577.79","0.00","50.00",700,"1.2","100.00","300.00"
136,2025/11/12,10:50:46,5276,137,2,"0.086",5,742,"139.93","80.83","1.7","+53.42","-163.60",33388,"40557.64","0.00","50.00",700,"1.2","100.00","300.00"
137,2025/11/12,10:50:48,5286,138,5,"0.087",1,998,"111.55","113.56","1.0","+26.37","+174.61",33388,"41321.22","0.00","50.00",700,"1.2","100.00","300.00"
138,2025/11/12,10:50:51,5287,139,1,"0.086",1,994,"108.55","109.55","1.0","+29.04","+28.37",33388,"41300.21","0.00","50.00",700,"1.2","100.00","300.00"
139,2025/11/12,10:50:54,5294,140,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41823.47","0.00","50.00",700,"1.2","100.00","300.00"
140,2025/11/12,10:50:56,5301,141,7,"0.101",5,744,"164.64","80.50","2.0","+24.37","+256.75",33388,"42383.51","0.00","50.00",700,"1.2","100.00","300.00"
141,2025/11/12,10:50:59,5303,142,2,"0.081",1,996,"131.92","102.87","1.2","+29.04","+119.19",33388,"42353.65","0.00","50.00",700,"1.2","100.00","300.00"
142,2025/11/12,10:51:01,5305,143,2,"0.088",5,972,"104.54","72.82","1.4","+38.73","-137.22",33388,"42388.37","0.00","50.00",700,"1.2","100.00","300.00"
143,2025/11/12,10:51:04,5317,144,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43029.57","0.00","50.00",700,"1.2","100.00","300.00"
144,2025/11/12,10:51:06,5324,145,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43333.51","0.00","50.00",700,"1.2","100.00","300.00"
145,2025/11/12,10:51:09,5331,146,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43635.54","0.00","50.00",700,"1.2","100.00","300.00"
146,2025/11/12,10:51:11,5338,147,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43945.11","0.00","50.00",700,"1.2","100.00","300.00"
147,2025/11/12,10:51:14,5346,148,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44257.31","0.00","50.00",700,"1.2","100.00","300.00"
148,2025/11/12,10:51:16,5353,149,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44533.77","0.00","50.00",700,"1.2","100.00","300.00"
149,2025/11/12,10:51:19,5359,150,6,"0.087",1,914,"133.59","138.26","1.0","+32.38","+151.91",33388,"44948.97","0.00","50.00",700,"1.2","100.00","300.00"
150,2025/11/12,10:51:21,5367,151,8,"0.086",3,970,"125.91","105.88","1.1","+32.72","-202.99",33388,"44963.70","0.00","50.00",700,"1.2","100.00","300.00"
151,2025/11/12,10:51:24,5373,152,6,"0.104",9,832,"119.90","155.62","1.2","+22.36","+224.03",33388,"45626.70","0.00","50.00",700,"1.2","100.00","300.00"
152,2025/11/12,10:51:26,5375,153,1,"0.086",1,928,"137.26","133.25","1.0","+20.03","+112.85",33388,"45620.27","0.00","50.00",700,"1.2","100.00","300.00"
153,2025/11/12,10:51:29,5376,154,1,"0.089",1,925,"131.25","106.21","1.2","+28.04","-193.31",33388,"45601.21","0.00","50.00",700,"1.2","100.00","300.00"
154,2025/11/12,10:51:31,5383,155,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46336.03","0.00","50.00",700,"1.2","100.00","300.00"
