"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,09:59:15,2184,1,4,"0.097",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"117.74","0.00","50.00",700,"1.2","100.00","300.00"
1,2025/11/12,09:59:18,2191,2,7,"0.086",6,997,"73.82","76.16","1.0","+1.66","+112.18",33388,"507.13","0.00","50.00",700,"1.2","100.00","300.00"
2,2025/11/12,09:59:20,2199,3,7,"0.086",6,999,"81.50","74.16","1.0","+7.34","-193.31",33388,"519.41","0.00","50.00",700,"1.2","100.00","300.00"
3,2025/11/12,09:59:23,2206,4,7,"0.086",6,1000,"80.83","78.16","1.0","+35.39","+179.29",33388,"1184.22","0.00","50.00",700,"1.2","100.00","300.00"
4,2025/11/12,09:59:25,2207,5,1,"0.086",1,1000,"100.53","83.84","1.1","+36.72","+112.85",33388,"1184.43","0.00","50.00",700,"1.2","100.00","300.00"
5,2025/11/12,09:59:28,2215,6,8,"0.086",6,999,"88.51","91.85","1.0","-55.09","-51.08",33388,"1589.99","0.00","50.00",700,"1.2","100.00","300.00"
6,2025/11/12,09:59:30,2218,7,3,"0.086",1,998,"89.85","102.54","1.1","-59.09","-151.91",33388,"1604.93","0.00","50.00",700,"1.2","100.00","300.00"
7,2025/11/12,09:59:33,2221,8,3,"0.085",9,995,"104.87","113.22","1.0","-6.67","+244.40",33388,"2282.96","0.00","50.00",700,"1.2","100.00","300.00"
8,2025/11/12,09:59:35,2233,9,7,"0.104",1,845,"110.55","111.22","1.0","-26.71","+147.24",33388,"2660.91","0.00","50.00",700,"1.2","100.00","300.00"
9,2025/11/12,09:59:38,2240,10,7,"0.088",3,871,"149.61","95.53","1.5","-22.70","-156.25",33388,"2648.31","0.00","50.00",700,"1.2","100.00","300.00"
10,2025/11/12,09:59:40,2248,11,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"3123.70","0.00","50.00",700,"1.2","100.00","300.00"
11,2025/11/12,09:59:43,2256,12,8,"0.086",6,979,"66.14","72.15","1.0","-67.44","+267.10",33388,"3708.12","0.00","50.00",700,"1.2","100.00","300.00"
12,2025/11/12,09:59:45,2260,13,4,"0.087",1,727,"104.87","106.88","1.0","-48.41","+134.55",33388,"3734.93","0.00","50.00",700,"1.2","100.00","300.00"
13,2025/11/12,09:59:48,2265,14,5,"0.086",1,855,"113.89","100.53","1.1","-6.34","+120.53",33388,"4046.33","0.00","50.00",700,"1.2","100.00","300.00"
14,2025/11/12,09:59:50,2270,15,5,"0.087",1,999,"136.26","111.55","1.2","-5.34","+162.26",33388,"4386.72","0.00","50.00",700,"1.2","100.00","300.00"
15,2025/11/12,09:59:53,2271,16,1,"0.083",1,832,"98.86","126.24","1.2","+3.00","-2.67",33388,"4370.71","0.00","50.00",700,"1.2","100.00","300.00"
16,2025/11/12,09:59:55,2272,17,1,"0.094",1,816,"136.59","155.96","1.1","-20.70","+50.08",33388,"4722.97","0.00","50.00",700,"1.2","100.00","300.00"
17,2025/11/12,09:59:58,2273,18,1,"0.110",1,801,"136.59","136.93","1.0","-28.37","+126.54",33388,"5099.93","0.00","50.00",700,"1.2","100.00","300.00"
18,2025/11/12,10:00:00,2279,19,6,"0.086",6,998,"62.47","75.49","1.2","-19.69","+2.00",33388,"5472.48","0.00","50.00",700,"1.2","100.00","300.00"
19,2025/11/12,10:00:03,2283,20,2,"0.086",6,980,"76.49","64.47","1.1","-13.35","-156.58",33388,"5473.81","0.00","50.00",700,"1.2","100.00","300.00"
20,2025/11/12,10:00:05,2295,21,7,"0.086",6,1000,"82.17","85.84","1.0","-37.06","+60.09",33388,"6180.12","0.00","50.00",700,"1.2","100.00","300.00"
21,2025/11/12,10:00:08,2302,22,7,"0.086",6,987,"58.13","59.47","1.0","-16.36","+92.48",33388,"6522.79","0.00","50.00",700,"1.2","100.00","300.00"
22,2025/11/12,10:00:10,2307,23,5,"0.086",6,951,"62.47","62.14","1.0","-7.67","-119.86",33388,"6533.12","0.00","50.00",700,"1.2","100.00","300.00"
23,2025/11/12,10:00:13,2317,24,8,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"7052.63","0.00","50.00",700,"1.2","100.00","300.00"
24,2025/11/12,10:00:15,2324,25,7,"0.086",9,929,"119.57","129.25","1.0","-11.68","+242.06",33388,"7572.31","0.00","50.00",700,"1.2","100.00","300.00"
25,2025/11/12,10:00:18,2325,26,1,"0.104",1,951,"114.56","125.91","1.0","-7.01","+173.28",33388,"7570.76","0.00","50.00",700,"1.2","100.00","300.00"
26,2025/11/12,10:00:20,2326,27,1,"0.093",9,998,"109.88","106.21","1.0","-21.70","+227.03",33388,"7911.04","0.00","50.00",700,"1.2","100.00","300.00"
27,2025/11/12,10:00:23,2335,28,3,"0.087",1,854,"108.88","120.23","1.1","+7.01","+174.28",33388,"8247.38","0.00","50.00",700,"1.2","100.00","300.00"
28,2025/11/12,10:00:25,2336,29,1,"0.094",1,946,"113.22","112.55","1.0","+20.70","-54.42",33388,"8229.15","0.00","50.00",700,"1.2","100.00","300.00"
29,2025/11/12,10:00:28,2341,30,5,"0.086",6,999,"61.14","52.12","1.1","+22.03","+257.08",33388,"9003.89","0.00","50.00",700,"1.2","100.00","300.00"
30,2025/11/12,10:00:30,2350,31,7,"0.086",1,900,"131.58","135.59","1.0","+6.67","+161.59",33388,"9294.40","0.00","50.00",700,"1.2","100.00","300.00"
31,2025/11/12,10:00:33,2357,32,7,"0.086",5,967,"128.58","84.17","1.5","+5.34","-89.14",33388,"9332.40","0.00","50.00",700,"1.2","100.00","300.00"
32,2025/11/12,10:00:35,2359,33,1,"0.086",1,968,"110.55","89.18","1.2","+8.68","-169.61",33388,"9332.11","0.00","50.00",700,"1.2","100.00","300.00"
33,2025/11/12,10:00:38,2360,34,1,"0.109",1,992,"119.90","121.90","1.0","-34.72","+170.27",33388,"9956.12","0.00","50.00",700,"1.2","100.00","300.00"
34,2025/11/12,10:00:40,2361,35,1,"0.087",1,908,"94.86","108.21","1.1","-33.05","-146.23",33388,"9937.64","0.00","50.00",700,"1.2","100.00","300.00"
35,2025/11/12,10:00:43,2368,36,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10624.63","0.00","50.00",700,"1.2","100.00","300.00"
36,2025/11/12,10:00:45,2375,37,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10945.12","0.00","50.00",700,"1.2","100.00","300.00"
37,2025/11/12,10:00:48,2383,38,8,"0.102",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11261.30","0.00","50.00",700,"1.2","100.00","300.00"
38,2025/11/12,10:00:50,2390,39,7,"0.105",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11537.91","0.00","50.00",700,"1.2","100.00","300.00"
39,2025/11/12,10:00:53,2397,40,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11844.71","0.00","50.00",700,"1.2","100.00","300.00"
40,2025/11/12,10:00:55,2405,41,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"12165.91","0.00","50.00",700,"1.2","100.00","300.00"
41,2025/11/12,10:00:58,2412,42,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"12444.39","0.00","50.00",700,"1.2","100.00","300.00"
42,2025/11/12,10:01:00,2419,43,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"12752.60","0.00","50.00",700,"1.2","100.00","300.00"
43,2025/11/12,10:01:03,2425,44,6,"0.087",9,996,"109.88","100.20","1.0","+29.71","+242.73",33388,"13235.61","0.00","50.00",700,"1.2","100.00","300.00"
44,2025/11/12,10:01:05,2427,45,1,"0.102",1,992,"130.25","122.90","1.0","+32.72","+121.19",33388,"13231.31","0.00","50.00",700,"1.2","100.00","300.00"
45,2025/11/12,10:01:08,2433,46,6,"0.087",1,959,"140.93","148.95","1.0","+18.02","+181.63",33388,"13779.40","0.00","50.00",700,"1.2","100.00","300.00"
46,2025/11/12,10:01:10,2435,47,2,"0.086",3,994,"127.58","124.24","1.0","+13.35","+38.39",33388,"13777.30","0.00","50.00",700,"1.2","100.00","300.00"
47,2025/11/12,10:01:13,2447,48,7,"0.081",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14237.65","0.00","50.00",700,"1.2","100.00","300.00"
48,2025/11/12,10:01:15,2454,49,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14544.62","0.00","50.00",700,"1.2","100.00","300.00"
49,2025/11/12,10:01:18,2461,50,7,"0.105",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14849.50","0.00","50.00",700,"1.2","100.00","300.00"
50,2025/11/12,10:01:20,2465,51,4,"0.086",4,536,"29.75","12.06","2.4","+55.09","-14.35",33388,"15022.06","0.00","50.00",700,"1.2","100.00","300.00"
51,2025/11/12,10:01:23,2476,52,8,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15473.23","0.00","50.00",700,"1.2","100.00","300.00"
52,2025/11/12,10:01:25,2483,53,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15754.09","0.00","50.00",700,"1.2","100.00","300.00"
