"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
97,2025/11/11,13:29:16,549,98,7,"0.082",1,843,"173.98","146.27","1.1","+89.47","-9.68",33388,"29254.53","0.00","125.00",800,"1.2","100.00","300.00"
98,2025/11/11,13:29:19,550,99,1,"0.093",4,509,"81.49","86.50","1.0","+67.10","-111.51",33388,"29218.61","0.00","125.00",800,"1.2","100.00","300.00"
99,2025/11/11,13:29:21,564,100,7,"0.086",8,981,"93.85","104.87","1.1","+110.84","-23.70",33388,"29860.59","0.00","125.00",800,"1.2","100.00","300.00"
100,2025/11/11,13:29:24,571,101,7,"0.085",6,999,"61.13","72.48","1.1","+58.42","+69.78",33388,"30265.92","0.00","125.00",800,"1.2","100.00","300.00"
101,2025/11/11,13:29:26,578,102,7,"0.086",1,995,"132.58","117.89","1.1","+89.81","+161.59",33388,"30635.25","0.00","125.00",800,"1.2","100.00","300.00"
102,2025/11/11,13:29:29,581,103,3,"0.081",1,973,"158.95","143.26","1.1","+74.78","-0.33",33388,"30619.99","0.00","125.00",800,"1.2","100.00","300.00"
103,2025/11/11,13:29:31,588,104,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31073.41","0.00","125.00",800,"1.2","100.00","300.00"
104,2025/11/11,13:29:34,595,105,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31391.07","0.00","125.00",800,"1.2","100.00","300.00"
105,2025/11/11,13:29:36,603,106,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31707.84","0.00","125.00",800,"1.2","100.00","300.00"
106,2025/11/11,13:29:39,610,107,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31986.63","0.00","125.00",800,"1.2","100.00","300.00"
107,2025/11/11,13:29:41,615,108,5,"0.086",1,806,"150.61","131.24","1.1","+80.46","+180.62",33388,"32394.86","0.00","125.00",800,"1.2","100.00","300.00"
108,2025/11/11,13:29:44,616,109,1,"0.086",1,979,"111.21","135.25","1.2","+74.12","+30.04",33388,"32371.47","0.00","125.00",800,"1.2","100.00","300.00"
109,2025/11/11,13:29:46,617,110,1,"0.093",6,854,"48.44","57.46","1.1","+100.49","+156.92",33388,"32797.18","0.00","125.00",800,"1.2","100.00","300.00"
110,2025/11/11,13:29:49,629,111,6,"0.086",8,972,"102.20","115.22","1.1","+128.87","-16.69",33388,"33140.90","0.00","125.00",800,"1.2","100.00","300.00"
111,2025/11/11,13:29:51,636,112,6,"0.085",5,945,"84.17","110.54","1.3","+148.24","+143.56",33388,"33581.03","0.00","125.00",800,"1.2","100.00","300.00"
112,2025/11/11,13:29:54,645,113,7,"0.086",6,941,"66.47","79.49","1.1","+9.01","+52.08",33388,"33847.37","0.00","125.00",800,"1.2","100.00","300.00"
113,2025/11/11,13:29:56,646,114,1,"0.086",5,962,"59.79","92.51","1.5","+7.34","+10.68",33388,"33845.39","0.00","125.00",800,"1.2","100.00","300.00"
114,2025/11/11,13:29:59,660,115,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"34393.12","0.00","125.00",800,"1.2","100.00","300.00"
115,2025/11/11,13:30:01,667,116,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"34704.89","0.00","125.00",800,"1.2","100.00","300.00"
116,2025/11/11,13:30:04,674,117,7,"0.086",6,860,"47.77","47.77","1.0","+63.43","+195.31",33388,"35179.62","0.00","125.00",800,"1.2","100.00","300.00"
117,2025/11/11,13:30:06,676,118,2,"0.086",6,840,"73.15","64.80","1.1","+66.44","+76.12",33388,"35180.58","0.00","125.00",800,"1.2","100.00","300.00"
118,2025/11/11,13:30:09,689,119,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"35622.06","0.00","125.00",800,"1.2","100.00","300.00"
119,2025/11/11,13:30:11,696,120,7,"0.086",6,999,"75.82","78.82","1.0","+57.42","+20.70",33388,"35926.80","0.00","125.00",800,"1.2","100.00","300.00"
120,2025/11/11,13:30:14,702,121,6,"0.086",8,833,"108.54","103.53","1.0","+114.18","+169.61",33388,"36329.00","0.00","125.00",800,"1.2","100.00","300.00"
121,2025/11/11,13:30:16,710,122,7,"0.086",8,995,"137.25","107.87","1.2","+98.82","-191.64",33388,"36317.14","0.00","125.00",800,"1.2","100.00","300.00"
122,2025/11/11,13:30:19,711,123,1,"0.086",4,743,"119.89","74.15","1.6","+89.14","-213.68",33388,"36334.39","0.00","125.00",800,"1.2","100.00","300.00"
123,2025/11/11,13:30:21,724,124,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37095.65","0.00","125.00",800,"1.2","100.00","300.00"
124,2025/11/11,13:30:24,731,125,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37405.76","0.00","125.00",800,"1.2","100.00","300.00"
125,2025/11/11,13:30:26,739,126,8,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37724.03","0.00","125.00",800,"1.2","100.00","300.00"
126,2025/11/11,13:30:29,746,127,7,"0.100",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37999.99","0.00","125.00",800,"1.2","100.00","300.00"
127,2025/11/11,13:30:31,753,128,7,"0.086",6,967,"65.80","84.83","1.2","+151.58","+234.04",33388,"38541.55","0.00","125.00",800,"1.2","100.00","300.00"
128,2025/11/11,13:30:34,758,129,5,"0.085",6,982,"86.84","81.49","1.0","+125.87","+42.06",33388,"38550.99","0.00","125.00",800,"1.2","100.00","300.00"
129,2025/11/11,13:30:36,768,130,7,"0.086",8,997,"118.56","108.54","1.0","+130.21","-84.80",33388,"38821.50","0.00","125.00",800,"1.2","100.00","300.00"
130,2025/11/11,13:30:39,771,131,3,"0.086",1,948,"113.21","87.84","1.2","+55.09","+113.51",33388,"39167.03","0.00","125.00",800,"1.2","100.00","300.00"
131,2025/11/11,13:30:41,772,132,1,"0.086",3,415,"107.54","69.14","1.5","+69.11","-92.81",33388,"39161.86","0.00","125.00",800,"1.2","100.00","300.00"
132,2025/11/11,13:30:44,782,133,3,"0.085",9,974,"103.20","92.85","1.1","-48.41","+218.35",33388,"39869.98","0.00","125.00",800,"1.2","100.00","300.00"
133,2025/11/11,13:30:46,793,134,7,"0.086",8,900,"108.20","120.56","1.1","+110.51","+164.93",33388,"40258.24","0.00","125.00",800,"1.2","100.00","300.00"
134,2025/11/11,13:30:49,797,135,3,"0.086",8,987,"119.89","129.57","1.0","+104.50","-13.35",33388,"40239.05","0.00","125.00",800,"1.2","100.00","300.00"
135,2025/11/11,13:30:51,802,136,1,"0.088",6,832,"76.15","83.16","1.0","+101.83","+54.75",33388,"40520.37","0.00","125.00",800,"1.2","100.00","300.00"
136,2025/11/11,13:30:54,812,137,4,"0.087",6,826,"34.42","29.08","1.1","+96.82","-13.02",33388,"40882.61","0.00","125.00",800,"1.2","100.00","300.00"
137,2025/11/11,13:30:56,819,138,4,"0.086",1,838,"105.87","96.52","1.0","+50.41","+47.07",33388,"41222.32","0.00","125.00",800,"1.2","100.00","300.00"
138,2025/11/11,13:30:59,826,139,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"41608.15","0.00","125.00",800,"1.2","100.00","300.00"
139,2025/11/11,13:31:01,831,140,5,"0.086",1,961,"152.61","125.23","1.2","+65.44","+159.26",33388,"41993.98","0.00","125.00",800,"1.2","100.00","300.00"
140,2025/11/11,13:31:04,839,141,8,"0.087",6,988,"83.50","92.51","1.1","+98.82","+153.58",33388,"42394.14","0.00","125.00",800,"1.2","100.00","300.00"
141,2025/11/11,13:31:06,843,142,4,"0.087",8,999,"134.25","108.87","1.2","+109.51","-12.68",33388,"42386.15","0.00","125.00",800,"1.2","100.00","300.00"
142,2025/11/11,13:31:09,849,143,3,"0.086",6,959,"68.14","55.12","1.2","+135.55","+88.81",33388,"42727.39","0.00","125.00",800,"1.2","100.00","300.00"
143,2025/11/11,13:31:11,860,144,6,"0.086",1,1000,"103.20","99.86","1.0","+66.44","+30.38",33388,"43122.99","0.00","125.00",800,"1.2","100.00","300.00"
144,2025/11/11,13:31:14,863,145,3,"0.086",1,979,"142.26","111.54","1.2","+83.13","+162.26",33388,"43411.45","0.00","125.00",800,"1.2","100.00","300.00"
145,2025/11/11,13:31:16,867,146,4,"0.105",4,417,"35.75","24.73","1.4","+7.01","+106.17",33388,"43686.67","0.00","125.00",800,"1.2","100.00","300.00"
146,2025/11/11,13:31:19,878,147,7,"0.086",4,774,"94.52","75.82","1.2","+144.23","+109.51",33388,"44126.38","0.00","125.00",800,"1.2","100.00","300.00"
147,2025/11/11,13:31:22,882,148,4,"0.101",8,996,"107.87","122.23","1.1","+119.86","-61.76",33388,"44142.46","0.00","125.00",800,"1.2","100.00","300.00"
148,2025/11/11,13:31:24,888,149,3,"0.084",1,1000,"102.53","101.86","1.0","-11.01","+61.10",33388,"44505.69","0.00","125.00",800,"1.2","100.00","300.00"
149,2025/11/11,13:31:27,890,150,2,"0.086",1,975,"113.21","116.22","1.0","-40.06","+170.27",33388,"44884.25","0.00","125.00",800,"1.2","100.00","300.00"
150,2025/11/11,13:31:29,897,151,7,"0.104",6,992,"68.81","72.48","1.0","+4.34","-46.74",33388,"45165.50","0.00","125.00",800,"1.2","100.00","300.00"
151,2025/11/11,13:31:32,904,152,7,"0.086",8,979,"118.22","133.25","1.1","+97.15","+28.04",33388,"45559.34","0.00","125.00",800,"1.2","100.00","300.00"
152,2025/11/11,13:31:34,905,153,1,"0.086",1,974,"126.90","128.24","1.0","+96.15","-10.35",33388,"45559.60","0.00","125.00",800,"1.2","100.00","300.00"
153,2025/11/11,13:31:37,906,154,1,"0.086",1,998,"148.60","130.57","1.1","-1.66","+40.06",33388,"45910.81","0.00","125.00",800,"1.2","100.00","300.00"
154,2025/11/11,13:31:39,914,155,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"46452.33","0.00","125.00",800,"1.2","100.00","300.00"
155,2025/11/11,13:31:42,921,156,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"46731.02","0.00","125.00",800,"1.2","100.00","300.00"
