"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,10:11:46,3558,1,5,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"120.95","0.00","50.00",700,"1.2","100.00","300.00"
1,2025/11/12,10:11:49,3566,2,8,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"437.64","0.00","50.00",700,"1.2","100.00","300.00"
2,2025/11/12,10:11:51,3573,3,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"713.69","0.00","50.00",700,"1.2","100.00","300.00"
3,2025/11/12,10:11:54,3581,4,8,"0.086",8,992,"110.21","98.19","1.1","-121.19","+47.07",33388,"1083.93","0.00","50.00",700,"1.2","100.00","300.00"
4,2025/11/12,10:11:57,3584,5,3,"0.086",8,996,"106.20","81.83","1.2","-121.86","-68.77",33388,"1087.80","0.00","50.00",700,"1.2","100.00","300.00"
5,2025/11/12,10:11:59,3589,6,1,"0.086",1,999,"90.51","108.20","1.1","-79.46","+102.83",33388,"1481.53","0.00","50.00",700,"1.2","100.00","300.00"
6,2025/11/12,10:12:02,3596,7,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"1902.01","0.00","50.00",700,"1.2","100.00","300.00"
7,2025/11/12,10:12:04,3604,8,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2235.70","0.00","50.00",700,"1.2","100.00","300.00"
8,2025/11/12,10:12:07,3612,9,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2541.15","0.00","50.00",700,"1.2","100.00","300.00"
9,2025/11/12,10:12:09,3620,10,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"2835.66","0.00","50.00",700,"1.2","100.00","300.00"
10,2025/11/12,10:12:12,3627,11,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"3114.75","0.00","50.00",700,"1.2","100.00","300.00"
11,2025/11/12,10:12:14,3634,12,7,"0.087",6,1000,"65.13","76.15","1.1","-22.70","+133.21",33388,"3554.62","0.00","50.00",700,"1.2","100.00","300.00"
12,2025/11/12,10:12:17,3642,13,8,"0.086",6,983,"51.11","60.13","1.1","-32.05","-181.29",33388,"3557.83","0.00","50.00",700,"1.2","100.00","300.00"
13,2025/11/12,10:12:19,3643,14,1,"0.087",4,408,"70.48","50.11","1.4","-22.70","-204.33",33388,"3573.14","0.00","50.00",700,"1.2","100.00","300.00"
14,2025/11/12,10:12:22,3656,15,7,"0.087",6,967,"50.11","57.12","1.1","+64.77","+175.62",33388,"4498.76","0.00","50.00",700,"1.2","100.00","300.00"
15,2025/11/12,10:12:24,3664,16,8,"0.086",6,802,"31.75","30.08","1.0","+59.43","-130.88",33388,"4509.09","0.00","50.00",700,"1.2","100.00","300.00"
16,2025/11/12,10:12:27,3671,17,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"4921.84","0.00","50.00",700,"1.2","100.00","300.00"
17,2025/11/12,10:12:29,3678,18,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"5225.56","0.00","50.00",700,"1.2","100.00","300.00"
18,2025/11/12,10:12:32,3684,19,6,"0.086",1,985,"101.19","82.83","1.2","-42.40","+117.85",33388,"5581.75","0.00","50.00",700,"1.2","100.00","300.00"
19,2025/11/12,10:12:34,3691,20,7,"0.105",1,999,"83.16","102.20","1.2","-69.11","+157.25",33388,"5962.37","0.00","50.00",700,"1.2","100.00","300.00"
20,2025/11/12,10:12:37,3699,21,8,"0.087",3,324,"85.50","77.15","1.1","-72.11","-178.95",33388,"5952.14","0.00","50.00",700,"1.2","100.00","300.00"
21,2025/11/12,10:12:40,3700,22,1,"0.086",4,389,"83.16","83.50","1.0","-82.80","-184.96",33388,"5984.59","0.00","50.00",700,"1.2","100.00","300.00"
22,2025/11/12,10:12:42,3714,23,7,"0.086",9,1000,"115.55","111.54","1.0","-68.77","+256.08",33388,"6984.96","0.00","50.00",700,"1.2","100.00","300.00"
23,2025/11/12,10:12:45,3716,24,2,"0.087",1,1000,"113.55","113.88","1.0","-71.78","+177.62",33388,"6987.17","0.00","50.00",700,"1.2","100.00","300.00"
24,2025/11/12,10:12:47,3724,25,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"7351.24","0.00","50.00",700,"1.2","100.00","300.00"
25,2025/11/12,10:12:50,3731,26,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"7627.21","0.00","50.00",700,"1.2","100.00","300.00"
26,2025/11/12,10:12:52,3738,27,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"7932.87","0.00","50.00",700,"1.2","100.00","300.00"
27,2025/11/12,10:12:55,3746,28,8,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"8250.07","0.00","50.00",700,"1.2","100.00","300.00"
28,2025/11/12,10:12:57,3753,29,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"8526.61","0.00","50.00",700,"1.2","100.00","300.00"
29,2025/11/12,10:13:00,3760,30,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"8831.67","0.00","50.00",700,"1.2","100.00","300.00"
30,2025/11/12,10:13:02,3767,31,7,"0.086",8,990,"123.23","109.54","1.1","-115.85","+136.55",33388,"9256.13","0.00","50.00",700,"1.2","100.00","300.00"
31,2025/11/12,10:13:05,3769,32,2,"0.086",8,701,"133.25","142.59","1.0","-114.52","+26.71",33388,"9252.19","0.00","50.00",700,"1.2","100.00","300.00"
32,2025/11/12,10:13:07,3781,33,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"9729.02","0.00","50.00",700,"1.2","100.00","300.00"
33,2025/11/12,10:13:10,3788,34,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"10032.91","0.00","50.00",700,"1.2","100.00","300.00"
34,2025/11/12,10:13:12,3795,35,7,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"10334.86","0.00","50.00",700,"1.2","100.00","300.00"
35,2025/11/12,10:13:15,3803,36,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"10653.82","0.00","50.00",700,"1.2","100.00","300.00"
36,2025/11/12,10:13:17,3810,37,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"10930.12","0.00","50.00",700,"1.2","100.00","300.00"
37,2025/11/12,10:13:20,3817,38,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11232.92","0.00","50.00",700,"1.2","100.00","300.00"
38,2025/11/12,10:13:22,3824,39,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11538.83","0.00","50.00",700,"1.2","100.00","300.00"
39,2025/11/12,10:13:25,3831,40,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"11839.67","0.00","50.00",700,"1.2","100.00","300.00"
40,2025/11/12,10:13:27,3838,41,7,"0.086",6,997,"67.47","79.16","1.1","-141.89","+206.67",33388,"12348.59","0.00","50.00",700,"1.2","100.00","300.00"
41,2025/11/12,10:13:30,3840,42,2,"0.088",6,983,"71.48","77.82","1.0","-140.89","+133.55",33388,"12355.60","0.00","50.00",700,"1.2","100.00","300.00"
42,2025/11/12,10:13:32,3851,43,5,"0.087",5,993,"65.47","95.18","1.4","-155.92","+6.00",33388,"12667.53","0.00","50.00",700,"1.2","100.00","300.00"
43,2025/11/12,10:13:35,3860,44,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13032.21","0.00","50.00",700,"1.2","100.00","300.00"
44,2025/11/12,10:13:37,3867,45,7,"0.089",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13337.98","0.00","50.00",700,"1.2","100.00","300.00"
45,2025/11/12,10:13:40,3874,46,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13641.14","0.00","50.00",700,"1.2","100.00","300.00"
46,2025/11/12,10:13:42,3881,47,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13944.47","0.00","50.00",700,"1.2","100.00","300.00"
47,2025/11/12,10:13:45,3888,48,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"14233.30","0.00","50.00",700,"1.2","100.00","300.00"
48,2025/11/12,10:13:47,3895,49,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"14550.04","0.00","50.00",700,"1.2","100.00","300.00"
49,2025/11/12,10:13:50,3903,50,8,"0.086",9,998,"116.22","123.56","1.0","+23.70","+264.43",33388,"15130.55","0.00","50.00",700,"1.2","100.00","300.00"
50,2025/11/12,10:13:52,3905,51,2,"0.087",1,965,"129.91","125.57","1.0","+20.03","+195.98",33388,"15142.36","0.00","50.00",700,"1.2","100.00","300.00"
51,2025/11/12,10:13:55,3907,52,2,"0.086",3,925,"152.94","144.93","1.0","-2.67","-79.79",33388,"15156.44","0.00","50.00",700,"1.2","100.00","300.00"
52,2025/11/12,10:13:57,3920,53,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"15750.08","0.00","50.00",700,"1.2","100.00","300.00"
53,2025/11/12,10:14:00,3927,54,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16037.80","0.00","50.00",700,"1.2","100.00","300.00"
54,2025/11/12,10:14:02,3934,55,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16342.16","0.00","50.00",700,"1.2","100.00","300.00"
55,2025/11/12,10:14:05,3941,56,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16644.87","0.00","50.00",700,"1.2","100.00","300.00"
56,2025/11/12,10:14:07,3948,57,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16950.94","0.00","50.00",700,"1.2","100.00","300.00"
57,2025/11/12,10:14:10,3955,58,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"17256.82","0.00","50.00",700,"1.2","100.00","300.00"
58,2025/11/12,10:14:12,3963,59,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"17575.74","0.00","50.00",700,"1.2","100.00","300.00"
59,2025/11/12,10:14:15,3970,60,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"17854.63","0.00","50.00",700,"1.2","100.00","300.00"
60,2025/11/12,10:14:17,3977,61,7,"0.087",9,999,"132.24","104.53","1.2","-67.44","+257.75",33388,"18390.63","0.00","50.00",700,"1.2","100.00","300.00"
61,2025/11/12,10:14:20,3981,62,3,"0.087",1,996,"119.22","99.52","1.1","-68.44","+103.50",33388,"18397.49","0.00","50.00",700,"1.2","100.00","300.00"
62,2025/11/12,10:14:22,3988,63,7,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"18746.53","0.00","50.00",700,"1.2","100.00","300.00"
63,2025/11/12,10:14:25,3995,64,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"19053.79","0.00","50.00",700,"1.2","100.00","300.00"
64,2025/11/12,10:14:27,4002,65,7,"0.102",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"19358.81","0.00","50.00",700,"1.2","100.00","300.00"
65,2025/11/12,10:14:30,4009,66,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"19645.22","0.00","50.00",700,"1.2","100.00","300.00"
66,2025/11/12,10:14:32,4016,67,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"19953.72","0.00","50.00",700,"1.2","100.00","300.00"
67,2025/11/12,10:14:35,4023,68,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"20258.05","0.00","50.00",700,"1.2","100.00","300.00"
68,2025/11/12,10:14:37,4030,69,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"20565.87","0.00","50.00",700,"1.2","100.00","300.00"
69,2025/11/12,10:14:40,4038,70,8,"0.088",6,880,"93.18","83.50","1.1","-50.08","+227.03",33388,"21113.05","0.00","50.00",700,"1.2","100.00","300.00"
70,2025/11/12,10:14:42,4045,71,7,"0.086",5,998,"52.78","85.17","1.6","-104.83","+204.00",33388,"21369.18","0.00","50.00",700,"1.2","100.00","300.00"
71,2025/11/12,10:14:45,4053,72,8,"0.087",6,995,"74.48","79.49","1.0","-109.17","-90.48",33388,"21395.44","0.00","50.00",700,"1.2","100.00","300.00"
72,2025/11/12,10:14:47,4055,73,2,"0.087",6,988,"70.48","64.47","1.0","-103.16","-156.25",33388,"21408.48","0.00","50.00",700,"1.2","100.00","300.00"
73,2025/11/12,10:14:50,4067,74,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22063.52","0.00","50.00",700,"1.2","100.00","300.00"
74,2025/11/12,10:14:52,4074,75,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22368.69","0.00","50.00",700,"1.2","100.00","300.00"
75,2025/11/12,10:14:55,4082,76,8,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22686.01","0.00","50.00",700,"1.2","100.00","300.00"
76,2025/11/12,10:14:58,4089,77,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22965.53","0.00","50.00",700,"1.2","100.00","300.00"
77,2025/11/12,10:15:00,4097,78,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"23282.14","0.00","50.00",700,"1.2","100.00","300.00"
78,2025/11/12,10:15:03,4104,79,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"23562.09","0.00","50.00",700,"1.2","100.00","300.00"
79,2025/11/12,10:15:05,4111,80,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"23869.34","0.00","50.00",700,"1.2","100.00","300.00"
80,2025/11/12,10:15:08,4119,81,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"24190.35","0.00","50.00",700,"1.2","100.00","300.00"
81,2025/11/12,10:15:10,4126,82,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"24469.13","0.00","50.00",700,"1.2","100.00","300.00"
