"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
61,2025/11/12,13:28:25,376,62,5,"0.086",4,565,"111.55","58.13","1.9","-36.05","+257.42",33388,"18567.56","0.00","50.00",700,"1.2","100.00","300.00"
62,2025/11/12,13:28:28,385,63,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18696.93","0.00","50.00",700,"1.2","100.00","300.00"
63,2025/11/12,13:28:30,392,64,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19004.64","0.00","50.00",700,"1.2","100.00","300.00"
64,2025/11/12,13:28:33,399,65,7,"0.085",6,999,"57.46","58.80","1.0","-32.72","+125.20",33388,"19411.83","0.00","50.00",700,"1.2","100.00","300.00"
65,2025/11/12,13:28:35,404,66,5,"0.085",6,992,"53.12","60.47","1.1","-24.70","-100.49",33388,"19415.26","0.00","50.00",700,"1.2","100.00","300.00"
66,2025/11/12,13:28:38,410,67,4,"0.085",6,950,"34.43","36.10","1.0","+13.02","+43.73",33388,"19829.53","0.00","50.00",700,"1.2","100.00","300.00"
67,2025/11/12,13:28:40,420,68,7,"0.086",9,885,"78.83","100.20","1.2","-27.37","+265.10",33388,"20450.33","0.00","50.00",700,"1.2","100.00","300.00"
68,2025/11/12,13:28:43,425,69,4,"0.086",4,360,"134.26","71.82","1.8","-26.71","+81.46",33388,"20466.42","0.00","50.00",700,"1.2","100.00","300.00"
69,2025/11/12,13:28:45,433,70,5,"0.086",1,948,"118.90","140.60","1.1","+56.75","+137.55",33388,"20842.10","0.00","50.00",700,"1.2","100.00","300.00"
70,2025/11/12,13:28:48,434,71,1,"0.093",1,941,"114.22","128.91","1.1","+58.09","-32.38",33388,"20823.58","0.00","50.00",700,"1.2","100.00","300.00"
71,2025/11/12,13:28:50,435,72,1,"0.093",1,1000,"116.89","106.88","1.0","+52.75","+31.38",33388,"21186.09","0.00","50.00",700,"1.2","100.00","300.00"
72,2025/11/12,13:28:53,440,73,5,"0.086",6,999,"62.47","71.82","1.1","+19.36","-70.78",33388,"21542.80","0.00","50.00",700,"1.2","100.00","300.00"
73,2025/11/12,13:28:55,449,74,7,"0.085",9,707,"176.32","152.29","1.1","+34.72","+225.03",33388,"22232.03","0.00","50.00",700,"1.2","100.00","300.00"
74,2025/11/12,13:28:58,450,75,1,"0.086",1,863,"114.89","126.24","1.0","+36.05","+184.63",33388,"22230.78","0.00","50.00",700,"1.2","100.00","300.00"
75,2025/11/12,13:29:00,451,76,1,"0.093",1,884,"125.91","118.23","1.0","+36.39","-144.23",33388,"22214.32","0.00","50.00",700,"1.2","100.00","300.00"
76,2025/11/12,13:29:03,458,77,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"22900.25","0.00","50.00",700,"1.2","100.00","300.00"
77,2025/11/12,13:29:05,463,78,5,"0.085",6,989,"70.82","79.50","1.1","+41.06","+238.05",33388,"23367.50","0.00","50.00",700,"1.2","100.00","300.00"
78,2025/11/12,13:29:08,473,79,8,"0.085",4,672,"92.19","90.52","1.0","+38.73","-180.29",33388,"23353.65","0.00","50.00",700,"1.2","100.00","300.00"
79,2025/11/12,13:29:10,480,80,7,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"23813.68","0.00","50.00",700,"1.2","100.00","300.00"
80,2025/11/12,13:29:13,488,81,8,"0.086",6,903,"42.44","33.09","1.2","+13.02","-86.80",33388,"24046.89","0.00","50.00",700,"1.2","100.00","300.00"
81,2025/11/12,13:29:15,489,82,1,"0.086",1,904,"112.22","89.52","1.2","-19.36","+182.29",33388,"24355.89","0.00","50.00",700,"1.2","100.00","300.00"
82,2025/11/12,13:29:18,495,83,6,"0.086",1,998,"111.89","105.88","1.0","-18.02","+67.44",33388,"24731.61","0.00","50.00",700,"1.2","100.00","300.00"
83,2025/11/12,13:29:20,497,84,2,"0.086",1,997,"115.89","105.54","1.0","-18.69","-79.12",33388,"24714.97","0.00","50.00",700,"1.2","100.00","300.00"
84,2025/11/12,13:29:23,503,85,6,"0.086",1,831,"129.92","105.54","1.2","+37.72","+169.94",33388,"25428.18","0.00","50.00",700,"1.2","100.00","300.00"
85,2025/11/12,13:29:25,504,86,1,"0.094",1,898,"128.91","108.55","1.1","+43.40","+52.75",33388,"25411.99","0.00","50.00",700,"1.2","100.00","300.00"
86,2025/11/12,13:29:28,505,87,1,"0.112",5,900,"118.23","56.80","2.0","+41.40","-230.37",33388,"25431.38","0.00","50.00",700,"1.2","100.00","300.00"
87,2025/11/12,13:29:30,518,88,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26224.56","0.00","50.00",700,"1.2","100.00","300.00"
88,2025/11/12,13:29:33,525,89,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26505.71","0.00","50.00",700,"1.2","100.00","300.00"
89,2025/11/12,13:29:35,532,90,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26812.97","0.00","50.00",700,"1.2","100.00","300.00"
90,2025/11/12,13:29:38,539,91,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27121.41","0.00","50.00",700,"1.2","100.00","300.00"
91,2025/11/12,13:29:40,547,92,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"27441.14","0.00","50.00",700,"1.2","100.00","300.00"
92,2025/11/12,13:29:43,553,93,6,"0.085",1,999,"111.89","122.90","1.0","-36.72","+182.63",33388,"27868.09","0.00","50.00",700,"1.2","100.00","300.00"
93,2025/11/12,13:29:45,554,94,1,"0.108",1,999,"141.27","142.94","1.0","-35.05","+83.13",33388,"27844.58","0.00","50.00",700,"1.2","100.00","300.00"
94,2025/11/12,13:29:48,556,95,2,"0.085",4,526,"161.97","65.14","2.4","-35.39","-240.05",33388,"27863.65","0.00","50.00",700,"1.2","100.00","300.00"
95,2025/11/12,13:29:50,568,96,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"28617.11","0.00","50.00",700,"1.2","100.00","300.00"
96,2025/11/12,13:29:53,572,97,4,"0.101",1,998,"90.85","114.89","1.2","-49.74","+194.31",33388,"28999.81","0.00","50.00",700,"1.2","100.00","300.00"
97,2025/11/12,13:29:55,573,98,1,"0.093",1,998,"114.89","116.56","1.0","-44.40","+14.35",33388,"28984.09","0.00","50.00",700,"1.2","100.00","300.00"
98,2025/11/12,13:29:58,580,99,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29511.28","0.00","50.00",700,"1.2","100.00","300.00"
99,2025/11/12,13:30:00,587,100,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29824.01","0.00","50.00",700,"1.2","100.00","300.00"
100,2025/11/12,13:30:03,593,101,6,"0.085",1,999,"121.57","129.92","1.0","-3.67","+162.26",33388,"30239.11","0.00","50.00",700,"1.2","100.00","300.00"
101,2025/11/12,13:30:05,594,102,1,"0.087",1,1000,"114.22","125.91","1.1","-2.00","+56.09",33388,"30223.73","0.00","50.00",700,"1.2","100.00","300.00"
102,2025/11/12,13:30:08,596,103,2,"0.085",1,940,"121.90","116.89","1.0","-33.05","+139.22",33388,"30658.18","0.00","50.00",700,"1.2","100.00","300.00"
103,2025/11/12,13:30:10,597,104,1,"0.087",1,991,"124.57","124.91","1.0","-24.03","-140.22",33388,"30628.33","0.00","50.00",700,"1.2","100.00","300.00"
104,2025/11/12,13:30:13,598,105,1,"0.088",1,1000,"101.54","115.56","1.1","+35.39","-57.76",33388,"31012.39","0.00","50.00",700,"1.2","100.00","300.00"
105,2025/11/12,13:30:15,602,106,4,"0.085",6,995,"76.49","61.47","1.2","+23.70","+176.28",33388,"31668.33","0.00","50.00",700,"1.2","100.00","300.00"
106,2025/11/12,13:30:18,612,107,7,"0.086",1,999,"114.89","126.91","1.1","+73.78","+89.81",33388,"32022.45","0.00","50.00",700,"1.2","100.00","300.00"
107,2025/11/12,13:30:20,620,108,8,"0.086",6,998,"73.49","66.14","1.1","-4.34","+144.57",33388,"32397.91","0.00","50.00",700,"1.2","100.00","300.00"
108,2025/11/12,13:30:23,627,109,7,"0.086",6,988,"59.47","61.14","1.0","+6.00","-133.88",33388,"32398.60","0.00","50.00",700,"1.2","100.00","300.00"
109,2025/11/12,13:30:25,629,110,2,"0.087",1,957,"110.88","120.57","1.0","+20.70","+159.92",33388,"32772.93","0.00","50.00",700,"1.2","100.00","300.00"
110,2025/11/12,13:30:28,637,111,8,"0.086",6,995,"70.15","83.84","1.1","+43.07","-26.04",33388,"33130.64","0.00","50.00",700,"1.2","100.00","300.00"
111,2025/11/12,13:30:30,642,112,5,"0.086",1,918,"94.52","107.88","1.1","-26.04","+111.84",33388,"33468.24","0.00","50.00",700,"1.2","100.00","300.00"
112,2025/11/12,13:30:33,647,113,5,"0.086",6,993,"52.79","54.46","1.0","+28.04","+169.94",33388,"33816.97","0.00","50.00",700,"1.2","100.00","300.00"
113,2025/11/12,13:30:35,655,114,6,"0.086",1,1000,"99.53","100.87","1.0","+4.34","+166.27",33388,"34163.46","0.00","50.00",700,"1.2","100.00","300.00"
114,2025/11/12,13:30:38,662,115,7,"0.086",6,980,"61.14","49.78","1.2","-8.01","+168.94",33388,"34493.43","0.00","50.00",700,"1.2","100.00","300.00"
115,2025/11/12,13:30:41,669,116,7,"0.086",6,994,"53.12","46.45","1.1","+25.04","+220.36",33388,"34853.53","0.00","50.00",700,"1.2","100.00","300.00"
116,2025/11/12,13:30:43,676,117,7,"0.085",9,996,"116.56","107.21","1.0","-31.38","+252.74",33388,"35195.69","0.00","50.00",700,"1.2","100.00","300.00"
117,2025/11/12,13:30:46,678,118,2,"0.101",1,957,"144.94","125.57","1.1","-28.37","+174.95",33388,"35197.06","0.00","50.00",700,"1.2","100.00","300.00"
118,2025/11/12,13:30:48,679,119,1,"0.088",1,785,"126.58","117.90","1.0","-25.04","-131.21",33388,"35152.89","0.00","50.00",700,"1.2","100.00","300.00"
119,2025/11/12,13:30:51,680,120,1,"0.094",1,966,"96.86","113.22","1.1","+51.75","+1.33",33388,"35586.14","0.00","50.00",700,"1.2","100.00","300.00"
120,2025/11/12,13:30:53,687,121,7,"0.086",1,935,"129.58","102.20","1.2","+4.00","+153.25",33388,"36282.56","0.00","50.00",700,"1.2","100.00","300.00"
121,2025/11/12,13:30:56,694,122,7,"0.085",9,1000,"102.54","88.18","1.1","-5.67","+231.37",33388,"36668.39","0.00","50.00",700,"1.2","100.00","300.00"
122,2025/11/12,13:30:58,695,123,1,"0.086",1,999,"106.21","97.86","1.0","-5.67","+165.27",33388,"36670.77","0.00","50.00",700,"1.2","100.00","300.00"
123,2025/11/12,13:31:01,697,124,2,"0.086",1,837,"106.54","106.21","1.0","-5.67","-177.62",33388,"36655.61","0.00","50.00",700,"1.2","100.00","300.00"
124,2025/11/12,13:31:03,698,125,1,"0.087",6,999,"93.52","99.53","1.0","+43.40","-112.18",33388,"36972.15","0.00","50.00",700,"1.2","100.00","300.00"
125,2025/11/12,13:31:06,712,126,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37645.55","0.00","50.00",700,"1.2","100.00","300.00"
126,2025/11/12,13:31:08,720,127,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37965.60","0.00","50.00",700,"1.2","100.00","300.00"
