"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
40,2025/11/12,09:45:14,1544,41,7,"0.087",5,947,"161.29","99.86","1.6","-86.14","+210.01",33388,"12336.11","0.00","50.00",800,"1.2","100.00","300.00"
41,2025/11/12,09:45:17,1547,42,2,"0.086",1,930,"89.17","111.54","1.2","-80.79","+79.12",33388,"12326.20","0.00","50.00",800,"1.2","100.00","300.00"
42,2025/11/12,09:45:19,1551,43,4,"0.086",5,977,"74.48","51.11","1.4","-52.75","+66.10",33388,"12679.51","0.00","50.00",800,"1.2","100.00","300.00"
43,2025/11/12,09:45:22,1556,44,2,"0.087",1,981,"104.20","84.50","1.2","-10.68","+174.28",33388,"13014.89","0.00","50.00",800,"1.2","100.00","300.00"
44,2025/11/12,09:45:24,1557,45,1,"0.093",1,999,"119.89","96.52","1.2","-9.34","-94.48",33388,"12996.90","0.00","50.00",800,"1.2","100.00","300.00"
45,2025/11/12,09:45:27,1562,46,5,"0.087",4,769,"52.11","87.50","1.6","-162.26","+111.18",33388,"13659.91","0.00","50.00",800,"1.2","100.00","300.00"
46,2025/11/12,09:45:29,1572,47,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13946.52","0.00","50.00",800,"1.2","100.00","300.00"
47,2025/11/12,09:45:32,1580,48,8,"0.086",4,534,"47.44","30.08","1.5","-165.93","+155.58",33388,"14421.08","0.00","50.00",800,"1.2","100.00","300.00"
48,2025/11/12,09:45:34,1587,49,7,"0.086",6,971,"76.49","60.46","1.2","-146.57","+182.63",33388,"14728.52","0.00","50.00",800,"1.2","100.00","300.00"
49,2025/11/12,09:45:37,1589,50,2,"0.086",6,888,"76.82","68.14","1.1","-145.23","+56.09",33388,"14710.08","0.00","50.00",800,"1.2","100.00","300.00"
50,2025/11/12,09:45:39,1602,51,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"15167.29","0.00","50.00",800,"1.2","100.00","300.00"
51,2025/11/12,09:45:42,1607,52,5,"0.086",8,921,"108.20","120.56","1.1","-158.92","+139.22",33388,"15509.14","0.00","50.00",800,"1.2","100.00","300.00"
52,2025/11/12,09:45:44,1615,53,6,"0.086",4,323,"82.16","65.80","1.2","-144.23","+161.26",33388,"15879.15","0.00","50.00",800,"1.2","100.00","300.00"
53,2025/11/12,09:45:47,1623,54,7,"0.089",1,1000,"83.83","105.20","1.2","-55.42","+180.29",33388,"16218.02","0.00","50.00",800,"1.2","100.00","300.00"
54,2025/11/12,09:45:49,1627,55,4,"0.086",1,999,"114.88","109.87","1.0","-43.73","+20.03",33388,"16238.62","0.00","50.00",800,"1.2","100.00","300.00"
55,2025/11/12,09:45:52,1635,56,8,"0.088",9,972,"117.89","105.87","1.1","+3.00","+255.08",33388,"16930.16","0.00","50.00",800,"1.2","100.00","300.00"
56,2025/11/12,09:45:54,1637,57,2,"0.086",1,997,"129.91","117.89","1.1","-6.00","+175.28",33388,"16929.17","0.00","50.00",800,"1.2","100.00","300.00"
57,2025/11/12,09:45:57,1640,58,3,"0.086",1,945,"112.55","135.92","1.2","-20.03","+198.65",33388,"17285.73","0.00","50.00",800,"1.2","100.00","300.00"
58,2025/11/12,09:45:59,1645,59,5,"0.086",6,919,"77.15","89.51","1.1","+3.67","+205.67",33388,"17666.70","0.00","50.00",800,"1.2","100.00","300.00"
59,2025/11/12,09:46:02,1648,60,1,"0.087",1,998,"105.53","102.20","1.0","+12.68","+13.35",33388,"17637.16","0.00","50.00",800,"1.2","100.00","300.00"
60,2025/11/12,09:46:04,1655,61,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"18145.51","0.00","50.00",800,"1.2","100.00","300.00"
61,2025/11/12,09:46:07,1660,62,5,"0.086",1,999,"86.17","109.54","1.2","-21.36","-3.33",33388,"18366.70","0.00","50.00",800,"1.2","100.00","300.00"
62,2025/11/12,09:46:09,1666,63,6,"0.086",6,954,"34.42","38.09","1.1","-3.00","+27.37",33388,"18733.29","0.00","50.00",800,"1.2","100.00","300.00"
63,2025/11/12,09:46:12,1675,64,7,"0.086",5,993,"115.88","80.83","1.4","-4.34","+242.06",33388,"19307.65","0.00","50.00",800,"1.2","100.00","300.00"
64,2025/11/12,09:46:14,1677,65,2,"0.102",1,999,"108.87","104.20","1.0","-5.67","+157.25",33388,"19300.42","0.00","50.00",800,"1.2","100.00","300.00"
65,2025/11/12,09:46:17,1685,66,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"19677.78","0.00","50.00",800,"1.2","100.00","300.00"
66,2025/11/12,09:46:19,1691,67,6,"0.083",1,977,"152.94","117.89","1.2","-9.01","+113.18",33388,"20031.53","0.00","50.00",800,"1.2","100.00","300.00"
67,2025/11/12,09:46:22,1696,68,5,"0.086",5,997,"142.26","86.50","1.6","-7.67","-163.60",33388,"20005.01","0.00","50.00",800,"1.2","100.00","300.00"
68,2025/11/12,09:46:24,1706,69,7,"0.086",4,443,"48.11","39.76","1.2","-131.54","+156.92",33388,"20720.16","0.00","50.00",800,"1.2","100.00","300.00"
69,2025/11/12,09:46:27,1713,70,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"20865.88","0.00","50.00",800,"1.2","100.00","300.00"
70,2025/11/12,09:46:29,1719,71,6,"0.086",8,900,"118.89","97.85","1.2","-140.22","-8.68",33388,"21124.79","0.00","50.00",800,"1.2","100.00","300.00"
71,2025/11/12,09:46:32,1727,72,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"21454.45","0.00","50.00",800,"1.2","100.00","300.00"
72,2025/11/12,09:46:34,1730,73,3,"0.086",6,993,"82.50","80.16","1.0","-150.24","+154.92",33388,"21765.89","0.00","50.00",800,"1.2","100.00","300.00"
73,2025/11/12,09:46:37,1737,74,3,"0.087",4,493,"35.75","40.09","1.1","-174.61","-63.43",33388,"21835.90","0.00","50.00",800,"1.2","100.00","300.00"
74,2025/11/12,09:46:39,1748,75,7,"0.087",8,940,"125.23","122.56","1.0","-104.17","+39.39",33388,"22404.81","0.00","50.00",800,"1.2","100.00","300.00"
75,2025/11/12,09:46:42,1749,76,1,"0.087",1,980,"144.60","120.89","1.1","-102.50","-19.69",33388,"22410.91","0.00","50.00",800,"1.2","100.00","300.00"
76,2025/11/12,09:46:44,1753,77,4,"0.087",4,491,"96.85","92.51","1.0","-147.57","-84.47",33388,"22753.36","0.00","50.00",800,"1.2","100.00","300.00"
77,2025/11/12,09:46:47,1763,78,7,"0.086",5,865,"147.27","112.88","1.3","-126.87","+233.71",33388,"23498.07","0.00","50.00",800,"1.2","100.00","300.00"
78,2025/11/12,09:46:49,1766,79,3,"0.086",8,880,"112.55","108.87","1.0","-117.19","+105.50",33388,"23515.36","0.00","50.00",800,"1.2","100.00","300.00"
79,2025/11/12,09:46:52,1777,80,7,"0.102",5,922,"101.19","71.81","1.4","-69.44","+128.87",33388,"24000.04","0.00","50.00",800,"1.2","100.00","300.00"
80,2025/11/12,09:46:54,1779,81,2,"0.104",1,979,"113.55","105.20","1.0","-75.45","+27.04",33388,"24006.24","0.00","50.00",800,"1.2","100.00","300.00"
81,2025/11/12,09:46:57,1783,82,4,"0.086",6,999,"77.15","80.49","1.0","-68.77","+18.36",33388,"24353.98","0.00","50.00",800,"1.2","100.00","300.00"
82,2025/11/12,09:46:59,1794,83,7,"0.088",6,978,"72.81","73.82","1.0","-0.66","+198.32",33388,"24973.22","0.00","50.00",800,"1.2","100.00","300.00"
83,2025/11/12,09:47:02,1799,84,5,"0.102",6,998,"77.82","70.14","1.1","-2.33","-28.37",33388,"24970.80","0.00","50.00",800,"1.2","100.00","300.00"
84,2025/11/12,09:47:04,1809,85,8,"0.088",5,843,"127.24","80.83","1.5","-40.39","+50.74",33388,"25445.13","0.00","50.00",800,"1.2","100.00","300.00"
85,2025/11/12,09:47:07,1810,86,1,"0.086",5,857,"150.27","87.84","1.7","-38.73","-13.68",33388,"25421.55","0.00","50.00",800,"1.2","100.00","300.00"
86,2025/11/12,09:47:09,1817,87,1,"0.086",1,984,"104.53","98.86","1.0","-48.74","+155.58",33388,"25897.31","0.00","50.00",800,"1.2","100.00","300.00"
87,2025/11/12,09:47:12,1822,88,5,"0.086",1,991,"152.61","117.89","1.2","-88.81","+185.30",33388,"26377.15","0.00","50.00",800,"1.2","100.00","300.00"
88,2025/11/12,09:47:14,1823,89,1,"0.086",1,992,"140.26","118.22","1.1","-89.14","+32.72",33388,"26361.92","0.00","50.00",800,"1.2","100.00","300.00"
89,2025/11/12,09:47:17,1826,90,3,"0.086",8,996,"123.23","99.52","1.2","-111.18","+2.67",33388,"26710.33","0.00","50.00",800,"1.2","100.00","300.00"
90,2025/11/12,09:47:19,1838,91,7,"0.087",6,902,"92.51","76.49","1.2","-132.21","-85.47",33388,"27095.42","0.00","50.00",800,"1.2","100.00","300.00"
91,2025/11/12,09:47:22,1839,92,1,"0.086",4,373,"42.43","31.08","1.3","-175.95","+140.89",33388,"27390.54","0.00","50.00",800,"1.2","100.00","300.00"
92,2025/11/12,09:47:24,1853,93,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"27801.94","0.00","50.00",800,"1.2","100.00","300.00"
93,2025/11/12,09:47:27,1860,94,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"28077.95","0.00","50.00",800,"1.2","100.00","300.00"
94,2025/11/12,09:47:29,1867,95,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"28386.54","0.00","50.00",800,"1.2","100.00","300.00"
95,2025/11/12,09:47:32,1874,96,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"28680.22","0.00","50.00",800,"1.2","100.00","300.00"
96,2025/11/12,09:47:34,1881,97,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"28990.43","0.00","50.00",800,"1.2","100.00","300.00"
97,2025/11/12,09:47:37,1889,98,8,"0.102",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29307.62","0.00","50.00",800,"1.2","100.00","300.00"
98,2025/11/12,09:47:39,1896,99,7,"0.104",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29583.16","0.00","50.00",800,"1.2","100.00","300.00"
99,2025/11/12,09:47:42,1903,100,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29891.58","0.00","50.00",800,"1.2","100.00","300.00"
100,2025/11/12,09:47:44,1911,101,8,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"30210.46","0.00","50.00",800,"1.2","100.00","300.00"
101,2025/11/12,09:47:47,1918,102,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"30487.68","0.00","50.00",800,"1.2","100.00","300.00"
102,2025/11/12,09:47:49,1925,103,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"30794.90","0.00","50.00",800,"1.2","100.00","300.00"
103,2025/11/12,09:47:52,1932,104,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31078.49","0.00","50.00",800,"1.2","100.00","300.00"
104,2025/11/12,09:47:54,1937,105,5,"0.086",6,874,"82.50","73.15","1.1","-83.13","+252.41",33388,"31560.04","0.00","50.00",800,"1.2","100.00","300.00"
105,2025/11/12,09:47:57,1942,106,3,"0.086",4,593,"61.46","59.79","1.0","-87.14","+34.05",33388,"31568.61","0.00","50.00",800,"1.2","100.00","300.00"
106,2025/11/12,09:48:00,1954,107,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32012.09","0.00","50.00",800,"1.2","100.00","300.00"
107,2025/11/12,09:48:02,1961,108,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32287.37","0.00","50.00",800,"1.2","100.00","300.00"
108,2025/11/12,09:48:05,1968,109,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32594.20","0.00","50.00",800,"1.2","100.00","300.00"
109,2025/11/12,09:48:07,1976,110,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32910.67","0.00","50.00",800,"1.2","100.00","300.00"
110,2025/11/12,09:48:10,1983,111,7,"0.086",6,1000,"86.17","78.49","1.0","+49.74","+180.29",33388,"33371.81","0.00","50.00",800,"1.2","100.00","300.00"
111,2025/11/12,09:48:12,1985,112,2,"0.086",6,998,"94.18","80.16","1.1","+52.08","+96.49",33388,"33397.14","0.00","50.00",800,"1.2","100.00","300.00"
112,2025/11/12,09:48:15,1998,113,8,"0.102",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"33819.03","0.00","50.00",800,"1.2","100.00","300.00"
113,2025/11/12,09:48:17,2003,114,5,"0.086",1,986,"109.87","101.53","1.0","+0.00","+140.89",33388,"34159.90","0.00","50.00",800,"1.2","100.00","300.00"
114,2025/11/12,09:48:20,2004,115,1,"0.082",1,969,"120.22","106.54","1.1","+0.33","+0.66",33388,"34143.60","0.00","50.00",800,"1.2","100.00","300.00"
115,2025/11/12,09:48:22,2012,116,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"34723.41","0.00","50.00",800,"1.2","100.00","300.00"
116,2025/11/12,09:48:25,2019,117,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"35002.07","0.00","50.00",800,"1.2","100.00","300.00"
117,2025/11/12,09:48:27,2024,118,5,"0.087",1,877,"141.93","120.22","1.1","-41.73","+168.94",33388,"35372.65","0.00","50.00",800,"1.2","100.00","300.00"
118,2025/11/12,09:48:30,2031,119,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"35594.28","0.00","50.00",800,"1.2","100.00","300.00"
119,2025/11/12,09:48:32,2038,120,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"35902.13","0.00","50.00",800,"1.2","100.00","300.00"
120,2025/11/12,09:48:35,2045,121,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"36193.66","0.00","50.00",800,"1.2","100.00","300.00"
121,2025/11/12,09:48:37,2052,122,7,"0.086",5,980,"121.56","74.48","1.6","+39.39","+277.12",33388,"36777.69","0.00","50.00",800,"1.2","100.00","300.00"
122,2025/11/12,09:48:40,2056,123,4,"0.086",1,978,"134.58","165.30","1.2","+33.72","+136.22",33388,"36822.77","0.00","50.00",800,"1.2","100.00","300.00"
123,2025/11/12,09:48:42,2059,124,3,"0.086",1,996,"115.22","119.89","1.0","-84.47","+150.24",33388,"37081.89","0.00","50.00",800,"1.2","100.00","300.00"
124,2025/11/12,09:48:45,2062,125,3,"0.086",1,963,"127.57","138.59","1.0","+21.36","+193.98",33388,"37428.89","0.00","50.00",800,"1.2","100.00","300.00"
125,2025/11/12,09:48:47,2063,126,1,"0.087",1,992,"112.21","130.24","1.1","+24.03","-54.08",33388,"37406.03","0.00","50.00",800,"1.2","100.00","300.00"
126,2025/11/12,09:48:50,2067,127,4,"0.086",4,387,"129.24","68.81","1.8","-116.85","-83.80",33388,"37795.25","0.00","50.00",800,"1.2","100.00","300.00"
127,2025/11/12,09:48:52,2077,128,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"38310.64","0.00","50.00",800,"1.2","100.00","300.00"
128,2025/11/12,09:48:55,2085,129,8,"0.086",4,400,"94.18","48.77","1.9","-111.18","+178.95",33388,"38808.17","0.00","50.00",800,"1.2","100.00","300.00"
129,2025/11/12,09:48:57,2091,130,6,"0.086",6,998,"66.14","72.15","1.0","-111.18","-96.15",33388,"38773.75","0.00","50.00",800,"1.2","100.00","300.00"
130,2025/11/12,09:49:00,2094,131,2,"0.086",1,933,"127.24","135.25","1.0","-20.36","+140.89",33388,"39130.90","0.00","50.00",800,"1.2","100.00","300.00"
131,2025/11/12,09:49:02,2102,132,8,"0.084",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"39533.96","0.00","50.00",800,"1.2","100.00","300.00"
132,2025/11/12,09:49:05,2109,133,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"39812.37","0.00","50.00",800,"1.2","100.00","300.00"
133,2025/11/12,09:49:07,2113,134,4,"0.086",8,863,"100.86","89.17","1.1","-105.17","+69.11",33388,"40066.33","0.00","50.00",800,"1.2","100.00","300.00"
134,2025/11/12,09:49:10,2117,135,1,"0.086",6,931,"68.14","82.16","1.2","-103.83","-83.13",33388,"40071.04","0.00","50.00",800,"1.2","100.00","300.00"
135,2025/11/12,09:49:12,2131,136,7,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"40707.10","0.00","50.00",800,"1.2","100.00","300.00"
136,2025/11/12,09:49:15,2138,137,7,"0.087",5,993,"160.96","92.51","1.7","-99.83","+272.77",33388,"41283.31","0.00","50.00",800,"1.2","100.00","300.00"
137,2025/11/12,09:49:17,2140,138,2,"0.084",1,945,"103.86","105.87","1.0","-101.83","+188.30",33388,"41303.94","0.00","50.00",800,"1.2","100.00","300.00"
138,2025/11/12,09:49:20,2143,139,3,"0.086",5,885,"119.22","89.51","1.3","-114.18","-165.27",33388,"41278.28","0.00","50.00",800,"1.2","100.00","300.00"
139,2025/11/12,09:49:22,2154,140,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"41923.55","0.00","50.00",800,"1.2","100.00","300.00"
140,2025/11/12,09:49:25,2162,141,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"42235.92","0.00","50.00",800,"1.2","100.00","300.00"
141,2025/11/12,09:49:27,2169,142,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"42514.92","0.00","50.00",800,"1.2","100.00","300.00"
142,2025/11/12,09:49:30,2177,143,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"42835.96","0.00","50.00",800,"1.2","100.00","300.00"
143,2025/11/12,09:49:32,2184,144,7,"0.086",8,998,"98.52","115.88","1.1","-140.56","+107.50",33388,"43220.37","0.00","50.00",800,"1.2","100.00","300.00"
144,2025/11/12,09:49:35,2185,145,1,"0.085",8,998,"104.53","115.22","1.1","-136.22","+38.39",33388,"43220.31","0.00","50.00",800,"1.2","100.00","300.00"
145,2025/11/12,09:49:37,2198,146,7,"0.086",1,1000,"102.86","104.20","1.0","+49.08","+183.96",33388,"43907.54","0.00","50.00",800,"1.2","100.00","300.00"
146,2025/11/12,09:49:40,2205,147,7,"0.086",4,470,"60.79","67.47","1.1","+38.39","-90.48",33388,"43924.32","0.00","50.00",800,"1.2","100.00","300.00"
147,2025/11/12,09:49:42,2212,148,7,"0.088",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44322.62","0.00","50.00",800,"1.2","100.00","300.00"
148,2025/11/12,09:49:45,2219,149,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44630.24","0.00","50.00",800,"1.2","100.00","300.00"
149,2025/11/12,09:49:47,2226,150,7,"0.089",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44910.65","0.00","50.00",800,"1.2","100.00","300.00"
150,2025/11/12,09:49:50,2233,151,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"45227.90","0.00","50.00",800,"1.2","100.00","300.00"
151,2025/11/12,09:49:52,2241,152,8,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"45546.47","0.00","50.00",800,"1.2","100.00","300.00"
152,2025/11/12,09:49:55,2248,153,7,"0.086",6,821,"62.80","63.13","1.0","-28.37","+86.47",33388,"45910.46","0.00","50.00",800,"1.2","100.00","300.00"
153,2025/11/12,09:49:57,2253,154,5,"0.087",5,810,"31.41","50.44","1.6","-34.72","-132.88",33388,"45912.30","0.00","50.00",800,"1.2","100.00","300.00"
