"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,13:34:28,728,1,3,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38359.76","0.00","50.00",700,"1.2","100.00","300.00"
1,2025/11/12,13:34:30,736,2,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38680.41","0.00","50.00",700,"1.2","100.00","300.00"
2,2025/11/12,13:34:33,743,3,7,"0.104",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38961.33","0.00","50.00",700,"1.2","100.00","300.00"
3,2025/11/12,13:34:35,749,4,6,"0.085",4,467,"25.08","15.39","1.6","-35.05","+235.05",33388,"39434.94","0.00","50.00",700,"1.2","100.00","300.00"
4,2025/11/12,13:34:38,758,5,7,"0.085",9,998,"86.84","111.89","1.2","-18.69","+227.37",33388,"39784.36","0.00","50.00",700,"1.2","100.00","300.00"
5,2025/11/12,13:34:40,759,6,1,"0.086",1,997,"96.53","109.21","1.1","-17.69","+192.64",33388,"39789.37","0.00","50.00",700,"1.2","100.00","300.00"
6,2025/11/12,13:34:43,763,7,4,"0.085",9,998,"101.54","82.17","1.2","-20.03","-213.68",33388,"39814.81","0.00","50.00",700,"1.2","100.00","300.00"
7,2025/11/12,13:34:45,768,8,2,"0.086",6,827,"28.75","31.42","1.0","+21.03","+229.04",33388,"40484.80","0.00","50.00",700,"1.2","100.00","300.00"
8,2025/11/12,13:34:48,780,9,7,"0.083",6,999,"81.17","72.82","1.1","+6.67","+118.19",33388,"40886.71","0.00","50.00",700,"1.2","100.00","300.00"
9,2025/11/12,13:34:50,786,10,6,"0.085",6,994,"70.48","76.16","1.0","-3.67","-121.53",33388,"40886.76","0.00","50.00",700,"1.2","100.00","300.00"
10,2025/11/12,13:34:53,788,11,1,"0.086",6,931,"68.48","67.81","1.0","-9.68","-217.35",33388,"40899.05","0.00","50.00",700,"1.2","100.00","300.00"
11,2025/11/12,13:34:55,801,12,7,"0.085",6,993,"48.78","48.45","1.0","-2.33","+242.39",33388,"41901.67","0.00","50.00",700,"1.2","100.00","300.00"
12,2025/11/12,13:34:58,805,13,4,"0.086",6,804,"54.12","50.45","1.0","+2.33","+47.07",33388,"41895.95","0.00","50.00",700,"1.2","100.00","300.00"
13,2025/11/12,13:35:00,812,14,4,"0.085",1,942,"108.21","114.22","1.0","-6.67","+155.25",33388,"42289.01","0.00","50.00",700,"1.2","100.00","300.00"
14,2025/11/12,13:35:03,813,15,1,"0.088",1,937,"108.21","110.88","1.0","-5.00","-37.72",33388,"42269.21","0.00","50.00",700,"1.2","100.00","300.00"
15,2025/11/12,13:35:05,818,16,5,"0.104",1,996,"121.23","94.86","1.2","+26.37","-126.87",33388,"42638.69","0.00","50.00",700,"1.2","100.00","300.00"
16,2025/11/12,13:35:08,825,17,7,"0.085",6,995,"82.84","82.84","1.0","+66.77","+155.25",33388,"43311.30","0.00","50.00",700,"1.2","100.00","300.00"
17,2025/11/12,13:35:10,832,18,7,"0.086",6,989,"87.51","98.20","1.1","+60.09","+199.32",33388,"43664.01","0.00","50.00",700,"1.2","100.00","300.00"
18,2025/11/12,13:35:13,833,19,1,"0.086",1,998,"113.56","108.21","1.0","+50.41","+145.23",33388,"43676.87","0.00","50.00",700,"1.2","100.00","300.00"
19,2025/11/12,13:35:15,834,20,1,"0.093",1,998,"97.53","126.58","1.2","+12.68","+187.97",33388,"44007.37","0.00","50.00",700,"1.2","100.00","300.00"
20,2025/11/12,13:35:18,838,21,4,"0.101",1,988,"110.88","90.18","1.2","+16.69","+120.53",33388,"44361.86","0.00","50.00",700,"1.2","100.00","300.00"
21,2025/11/12,13:35:20,839,22,1,"0.086",6,994,"97.20","91.52","1.0","+19.69","-72.11",33388,"44345.37","0.00","50.00",700,"1.2","100.00","300.00"
22,2025/11/12,13:35:23,850,23,5,"0.087",1,978,"89.85","116.23","1.2","+50.41","+197.65",33388,"45085.18","0.00","50.00",700,"1.2","100.00","300.00"
23,2025/11/12,13:35:25,851,24,1,"0.094",1,971,"117.56","98.20","1.1","+52.75","+44.73",33388,"45059.70","0.00","50.00",700,"1.2","100.00","300.00"
24,2025/11/12,13:35:28,858,25,7,"0.086",9,924,"105.88","110.22","1.0","+82.80","+267.10",33388,"45825.41","0.00","50.00",700,"1.2","100.00","300.00"
25,2025/11/12,13:35:30,861,26,3,"0.086",1,973,"112.89","89.18","1.2","+89.14","+121.19",33388,"45829.64","0.00","50.00",700,"1.2","100.00","300.00"
26,2025/11/12,13:35:33,862,27,1,"0.093",1,854,"138.60","146.28","1.0","+88.81","-119.19",33388,"45801.77","0.00","50.00",700,"1.2","100.00","300.00"
27,2025/11/12,13:35:35,869,28,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46464.68","0.00","50.00",700,"1.2","100.00","300.00"
28,2025/11/12,13:35:38,875,29,6,"0.086",6,995,"66.14","80.50","1.2","+14.02","+149.57",33388,"46881.85","0.00","50.00",700,"1.2","100.00","300.00"
29,2025/11/12,13:35:40,882,30,6,"0.085",6,821,"68.82","63.47","1.0","+21.36","-156.58",33388,"46878.71","0.00","50.00",700,"1.2","100.00","300.00"
30,2025/11/12,13:35:43,890,31,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"47368.40","0.00","50.00",700,"1.2","100.00","300.00"
31,2025/11/12,13:35:45,897,32,7,"0.087",9,955,"123.24","114.89","1.0","+63.77","+255.75",33388,"47932.56","0.00","50.00",700,"1.2","100.00","300.00"
32,2025/11/12,13:35:48,899,33,2,"0.086",1,964,"105.21","92.52","1.1","+68.77","+164.26",33388,"47948.94","0.00","50.00",700,"1.2","100.00","300.00"
33,2025/11/12,13:35:50,901,34,2,"0.085",1,969,"105.88","100.20","1.0","+67.44","-133.55",33388,"47929.05","0.00","50.00",700,"1.2","100.00","300.00"
34,2025/11/12,13:35:53,904,35,3,"0.086",1,976,"109.55","127.91","1.1","+89.14","+186.30",33388,"48589.82","0.00","50.00",700,"1.2","100.00","300.00"
35,2025/11/12,13:35:55,911,36,7,"0.086",1,946,"102.20","90.85","1.1","+70.44","+41.73",33388,"48909.89","0.00","50.00",700,"1.2","100.00","300.00"
36,2025/11/12,13:35:58,912,37,1,"0.093",5,943,"109.21","75.16","1.4","+69.78","-37.72",33388,"48894.27","0.00","50.00",700,"1.2","100.00","300.00"
