"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
63,2025/11/11,13:54:07,2232,64,7,"0.104",6,1000,"75.15","73.82","1.0","+8.68","-4.34",33388,"19092.65","0.00","125.00",800,"1.2","100.00","300.00"
64,2025/11/11,13:54:10,2237,65,4,"0.085",6,947,"94.52","75.48","1.2","+4.34","-215.68",33388,"19084.27","0.00","125.00",800,"1.2","100.00","300.00"
65,2025/11/11,13:54:12,2248,66,8,"0.086",6,1000,"91.84","82.16","1.1","-27.04","+58.42",33388,"19798.66","0.00","125.00",800,"1.2","100.00","300.00"
66,2025/11/11,13:54:15,2255,67,7,"0.086",6,800,"39.76","38.09","1.0","+57.09","+231.37",33388,"20250.89","0.00","125.00",800,"1.2","100.00","300.00"
67,2025/11/11,13:54:17,2263,68,8,"0.085",1,804,"144.60","117.55","1.2","+81.80","+197.99",33388,"20538.46","0.00","125.00",800,"1.2","100.00","300.00"
68,2025/11/11,13:54:20,2268,69,5,"0.087",1,871,"119.56","126.23","1.0","+74.45","-27.37",33388,"20513.16","0.00","125.00",800,"1.2","100.00","300.00"
69,2025/11/11,13:54:22,2276,70,8,"0.086",6,806,"90.84","78.16","1.1","+28.37","+273.44",33388,"21217.86","0.00","125.00",800,"1.2","100.00","300.00"
70,2025/11/11,13:54:25,2278,71,2,"0.086",1,954,"112.21","89.51","1.2","+29.38","+194.98",33388,"21221.11","0.00","125.00",800,"1.2","100.00","300.00"
71,2025/11/11,13:54:27,2284,72,6,"0.086",8,965,"120.89","116.89","1.0","+128.20","+95.15",33388,"21561.94","0.00","125.00",800,"1.2","100.00","300.00"
72,2025/11/11,13:54:30,2288,73,2,"0.085",8,981,"115.22","95.18","1.2","+129.21","-52.75",33388,"21571.34","0.00","125.00",800,"1.2","100.00","300.00"
73,2025/11/11,13:54:32,2299,74,6,"0.087",4,524,"33.08","26.07","1.2","+52.75","+160.93",33388,"22237.73","0.00","125.00",800,"1.2","100.00","300.00"
74,2025/11/11,13:54:35,2307,75,7,"0.086",4,341,"36.09","27.41","1.3","+53.42","-112.18",33388,"22313.90","0.00","125.00",800,"1.2","100.00","300.00"
75,2025/11/11,13:54:37,2315,76,8,"0.104",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22745.43","0.00","125.00",800,"1.2","100.00","300.00"
76,2025/11/11,13:54:40,2319,77,4,"0.086",8,858,"104.20","80.83","1.2","+119.86","+116.85",33388,"23021.82","0.00","125.00",800,"1.2","100.00","300.00"
77,2025/11/11,13:54:42,2323,78,1,"0.086",6,992,"87.84","86.50","1.0","+110.51","-69.78",33388,"23021.88","0.00","125.00",800,"1.2","100.00","300.00"
78,2025/11/11,13:54:45,2335,79,6,"0.086",4,355,"19.73","16.39","1.2","+144.23","-59.43",33388,"23508.85","0.00","125.00",800,"1.2","100.00","300.00"
79,2025/11/11,13:54:47,2343,80,6,"0.087",6,918,"77.49","89.17","1.1","+43.73","+180.62",33388,"24069.01","0.00","125.00",800,"1.2","100.00","300.00"
80,2025/11/11,13:54:50,2345,81,1,"0.087",1,975,"102.20","115.55","1.1","+47.07","+74.78",33388,"24071.26","0.00","125.00",800,"1.2","100.00","300.00"
81,2025/11/11,13:54:52,2353,82,8,"0.087",6,922,"42.76","51.11","1.1","+62.76","-125.87",33388,"24422.77","0.00","125.00",800,"1.2","100.00","300.00"
82,2025/11/11,13:54:55,2354,83,1,"0.086",6,878,"42.10","45.10","1.0","+63.43","-169.27",33388,"24419.01","0.00","125.00",800,"1.2","100.00","300.00"
83,2025/11/11,13:54:57,2367,84,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"25132.48","0.00","125.00",800,"1.2","100.00","300.00"
84,2025/11/11,13:55:00,2375,85,8,"0.086",4,485,"30.08","29.41","1.0","+132.55","+89.47",33388,"25542.29","0.00","125.00",800,"1.2","100.00","300.00"
85,2025/11/11,13:55:02,2382,86,7,"0.085",6,955,"48.44","40.76","1.1","-1.66","+125.87",33388,"25856.33","0.00","125.00",800,"1.2","100.00","300.00"
86,2025/11/11,13:55:05,2384,87,2,"0.085",6,953,"46.77","42.10","1.1","-6.34","+26.04",33388,"25865.15","0.00","125.00",800,"1.2","100.00","300.00"
87,2025/11/11,13:55:07,2397,88,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"26356.92","0.00","125.00",800,"1.2","100.00","300.00"
88,2025/11/11,13:55:10,2404,89,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"26637.73","0.00","125.00",800,"1.2","100.00","300.00"
89,2025/11/11,13:55:12,2410,90,6,"0.086",8,999,"92.85","103.86","1.1","+112.85","+58.76",33388,"26960.32","0.00","125.00",800,"1.2","100.00","300.00"
90,2025/11/11,13:55:15,2413,91,2,"0.086",8,949,"102.53","107.20","1.0","+114.18","-64.43",33388,"26956.12","0.00","125.00",800,"1.2","100.00","300.00"
91,2025/11/11,13:55:17,2426,92,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"27540.17","0.00","125.00",800,"1.2","100.00","300.00"
92,2025/11/11,13:55:20,2433,93,7,"0.102",1,938,"110.21","110.88","1.0","+61.10","+179.62",33388,"28000.96","0.00","125.00",800,"1.2","100.00","300.00"
93,2025/11/11,13:55:22,2440,94,7,"0.086",3,748,"112.21","140.59","1.2","+42.40","-135.55",33388,"27992.32","0.00","125.00",800,"1.2","100.00","300.00"
94,2025/11/11,13:55:25,2442,95,2,"0.085",5,978,"108.54","54.78","1.9","+42.73","-214.68",33388,"28021.59","0.00","125.00",800,"1.2","100.00","300.00"
95,2025/11/11,13:55:27,2454,96,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"28740.05","0.00","125.00",800,"1.2","100.00","300.00"
96,2025/11/11,13:55:30,2461,97,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29049.21","0.00","125.00",800,"1.2","100.00","300.00"
97,2025/11/11,13:55:32,2468,98,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29328.19","0.00","125.00",800,"1.2","100.00","300.00"
98,2025/11/11,13:55:35,2475,99,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"29648.85","0.00","125.00",800,"1.2","100.00","300.00"
99,2025/11/11,13:55:37,2481,100,6,"0.086",1,952,"104.53","135.58","1.2","+89.14","+189.30",33388,"30079.65","0.00","125.00",800,"1.2","100.00","300.00"
100,2025/11/11,13:55:40,2482,101,1,"0.093",1,837,"167.97","149.61","1.1","+88.14","+72.11",33388,"30062.98","0.00","125.00",800,"1.2","100.00","300.00"
101,2025/11/11,13:55:42,2483,102,1,"0.093",1,999,"143.26","123.90","1.1","+26.37","+167.94",33388,"30459.31","0.00","125.00",800,"1.2","100.00","300.00"
102,2025/11/11,13:55:45,2485,103,2,"0.085",1,990,"119.22","116.55","1.0","+17.02","-155.58",33388,"30479.23","0.00","125.00",800,"1.2","100.00","300.00"
103,2025/11/11,13:55:47,2492,104,7,"0.085",6,999,"81.49","91.18","1.1","+36.05","+61.10",33388,"31199.08","0.00","125.00",800,"1.2","100.00","300.00"
104,2025/11/11,13:55:50,2495,105,3,"0.086",6,907,"71.81","81.83","1.1","+27.04","-105.50",33388,"31177.71","0.00","125.00",800,"1.2","100.00","300.00"
105,2025/11/11,13:55:52,2506,106,7,"0.086",6,998,"59.12","65.47","1.1","+10.68","+140.56",33388,"31893.83","0.00","125.00",800,"1.2","100.00","300.00"
106,2025/11/11,13:55:55,2513,107,7,"0.086",6,996,"53.78","48.11","1.1","+10.01","-139.89",33388,"31897.86","0.00","125.00",800,"1.2","100.00","300.00"
107,2025/11/11,13:55:57,2514,108,1,"0.086",6,994,"71.81","56.12","1.2","+5.34","-201.99",33388,"31901.49","0.00","125.00",800,"1.2","100.00","300.00"
108,2025/11/11,13:56:00,2527,109,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32652.06","0.00","125.00",800,"1.2","100.00","300.00"
109,2025/11/11,13:56:02,2535,110,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"32967.44","0.00","125.00",800,"1.2","100.00","300.00"
110,2025/11/11,13:56:05,2540,111,5,"0.086",1,1000,"108.54","107.20","1.0","+23.03","+164.60",33388,"33330.85","0.00","125.00",800,"1.2","100.00","300.00"
111,2025/11/11,13:56:07,2541,112,1,"0.093",1,1000,"131.58","114.21","1.1","+18.69","+9.68",33388,"33313.79","0.00","125.00",800,"1.2","100.00","300.00"
112,2025/11/11,13:56:10,2549,113,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"33876.57","0.00","125.00",800,"1.2","100.00","300.00"
113,2025/11/11,13:56:12,2556,114,7,"0.086",9,996,"83.83","104.87","1.2","+60.43","+201.99",33388,"34354.71","0.00","125.00",800,"1.2","100.00","300.00"
114,2025/11/11,13:56:15,2557,115,1,"0.086",1,998,"103.86","97.19","1.0","+62.76","+166.60",33388,"34359.59","0.00","125.00",800,"1.2","100.00","300.00"
115,2025/11/11,13:56:17,2560,116,3,"0.086",1,999,"100.19","82.83","1.2","+50.08","+137.55",33388,"34722.37","0.00","125.00",800,"1.2","100.00","300.00"
116,2025/11/11,13:56:20,2561,117,1,"0.093",6,999,"77.15","97.85","1.2","+43.07","-96.49",33388,"34701.55","0.00","125.00",800,"1.2","100.00","300.00"
117,2025/11/11,13:56:23,2575,118,7,"0.085",4,465,"36.42","61.80","1.6","+52.41","+83.47",33388,"35445.39","0.00","125.00",800,"1.2","100.00","300.00"
118,2025/11/11,13:56:25,2582,119,7,"0.086",1,802,"112.88","121.23","1.0","+2.33","+173.95",33388,"35814.84","0.00","125.00",800,"1.2","100.00","300.00"
119,2025/11/11,13:56:28,2583,120,1,"0.093",1,984,"148.27","118.22","1.2","+1.66","+82.80",33388,"35786.99","0.00","125.00",800,"1.2","100.00","300.00"
120,2025/11/11,13:56:30,2589,121,6,"0.086",8,967,"129.91","108.54","1.1","+101.49","-114.52",33388,"36090.70","0.00","125.00",800,"1.2","100.00","300.00"
121,2025/11/11,13:56:33,2597,122,7,"0.086",6,985,"52.78","55.45","1.0","+43.40","-82.13",33388,"36470.05","0.00","125.00",800,"1.2","100.00","300.00"
122,2025/11/11,13:56:35,2598,123,1,"0.086",4,481,"72.81","60.79","1.1","+39.39","-156.92",33388,"36463.70","0.00","125.00",800,"1.2","100.00","300.00"
123,2025/11/11,13:56:38,2608,124,4,"0.086",6,986,"64.80","62.80","1.0","+36.39","+68.44",33388,"37111.86","0.00","125.00",800,"1.2","100.00","300.00"
124,2025/11/11,13:56:40,2619,125,8,"0.086",8,821,"102.20","132.24","1.2","+103.50","+98.82",33388,"37585.11","0.00","125.00",800,"1.2","100.00","300.00"
125,2025/11/11,13:56:43,2620,126,1,"0.086",1,819,"164.30","132.24","1.2","+92.81","+52.41",33388,"37578.59","0.00","125.00",800,"1.2","100.00","300.00"
126,2025/11/11,13:56:45,2622,127,2,"0.086",1,867,"143.26","112.88","1.2","+89.81","+143.56",33388,"37995.39","0.00","125.00",800,"1.2","100.00","300.00"
127,2025/11/11,13:56:48,2629,128,7,"0.085",4,671,"80.16","23.40","3.4","+37.39","+298.82",33388,"38655.05","0.00","125.00",800,"1.2","100.00","300.00"
128,2025/11/11,13:56:50,2632,129,3,"0.086",1,1000,"98.86","107.54","1.0","+40.73","+188.30",33388,"38694.45","0.00","125.00",800,"1.2","100.00","300.00"
129,2025/11/11,13:56:53,2633,130,1,"0.105",1,1000,"133.58","113.88","1.1","+48.41","-38.39",33388,"38667.32","0.00","125.00",800,"1.2","100.00","300.00"
130,2025/11/11,13:56:55,2640,131,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"39255.99","0.00","125.00",800,"1.2","100.00","300.00"
131,2025/11/11,13:56:58,2645,132,5,"0.086",1,998,"125.23","118.56","1.0","+2.67","+188.97",33388,"39671.92","0.00","125.00",800,"1.2","100.00","300.00"
132,2025/11/11,13:57:00,2646,133,1,"0.086",1,999,"121.23","123.23","1.0","+3.00","+27.71",33388,"39637.88","0.00","125.00",800,"1.2","100.00","300.00"
133,2025/11/11,13:57:03,2647,134,1,"0.093",1,999,"117.22","101.86","1.1","+90.14","+104.50",33388,"40013.66","0.00","125.00",800,"1.2","100.00","300.00"
134,2025/11/11,13:57:05,2649,135,2,"0.086",4,755,"88.17","54.78","1.6","+68.77","-210.67",33388,"40040.21","0.00","125.00",800,"1.2","100.00","300.00"
135,2025/11/11,13:57:08,2659,136,4,"0.087",6,818,"43.43","39.09","1.1","+78.46","+106.50",33388,"40753.84","0.00","125.00",800,"1.2","100.00","300.00"
136,2025/11/11,13:57:10,2666,137,4,"0.086",1,901,"100.53","111.21","1.1","+87.47","+116.85",33388,"41074.05","0.00","125.00",800,"1.2","100.00","300.00"
137,2025/11/11,13:57:13,2673,138,7,"0.087",1,869,"125.23","119.22","1.0","+52.41","+95.15",33388,"41455.93","0.00","125.00",800,"1.2","100.00","300.00"
138,2025/11/11,13:57:15,2681,139,8,"0.086",5,983,"142.26","71.81","1.9","+48.74","-215.68",33388,"41476.96","0.00","125.00",800,"1.2","100.00","300.00"
139,2025/11/11,13:57:18,2682,140,1,"0.085",4,402,"86.17","56.12","1.5","+39.73","-238.39",33388,"41496.57","0.00","125.00",800,"1.2","100.00","300.00"
140,2025/11/11,13:57:20,2695,141,7,"0.087",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"42260.77","0.00","125.00",800,"1.2","100.00","300.00"
141,2025/11/11,13:57:23,2702,142,7,"0.103",6,983,"63.47","73.82","1.1","+134.55","-31.71",33388,"42537.62","0.00","125.00",800,"1.2","100.00","300.00"
142,2025/11/11,13:57:25,2709,143,7,"0.085",8,951,"105.87","84.83","1.2","+116.19","+26.71",33388,"42904.11","0.00","125.00",800,"1.2","100.00","300.00"
143,2025/11/11,13:57:28,2711,144,2,"0.085",8,989,"101.19","105.87","1.0","+111.51","-54.75",33388,"42904.09","0.00","125.00",800,"1.2","100.00","300.00"
144,2025/11/11,13:57:30,2724,145,7,"0.086",6,969,"55.12","67.14","1.2","+58.76","+103.16",33388,"43583.34","0.00","125.00",800,"1.2","100.00","300.00"
145,2025/11/11,13:57:33,2727,146,3,"0.086",6,955,"59.12","64.13","1.0","+51.75","-22.70",33388,"43578.05","0.00","125.00",800,"1.2","100.00","300.00"
146,2025/11/11,13:57:35,2738,147,7,"0.085",8,981,"112.21","97.19","1.1","+101.83","+237.72",33388,"44317.71","0.00","125.00",800,"1.2","100.00","300.00"
147,2025/11/11,13:57:38,2739,148,1,"0.087",1,963,"120.56","131.58","1.0","+88.81","+192.98",33388,"44313.69","0.00","125.00",800,"1.2","100.00","300.00"
148,2025/11/11,13:57:40,2740,149,1,"0.092",1,992,"110.21","102.20","1.0","+80.79","-121.19",33388,"44296.47","0.00","125.00",800,"1.2","100.00","300.00"
149,2025/11/11,13:57:43,2746,150,6,"0.086",1,919,"134.58","122.90","1.0","+95.15","+80.13",33388,"45009.18","0.00","125.00",800,"1.2","100.00","300.00"
150,2025/11/11,13:57:45,2747,151,1,"0.093",1,989,"110.21","91.18","1.2","+88.14","-44.40",33388,"44988.58","0.00","125.00",800,"1.2","100.00","300.00"
151,2025/11/11,13:57:48,2753,152,6,"0.086",8,916,"91.84","104.87","1.1","+116.85","+208.34",33388,"45738.36","0.00","125.00",800,"1.2","100.00","300.00"
152,2025/11/11,13:57:50,2755,153,1,"0.086",8,856,"150.61","123.23","1.2","+104.50","+99.49",33388,"45740.50","0.00","125.00",800,"1.2","100.00","300.00"
153,2025/11/11,13:57:53,2762,154,1,"0.085",8,888,"105.20","101.53","1.0","+97.82","+143.56",33388,"46091.58","0.00","125.00",800,"1.2","100.00","300.00"
