"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,09:30:22,7,1,5,"0.104",6,993,"37.10","34.76","1.0","-19.36","-12.01",33388,"110.62","0.00","125.00",800,"1.2","100.00","300.00"
1,2025/11/12,09:30:25,12,2,5,"0.086",6,979,"69.15","83.84","1.2","-23.70","+120.86",33388,"445.12","0.00","125.00",800,"1.2","100.00","300.00"
2,2025/11/12,09:30:27,21,3,7,"0.086",6,997,"66.48","63.81","1.0","-32.72","+100.16",33388,"810.25","0.00","125.00",800,"1.2","100.00","300.00"
3,2025/11/12,09:30:30,28,4,7,"0.085",6,961,"58.13","70.82","1.2","-28.71","-198.65",33388,"821.94","0.00","125.00",800,"1.2","100.00","300.00"
4,2025/11/12,09:30:32,34,5,6,"0.086",6,953,"34.76","33.09","1.0","-40.73","+210.01",33388,"1469.89","0.00","125.00",800,"1.2","100.00","300.00"
5,2025/11/12,09:30:35,43,6,7,"0.086",6,999,"64.14","74.16","1.1","-5.34","+225.03",33388,"1843.12","0.00","125.00",800,"1.2","100.00","300.00"
6,2025/11/12,09:30:37,51,7,8,"0.086",6,999,"48.78","62.14","1.2","-2.67","-70.78",33388,"1865.92","0.00","125.00",800,"1.2","100.00","300.00"
7,2025/11/12,09:30:40,55,8,4,"0.086",6,963,"58.13","65.48","1.1","+2.33","-215.68",33388,"1882.90","0.00","125.00",800,"1.2","100.00","300.00"
8,2025/11/12,09:30:42,66,9,8,"0.086",6,996,"51.12","61.47","1.2","+1.66","+9.34",33388,"2545.40","0.00","125.00",800,"1.2","100.00","300.00"
9,2025/11/12,09:30:45,73,10,7,"0.087",6,980,"40.44","50.79","1.2","-17.36","+66.77",33388,"2883.51","0.00","125.00",800,"1.2","100.00","300.00"
10,2025/11/12,09:30:47,80,11,7,"0.086",6,953,"45.44","50.45","1.1","-9.34","+138.89",33388,"3261.06","0.00","125.00",800,"1.2","100.00","300.00"
11,2025/11/12,09:30:50,87,12,7,"0.086",6,849,"41.44","52.12","1.2","-2.33","-120.53",33388,"3277.36","0.00","125.00",800,"1.2","100.00","300.00"
12,2025/11/12,09:30:52,95,13,7,"0.086",5,881,"23.74","31.09","1.3","-9.34","+251.07",33388,"3963.62","0.00","125.00",800,"1.2","100.00","300.00"
13,2025/11/12,09:30:55,100,14,5,"0.086",6,891,"33.42","39.77","1.1","-2.33","+50.74",33388,"3989.78","0.00","125.00",800,"1.2","100.00","300.00"
14,2025/11/12,09:30:57,107,15,5,"0.088",6,925,"55.13","63.47","1.1","+36.72","+84.47",33388,"4330.51","0.00","125.00",800,"1.2","100.00","300.00"
15,2025/11/12,09:31:00,116,16,7,"0.086",6,999,"67.48","83.84","1.2","-28.37","+100.49",33388,"4708.69","0.00","125.00",800,"1.2","100.00","300.00"
16,2025/11/12,09:31:03,122,17,6,"0.085",6,997,"77.83","69.82","1.1","-34.38","+145.90",33388,"5034.57","0.00","125.00",800,"1.2","100.00","300.00"
17,2025/11/12,09:31:05,130,18,7,"0.086",6,983,"58.80","73.49","1.2","-31.71","-145.57",33388,"5062.50","0.00","125.00",800,"1.2","100.00","300.00"
18,2025/11/12,09:31:08,137,19,7,"0.086",6,998,"59.80","60.80","1.0","+13.68","-116.85",33388,"5407.49","0.00","125.00",800,"1.2","100.00","300.00"
19,2025/11/12,09:31:10,145,20,8,"0.086",6,992,"77.16","89.52","1.1","+44.40","+198.32",33388,"6039.95","0.00","125.00",800,"1.2","100.00","300.00"
20,2025/11/12,09:31:13,152,21,7,"0.085",6,987,"67.81","76.16","1.1","+50.41","-63.10",33388,"6059.49","0.00","125.00",800,"1.2","100.00","300.00"
21,2025/11/12,09:31:15,154,22,2,"0.086",1,1000,"120.23","121.90","1.0","+36.05","+199.99",33388,"6430.55","0.00","125.00",800,"1.2","100.00","300.00"
22,2025/11/12,09:31:18,156,23,2,"0.085",1,982,"100.87","124.57","1.2","+54.08","-97.15",33388,"6450.15","0.00","125.00",800,"1.2","100.00","300.00"
23,2025/11/12,09:31:21,160,24,4,"0.081",1,983,"104.87","84.84","1.2","+29.04","+198.32",33388,"7163.08","0.00","125.00",800,"1.2","100.00","300.00"
24,2025/11/12,09:31:23,162,25,2,"0.086",1,998,"102.87","115.56","1.1","+37.06","-21.70",33388,"7183.52","0.00","125.00",800,"1.2","100.00","300.00"
25,2025/11/12,09:31:26,165,26,3,"0.086",1,1000,"107.21","91.85","1.1","+71.45","-12.35",33388,"7528.79","0.00","125.00",800,"1.2","100.00","300.00"
26,2025/11/12,09:31:28,172,27,7,"0.086",4,372,"17.73","21.74","1.2","+82.46","-87.14",33388,"7872.80","0.00","125.00",800,"1.2","100.00","300.00"
