"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
52,2025/11/12,13:36:38,917,53,7,"0.086",6,835,"67.14","74.48","1.1","-20.03","+252.41",33388,"54245.18","0.00","50.00",700,"1.2","100.00","300.00"
53,2025/11/12,13:36:41,924,54,7,"0.085",9,703,"160.62","151.61","1.0","+19.69","+225.03",33388,"54520.07","0.00","50.00",700,"1.2","100.00","300.00"
54,2025/11/12,13:36:43,925,55,1,"0.087",1,812,"111.88","135.92","1.2","+12.68","+180.29",33388,"54516.74","0.00","50.00",700,"1.2","100.00","300.00"
55,2025/11/12,13:36:46,926,56,1,"0.082",4,453,"103.20","57.12","1.8","+7.34","-187.64",33388,"54445.80","0.00","50.00",700,"1.2","100.00","300.00"
56,2025/11/12,13:36:48,940,57,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"55184.85","0.00","50.00",700,"1.2","100.00","300.00"
57,2025/11/12,13:36:51,947,58,7,"0.086",4,453,"104.53","76.82","1.3","+100.83","+183.30",33388,"55675.22","0.00","50.00",700,"1.2","100.00","300.00"
58,2025/11/12,13:36:53,952,59,5,"0.101",6,829,"70.81","79.16","1.1","+95.48","-53.75",33388,"55659.68","0.00","50.00",700,"1.2","100.00","300.00"
59,2025/11/12,13:36:56,959,60,5,"0.085",6,805,"71.48","67.81","1.0","+8.68","+52.75",33388,"56072.91","0.00","50.00",700,"1.2","100.00","300.00"
60,2025/11/12,13:36:58,962,61,1,"0.085",4,556,"74.82","78.82","1.0","+8.01","-59.76",33388,"56079.08","0.00","50.00",700,"1.2","100.00","300.00"
61,2025/11/12,13:37:01,976,62,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"56692.39","0.00","50.00",700,"1.2","100.00","300.00"
62,2025/11/12,13:37:03,983,63,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"57005.24","0.00","50.00",700,"1.2","100.00","300.00"
63,2025/11/12,13:37:06,991,64,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"57325.40","0.00","50.00",700,"1.2","100.00","300.00"
64,2025/11/12,13:37:08,998,65,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"57601.88","0.00","50.00",700,"1.2","100.00","300.00"
65,2025/11/12,13:37:11,1005,66,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"57904.27","0.00","50.00",700,"1.2","100.00","300.00"
66,2025/11/12,13:37:13,1013,67,8,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"58220.00","0.00","50.00",700,"1.2","100.00","300.00"
67,2025/11/12,13:37:16,1020,68,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"58501.88","0.00","50.00",700,"1.2","100.00","300.00"
