"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
0,2025/11/12,14:45:19,4636,1,3,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"110.37","0.00","50.00",600,"1.2","100.00","300.00"
1,2025/11/12,14:45:22,4644,2,8,"0.086",1,993,"140.60","129.58","1.0","+104.50","+154.92",33388,"565.70","0.00","50.00",600,"1.2","100.00","300.00"
2,2025/11/12,14:45:24,4650,3,6,"0.086",3,927,"119.90","63.47","1.8","+88.81","-42.06",33388,"562.14","0.00","50.00",600,"1.2","100.00","300.00"
3,2025/11/12,14:45:27,4658,4,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"892.10","0.00","50.00",600,"1.2","100.00","300.00"
4,2025/11/12,14:45:29,4664,5,6,"0.085",8,982,"89.85","116.56","1.2","+144.57","+100.83",33388,"1191.67","0.00","50.00",600,"1.2","100.00","300.00"
5,2025/11/12,14:45:32,4667,6,1,"0.085",8,600,"123.91","99.53","1.2","+144.23","-37.72",33388,"1150.70","0.00","50.00",600,"1.2","100.00","300.00"
6,2025/11/12,14:45:35,4678,7,5,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"1733.36","0.00","50.00",600,"1.2","100.00","300.00"
7,2025/11/12,14:45:37,4685,8,7,"0.086",4,504,"74.49","47.45","1.5","+112.85","+232.71",33388,"2271.00","0.00","50.00",600,"1.2","100.00","300.00"
8,2025/11/12,14:45:40,4691,9,6,"0.085",6,751,"44.11","55.79","1.2","+113.18","-64.10",33388,"2238.91","0.00","50.00",600,"1.2","100.00","300.00"
9,2025/11/12,14:45:42,4697,10,5,"0.085",6,764,"91.52","77.50","1.1","+149.57","+55.75",33388,"2626.10","0.00","50.00",600,"1.2","100.00","300.00"
10,2025/11/12,14:45:45,4703,11,4,"0.085",1,712,"100.87","101.54","1.0","+87.47","+189.64",33388,"3001.33","0.00","50.00",600,"1.2","100.00","300.00"
11,2025/11/12,14:45:47,4709,12,6,"0.086",1,886,"126.91","119.23","1.0","+86.14","-175.95",33388,"3021.53","0.00","50.00",600,"1.2","100.00","300.00"
12,2025/11/12,14:45:50,4716,13,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"3541.05","0.00","50.00",600,"1.2","100.00","300.00"
13,2025/11/12,14:45:52,4723,14,7,"0.101",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"3846.09","0.00","50.00",600,"1.2","100.00","300.00"
14,2025/11/12,14:45:55,4730,15,7,"0.085",6,1000,"93.86","91.52","1.0","+126.54","+139.56",33388,"4291.64","0.00","50.00",600,"1.2","100.00","300.00"
15,2025/11/12,14:45:57,4735,16,5,"0.086",1,862,"138.26","120.57","1.1","-87.47","+177.62",33388,"4527.22","0.00","50.00",600,"1.2","100.00","300.00"
16,2025/11/12,14:46:00,4736,17,1,"0.086",5,620,"135.59","99.53","1.3","-74.45","+7.01",33388,"4508.41","0.00","50.00",600,"1.2","100.00","300.00"
17,2025/11/12,14:46:02,4750,18,7,"0.085",8,997,"121.57","109.88","1.1","+114.52","+173.95",33388,"5229.27","0.00","50.00",600,"1.2","100.00","300.00"
18,2025/11/12,14:46:05,4751,19,1,"0.084",8,1000,"131.92","106.21","1.2","+113.51","+134.55",33388,"5228.88","0.00","50.00",600,"1.2","100.00","300.00"
19,2025/11/12,14:46:07,4765,20,7,"0.085",8,961,"85.84","107.21","1.2","-109.17","+77.12",33388,"5729.92","0.00","50.00",600,"1.2","100.00","300.00"
20,2025/11/12,14:46:10,4769,21,4,"0.085",8,940,"110.55","112.55","1.0","-113.85","-107.84",33388,"5728.09","0.00","50.00",600,"1.2","100.00","300.00"
21,2025/11/12,14:46:12,4779,22,7,"0.086",6,982,"70.82","71.15","1.0","+55.09","+229.04",33388,"6490.34","0.00","50.00",600,"1.2","100.00","300.00"
22,2025/11/12,14:46:15,4781,23,2,"0.086",1,973,"121.57","116.56","1.0","+87.81","+144.57",33388,"6484.50","0.00","50.00",600,"1.2","100.00","300.00"
23,2025/11/12,14:46:17,4782,24,1,"0.089",1,835,"126.58","97.86","1.2","+87.47","-96.49",33388,"6506.95","0.00","50.00",600,"1.2","100.00","300.00"
24,2025/11/12,14:46:20,4790,25,8,"0.086",1,998,"110.55","88.85","1.2","+23.37","+54.42",33388,"7233.98","0.00","50.00",600,"1.2","100.00","300.00"
25,2025/11/12,14:46:22,4791,26,1,"0.087",4,362,"82.50","84.17","1.0","+9.34","-9.34",33388,"7212.10","0.00","50.00",600,"1.2","100.00","300.00"
26,2025/11/12,14:46:25,4804,27,7,"0.086",6,930,"79.83","73.82","1.0","+56.09","+239.72",33388,"7979.21","0.00","50.00",600,"1.2","100.00","300.00"
27,2025/11/12,14:46:27,4807,28,2,"0.085",1,1000,"92.19","118.56","1.2","+66.44","+134.21",33388,"7992.74","0.00","50.00",600,"1.2","100.00","300.00"
28,2025/11/12,14:46:30,4812,29,5,"0.085",6,992,"60.47","49.78","1.2","+16.69","+93.15",33388,"8371.42","0.00","50.00",600,"1.2","100.00","300.00"
29,2025/11/12,14:46:32,4822,30,7,"0.085",6,672,"64.14","53.12","1.2","+23.37","+202.99",33388,"8878.48","0.00","50.00",600,"1.2","100.00","300.00"
30,2025/11/12,14:46:35,4824,31,2,"0.100",6,947,"87.85","82.50","1.0","+37.39","+96.15",33388,"8862.35","0.00","50.00",600,"1.2","100.00","300.00"
31,2025/11/12,14:46:37,4836,32,7,"0.087",6,957,"57.80","46.45","1.2","+64.43","+194.98",33388,"9468.43","0.00","50.00",600,"1.2","100.00","300.00"
32,2025/11/12,14:46:40,4842,33,6,"0.086",6,996,"55.79","44.44","1.2","+65.44","-53.42",33388,"9485.22","0.00","50.00",600,"1.2","100.00","300.00"
33,2025/11/12,14:46:42,4850,34,7,"0.085",6,949,"64.14","80.50","1.2","+82.80","+266.10",33388,"10120.58","0.00","50.00",600,"1.2","100.00","300.00"
34,2025/11/12,14:46:45,4855,35,4,"0.081",1,1000,"133.25","118.56","1.1","+78.46","+64.43",33388,"10114.76","0.00","50.00",600,"1.2","100.00","300.00"
35,2025/11/12,14:46:47,4858,36,3,"0.086",3,612,"106.88","66.14","1.6","+68.44","-190.31",33388,"10118.37","0.00","50.00",600,"1.2","100.00","300.00"
36,2025/11/12,14:46:50,4869,37,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"10776.81","0.00","50.00",600,"1.2","100.00","300.00"
37,2025/11/12,14:46:52,4876,38,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11081.96","0.00","50.00",600,"1.2","100.00","300.00"
