"採用_1条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
30,2025/11/11,14:34:20,4923,31,6,"0.086",6,936,"69.14","60.79","1.1","-68.44","+12.68",33388,"9094.98","0.00","125.00",800,"1.2","100.00","300.00"
31,2025/11/11,14:34:22,4931,32,7,"0.087",1,857,"111.88","86.50","1.2","-49.08","-21.36",33388,"9419.99","0.00","125.00",800,"1.2","100.00","300.00"
32,2025/11/11,14:34:25,4937,33,6,"0.086",5,972,"147.94","97.52","1.5","-66.77","+129.87",33388,"9812.28","0.00","125.00",800,"1.2","100.00","300.00"
33,2025/11/11,14:34:28,4944,34,5,"0.086",4,385,"84.17","72.48","1.1","-67.44","+204.66",33388,"10166.60","0.00","125.00",800,"1.2","100.00","300.00"
34,2025/11/11,14:34:30,4950,35,4,"0.085",1,982,"85.17","104.20","1.2","-79.12","-11.01",33388,"10191.34","0.00","125.00",800,"1.2","100.00","300.00"
35,2025/11/11,14:34:33,4953,36,3,"0.103",6,873,"72.81","73.48","1.0","-100.16","-8.01",33388,"10462.16","0.00","125.00",800,"1.2","100.00","300.00"
36,2025/11/11,14:34:35,4964,37,7,"0.105",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"10938.36","0.00","125.00",800,"1.2","100.00","300.00"
37,2025/11/11,14:34:38,4969,38,5,"0.086",6,851,"37.76","46.77","1.2","-83.47","+151.24",33388,"11313.05","0.00","125.00",800,"1.2","100.00","300.00"
38,2025/11/11,14:34:40,4972,39,1,"0.086",4,578,"30.74","66.47","2.1","-87.47","+10.01",33388,"11295.63","0.00","125.00",800,"1.2","100.00","300.00"
39,2025/11/11,14:34:43,4985,40,6,"0.087",1,951,"131.24","127.24","1.0","-50.74","+121.53",33388,"11926.51","0.00","125.00",800,"1.2","100.00","300.00"
40,2025/11/11,14:34:45,4988,41,3,"0.086",1,921,"113.21","104.53","1.0","-71.78","-88.47",33388,"11886.86","0.00","125.00",800,"1.2","100.00","300.00"
41,2025/11/11,14:34:48,4995,42,7,"0.086",1,997,"114.88","98.86","1.1","-59.09","+195.31",33388,"12620.34","0.00","125.00",800,"1.2","100.00","300.00"
42,2025/11/11,14:34:50,5002,43,7,"0.087",3,759,"97.85","95.52","1.0","-55.42","-119.52",33388,"12611.38","0.00","125.00",800,"1.2","100.00","300.00"
43,2025/11/11,14:34:53,5010,44,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13049.65","0.00","125.00",800,"1.2","100.00","300.00"
44,2025/11/11,14:34:55,5015,45,5,"0.086",4,415,"38.42","39.76","1.0","-56.75","+86.80",33388,"13345.32","0.00","125.00",800,"1.2","100.00","300.00"
45,2025/11/11,14:34:58,5021,46,4,"0.086",1,984,"141.59","119.56","1.1","-32.72","+168.27",33388,"13691.08","0.00","125.00",800,"1.2","100.00","300.00"
46,2025/11/11,14:35:00,5028,47,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"13936.91","0.00","125.00",800,"1.2","100.00","300.00"
47,2025/11/11,14:35:03,5029,48,1,"0.086",8,997,"102.86","86.84","1.1","-126.54","+47.41",33388,"14054.01","0.00","125.00",800,"1.2","100.00","300.00"
48,2025/11/11,14:35:05,5039,49,4,"0.086",6,999,"85.83","68.81","1.2","-117.52","-27.04",33388,"14408.79","0.00","125.00",800,"1.2","100.00","300.00"
49,2025/11/11,14:35:08,5046,50,4,"0.086",8,953,"100.19","91.51","1.0","-126.87","+107.50",33388,"14821.33","0.00","125.00",800,"1.2","100.00","300.00"
50,2025/11/11,14:35:10,5055,51,5,"0.086",6,849,"36.09","35.75","1.0","-109.51","+80.79",33388,"15154.43","0.00","125.00",800,"1.2","100.00","300.00"
51,2025/11/11,14:35:13,5065,52,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"15474.05","0.00","125.00",800,"1.2","100.00","300.00"
52,2025/11/11,14:35:15,5072,53,7,"0.087",5,894,"50.78","94.18","1.8","+6.00","+85.13",33388,"15821.64","0.00","125.00",800,"1.2","100.00","300.00"
53,2025/11/11,14:35:18,5080,54,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"16040.43","0.00","125.00",800,"1.2","100.00","300.00"
54,2025/11/11,14:35:20,5087,55,7,"0.086",8,998,"91.51","107.20","1.1","-142.56","+207.00",33388,"16551.99","0.00","125.00",800,"1.2","100.00","300.00"
55,2025/11/11,14:35:23,5090,56,3,"0.085",8,998,"120.56","125.90","1.0","-140.22","+64.10",33388,"16560.85","0.00","125.00",800,"1.2","100.00","300.00"
56,2025/11/11,14:35:25,5098,57,4,"0.087",6,999,"70.48","73.15","1.0","-119.19","+76.45",33388,"16920.72","0.00","125.00",800,"1.2","100.00","300.00"
57,2025/11/11,14:35:28,5108,58,7,"0.086",6,990,"77.82","72.81","1.0","-45.07","+79.79",33388,"17322.91","0.00","125.00",800,"1.2","100.00","300.00"
58,2025/11/11,14:35:30,5110,59,2,"0.106",6,993,"89.84","76.15","1.1","-47.74","-41.06",33388,"17314.66","0.00","125.00",800,"1.2","100.00","300.00"
59,2025/11/11,14:35:33,5116,60,1,"0.085",4,503,"37.42","58.46","1.5","-103.16","+9.01",33388,"17633.59","0.00","125.00",800,"1.2","100.00","300.00"
60,2025/11/11,14:35:35,5129,61,7,"0.086",6,975,"65.13","52.11","1.2","-43.07","+150.91",33388,"18295.73","0.00","125.00",800,"1.2","100.00","300.00"
61,2025/11/11,14:35:38,5136,62,7,"0.086",6,1000,"88.17","72.81","1.2","-104.17","+209.34",33388,"18673.13","0.00","125.00",800,"1.2","100.00","300.00"
62,2025/11/11,14:35:40,5142,63,6,"0.101",6,979,"63.47","60.13","1.0","-113.85","+15.02",33388,"18714.84","0.00","125.00",800,"1.2","100.00","300.00"
63,2025/11/11,14:35:43,5149,64,5,"0.088",6,914,"52.11","51.78","1.0","-41.06","+103.50",33388,"19082.53","0.00","125.00",800,"1.2","100.00","300.00"
64,2025/11/11,14:35:45,5157,65,6,"0.087",4,476,"34.08","52.45","1.5","-7.67","+132.88",33388,"19459.87","0.00","125.00",800,"1.2","100.00","300.00"
65,2025/11/11,14:35:48,5159,66,1,"0.086",1,990,"108.54","130.91","1.2","-49.41","+26.04",33388,"19431.55","0.00","125.00",800,"1.2","100.00","300.00"
66,2025/11/11,14:35:50,5162,67,3,"0.086",6,996,"52.45","53.78","1.0","+27.37","-55.42",33388,"19741.63","0.00","125.00",800,"1.2","100.00","300.00"
67,2025/11/11,14:35:53,5173,68,7,"0.087",8,891,"82.83","100.53","1.2","-125.87","+141.23",33388,"20404.24","0.00","125.00",800,"1.2","100.00","300.00"
68,2025/11/11,14:35:55,5177,69,4,"0.088",6,838,"77.82","68.14","1.1","-133.55","-28.04",33388,"20426.66","0.00","125.00",800,"1.2","100.00","300.00"
69,2025/11/11,14:35:58,5187,70,7,"0.085",4,320,"238.75","157.95","1.5","-0.66","+248.40",33388,"21104.11","0.00","125.00",800,"1.2","100.00","300.00"
70,2025/11/11,14:36:00,5191,71,4,"0.087",1,1000,"100.19","84.17","1.1","-37.72","+42.73",33388,"21085.72","0.00","125.00",800,"1.2","100.00","300.00"
71,2025/11/11,14:36:03,5195,72,4,"0.086",1,991,"107.54","129.57","1.2","+83.80","+27.37",33388,"21366.17","0.00","125.00",800,"1.2","100.00","300.00"
72,2025/11/11,14:36:05,5203,73,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"21793.59","0.00","125.00",800,"1.2","100.00","300.00"
73,2025/11/11,14:36:08,5210,74,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"22070.86","0.00","125.00",800,"1.2","100.00","300.00"
74,2025/11/11,14:36:10,5217,75,7,"0.085",1,918,"83.50","100.53","1.2","-37.39","-29.04",33388,"22323.48","0.00","125.00",800,"1.2","100.00","300.00"
75,2025/11/11,14:36:13,5221,76,4,"0.087",6,836,"60.46","72.48","1.1","-26.04","+62.43",33388,"22600.13","0.00","125.00",800,"1.2","100.00","300.00"
76,2025/11/11,14:36:16,5231,77,7,"0.087",5,821,"126.23","83.50","1.5","-40.73","+250.41",33388,"23217.19","0.00","125.00",800,"1.2","100.00","300.00"
77,2025/11/11,14:36:18,5234,78,3,"0.086",1,994,"111.21","106.20","1.0","-47.07","+65.77",33388,"23179.64","0.00","125.00",800,"1.2","100.00","300.00"
78,2025/11/11,14:36:21,5236,79,2,"0.086",1,933,"135.58","106.20","1.2","-21.70","+165.60",33388,"23520.92","0.00","125.00",800,"1.2","100.00","300.00"
79,2025/11/11,14:36:23,5244,80,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"23899.96","0.00","125.00",800,"1.2","100.00","300.00"
80,2025/11/11,14:36:26,5251,81,7,"0.081",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"24183.87","0.00","125.00",800,"1.2","100.00","300.00"
81,2025/11/11,14:36:28,5254,82,3,"0.086",6,1000,"75.15","64.13","1.1","-27.37","+18.69",33388,"24321.98","0.00","125.00",800,"1.2","100.00","300.00"
82,2025/11/11,14:36:31,5264,83,6,"0.087",6,880,"46.10","36.09","1.2","+7.01","-47.74",33388,"24692.63","0.00","125.00",800,"1.2","100.00","300.00"
83,2025/11/11,14:36:33,5268,84,3,"0.086",1,810,"159.29","140.59","1.1","-54.08","+170.27",33388,"25069.09","0.00","125.00",800,"1.2","100.00","300.00"
84,2025/11/11,14:36:36,5275,85,7,"0.086",6,981,"80.49","75.15","1.0","-39.06","+41.73",33388,"25407.33","0.00","125.00",800,"1.2","100.00","300.00"
85,2025/11/11,14:36:38,5281,86,6,"0.086",1,965,"128.91","137.59","1.0","-38.73","+112.51",33388,"25753.93","0.00","125.00",800,"1.2","100.00","300.00"
86,2025/11/11,14:36:41,5282,87,1,"0.093",1,972,"138.25","124.23","1.1","-40.39","+15.02",33388,"25733.72","0.00","125.00",800,"1.2","100.00","300.00"
87,2025/11/11,14:36:43,5289,88,7,"0.085",6,976,"52.45","63.80","1.2","-43.07","+210.01",33388,"26465.85","0.00","125.00",800,"1.2","100.00","300.00"
88,2025/11/11,14:36:46,5297,89,7,"0.088",6,996,"70.14","82.16","1.1","-72.45","+244.06",33388,"26818.84","0.00","125.00",800,"1.2","100.00","300.00"
89,2025/11/11,14:36:48,5300,90,3,"0.086",6,999,"66.80","86.50","1.2","-67.10","+101.83",33388,"26824.63","0.00","125.00",800,"1.2","100.00","300.00"
90,2025/11/11,14:36:51,5309,91,5,"0.086",4,489,"62.46","68.14","1.0","-82.80","+17.69",33388,"27113.25","0.00","125.00",800,"1.2","100.00","300.00"
91,2025/11/11,14:36:53,5317,92,6,"0.087",6,807,"51.11","55.79","1.0","-48.41","+64.43",33388,"27508.03","0.00","125.00",800,"1.2","100.00","300.00"
92,2025/11/11,14:36:56,5323,93,5,"0.086",6,976,"59.79","58.79","1.0","-86.80","+168.60",33388,"27854.60","0.00","125.00",800,"1.2","100.00","300.00"
93,2025/11/11,14:36:58,5333,94,7,"0.086",6,993,"52.78","56.12","1.0","-93.82","+103.83",33388,"28192.45","0.00","125.00",800,"1.2","100.00","300.00"
94,2025/11/11,14:37:01,5336,95,3,"0.083",6,944,"59.12","57.46","1.0","-89.81","-18.02",33388,"28189.85","0.00","125.00",800,"1.2","100.00","300.00"
95,2025/11/11,14:37:03,5348,96,7,"0.086",5,989,"111.54","84.50","1.3","-124.87","+266.43",33388,"28956.07","0.00","125.00",800,"1.2","100.00","300.00"
96,2025/11/11,14:37:06,5353,97,5,"0.086",8,1000,"108.20","114.55","1.0","-129.54","+87.47",33388,"28982.08","0.00","125.00",800,"1.2","100.00","300.00"
97,2025/11/11,14:37:08,5357,98,2,"0.086",1,903,"132.58","117.89","1.1","-12.35","+180.62",33388,"29264.64","0.00","125.00",800,"1.2","100.00","300.00"
98,2025/11/11,14:37:11,5364,99,7,"0.081",4,487,"29.41","52.45","1.7","-174.95","+87.47",33388,"29659.14","0.00","125.00",800,"1.2","100.00","300.00"
99,2025/11/11,14:37:13,5369,100,5,"0.086",6,866,"49.44","60.13","1.2","-112.51","+209.34",33388,"30019.01","0.00","125.00",800,"1.2","100.00","300.00"
100,2025/11/11,14:37:16,5379,101,8,"0.086",6,988,"83.50","81.16","1.0","-155.58","+127.20",33388,"30339.62","0.00","125.00",800,"1.2","100.00","300.00"
101,2025/11/11,14:37:18,5380,102,1,"0.086",6,994,"76.15","93.85","1.2","-155.92","+93.48",33388,"30344.11","0.00","125.00",800,"1.2","100.00","300.00"
102,2025/11/11,14:37:21,5393,103,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"30793.78","0.00","125.00",800,"1.2","100.00","300.00"
103,2025/11/11,14:37:23,5401,104,8,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31115.56","0.00","125.00",800,"1.2","100.00","300.00"
104,2025/11/11,14:37:26,5408,105,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"31395.28","0.00","125.00",800,"1.2","100.00","300.00"
105,2025/11/11,14:37:28,5416,106,8,"0.086",6,981,"79.16","91.84","1.1","-40.06","+125.87",33388,"31841.63","0.00","125.00",800,"1.2","100.00","300.00"
106,2025/11/11,14:37:31,5421,107,5,"0.086",6,964,"61.46","76.49","1.2","-47.74","-86.47",33388,"31830.47","0.00","125.00",800,"1.2","100.00","300.00"
107,2025/11/11,14:37:33,5431,108,8,"0.086",6,1000,"70.81","71.48","1.0","-68.11","+126.54",33388,"32444.63","0.00","125.00",800,"1.2","100.00","300.00"
108,2025/11/11,14:37:36,5433,109,2,"0.085",6,996,"56.12","63.13","1.1","-65.44","+47.07",33388,"32446.23","0.00","125.00",800,"1.2","100.00","300.00"
109,2025/11/11,14:37:38,5445,110,7,"0.086",8,999,"112.55","109.21","1.0","-105.83","+36.05",33388,"32912.54","0.00","125.00",800,"1.2","100.00","300.00"
110,2025/11/11,14:37:41,5450,111,5,"0.086",1,951,"107.54","119.22","1.1","-53.42","+154.58",33388,"33266.02","0.00","125.00",800,"1.2","100.00","300.00"
111,2025/11/11,14:37:43,5453,112,3,"0.086",6,994,"92.18","89.17","1.0","-89.81","+228.70",33388,"33549.23","0.00","125.00",800,"1.2","100.00","300.00"
112,2025/11/11,14:37:46,5460,113,2,"0.086",1,993,"80.49","104.20","1.2","-89.81","-50.74",33388,"33548.07","0.00","125.00",800,"1.2","100.00","300.00"
113,2025/11/11,14:37:48,5461,114,1,"0.093",1,960,"100.53","105.53","1.0","-74.12","+42.73",33388,"33891.79","0.00","125.00",800,"1.2","100.00","300.00"
114,2025/11/11,14:37:51,5462,115,1,"0.094",1,998,"113.88","118.89","1.0","-51.41","+120.86",33388,"34270.89","0.00","125.00",800,"1.2","100.00","300.00"
115,2025/11/11,14:37:53,5469,116,7,"0.085",6,957,"40.09","44.77","1.1","-64.43","-9.68",33388,"34681.50","0.00","125.00",800,"1.2","100.00","300.00"
116,2025/11/11,14:37:56,5470,117,1,"0.087",6,897,"36.75","41.76","1.1","-64.43","-79.46",33388,"34680.32","0.00","125.00",800,"1.2","100.00","300.00"
117,2025/11/11,14:37:58,5477,118,1,"0.086",4,600,"100.19","93.51","1.0","-71.11","-41.73",33388,"35024.61","0.00","125.00",800,"1.2","100.00","300.00"
118,2025/11/11,14:38:01,5491,119,8,"0.087",6,1000,"81.16","80.16","1.0","-103.16","+76.79",33388,"35700.00","0.00","125.00",800,"1.2","100.00","300.00"
119,2025/11/11,14:38:03,5498,120,7,"0.086",6,854,"74.82","69.47","1.0","-103.83","+151.24",33388,"36054.91","0.00","125.00",800,"1.2","100.00","300.00"
120,2025/11/11,14:38:06,5501,121,3,"0.086",6,996,"56.79","72.81","1.2","-117.52","-6.34",33388,"36045.21","0.00","125.00",800,"1.2","100.00","300.00"
121,2025/11/11,14:38:08,5512,122,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"36494.70","0.00","125.00",800,"1.2","100.00","300.00"
122,2025/11/11,14:38:11,5519,123,7,"0.086",6,840,"34.08","30.41","1.1","-65.10","-44.73",33388,"36758.31","0.00","125.00",800,"1.2","100.00","300.00"
123,2025/11/11,14:38:13,5526,124,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"37111.03","0.00","125.00",800,"1.2","100.00","300.00"
124,2025/11/11,14:38:16,5532,125,6,"0.086",1,998,"141.93","110.88","1.2","-99.49","+151.24",33388,"37502.32","0.00","125.00",800,"1.2","100.00","300.00"
125,2025/11/11,14:38:18,5537,126,5,"0.086",4,546,"126.23","122.56","1.0","-103.16","-131.88",33388,"37479.27","0.00","125.00",800,"1.2","100.00","300.00"
126,2025/11/11,14:38:21,5547,127,7,"0.101",6,994,"46.77","57.46","1.2","-82.80","+216.68",33388,"38224.74","0.00","125.00",800,"1.2","100.00","300.00"
127,2025/11/11,14:38:23,5549,128,2,"0.086",6,996,"60.79","67.47","1.1","-85.13","+94.82",33388,"38210.44","0.00","125.00",800,"1.2","100.00","300.00"
128,2025/11/11,14:38:26,5561,129,7,"0.086",6,994,"58.46","73.82","1.2","-71.11","-9.34",33388,"38585.50","0.00","125.00",800,"1.2","100.00","300.00"
129,2025/11/11,14:38:28,5566,130,5,"0.086",1,886,"111.54","96.19","1.1","-101.83","+106.84",33388,"38947.70","0.00","125.00",800,"1.2","100.00","300.00"
130,2025/11/11,14:38:31,5573,131,7,"0.086",6,982,"54.45","54.78","1.0","-70.78","+75.12",33388,"39276.54","0.00","125.00",800,"1.2","100.00","300.00"
131,2025/11/11,14:38:33,5578,132,5,"0.086",6,852,"57.79","50.78","1.1","-69.78","-143.90",33388,"39284.19","0.00","125.00",800,"1.2","100.00","300.00"
132,2025/11/11,14:38:36,5587,133,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"39810.82","0.00","125.00",800,"1.2","100.00","300.00"
133,2025/11/11,14:38:38,5594,134,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"40117.46","0.00","125.00",800,"1.2","100.00","300.00"
134,2025/11/11,14:38:41,5601,135,7,"0.086",9,882,"116.55","91.18","1.2","-70.78","+264.76",33388,"40659.46","0.00","125.00",800,"1.2","100.00","300.00"
135,2025/11/11,14:38:43,5606,136,4,"0.086",1,828,"121.56","106.87","1.1","-71.78","+77.12",33388,"40672.42","0.00","125.00",800,"1.2","100.00","300.00"
136,2025/11/11,14:38:46,5611,137,5,"0.085",4,321,"74.15","57.46","1.2","-52.75","-215.35",33388,"40703.24","0.00","125.00",800,"1.2","100.00","300.00"
137,2025/11/11,14:38:48,5621,138,7,"0.085",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"41319.62","0.00","125.00",800,"1.2","100.00","300.00"
138,2025/11/11,14:38:51,5626,139,5,"0.088",6,998,"67.81","55.12","1.2","-40.39","+201.99",33388,"41723.63","0.00","125.00",800,"1.2","100.00","300.00"
139,2025/11/11,14:38:53,5636,140,7,"0.084",1,991,"81.49","102.86","1.2","-48.07","+174.28",33388,"42094.60","0.00","125.00",800,"1.2","100.00","300.00"
140,2025/11/11,14:38:56,5644,141,8,"0.086",1,992,"119.89","137.25","1.1","-44.07","+190.64",33388,"42432.20","0.00","125.00",800,"1.2","100.00","300.00"
141,2025/11/11,14:38:58,5647,142,3,"0.086",1,976,"101.19","126.90","1.2","-43.07","+51.75",33388,"42410.82","0.00","125.00",800,"1.2","100.00","300.00"
142,2025/11/11,14:39:01,5648,143,1,"0.093",1,872,"127.24","121.89","1.0","-28.71","+196.98",33388,"42768.82","0.00","125.00",800,"1.2","100.00","300.00"
143,2025/11/11,14:39:03,5654,144,6,"0.086",1,975,"128.24","109.54","1.1","-24.37","-46.07",33388,"43029.79","0.00","125.00",800,"1.2","100.00","300.00"
144,2025/11/11,14:39:06,5658,145,4,"0.086",5,891,"48.44","29.74","1.6","-27.71","+214.01",33388,"43497.42","0.00","125.00",800,"1.2","100.00","300.00"
145,2025/11/11,14:39:08,5668,146,6,"0.101",1,989,"115.55","125.23","1.0","-86.14","+174.61",33388,"43858.67","0.00","125.00",800,"1.2","100.00","300.00"
146,2025/11/11,14:39:11,5669,147,1,"0.086",1,998,"137.25","128.91","1.0","-88.81","+59.43",33388,"43833.91","0.00","125.00",800,"1.2","100.00","300.00"
147,2025/11/11,14:39:13,5676,148,7,"0.086",5,987,"99.52","131.58","1.3","-13.68","+256.75",33388,"44571.70","0.00","125.00",800,"1.2","100.00","300.00"
148,2025/11/11,14:39:16,5678,149,2,"0.086",1,946,"93.18","119.22","1.2","-12.68","+148.91",33388,"44571.57","0.00","125.00",800,"1.2","100.00","300.00"
149,2025/11/11,14:39:18,5685,150,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"44915.36","0.00","125.00",800,"1.2","100.00","300.00"
150,2025/11/11,14:39:21,5690,151,5,"0.086",4,593,"46.44","38.42","1.2","-9.01","+161.26",33388,"45305.33","0.00","125.00",800,"1.2","100.00","300.00"
151,2025/11/11,14:39:23,5699,152,7,"0.086",2,0,"-20.00","-20.00","1.0","+0.00","+0.00",0,"45531.68","0.00","125.00",800,"1.2","100.00","300.00"
152,2025/11/11,14:39:26,5706,153,7,"0.086",1,998,"94.52","112.55","1.1","-16.69","+178.29",33388,"45988.87","0.00","125.00",800,"1.2","100.00","300.00"
153,2025/11/11,14:39:28,5710,154,4,"0.086",6,994,"81.83","65.80","1.2","-24.37","-34.05",33388,"45964.18","0.00","125.00",800,"1.2","100.00","300.00"
