"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
84,2025/11/12,10:15:18,3876,85,1,"0.086",1,999,"109.21","93.52","1.1","-72.78","-55.42",33388,"25122.16","0.00","50.00",700,"1.2","100.00","300.00"
85,2025/11/12,10:15:20,3884,86,8,"0.086",8,892,"110.22","115.22","1.0","-114.18","-65.77",33388,"25676.30","0.00","50.00",700,"1.2","100.00","300.00"
86,2025/11/12,10:15:23,3886,87,2,"0.086",4,691,"88.18","98.86","1.1","-101.49","-135.22",33388,"25686.94","0.00","50.00",700,"1.2","100.00","300.00"
87,2025/11/12,10:15:25,3899,88,8,"0.085",6,999,"54.12","66.81","1.2","+104.17","+130.54",33388,"26468.17","0.00","50.00",700,"1.2","100.00","300.00"
88,2025/11/12,10:15:28,3905,89,6,"0.086",6,999,"63.14","64.14","1.0","+87.47","-111.84",33388,"26466.15","0.00","50.00",700,"1.2","100.00","300.00"
89,2025/11/12,10:15:30,3913,90,7,"0.086",8,930,"121.57","154.29","1.2","+117.85","+149.24",33388,"27075.78","0.00","50.00",700,"1.2","100.00","300.00"
90,2025/11/12,10:15:33,3916,91,3,"0.086",8,934,"97.53","108.21","1.1","+121.86","+28.37",33388,"27074.28","0.00","50.00",700,"1.2","100.00","300.00"
91,2025/11/12,10:15:35,3928,92,7,"0.086",5,995,"104.21","60.80","1.7","-65.10","+279.12",33388,"27802.63","0.00","50.00",700,"1.2","100.00","300.00"
92,2025/11/12,10:15:38,3932,93,4,"0.081",1,929,"99.53","116.23","1.1","-54.08","+101.83",33388,"27813.01","0.00","50.00",700,"1.2","100.00","300.00"
93,2025/11/12,10:15:41,3934,94,2,"0.087",3,522,"102.20","115.56","1.1","-49.08","-103.50",33388,"27815.09","0.00","50.00",700,"1.2","100.00","300.00"
94,2025/11/12,10:15:43,3946,95,7,"0.086",9,992,"144.94","112.89","1.2","-33.05","+213.01",33388,"28641.62","0.00","50.00",700,"1.2","100.00","300.00"
95,2025/11/12,10:15:46,3948,96,2,"0.086",1,824,"115.56","116.56","1.0","-27.37","+99.49",33388,"28635.35","0.00","50.00",700,"1.2","100.00","300.00"
96,2025/11/12,10:15:48,3949,97,1,"0.090",1,964,"134.92","121.23","1.1","-27.71","-161.59",33388,"28611.89","0.00","50.00",700,"1.2","100.00","300.00"
97,2025/11/12,10:15:51,3955,98,6,"0.086",1,999,"104.21","82.84","1.2","-39.06","+120.19",33388,"29390.28","0.00","50.00",700,"1.2","100.00","300.00"
98,2025/11/12,10:15:53,3961,99,6,"0.089",1,988,"98.53","118.90","1.2","-82.46","+188.97",33388,"29762.78","0.00","50.00",700,"1.2","100.00","300.00"
99,2025/11/12,10:15:56,3963,100,2,"0.088",1,996,"128.58","103.20","1.2","-69.11","+26.71",33388,"29744.95","0.00","50.00",700,"1.2","100.00","300.00"
100,2025/11/12,10:15:58,3964,101,1,"0.112",1,975,"129.92","127.24","1.0","-2.33","+57.76",33388,"30036.82","0.00","50.00",700,"1.2","100.00","300.00"
101,2025/11/12,10:16:01,3966,102,2,"0.086",6,906,"75.83","74.16","1.0","-111.51","+142.23",33388,"30463.02","0.00","50.00",700,"1.2","100.00","300.00"
102,2025/11/12,10:16:03,3977,103,5,"0.087",5,817,"112.22","53.12","2.1","+10.35","-18.02",33388,"30736.43","0.00","50.00",700,"1.2","100.00","300.00"
103,2025/11/12,10:16:06,3986,104,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31141.80","0.00","50.00",700,"1.2","100.00","300.00"
104,2025/11/12,10:16:08,3993,105,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31421.97","0.00","50.00",700,"1.2","100.00","300.00"
105,2025/11/12,10:16:11,3999,106,6,"0.085",6,994,"51.79","57.13","1.1","-55.42","+89.47",33388,"31792.52","0.00","50.00",700,"1.2","100.00","300.00"
106,2025/11/12,10:16:13,4008,107,8,"0.086",8,994,"102.20","123.91","1.2","-126.87","+162.26",33388,"32223.33","0.00","50.00",700,"1.2","100.00","300.00"
107,2025/11/12,10:16:16,4014,108,6,"0.086",8,970,"100.53","102.54","1.0","-125.87","-95.48",33388,"32203.39","0.00","50.00",700,"1.2","100.00","300.00"
108,2025/11/12,10:16:18,4022,109,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"32637.38","0.00","50.00",700,"1.2","100.00","300.00"
109,2025/11/12,10:16:21,4026,110,4,"0.087",1,997,"102.20","90.85","1.1","+1.66","+36.72",33388,"32862.48","0.00","50.00",700,"1.2","100.00","300.00"
110,2025/11/12,10:16:23,4029,111,3,"0.086",1,999,"101.54","116.23","1.1","-48.07","+160.93",33388,"33228.55","0.00","50.00",700,"1.2","100.00","300.00"
111,2025/11/12,10:16:26,4033,112,4,"0.086",4,368,"34.43","24.74","1.3","-24.37","-156.92",33388,"33252.60","0.00","50.00",700,"1.2","100.00","300.00"
112,2025/11/12,10:16:28,4043,113,7,"0.088",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"33845.69","0.00","50.00",700,"1.2","100.00","300.00"
113,2025/11/12,10:16:31,4050,114,7,"0.087",9,923,"124.91","145.27","1.1","+64.10","+225.70",33388,"34351.01","0.00","50.00",700,"1.2","100.00","300.00"
114,2025/11/12,10:16:33,4052,115,1,"0.105",1,955,"142.60","135.59","1.0","+67.77","+136.55",33388,"34339.58","0.00","50.00",700,"1.2","100.00","300.00"
115,2025/11/12,10:16:36,4054,116,2,"0.086",1,891,"120.90","127.91","1.0","-81.13","+137.55",33388,"34668.48","0.00","50.00",700,"1.2","100.00","300.00"
116,2025/11/12,10:16:38,4062,117,8,"0.086",6,997,"87.51","89.85","1.0","-60.76","+215.68",33388,"35285.81","0.00","50.00",700,"1.2","100.00","300.00"
117,2025/11/12,10:16:41,4064,118,2,"0.086",1,979,"103.87","122.57","1.1","-58.42","+128.54",33388,"35276.90","0.00","50.00",700,"1.2","100.00","300.00"
118,2025/11/12,10:16:43,4071,119,7,"0.086",8,867,"113.56","128.91","1.1","-105.83","-35.39",33388,"35602.06","0.00","50.00",700,"1.2","100.00","300.00"
119,2025/11/12,10:16:46,4077,120,6,"0.086",6,999,"63.81","64.14","1.0","-72.45","+75.12",33388,"35978.60","0.00","50.00",700,"1.2","100.00","300.00"
120,2025/11/12,10:16:48,4079,121,1,"0.086",6,988,"73.82","66.81","1.1","-73.78","-33.72",33388,"35977.94","0.00","50.00",700,"1.2","100.00","300.00"
121,2025/11/12,10:16:51,4093,122,8,"0.085",5,848,"110.55","34.43","3.2","-50.08","+290.14",33388,"36855.19","0.00","50.00",700,"1.2","100.00","300.00"
122,2025/11/12,10:16:53,4097,123,4,"0.085",1,999,"128.58","116.23","1.1","-35.39","+164.60",33388,"36887.94","0.00","50.00",700,"1.2","100.00","300.00"
123,2025/11/12,10:16:56,4098,124,1,"0.090",1,1000,"120.57","116.89","1.0","-37.39","-31.05",33388,"36868.43","0.00","50.00",700,"1.2","100.00","300.00"
124,2025/11/12,10:16:58,4105,125,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37438.81","0.00","50.00",700,"1.2","100.00","300.00"
125,2025/11/12,10:17:01,4112,126,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"37746.99","0.00","50.00",700,"1.2","100.00","300.00"
126,2025/11/12,10:17:03,4119,127,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38051.06","0.00","50.00",700,"1.2","100.00","300.00"
127,2025/11/12,10:17:06,4126,128,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38358.98","0.00","50.00",700,"1.2","100.00","300.00"
128,2025/11/12,10:17:08,4134,129,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38674.96","0.00","50.00",700,"1.2","100.00","300.00"
129,2025/11/12,10:17:11,4141,130,7,"0.086",6,991,"65.48","59.47","1.1","-130.54","+283.46",33388,"39236.64","0.00","50.00",700,"1.2","100.00","300.00"
130,2025/11/12,10:17:13,4148,131,7,"0.088",8,947,"98.53","108.55","1.1","-124.20","-5.34",33388,"39252.57","0.00","50.00",700,"1.2","100.00","300.00"
131,2025/11/12,10:17:16,4152,132,4,"0.086",6,828,"76.49","75.49","1.0","-115.18","-162.26",33388,"39267.05","0.00","50.00",700,"1.2","100.00","300.00"
132,2025/11/12,10:17:18,4162,133,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"39858.16","0.00","50.00",700,"1.2","100.00","300.00"
133,2025/11/12,10:17:21,4169,134,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40163.44","0.00","50.00",700,"1.2","100.00","300.00"
134,2025/11/12,10:17:23,4177,135,8,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40482.19","0.00","50.00",700,"1.2","100.00","300.00"
135,2025/11/12,10:17:26,4184,136,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40761.46","0.00","50.00",700,"1.2","100.00","300.00"
136,2025/11/12,10:17:28,4191,137,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41053.16","0.00","50.00",700,"1.2","100.00","300.00"
137,2025/11/12,10:17:31,4198,138,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41361.51","0.00","50.00",700,"1.2","100.00","300.00"
138,2025/11/12,10:17:33,4206,139,8,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41682.27","0.00","50.00",700,"1.2","100.00","300.00"
139,2025/11/12,10:17:36,4213,140,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"41958.28","0.00","50.00",700,"1.2","100.00","300.00"
140,2025/11/12,10:17:38,4218,141,5,"0.087",9,812,"118.56","129.58","1.0","-79.79","+225.03",33388,"42406.15","0.00","50.00",700,"1.2","100.00","300.00"
141,2025/11/12,10:17:41,4221,142,1,"0.087",1,999,"121.23","99.53","1.2","-66.10","+61.10",33388,"42391.22","0.00","50.00",700,"1.2","100.00","300.00"
142,2025/11/12,10:17:43,4228,143,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"42851.99","0.00","50.00",700,"1.2","100.00","300.00"
143,2025/11/12,10:17:46,4235,144,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43171.11","0.00","50.00",700,"1.2","100.00","300.00"
144,2025/11/12,10:17:48,4243,145,8,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43488.93","0.00","50.00",700,"1.2","100.00","300.00"
145,2025/11/12,10:17:51,4250,146,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43770.18","0.00","50.00",700,"1.2","100.00","300.00"
146,2025/11/12,10:17:53,4258,147,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44087.85","0.00","50.00",700,"1.2","100.00","300.00"
147,2025/11/12,10:17:56,4265,148,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44366.49","0.00","50.00",700,"1.2","100.00","300.00"
148,2025/11/12,10:17:58,4272,149,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44674.99","0.00","50.00",700,"1.2","100.00","300.00"
149,2025/11/12,10:18:01,4280,150,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"44995.13","0.00","50.00",700,"1.2","100.00","300.00"
150,2025/11/12,10:18:03,4287,151,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45273.64","0.00","50.00",700,"1.2","100.00","300.00"
151,2025/11/12,10:18:06,4294,152,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45577.66","0.00","50.00",700,"1.2","100.00","300.00"
152,2025/11/12,10:18:09,4303,153,9,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45958.22","0.00","50.00",700,"1.2","100.00","300.00"
153,2025/11/12,10:18:12,4311,154,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46278.50","0.00","50.00",700,"1.2","100.00","300.00"
154,2025/11/12,10:18:14,4315,155,4,"0.086",9,726,"160.30","127.24","1.2","-32.38","+227.03",33388,"46653.83","0.00","50.00",700,"1.2","100.00","300.00"
