"採用_2条目　判定_1:収穫 2:未検出 3:重複 4:ｽｺｱ 5:縦横比 6_7:ｻｲｽﾞ 8:座標X 9:座標Y"
"DATA No","DATE","TIME","撮像回数","株番号","撮像数","処理時間[s]","判定値","スコア","サイズＸ[mm]","サイズＹ[mm]","縦横比","中心Ｘ[mm]","中心Ｙ[mm]","分解能","積算位置[mm]","車体昇降[mm]","外葉押え[mm]","スコア閾値","縦横比閾値","サイズ閾値(小)[mm]","サイズ閾値(大)[mm]"
16,2025/11/11,11:10:52,1108,17,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"4811.21","0.00","125.00",800,"1.2","120.00","300.00"
17,2025/11/11,11:10:55,1115,18,7,"0.086",6,879,"51.45","64.47","1.2","-20.36","+45.74",33388,"5122.10","0.00","125.00",800,"1.2","120.00","300.00"
18,2025/11/11,11:10:57,1116,19,1,"0.086",6,974,"69.15","58.80","1.1","-19.69","-20.03",33388,"5120.29","0.00","125.00",800,"1.2","120.00","300.00"
19,2025/11/11,11:11:00,1130,20,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"5668.15","0.00","125.00",800,"1.2","120.00","300.00"
20,2025/11/11,11:11:02,1137,21,7,"0.086",5,1000,"73.16","95.86","1.3","-57.42","+231.04",33388,"6174.87","0.00","125.00",800,"1.2","120.00","300.00"
21,2025/11/11,11:11:05,1143,22,6,"0.086",6,899,"83.51","94.19","1.1","-51.08","-45.74",33388,"6159.93","0.00","125.00",800,"1.2","120.00","300.00"
22,2025/11/11,11:11:07,1145,23,1,"0.101",4,709,"70.82","65.81","1.0","-37.72","-141.23",33388,"6168.47","0.00","125.00",800,"1.2","120.00","300.00"
23,2025/11/11,11:11:10,1158,24,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"6854.01","0.00","125.00",800,"1.2","120.00","300.00"
24,2025/11/11,11:11:12,1164,25,6,"0.081",1,997,"140.60","118.23","1.1","-34.05","+159.92",33388,"7273.57","0.00","125.00",800,"1.2","120.00","300.00"
25,2025/11/11,11:11:15,1171,26,7,"0.085",6,998,"68.82","72.15","1.0","-59.43","+214.01",33388,"7655.54","0.00","125.00",800,"1.2","120.00","300.00"
26,2025/11/11,11:11:17,1179,27,7,"0.086",6,900,"104.21","80.17","1.2","-50.74","+274.11",33388,"8027.52","0.00","125.00",800,"1.2","120.00","300.00"
27,2025/11/11,11:11:20,1183,28,4,"0.086",1,982,"108.88","124.57","1.1","-47.74","+82.13",33388,"8019.03","0.00","125.00",800,"1.2","120.00","300.00"
28,2025/11/11,11:11:23,1190,29,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"8353.18","0.00","125.00",800,"1.2","120.00","300.00"
29,2025/11/11,11:11:25,1197,30,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"8654.12","0.00","125.00",800,"1.2","120.00","300.00"
30,2025/11/11,11:11:28,1204,31,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"8956.40","0.00","125.00",800,"1.2","120.00","300.00"
31,2025/11/11,11:11:30,1211,32,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"9259.99","0.00","125.00",800,"1.2","120.00","300.00"
32,2025/11/11,11:11:33,1218,33,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"9565.07","0.00","125.00",800,"1.2","120.00","300.00"
33,2025/11/11,11:11:35,1225,34,7,"0.086",6,973,"54.12","63.47","1.1","-6.34","+260.42",33388,"10114.18","0.00","125.00",800,"1.2","120.00","300.00"
34,2025/11/11,11:11:38,1232,35,7,"0.086",6,959,"89.85","74.49","1.2","-4.00","-44.73",33388,"10125.03","0.00","125.00",800,"1.2","120.00","300.00"
35,2025/11/11,11:11:40,1236,36,4,"0.085",1,1000,"123.57","113.89","1.0","-42.40","+176.95",33388,"10504.14","0.00","125.00",800,"1.2","120.00","300.00"
36,2025/11/11,11:11:43,1237,37,1,"0.093",1,998,"137.93","114.22","1.2","-39.06","-43.73",33388,"10472.09","0.00","125.00",800,"1.2","120.00","300.00"
37,2025/11/11,11:11:45,1239,38,2,"0.085",1,997,"126.58","107.55","1.1","-25.37","-2.67",33388,"10852.54","0.00","125.00",800,"1.2","120.00","300.00"
38,2025/11/11,11:11:48,1247,39,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11392.97","0.00","125.00",800,"1.2","120.00","300.00"
39,2025/11/11,11:11:50,1254,40,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11668.71","0.00","125.00",800,"1.2","120.00","300.00"
40,2025/11/11,11:11:53,1261,41,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"11969.83","0.00","125.00",800,"1.2","120.00","300.00"
41,2025/11/11,11:11:55,1269,42,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"12285.46","0.00","125.00",800,"1.2","120.00","300.00"
42,2025/11/11,11:11:58,1276,43,7,"0.086",6,997,"95.86","99.53","1.0","-60.09","+76.79",33388,"12642.13","0.00","125.00",800,"1.2","120.00","300.00"
43,2025/11/11,11:12:00,1278,44,2,"0.104",1,999,"120.90","101.20","1.1","-56.09","-33.05",33388,"12637.26","0.00","125.00",800,"1.2","120.00","300.00"
44,2025/11/11,11:12:03,1285,45,7,"0.086",1,1000,"124.91","123.24","1.0","-4.67","+167.27",33388,"13324.02","0.00","125.00",800,"1.2","120.00","300.00"
45,2025/11/11,11:12:05,1292,46,7,"0.086",6,999,"98.53","100.20","1.0","-4.00","+249.07",33388,"13707.54","0.00","125.00",800,"1.2","120.00","300.00"
46,2025/11/11,11:12:08,1299,47,7,"0.101",6,997,"99.20","77.16","1.2","-17.36","+277.45",33388,"14051.39","0.00","125.00",800,"1.2","120.00","300.00"
47,2025/11/11,11:12:10,1306,48,7,"0.085",6,999,"107.21","95.19","1.1","-11.01","-27.04",33388,"14053.89","0.00","125.00",800,"1.2","120.00","300.00"
48,2025/11/11,11:12:13,1312,49,6,"0.086",6,825,"94.52","91.85","1.0","+41.40","+115.18",33388,"14434.01","0.00","125.00",800,"1.2","120.00","300.00"
49,2025/11/11,11:12:15,1317,50,3,"0.086",1,957,"144.94","122.57","1.1","+55.09","-104.83",33388,"14410.98","0.00","125.00",800,"1.2","120.00","300.00"
50,2025/11/11,11:12:18,1324,51,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"14965.25","0.00","125.00",800,"1.2","120.00","300.00"
51,2025/11/11,11:12:20,1331,52,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15268.73","0.00","125.00",800,"1.2","120.00","300.00"
52,2025/11/11,11:12:23,1338,53,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15568.54","0.00","125.00",800,"1.2","120.00","300.00"
53,2025/11/11,11:12:25,1345,54,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"15869.77","0.00","125.00",800,"1.2","120.00","300.00"
54,2025/11/11,11:12:28,1352,55,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16178.28","0.00","125.00",800,"1.2","120.00","300.00"
55,2025/11/11,11:12:30,1359,56,7,"0.087",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16477.24","0.00","125.00",800,"1.2","120.00","300.00"
56,2025/11/11,11:12:33,1366,57,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"16777.26","0.00","125.00",800,"1.2","120.00","300.00"
57,2025/11/11,11:12:35,1373,58,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17083.85","0.00","125.00",800,"1.2","120.00","300.00"
58,2025/11/11,11:12:38,1380,59,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"17377.26","0.00","125.00",800,"1.2","120.00","300.00"
59,2025/11/11,11:12:40,1382,60,2,"0.081",1,876,"96.86","122.24","1.2","-56.09","+118.52",33388,"17600.16","0.00","125.00",800,"1.2","120.00","300.00"
60,2025/11/11,11:12:43,1390,61,8,"0.085",4,493,"72.82","3.37","","+52.41","+306.50",33388,"18315.41","0.00","125.00",800,"1.2","120.00","300.00"
61,2025/11/11,11:12:45,1394,62,4,"0.088",1,999,"122.90","117.23","1.0","+58.76","+166.27",33388,"18335.37","0.00","125.00",800,"1.2","120.00","300.00"
62,2025/11/11,11:12:48,1395,63,1,"0.086",1,997,"134.92","116.89","1.1","+58.09","-26.71",33388,"18304.45","0.00","125.00",800,"1.2","120.00","300.00"
63,2025/11/11,11:12:50,1403,64,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"18906.50","0.00","125.00",800,"1.2","120.00","300.00"
64,2025/11/11,11:12:53,1410,65,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19183.30","0.00","125.00",800,"1.2","120.00","300.00"
65,2025/11/11,11:12:55,1417,66,7,"0.083",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19486.28","0.00","125.00",800,"1.2","120.00","300.00"
66,2025/11/11,11:12:58,1424,67,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"19793.04","0.00","125.00",800,"1.2","120.00","300.00"
67,2025/11/11,11:13:00,1432,68,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"20107.11","0.00","125.00",800,"1.2","120.00","300.00"
68,2025/11/11,11:13:03,1439,69,7,"0.085",6,990,"56.46","49.12","1.1","-35.05","+69.11",33388,"20449.93","0.00","125.00",800,"1.2","120.00","300.00"
69,2025/11/11,11:13:05,1446,70,7,"0.086",6,858,"43.77","55.13","1.2","+53.42","+112.51",33388,"20796.99","0.00","125.00",800,"1.2","120.00","300.00"
70,2025/11/11,11:13:08,1451,71,5,"0.085",5,860,"22.07","32.76","1.4","-52.08","+278.12",33388,"21187.03","0.00","125.00",800,"1.2","120.00","300.00"
71,2025/11/11,11:13:10,1454,72,1,"0.086",6,892,"60.80","70.15","1.1","-40.06","+129.87",33388,"21183.84","0.00","125.00",800,"1.2","120.00","300.00"
72,2025/11/11,11:13:13,1467,73,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"21592.57","0.00","125.00",800,"1.2","120.00","300.00"
73,2025/11/11,11:13:15,1474,74,7,"0.085",6,999,"70.15","54.12","1.2","+5.67","+5.67",33388,"21901.29","0.00","125.00",800,"1.2","120.00","300.00"
74,2025/11/11,11:13:18,1477,75,3,"0.085",6,989,"66.48","56.80","1.1","+7.01","-110.51",33388,"21904.38","0.00","125.00",800,"1.2","120.00","300.00"
75,2025/11/11,11:13:20,1489,76,7,"0.086",6,999,"101.54","95.53","1.0","-8.34","+80.13",33388,"22563.30","0.00","125.00",800,"1.2","120.00","300.00"
76,2025/11/11,11:13:23,1493,77,4,"0.104",6,978,"85.84","84.51","1.0","-8.01","-143.90",33388,"22534.26","0.00","125.00",800,"1.2","120.00","300.00"
77,2025/11/11,11:13:25,1504,78,8,"0.085",6,941,"99.53","94.86","1.0","+12.35","+192.31",33388,"23307.41","0.00","125.00",800,"1.2","120.00","300.00"
78,2025/11/11,11:13:28,1505,79,1,"0.086",1,914,"141.27","120.57","1.1","+11.68","+155.58",33388,"23310.03","0.00","125.00",800,"1.2","120.00","300.00"
79,2025/11/11,11:13:30,1509,80,4,"0.085",1,898,"149.61","133.25","1.1","-68.44","+78.46",33388,"23641.87","0.00","125.00",800,"1.2","120.00","300.00"
80,2025/11/11,11:13:33,1510,81,1,"0.093",3,379,"116.56","95.86","1.2","-55.09","-117.85",33388,"23634.13","0.00","125.00",800,"1.2","120.00","300.00"
81,2025/11/11,11:13:36,1525,82,9,"0.086",6,976,"114.56","96.53","1.1","-110.51","+130.88",33388,"24499.09","0.00","125.00",800,"1.2","120.00","300.00"
82,2025/11/11,11:13:39,1531,83,6,"0.086",6,965,"89.85","87.18","1.0","-86.14","-128.54",33388,"24479.41","0.00","125.00",800,"1.2","120.00","300.00"
83,2025/11/11,11:13:41,1538,84,5,"0.086",1,950,"148.95","141.94","1.0","+37.39","-65.44",33388,"24849.17","0.00","125.00",800,"1.2","120.00","300.00"
84,2025/11/11,11:13:44,1541,85,3,"0.086",4,569,"82.50","47.45","1.7","+40.73","-241.39",33388,"24877.82","0.00","125.00",800,"1.2","120.00","300.00"
85,2025/11/11,11:13:46,1553,86,7,"0.086",6,836,"56.13","44.11","1.2","-20.36","-47.41",33388,"25545.11","0.00","125.00",800,"1.2","120.00","300.00"
86,2025/11/11,11:13:49,1556,87,3,"0.085",9,997,"110.22","127.58","1.1","+2.67","+215.68",33388,"25927.44","0.00","125.00",800,"1.2","120.00","300.00"
87,2025/11/11,11:13:51,1567,88,6,"0.086",6,979,"86.18","82.50","1.0","-8.01","-209.00",33388,"25906.29","0.00","125.00",800,"1.2","120.00","300.00"
88,2025/11/11,11:13:54,1575,89,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"26456.81","0.00","125.00",800,"1.2","120.00","300.00"
89,2025/11/11,11:13:56,1582,90,7,"0.086",1,833,"135.93","136.59","1.0","+13.35","+183.96",33388,"26942.82","0.00","125.00",800,"1.2","120.00","300.00"
90,2025/11/11,11:13:59,1589,91,7,"0.086",4,469,"116.23","105.54","1.1","+10.35","-131.21",33388,"26922.04","0.00","125.00",800,"1.2","120.00","300.00"
91,2025/11/11,11:14:01,1596,92,7,"0.086",6,989,"111.22","114.89","1.0","-41.40","+238.05",33388,"27595.45","0.00","125.00",800,"1.2","120.00","300.00"
92,2025/11/11,11:14:04,1601,93,5,"0.086",1,935,"100.87","120.90","1.1","-35.05","-2.67",33388,"27582.83","0.00","125.00",800,"1.2","120.00","300.00"
93,2025/11/11,11:14:06,1608,94,7,"0.085",6,997,"76.16","89.85","1.1","-19.03","-22.36",33388,"27931.24","0.00","125.00",800,"1.2","120.00","300.00"
94,2025/11/11,11:14:09,1612,95,4,"0.085",1,990,"110.55","121.57","1.0","+10.01","+187.64",33388,"28330.10","0.00","125.00",800,"1.2","120.00","300.00"
95,2025/11/11,11:14:11,1619,96,7,"0.086",1,837,"122.57","136.26","1.1","-17.36","+125.53",33388,"28670.21","0.00","125.00",800,"1.2","120.00","300.00"
96,2025/11/11,11:14:14,1623,97,4,"0.087",1,977,"123.24","127.58","1.0","-21.03","-91.14",33388,"28638.57","0.00","125.00",800,"1.2","120.00","300.00"
97,2025/11/11,11:14:16,1631,98,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29190.75","0.00","125.00",800,"1.2","120.00","300.00"
98,2025/11/11,11:14:19,1638,99,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29466.39","0.00","125.00",800,"1.2","120.00","300.00"
99,2025/11/11,11:14:21,1646,100,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"29781.80","0.00","125.00",800,"1.2","120.00","300.00"
100,2025/11/11,11:14:24,1653,101,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30055.51","0.00","125.00",800,"1.2","120.00","300.00"
101,2025/11/11,11:14:26,1658,102,5,"0.086",1,982,"121.23","125.57","1.0","-16.36","+158.25",33388,"30410.41","0.00","125.00",800,"1.2","120.00","300.00"
102,2025/11/11,11:14:29,1661,103,3,"0.085",6,821,"88.85","109.55","1.2","-24.37","-56.42",33388,"30380.64","0.00","125.00",800,"1.2","120.00","300.00"
103,2025/11/11,11:14:32,1674,104,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"30919.70","0.00","125.00",800,"1.2","120.00","300.00"
104,2025/11/11,11:14:34,1682,105,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"31260.20","0.00","125.00",800,"1.2","120.00","300.00"
105,2025/11/11,11:14:37,1691,106,9,"0.086",6,997,"86.18","78.16","1.1","+5.00","+268.43",33388,"31880.95","0.00","125.00",800,"1.2","120.00","300.00"
106,2025/11/11,11:14:40,1698,107,7,"0.086",6,988,"101.54","87.18","1.1","+9.68","-21.03",33388,"31868.64","0.00","125.00",800,"1.2","120.00","300.00"
107,2025/11/11,11:14:42,1705,108,7,"0.086",6,991,"47.45","57.13","1.2","-39.73","+27.37",33388,"32224.41","0.00","125.00",800,"1.2","120.00","300.00"
108,2025/11/11,11:14:45,1709,109,4,"0.086",6,993,"50.12","51.79","1.0","-40.06","-125.53",33388,"32227.69","0.00","125.00",800,"1.2","120.00","300.00"
109,2025/11/11,11:14:47,1719,110,6,"0.085",6,996,"111.55","105.21","1.0","-28.37","+208.67",33388,"32951.26","0.00","125.00",800,"1.2","120.00","300.00"
110,2025/11/11,11:14:50,1726,111,6,"0.086",6,981,"91.85","95.53","1.0","-33.72","-100.49",33388,"32944.97","0.00","125.00",800,"1.2","120.00","300.00"
111,2025/11/11,11:14:52,1734,112,7,"0.085",4,557,"129.58","142.94","1.1","-22.70","-54.08",33388,"33330.65","0.00","125.00",800,"1.2","120.00","300.00"
112,2025/11/11,11:14:55,1741,113,7,"0.086",5,990,"156.29","95.53","1.6","+23.70","+13.35",33388,"33697.96","0.00","125.00",800,"1.2","120.00","300.00"
113,2025/11/11,11:14:57,1742,114,1,"0.104",5,906,"132.92","92.19","1.4","+25.70","-53.42",33388,"33696.69","0.00","125.00",800,"1.2","120.00","300.00"
114,2025/11/11,11:15:00,1755,115,7,"0.085",6,998,"80.50","83.17","1.0","+13.68","+2.67",33388,"34296.69","0.00","125.00",800,"1.2","120.00","300.00"
115,2025/11/11,11:15:02,1762,116,7,"0.086",6,1000,"79.83","90.18","1.1","-37.39","+135.22",33388,"34733.39","0.00","125.00",800,"1.2","120.00","300.00"
116,2025/11/11,11:15:05,1770,117,8,"0.086",6,999,"91.85","91.19","1.0","-37.06","-186.97",33388,"34724.39","0.00","125.00",800,"1.2","120.00","300.00"
117,2025/11/11,11:15:07,1777,118,7,"0.084",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"35187.98","0.00","125.00",800,"1.2","120.00","300.00"
118,2025/11/11,11:15:10,1784,119,7,"0.086",6,993,"90.85","93.86","1.0","+42.40","+275.11",33388,"35770.22","0.00","125.00",800,"1.2","120.00","300.00"
119,2025/11/11,11:15:12,1787,120,3,"0.085",1,970,"127.91","133.92","1.0","+49.41","+155.92",33388,"35796.89","0.00","125.00",800,"1.2","120.00","300.00"
120,2025/11/11,11:15:15,1792,121,5,"0.086",1,843,"137.93","141.60","1.0","-84.13","+136.55",33388,"36146.48","0.00","125.00",800,"1.2","120.00","300.00"
121,2025/11/11,11:15:17,1793,122,1,"0.093",1,942,"140.93","134.59","1.0","-64.10","-15.69",33388,"36130.55","0.00","125.00",800,"1.2","120.00","300.00"
122,2025/11/11,11:15:20,1798,123,5,"0.085",6,970,"32.42","38.10","1.1","-4.00","-129.87",33388,"36474.31","0.00","125.00",800,"1.2","120.00","300.00"
123,2025/11/11,11:15:22,1808,124,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"36999.55","0.00","125.00",800,"1.2","120.00","300.00"
124,2025/11/11,11:15:25,1815,125,7,"0.085",8,990,"120.57","102.54","1.1","-94.15","+259.42",33388,"37564.18","0.00","125.00",800,"1.2","120.00","300.00"
125,2025/11/11,11:15:27,1820,126,5,"0.086",1,997,"120.23","92.52","1.2","-74.12","+20.36",33388,"37549.56","0.00","125.00",800,"1.2","120.00","300.00"
126,2025/11/11,11:15:30,1827,127,7,"0.101",6,983,"79.17","69.48","1.1","-13.68","+70.78",33388,"37961.14","0.00","125.00",800,"1.2","120.00","300.00"
127,2025/11/11,11:15:32,1828,128,1,"0.086",6,999,"77.50","67.48","1.1","-12.68","-9.01",33388,"37951.89","0.00","125.00",800,"1.2","120.00","300.00"
128,2025/11/11,11:15:35,1841,129,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"38498.33","0.00","125.00",800,"1.2","120.00","300.00"
129,2025/11/11,11:15:37,1848,130,7,"0.085",6,872,"74.16","67.81","1.0","-37.72","+163.60",33388,"38961.52","0.00","125.00",800,"1.2","120.00","300.00"
130,2025/11/11,11:15:40,1855,131,7,"0.086",6,897,"59.47","71.49","1.2","-24.03","-104.83",33388,"38992.98","0.00","125.00",800,"1.2","120.00","300.00"
131,2025/11/11,11:15:42,1861,132,6,"0.087",6,866,"70.82","60.47","1.1","-38.39","+14.35",33388,"39378.66","0.00","125.00",800,"1.2","120.00","300.00"
132,2025/11/11,11:15:45,1863,133,1,"0.085",4,381,"24.41","79.50","3.2","-56.75","-106.17",33388,"39366.51","0.00","125.00",800,"1.2","120.00","300.00"
133,2025/11/11,11:15:47,1872,134,3,"0.086",6,946,"76.49","84.84","1.1","-99.83","+260.76",33388,"40092.48","0.00","125.00",800,"1.2","120.00","300.00"
134,2025/11/11,11:15:50,1878,135,1,"0.085",1,992,"124.57","111.89","1.1","-59.76","+8.01",33388,"40076.88","0.00","125.00",800,"1.2","120.00","300.00"
135,2025/11/11,11:15:52,1886,136,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"40632.52","0.00","125.00",800,"1.2","120.00","300.00"
136,2025/11/11,11:15:55,1893,137,7,"0.085",6,994,"75.83","63.14","1.2","-37.39","+194.31",33388,"41107.06","0.00","125.00",800,"1.2","120.00","300.00"
137,2025/11/11,11:15:57,1896,138,3,"0.085",6,995,"60.13","49.45","1.2","-35.05","+47.41",33388,"41104.98","0.00","125.00",800,"1.2","120.00","300.00"
138,2025/11/11,11:16:00,1901,139,1,"0.086",6,910,"20.74","17.40","1.1","-128.87","+228.37",33388,"41485.69","0.00","125.00",800,"1.2","120.00","300.00"
139,2025/11/11,11:16:02,1915,140,7,"0.087",6,999,"65.14","78.50","1.2","-48.74","+35.72",33388,"41852.86","0.00","125.00",800,"1.2","120.00","300.00"
140,2025/11/11,11:16:05,1922,141,7,"0.086",6,999,"88.51","94.19","1.0","-20.36","+94.15",33388,"42201.47","0.00","125.00",800,"1.2","120.00","300.00"
141,2025/11/11,11:16:07,1928,142,6,"0.086",6,974,"69.82","84.51","1.2","-19.03","-176.62",33388,"42193.42","0.00","125.00",800,"1.2","120.00","300.00"
142,2025/11/11,11:16:10,1936,143,7,"0.085",6,996,"53.79","60.13","1.1","-34.05","+170.27",33388,"42880.18","0.00","125.00",800,"1.2","120.00","300.00"
143,2025/11/11,11:16:12,1939,144,3,"0.086",6,994,"54.46","68.48","1.2","-32.05","+28.04",33388,"42881.90","0.00","125.00",800,"1.2","120.00","300.00"
144,2025/11/11,11:16:15,1949,145,6,"0.104",6,931,"49.78","60.47","1.2","-119.52","-67.10",33388,"43210.95","0.00","125.00",800,"1.2","120.00","300.00"
145,2025/11/11,11:16:17,1957,146,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43624.50","0.00","125.00",800,"1.2","120.00","300.00"
146,2025/11/11,11:16:20,1965,147,8,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"43941.82","0.00","125.00",800,"1.2","120.00","300.00"
147,2025/11/11,11:16:22,1972,148,7,"0.087",6,922,"32.42","34.76","1.0","-35.05","+38.06",33388,"44255.48","0.00","125.00",800,"1.2","120.00","300.00"
148,2025/11/11,11:16:25,1979,149,7,"0.086",5,966,"42.44","18.07","2.3","+2.67","+105.50",33388,"44635.76","0.00","125.00",800,"1.2","120.00","300.00"
149,2025/11/11,11:16:27,1987,150,8,"0.085",6,963,"34.43","27.08","1.2","+8.34","-187.64",33388,"44654.26","0.00","125.00",800,"1.2","120.00","300.00"
150,2025/11/11,11:16:30,1988,151,1,"0.085",4,354,"22.41","30.75","1.3","+8.68","-217.68",33388,"44663.53","0.00","125.00",800,"1.2","120.00","300.00"
151,2025/11/11,11:16:32,2001,152,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45423.94","0.00","125.00",800,"1.2","120.00","300.00"
152,2025/11/11,11:16:35,2008,153,7,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"45731.24","0.00","125.00",800,"1.2","120.00","300.00"
153,2025/11/11,11:16:37,2016,154,8,"0.085",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46045.21","0.00","125.00",800,"1.2","120.00","300.00"
154,2025/11/11,11:16:40,2023,155,7,"0.086",2,0,"630.36","630.36","1.0","+0.00","+0.00",0,"46318.66","0.00","125.00",800,"1.2","120.00","300.00"
