"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
102,2025/12/17,13:27:37,107,23,6,1.200000E+02,4,701,1.372200E+04,1.646000E+04,1.100000E+01,5.675500E+04,5.682200E+04,3.338800E+04,2.510000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
103,2025/12/17,13:27:38,108,23,7,1.160000E+02,4,658,1.779500E+04,1.702700E+04,1.000000E+01,5.628800E+04,5.244800E+04,3.338800E+04,1.988000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
104,2025/12/17,13:27:38,109,24,1,1.060000E+02,4,595,1.479000E+04,1.435600E+04,1.000000E+01,5.585400E+04,4.617100E+04,3.338800E+04,2.589000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
105,2025/12/17,13:27:39,110,24,2,1.080000E+02,4,715,1.198600E+04,1.222000E+04,1.000000E+01,5.411800E+04,4.136400E+04,3.338800E+04,1.644000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
106,2025/12/17,13:27:39,111,24,3,1.130000E+02,4,346,1.141800E+04,9.114000E+03,1.200000E+01,5.401800E+04,3.926000E+04,3.338800E+04,3.392000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
107,2025/12/17,13:27:39,112,24,4,1.000000E+02,1,899,1.262000E+04,1.225300E+04,1.000000E+01,2.203000E+03,1.325500E+04,3.338800E+04,4.681200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
108,2025/12/17,13:27:41,113,25,1,1.240000E+02,3,996,1.108400E+04,1.245300E+04,1.100000E+01,2.771000E+03,6.076200E+04,3.338800E+04,4.602700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
109,2025/12/17,13:27:41,114,25,2,1.240000E+02,3,993,1.148500E+04,1.312100E+04,1.100000E+01,2.537000E+03,5.832500E+04,3.338800E+04,4.793300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
110,2025/12/17,13:27:41,115,25,3,1.170000E+02,3,998,1.509100E+04,1.242000E+04,1.200000E+01,1.802000E+03,5.435200E+04,3.338800E+04,4.778900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
111,2025/12/17,13:27:42,116,25,4,1.290000E+02,3,993,1.161900E+04,1.505700E+04,1.200000E+01,1.769000E+03,5.097900E+04,3.338800E+04,4.823200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
112,2025/12/17,13:27:42,117,25,5,1.030000E+02,3,979,1.161900E+04,1.382200E+04,1.100000E+01,2.303000E+03,4.807500E+04,3.338800E+04,4.916700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
113,2025/12/17,13:27:42,118,25,6,1.070000E+02,3,998,1.201900E+04,1.338800E+04,1.100000E+01,2.236000E+03,4.473600E+04,3.338800E+04,4.963200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
114,2025/12/17,13:27:43,119,25,7,1.130000E+02,3,993,1.255300E+04,1.215300E+04,1.000000E+01,2.604000E+03,4.039500E+04,3.338800E+04,4.904700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
115,2025/12/17,13:27:43,120,25,8,1.040000E+02,4,728,8.313000E+03,1.706100E+04,2.000000E+01,6.343300E+04,1.004900E+04,3.338800E+04,2.244400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
116,2025/12/17,13:27:43,121,26,1,1.120000E+02,4,714,1.014900E+04,1.191900E+04,1.100000E+01,6.330000E+04,6.243000E+03,3.338800E+04,2.251600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
117,2025/12/17,13:27:44,122,26,2,1.110000E+02,4,318,9.482000E+03,1.265400E+04,1.300000E+01,6.330000E+04,1.802000E+03,3.338800E+04,2.197500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
118,2025/12/17,13:27:44,123,26,3,1.020000E+02,4,630,1.208600E+04,1.245300E+04,1.000000E+01,6.319900E+04,6.426800E+04,3.338800E+04,2.276700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
