"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
16,2025/12/15,16:21:09,61,1,17,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
17,2025/12/15,16:21:10,62,1,18,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
18,2025/12/15,16:21:10,63,1,19,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
19,2025/12/15,16:21:10,64,1,20,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
20,2025/12/15,16:21:11,65,1,21,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
21,2025/12/15,16:21:11,66,1,22,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
22,2025/12/15,16:21:11,67,1,23,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
23,2025/12/15,16:21:12,68,1,24,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
24,2025/12/15,16:21:12,69,1,25,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
25,2025/12/15,16:21:12,70,1,26,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
26,2025/12/15,16:21:13,71,1,27,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
27,2025/12/15,16:21:13,72,1,28,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
28,2025/12/15,16:21:13,73,1,29,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
29,2025/12/15,16:21:14,74,1,30,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
30,2025/12/15,16:21:14,75,1,31,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
31,2025/12/15,16:21:14,76,1,32,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
32,2025/12/15,16:21:15,77,1,33,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
33,2025/12/15,16:21:15,78,1,34,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
34,2025/12/15,16:21:15,79,1,35,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
35,2025/12/15,16:21:15,80,1,36,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
36,2025/12/15,16:21:16,81,1,37,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
37,2025/12/15,16:21:16,82,1,38,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
38,2025/12/15,16:21:16,83,1,39,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
39,2025/12/15,16:21:17,84,1,40,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
40,2025/12/15,16:21:17,85,1,41,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
41,2025/12/15,16:21:17,86,1,42,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
42,2025/12/15,16:21:18,87,1,43,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
43,2025/12/15,16:21:18,88,1,44,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
44,2025/12/15,16:21:18,89,1,45,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
45,2025/12/15,16:21:19,90,1,46,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
46,2025/12/15,16:21:19,91,1,47,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
47,2025/12/15,16:21:19,92,1,48,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
48,2025/12/15,16:21:20,93,1,49,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
49,2025/12/15,16:21:20,94,1,50,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
50,2025/12/15,16:21:20,95,1,51,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
51,2025/12/15,16:21:21,96,1,52,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
52,2025/12/15,16:21:21,97,1,53,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
53,2025/12/15,16:21:21,98,1,54,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
54,2025/12/15,16:21:22,99,1,55,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
55,2025/12/15,16:21:22,100,1,56,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
56,2025/12/15,16:21:22,101,1,57,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
57,2025/12/15,16:21:23,102,1,58,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
58,2025/12/15,16:21:23,103,1,59,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
59,2025/12/15,16:21:23,104,1,60,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
60,2025/12/15,16:21:24,105,1,61,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
61,2025/12/15,16:21:24,106,1,62,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
62,2025/12/15,16:21:24,107,1,63,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
63,2025/12/15,16:21:24,108,1,64,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
64,2025/12/15,16:21:25,109,1,65,1.180000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
65,2025/12/15,16:21:25,110,1,66,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
66,2025/12/15,16:21:25,111,1,67,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
67,2025/12/15,16:21:26,112,1,68,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
68,2025/12/15,16:21:26,113,1,69,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
69,2025/12/15,16:21:26,114,1,70,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
70,2025/12/15,16:21:27,115,1,71,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
71,2025/12/15,16:21:27,116,1,72,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
72,2025/12/15,16:21:27,117,1,73,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
73,2025/12/15,16:21:28,118,1,74,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
74,2025/12/15,16:21:28,119,1,75,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
75,2025/12/15,16:21:28,120,1,76,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
76,2025/12/15,16:21:29,121,1,77,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
77,2025/12/15,16:21:29,122,1,78,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
78,2025/12/15,16:21:29,123,1,79,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
79,2025/12/15,16:21:30,124,1,80,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
80,2025/12/15,16:21:30,125,1,81,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
81,2025/12/15,16:21:30,126,1,82,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
82,2025/12/15,16:21:31,127,1,83,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
83,2025/12/15,16:21:31,128,1,84,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
84,2025/12/15,16:21:31,129,1,85,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
85,2025/12/15,16:21:32,130,1,86,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
86,2025/12/15,16:21:32,131,1,87,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
87,2025/12/15,16:21:32,132,1,88,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
88,2025/12/15,16:21:32,133,1,89,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
89,2025/12/15,16:21:33,134,1,90,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
90,2025/12/15,16:21:33,135,1,91,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
91,2025/12/15,16:21:33,136,1,92,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
92,2025/12/15,16:21:34,137,1,93,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
93,2025/12/15,16:21:34,138,1,94,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
94,2025/12/15,16:21:34,139,1,95,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
95,2025/12/15,16:21:35,140,1,96,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
96,2025/12/15,16:21:35,141,1,97,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
97,2025/12/15,16:21:35,142,1,98,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
98,2025/12/15,16:21:36,143,1,99,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
99,2025/12/15,16:21:36,144,1,100,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
100,2025/12/15,16:21:36,145,1,101,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
101,2025/12/15,16:21:37,146,1,102,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,800,7.000000E+03,5.000000E+04,1.200000E+01
