"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
10,2025/12/17,13:31:52,134,2,6,1.140000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.581600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
11,2025/12/17,13:31:53,135,2,7,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.968000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
12,2025/12/17,13:31:53,136,3,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.738300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
13,2025/12/17,13:31:54,137,3,2,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.122400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
14,2025/12/17,13:31:54,138,3,3,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.508700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
15,2025/12/17,13:31:54,139,3,4,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.886900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
16,2025/12/17,13:31:55,140,3,5,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.274400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
17,2025/12/17,13:31:55,141,3,6,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.048000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
18,2025/12/17,13:31:55,142,3,7,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.888000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
19,2025/12/17,13:31:56,143,4,1,1.130000E+02,4,467,1.138500E+04,9.014000E+03,1.200000E+01,6.029500E+04,1.903100E+04,3.338800E+04,3.060300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
20,2025/12/17,13:31:56,144,4,2,1.010000E+02,4,627,1.178500E+04,7.512000E+03,1.500000E+01,6.039500E+04,1.545800E+04,3.338800E+04,3.090600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
21,2025/12/17,13:31:57,145,4,3,1.050000E+02,1,840,1.215300E+04,1.011600E+04,1.200000E+01,6.009400E+04,9.248000E+03,3.338800E+04,2.858500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
22,2025/12/17,13:31:58,146,5,1,1.320000E+02,3,985,2.180200E+04,1.211900E+04,1.700000E+01,6.196400E+04,5.104600E+04,3.338800E+04,2.575000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
23,2025/12/17,13:31:59,147,5,2,1.130000E+02,3,846,2.186900E+04,1.011600E+04,2.100000E+01,6.173000E+04,4.874200E+04,3.338800E+04,2.763500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
24,2025/12/17,13:31:59,148,5,3,1.150000E+02,3,917,1.869700E+04,1.135100E+04,1.600000E+01,6.146300E+04,4.550400E+04,3.338800E+04,2.862100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
25,2025/12/17,13:31:59,149,5,4,1.290000E+02,3,913,1.632600E+04,1.338800E+04,1.200000E+01,6.193100E+04,4.116300E+04,3.338800E+04,2.840800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
26,2025/12/17,13:32:00,150,5,5,1.270000E+02,4,523,1.185200E+04,1.649300E+04,1.300000E+01,5.909300E+04,1.362200E+04,3.338800E+04,4.983000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
27,2025/12/17,13:32:00,151,5,6,1.060000E+02,4,541,1.105100E+04,8.714000E+03,1.200000E+01,5.832500E+04,7.879000E+03,3.338800E+04,3.091000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
28,2025/12/17,13:32:00,152,5,7,1.080000E+02,5,959,1.559200E+04,2.240300E+04,1.400000E+01,5.936000E+04,8.380000E+03,3.338800E+04,7.431000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
29,2025/12/17,13:32:01,153,6,1,1.070000E+02,1,978,1.839600E+04,2.160200E+04,1.100000E+01,5.845800E+04,1.802000E+03,3.338800E+04,7.479000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
30,2025/12/17,13:32:03,154,7,1,1.230000E+02,3,665,1.759500E+04,1.362200E+04,1.200000E+01,5.879200E+04,3.906000E+04,3.338800E+04,8.505000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
31,2025/12/17,13:32:04,155,7,2,1.190000E+02,3,927,1.402200E+04,7.979000E+03,1.700000E+01,5.712300E+04,3.732400E+04,3.338800E+04,1.101500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
32,2025/12/17,13:32:04,156,7,3,1.170000E+02,1,803,1.208600E+04,1.452300E+04,1.200000E+01,6.249800E+04,7.044000E+03,3.338800E+04,5.048600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
33,2025/12/17,13:32:06,157,8,1,1.210000E+02,3,940,1.048300E+04,1.405600E+04,1.300000E+01,6.006100E+04,4.927700E+04,3.338800E+04,4.844600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
34,2025/12/17,13:32:06,158,8,2,1.260000E+02,3,701,1.235300E+04,1.031600E+04,1.100000E+01,5.996100E+04,4.724000E+04,3.338800E+04,5.067100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
35,2025/12/17,13:32:06,159,8,3,1.160000E+02,3,466,8.747000E+03,1.068400E+04,1.200000E+01,5.889200E+04,4.390100E+04,3.338800E+04,5.159000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
36,2025/12/17,13:32:07,160,8,4,1.280000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.185200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
37,2025/12/17,13:32:07,161,8,5,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.571600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
38,2025/12/17,13:32:07,162,8,6,9.900000E+01,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.946000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
39,2025/12/17,13:32:08,163,8,7,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.325200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
40,2025/12/17,13:32:08,164,8,8,9.800000E+01,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.704500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
41,2025/12/17,13:32:08,165,9,1,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.092000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
42,2025/12/17,13:32:09,166,9,2,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.477200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
43,2025/12/17,13:32:09,167,9,3,1.100000E+02,5,963,1.088400E+04,1.575900E+04,1.400000E+01,6.370000E+04,6.340000E+04,3.338800E+04,3.649000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
44,2025/12/17,13:32:09,168,9,4,1.090000E+02,1,880,1.425600E+04,1.442300E+04,1.000000E+01,6.216400E+04,5.932600E+04,3.338800E+04,3.626700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
45,2025/12/17,13:32:11,169,10,1,1.310000E+02,3,808,1.105100E+04,1.115100E+04,1.000000E+01,6.466800E+04,3.976100E+04,3.338800E+04,3.393500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
46,2025/12/17,13:32:11,170,10,2,1.220000E+02,3,716,1.045000E+04,8.814000E+03,1.100000E+01,6.480200E+04,3.779100E+04,3.338800E+04,3.622300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
47,2025/12/17,13:32:12,171,10,3,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.621000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
48,2025/12/17,13:32:12,172,10,4,1.290000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.557000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
49,2025/12/17,13:32:12,173,10,5,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.040800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
50,2025/12/17,13:32:12,174,10,6,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.424700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
51,2025/12/17,13:32:13,175,10,7,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.810000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
52,2025/12/17,13:32:13,176,11,1,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.459400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
53,2025/12/17,13:32:14,177,11,2,9.700000E+01,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.836000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
54,2025/12/17,13:32:14,178,11,3,1.030000E+02,4,521,2.317100E+04,5.509000E+03,4.200000E+01,6.293200E+04,2.667700E+04,3.338800E+04,5.882800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
55,2025/12/17,13:32:14,179,11,4,1.100000E+02,5,897,1.572500E+04,8.680000E+03,1.800000E+01,6.169700E+04,2.377200E+04,3.338800E+04,5.976500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
56,2025/12/17,13:32:15,180,11,5,1.110000E+02,5,973,1.876400E+04,1.215300E+04,1.500000E+01,6.179700E+04,2.120100E+04,3.338800E+04,6.105500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
57,2025/12/17,13:32:15,181,11,6,1.110000E+02,5,950,1.956500E+04,1.165200E+04,1.600000E+01,6.196400E+04,1.662700E+04,3.338800E+04,6.037100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
58,2025/12/17,13:32:15,182,11,7,1.110000E+02,1,930,1.392200E+04,1.312100E+04,1.000000E+01,6.166300E+04,1.365500E+04,3.338800E+04,6.126500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
59,2025/12/17,13:32:16,183,12,1,1.060000E+02,3,845,1.615900E+04,1.125100E+04,1.400000E+01,6.206400E+04,7.011000E+03,3.338800E+04,6.090600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
60,2025/12/17,13:32:16,184,12,2,1.100000E+02,3,976,1.699400E+04,1.065000E+04,1.500000E+01,6.259800E+04,4.707000E+03,3.338800E+04,6.241900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
61,2025/12/17,13:32:16,185,12,3,9.900000E+01,3,935,2.056700E+04,1.021600E+04,2.000000E+01,6.203100E+04,9.010000E+02,3.338800E+04,6.240500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
62,2025/12/17,13:32:17,186,12,4,1.070000E+02,3,977,1.889700E+04,1.168500E+04,1.600000E+01,6.239800E+04,6.256500E+04,3.338800E+04,6.243300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
