"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
12,2025/12/17,11:53:36,2110,2,8,1.110000E+02,6,997,1.068400E+04,1.038300E+04,1.000000E+01,5.044500E+04,1.262000E+04,3.338800E+04,5.573200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
13,2025/12/17,11:53:37,2111,3,1,1.130000E+02,8,995,1.258700E+04,1.051700E+04,1.100000E+01,5.067900E+04,9.548000E+03,3.338800E+04,5.654600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
14,2025/12/17,11:53:37,2112,3,2,1.060000E+02,8,999,1.125100E+04,1.148500E+04,1.000000E+01,5.084600E+04,6.276000E+03,3.338800E+04,5.715400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
15,2025/12/17,11:53:37,2113,3,3,1.070000E+02,8,999,1.105100E+04,1.148500E+04,1.000000E+01,5.091300E+04,2.938000E+03,3.338800E+04,5.768900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
16,2025/12/17,11:53:38,2114,3,4,1.070000E+02,8,999,1.191900E+04,1.021600E+04,1.100000E+01,5.087900E+04,6.503600E+04,3.338800E+04,5.810400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
17,2025/12/17,11:53:38,2115,3,5,1.090000E+02,8,997,1.175200E+04,1.242000E+04,1.000000E+01,5.118000E+04,6.193100E+04,3.338800E+04,5.886300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
18,2025/12/17,11:53:38,2116,3,6,1.130000E+02,8,996,1.105100E+04,1.115100E+04,1.000000E+01,5.104600E+04,5.842500E+04,3.338800E+04,5.919500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
19,2025/12/17,11:53:39,2117,3,7,1.180000E+02,8,996,1.148500E+04,1.158500E+04,1.000000E+01,5.138000E+04,5.485200E+04,3.338800E+04,5.945400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
20,2025/12/17,11:53:39,2118,4,1,1.090000E+02,8,990,1.245300E+04,1.095100E+04,1.100000E+01,5.124600E+04,4.981100E+04,3.338800E+04,6.117800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
21,2025/12/17,11:53:39,2119,4,2,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.522200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
22,2025/12/17,11:53:40,2120,4,3,9.900000E+01,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.908300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
23,2025/12/17,11:53:40,2121,4,4,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.294800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
24,2025/12/17,11:53:40,2122,4,5,1.060000E+02,4,369,6.176000E+03,3.839000E+03,1.600000E+01,6.193100E+04,2.864600E+04,3.338800E+04,5.547000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
25,2025/12/17,11:53:41,2123,4,6,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.071200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
26,2025/12/17,11:53:41,2124,4,7,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.450500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
27,2025/12/17,11:53:42,2125,5,1,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.218600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
28,2025/12/17,11:53:42,2126,5,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.592800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
29,2025/12/17,11:53:42,2127,5,3,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.976700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
30,2025/12/17,11:53:43,2128,5,4,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.366800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
31,2025/12/17,11:53:43,2129,5,5,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.754400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
32,2025/12/17,11:53:43,2130,5,6,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.138200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
33,2025/12/17,11:53:44,2131,5,7,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.526000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
34,2025/12/17,11:53:44,2132,6,1,1.010000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.504000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
35,2025/12/17,11:53:44,2133,6,2,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.038000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
36,2025/12/17,11:53:45,2134,6,3,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.424500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
37,2025/12/17,11:53:45,2135,6,4,1.020000E+02,4,796,1.105100E+04,1.358800E+04,1.200000E+01,5.762400E+04,2.106700E+04,3.338800E+04,3.917600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
38,2025/12/17,11:53:45,2136,6,5,1.110000E+02,9,998,1.051700E+04,1.121800E+04,1.000000E+01,5.755700E+04,1.802900E+04,3.338800E+04,4.002500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
39,2025/12/17,11:53:46,2137,6,6,1.170000E+02,1,982,1.111800E+04,1.175200E+04,1.000000E+01,5.769000E+04,1.509100E+04,3.338800E+04,4.095200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
40,2025/12/17,11:53:46,2138,7,1,1.100000E+02,3,999,1.522400E+04,1.232000E+04,1.200000E+01,5.855800E+04,5.408000E+03,3.338800E+04,4.001700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
41,2025/12/17,11:53:47,2139,7,2,1.130000E+02,3,1000,1.822900E+04,1.195200E+04,1.500000E+01,5.859200E+04,3.071000E+03,3.338800E+04,4.159200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
42,2025/12/17,11:53:47,2140,7,3,1.180000E+02,3,993,1.776200E+04,1.078400E+04,1.600000E+01,5.879200E+04,6.543600E+04,3.338800E+04,4.229600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
43,2025/12/17,11:53:47,2141,7,4,1.040000E+02,3,999,1.829600E+04,1.248700E+04,1.400000E+01,5.912600E+04,6.186400E+04,3.338800E+04,4.267300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
44,2025/12/17,11:53:48,2142,7,5,1.080000E+02,3,997,1.532500E+04,1.198600E+04,1.200000E+01,5.875900E+04,5.829100E+04,3.338800E+04,4.294000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
45,2025/12/17,11:53:48,2143,7,6,1.100000E+02,3,1000,1.646000E+04,1.151800E+04,1.400000E+01,5.869200E+04,5.491900E+04,3.338800E+04,4.345500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
46,2025/12/17,11:53:48,2144,7,7,1.070000E+02,3,980,1.639300E+04,1.439000E+04,1.100000E+01,5.952700E+04,5.094600E+04,3.338800E+04,4.335700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
47,2025/12/17,11:53:49,2145,7,8,1.000000E+02,3,996,1.629300E+04,1.348800E+04,1.200000E+01,5.962700E+04,4.767400E+04,3.338800E+04,4.391500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
48,2025/12/17,11:53:49,2146,8,1,1.040000E+02,3,999,1.382200E+04,1.302100E+04,1.000000E+01,5.989400E+04,4.480300E+04,3.338800E+04,4.490900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
49,2025/12/17,11:53:49,2147,8,2,1.090000E+02,3,894,1.151800E+04,1.602600E+04,1.300000E+01,5.976000E+04,4.119700E+04,3.338800E+04,4.516400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
50,2025/12/17,11:53:50,2148,8,3,1.130000E+02,3,933,1.135100E+04,1.071700E+04,1.000000E+01,6.006100E+04,3.916000E+04,3.338800E+04,4.700400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
51,2025/12/17,11:53:50,2149,8,4,1.130000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.169800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
52,2025/12/17,11:53:50,2150,8,5,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.552300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
53,2025/12/17,11:53:51,2151,8,6,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.000000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.937800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
54,2025/12/17,11:53:51,2152,8,7,1.060000E+02,4,329,6.877000E+03,4.774000E+03,1.400000E+01,6.193100E+04,2.871300E+04,3.338800E+04,5.195100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
55,2025/12/17,11:53:52,2153,9,1,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.094500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
56,2025/12/17,11:53:52,2154,9,2,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.479500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
57,2025/12/17,11:53:52,2155,9,3,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.866200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
58,2025/12/17,11:53:53,2156,9,4,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.252300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
59,2025/12/17,11:53:53,2157,9,5,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.641100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
60,2025/12/17,11:53:53,2158,9,6,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.029000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
61,2025/12/17,11:53:54,2159,9,7,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.415100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
62,2025/12/17,11:53:54,2160,10,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.100400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
63,2025/12/17,11:53:54,2161,10,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.492600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
64,2025/12/17,11:53:55,2162,10,3,1.110000E+02,4,333,5.876000E+03,4.841000E+03,1.200000E+01,6.193100E+04,2.871300E+04,3.338800E+04,3.198300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
65,2025/12/17,11:53:55,2163,10,4,1.120000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.120000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
66,2025/12/17,11:53:55,2164,10,5,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.097100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
67,2025/12/17,11:53:56,2165,10,6,1.000000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.481300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
68,2025/12/17,11:53:56,2166,10,7,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.866300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
69,2025/12/17,11:53:57,2167,11,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.539300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
70,2025/12/17,11:53:57,2168,11,2,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.924800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
71,2025/12/17,11:53:57,2169,11,3,1.170000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.312800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
72,2025/12/17,11:53:58,2170,11,4,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.698800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
73,2025/12/17,11:53:58,2171,11,5,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.086400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
74,2025/12/17,11:53:58,2172,11,6,1.150000E+02,2,0,0.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.470600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
75,2025/12/17,11:53:59,2173,11,7,1.160000E+02,4,414,7.378000E+03,4.540000E+03,1.600000E+01,6.183000E+04,2.874700E+04,3.338800E+04,1.176600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
76,2025/12/17,11:53:59,2174,12,1,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.527500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
77,2025/12/17,11:53:59,2175,12,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.914100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
78,2025/12/17,11:54:00,2176,12,3,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.302900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
79,2025/12/17,11:54:00,2177,12,4,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.391000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
80,2025/12/17,11:54:00,2178,12,5,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.244000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
81,2025/12/17,11:54:01,2179,12,6,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,9.074000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
82,2025/12/17,11:54:01,2180,12,7,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.298200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
83,2025/12/17,11:54:02,2181,13,1,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.977400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
84,2025/12/17,11:54:02,2182,13,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.600000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.362800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
85,2025/12/17,11:54:02,2183,13,3,1.070000E+02,4,524,8.413000E+03,9.114000E+03,1.000000E+01,5.999400E+04,1.782900E+04,3.338800E+04,4.531000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
86,2025/12/17,11:54:03,2184,13,4,1.130000E+02,6,991,7.345000E+03,9.515000E+03,1.200000E+01,6.042800E+04,1.435600E+04,3.338800E+04,4.568700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
87,2025/12/17,11:54:03,2185,13,5,1.030000E+02,5,995,6.677000E+03,1.058300E+04,1.500000E+01,6.066200E+04,1.121800E+04,3.338800E+04,4.642700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
88,2025/12/17,11:54:03,2186,13,6,1.040000E+02,6,993,7.245000E+03,9.081000E+03,1.200000E+01,6.069500E+04,7.712000E+03,3.338800E+04,4.677200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
89,2025/12/17,11:54:04,2187,13,7,1.070000E+02,5,991,7.278000E+03,9.916000E+03,1.300000E+01,6.086200E+04,4.507000E+03,3.338800E+04,4.740700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
90,2025/12/17,11:54:04,2188,14,1,1.090000E+02,6,999,9.248000E+03,8.947000E+03,1.000000E+01,6.166300E+04,6.493600E+04,3.338800E+04,4.912600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
91,2025/12/17,11:54:04,2189,14,2,1.120000E+02,6,999,9.415000E+03,1.025000E+04,1.000000E+01,6.156300E+04,6.096200E+04,3.338800E+04,4.903200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
92,2025/12/17,11:54:05,2190,14,3,1.130000E+02,6,998,7.879000E+03,9.649000E+03,1.200000E+01,6.186400E+04,5.782400E+04,3.338800E+04,4.980400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
93,2025/12/17,11:54:05,2191,14,4,1.000000E+02,6,998,8.113000E+03,1.031600E+04,1.200000E+01,6.199700E+04,5.441800E+04,3.338800E+04,5.023700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
94,2025/12/17,11:54:05,2192,14,5,1.020000E+02,6,998,8.079000E+03,1.041700E+04,1.200000E+01,6.209800E+04,5.118000E+04,3.338800E+04,5.085400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
95,2025/12/17,11:54:06,2193,14,6,1.030000E+02,6,992,8.513000E+03,9.916000E+03,1.100000E+01,6.219800E+04,4.774100E+04,3.338800E+04,5.129900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
96,2025/12/17,11:54:06,2194,14,7,1.040000E+02,5,992,8.313000E+03,1.095100E+04,1.300000E+01,6.233100E+04,4.480300E+04,3.338800E+04,5.219100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
97,2025/12/17,11:54:07,2195,15,1,1.030000E+02,6,864,9.816000E+03,8.914000E+03,1.100000E+01,6.273200E+04,4.016200E+04,3.338800E+04,5.426800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
98,2025/12/17,11:54:07,2196,15,2,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.795000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
99,2025/12/17,11:54:07,2197,15,3,1.050000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.177500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
100,2025/12/17,11:54:08,2198,15,4,1.070000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.564000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
