"検出 左"
"DATA No","DATE","TIME","検出情報 左 撮像回数","検出情報 左 株番号","検出情報 左 撮像数","検出情報 左 処理時間[s]","検出情報 左 判定値","検出情報 左 スコア","検出情報 左 サイズＸ[mm]","検出情報 左 サイズＹ[mm]","検出情報 左 縦横比","検出情報 左 中心Ｘ[mm]","検出情報 左 中心Ｙ[mm]","検出情報 左 分解能","検出情報 左 積算位置[mm]","検出情報 左 車体昇降[mm]","検出情報 左 外葉押え[mm]","検出情報 左 スコア閾値","検出情報 左 サイズ閾値(小)[mm]","検出情報 左 サイズ閾値(大)[mm]","検出情報 左 縦横比閾値"
10,2025/12/17,11:41:02,1225,3,4,1.150000E+02,3,951,1.208600E+04,1.412300E+04,1.100000E+01,6.443000E+03,4.042900E+04,3.338800E+04,3.294400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
11,2025/12/17,11:41:02,1226,3,5,1.310000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.213300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
12,2025/12/17,11:41:03,1227,3,6,1.230000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.380000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
13,2025/12/17,11:41:03,1228,3,7,1.020000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.299000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
14,2025/12/17,11:41:04,1229,4,1,9.900000E+01,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.201700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
15,2025/12/17,11:41:04,1230,4,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.588000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
16,2025/12/17,11:41:04,1231,4,3,1.060000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.973200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
17,2025/12/17,11:41:05,1232,4,4,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.360800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
18,2025/12/17,11:41:05,1233,4,5,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.747200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
19,2025/12/17,11:41:05,1234,4,6,1.090000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.136000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
20,2025/12/17,11:41:06,1235,4,7,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.518900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
21,2025/12/17,11:41:06,1236,5,1,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.202900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
22,2025/12/17,11:41:07,1237,5,2,1.110000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.589300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
23,2025/12/17,11:41:07,1238,5,3,1.190000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.978300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
24,2025/12/17,11:41:07,1239,5,4,1.030000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.364600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
25,2025/12/17,11:41:08,1240,5,5,1.040000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.749700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
26,2025/12/17,11:41:08,1241,5,6,1.080000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.134900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
27,2025/12/17,11:41:08,1242,5,7,1.100000E+02,2,0,0.000000E+00,0.000000E+00,1.100000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.520000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
28,2025/12/17,11:41:09,1243,6,1,1.120000E+02,8,995,1.335500E+04,1.208600E+04,1.100000E+01,5.522000E+04,2.567500E+04,3.338800E+04,3.209500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
29,2025/12/17,11:41:09,1244,6,2,1.150000E+02,8,997,1.295400E+04,1.255300E+04,1.000000E+01,5.511900E+04,2.250300E+04,3.338800E+04,3.277600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
30,2025/12/17,11:41:09,1245,6,3,9.900000E+01,8,986,1.091700E+04,1.195200E+04,1.000000E+01,5.505300E+04,1.949800E+04,3.338800E+04,3.363400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
31,2025/12/17,11:41:10,1246,6,4,1.100000E+02,8,999,1.205300E+04,1.265400E+04,1.000000E+01,5.495300E+04,1.499100E+04,3.338800E+04,3.296600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
32,2025/12/17,11:41:10,1247,6,5,1.150000E+02,8,994,1.302100E+04,1.268700E+04,1.000000E+01,5.501900E+04,1.195200E+04,3.338800E+04,3.379100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
33,2025/12/17,11:41:10,1248,6,6,1.140000E+02,8,999,1.208600E+04,1.232000E+04,1.000000E+01,5.498600E+04,8.513000E+03,3.338800E+04,3.425300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
34,2025/12/17,11:41:11,1249,6,7,1.070000E+02,8,997,1.045000E+04,1.222000E+04,1.100000E+01,5.501900E+04,4.607000E+03,3.338800E+04,3.418700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
35,2025/12/17,11:41:11,1250,7,1,1.020000E+02,8,999,1.131800E+04,1.158500E+04,1.000000E+01,5.505300E+04,6.493600E+04,3.338800E+04,3.576000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
36,2025/12/17,11:41:12,1251,7,2,9.800000E+01,6,999,1.045000E+04,1.078400E+04,1.000000E+01,5.552000E+04,5.999400E+04,3.338800E+04,3.468200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
37,2025/12/17,11:41:12,1252,7,3,1.070000E+02,8,997,1.158500E+04,1.135100E+04,1.000000E+01,5.545300E+04,5.582100E+04,3.338800E+04,3.437300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
38,2025/12/17,11:41:12,1253,7,4,1.150000E+02,8,996,9.816000E+03,1.222000E+04,1.200000E+01,5.535300E+04,5.238200E+04,3.338800E+04,3.478800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
39,2025/12/17,11:41:13,1254,7,5,1.080000E+02,8,954,1.118400E+04,1.055000E+04,1.000000E+01,5.548700E+04,4.847500E+04,3.338800E+04,3.471800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
40,2025/12/17,11:41:13,1255,7,6,1.110000E+02,6,936,9.582000E+03,1.061700E+04,1.100000E+01,5.578700E+04,4.476900E+04,3.338800E+04,3.486600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
41,2025/12/17,11:41:13,1256,7,7,1.140000E+02,4,692,8.480000E+03,1.011600E+04,1.100000E+01,5.668900E+04,4.052900E+04,3.338800E+04,3.449000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
42,2025/12/17,11:41:14,1257,8,1,1.030000E+02,4,347,8.814000E+03,3.605000E+03,2.400000E+01,5.698900E+04,3.505300E+04,3.338800E+04,3.580600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
43,2025/12/17,11:41:14,1258,8,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.628000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
44,2025/12/17,11:41:14,1259,8,3,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,8.482000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
45,2025/12/17,11:41:15,1260,8,4,1.120000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.233200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
46,2025/12/17,11:41:15,1261,8,5,1.020000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.618300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
47,2025/12/17,11:41:15,1262,8,6,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.003800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
48,2025/12/17,11:41:16,1263,8,7,1.100000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.387500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
49,2025/12/17,11:41:16,1264,9,1,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.069100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
50,2025/12/17,11:41:17,1265,9,2,1.090000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.455600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
51,2025/12/17,11:41:17,1266,9,3,1.090000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.842100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
52,2025/12/17,11:41:17,1267,9,4,1.140000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.226000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
53,2025/12/17,11:41:18,1268,9,5,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.611300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
54,2025/12/17,11:41:18,1269,9,6,1.090000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.996500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
55,2025/12/17,11:41:18,1270,9,7,1.120000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.380400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
56,2025/12/17,11:41:19,1271,10,1,1.030000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.047600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
57,2025/12/17,11:41:19,1272,10,2,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.434200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
58,2025/12/17,11:41:19,1273,10,3,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.681000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
59,2025/12/17,11:41:20,1274,10,4,1.140000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.533000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
60,2025/12/17,11:41:20,1275,10,5,1.030000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.040900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
61,2025/12/17,11:41:20,1276,10,6,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.427200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
62,2025/12/17,11:41:21,1277,10,7,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.813700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
63,2025/12/17,11:41:21,1278,11,1,9.900000E+01,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.495200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
64,2025/12/17,11:41:22,1279,11,2,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.880400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
65,2025/12/17,11:41:22,1280,11,3,1.070000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.266700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
66,2025/12/17,11:41:22,1281,11,4,1.080000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.650800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
67,2025/12/17,11:41:23,1282,11,5,1.140000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.036100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
68,2025/12/17,11:41:23,1283,11,6,9.700000E+01,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.422300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
69,2025/12/17,11:41:23,1284,11,7,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.796900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
70,2025/12/17,11:41:24,1285,12,1,1.010000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.455600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
71,2025/12/17,11:41:24,1286,12,2,1.080000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.841100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
72,2025/12/17,11:41:24,1287,12,3,1.000000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.216200E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
73,2025/12/17,11:41:25,1288,12,4,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.960000E+02,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
74,2025/12/17,11:41:25,1289,12,5,1.140000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.236000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
75,2025/12/17,11:41:25,1290,12,6,1.020000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,8.088000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
76,2025/12/17,11:41:26,1291,12,7,1.060000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.193100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
77,2025/12/17,11:41:26,1292,12,8,1.080000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.581600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
78,2025/12/17,11:41:26,1293,13,1,1.150000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.965700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
79,2025/12/17,11:41:27,1294,13,2,1.160000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.352100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
80,2025/12/17,11:41:27,1295,13,3,1.070000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.737100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
81,2025/12/17,11:41:27,1296,13,4,1.120000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.123700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
82,2025/12/17,11:41:28,1297,13,5,9.900000E+01,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.508700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
83,2025/12/17,11:41:28,1298,13,6,1.080000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.892700E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
84,2025/12/17,11:41:28,1299,13,7,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.279300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
85,2025/12/17,11:41:29,1300,14,1,9.900000E+01,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.948900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
86,2025/12/17,11:41:29,1301,14,2,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.335100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
87,2025/12/17,11:41:29,1302,14,3,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,5.719100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
88,2025/12/17,11:41:30,1303,14,4,1.110000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.103400E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
89,2025/12/17,11:41:30,1304,14,5,1.150000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,6.486000E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
90,2025/12/17,11:41:30,1305,14,6,1.000000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.201000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
91,2025/12/17,11:41:31,1306,14,7,1.180000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,7.090000E+03,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
92,2025/12/17,11:41:31,1307,15,1,1.000000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.371500E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
93,2025/12/17,11:41:32,1308,15,2,1.020000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,1.759900E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
94,2025/12/17,11:41:32,1309,15,3,1.080000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.146600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
95,2025/12/17,11:41:32,1310,15,4,1.140000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.536600E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
96,2025/12/17,11:41:32,1311,15,5,1.000000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,2.922300E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
97,2025/12/17,11:41:33,1312,15,6,1.050000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.306800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
98,2025/12/17,11:41:33,1313,15,7,1.090000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,3.691800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
99,2025/12/17,11:41:34,1314,16,1,1.020000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.370100E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
100,2025/12/17,11:41:34,1315,16,2,1.040000E+02,2,0,0.000000E+00,0.000000E+00,2.400000E+01,0.000000E+00,0.000000E+00,0.000000E+00,4.757800E+04,0.000000E+00,0.000000E+00,800,1.100000E+04,5.000000E+04,1.200000E+01
