"クローラ_ロギングデータ"
"DATA No","DATE","TIME","軸1_ｸﾛｰﾗ補正後座標","軸1 帰還ﾄﾙｸﾓﾆﾀ","軸1_ｱﾝﾌﾟ内温度","軸2_ｸﾛｰﾗ補正後座標","軸2 帰還ﾄﾙｸﾓﾆﾀ","軸2_ｱﾝﾌﾟ内温度"
40,2025/12/17,10:23:40,0,0,40,0,0,41
41,2025/12/17,10:23:40,0,0,40,0,0,41
42,2025/12/17,10:23:40,0,0,40,0,0,41
43,2025/12/17,10:23:40,0,0,40,0,0,41
44,2025/12/17,10:23:40,0,0,40,0,0,41
45,2025/12/17,10:23:41,0,0,40,0,0,41
46,2025/12/17,10:23:41,0,0,40,0,0,41
47,2025/12/17,10:23:41,0,0,40,0,0,41
48,2025/12/17,10:23:41,0,0,40,0,0,41
49,2025/12/17,10:23:41,0,0,40,0,0,41
50,2025/12/17,10:23:42,0,0,40,0,0,41
51,2025/12/17,10:23:42,0,0,40,0,0,41
52,2025/12/17,10:23:42,0,0,40,0,0,41
53,2025/12/17,10:23:42,0,0,40,0,0,41
54,2025/12/17,10:23:42,0,0,40,0,0,41
55,2025/12/17,10:23:43,0,0,40,0,0,41
56,2025/12/17,10:23:43,0,0,40,0,0,41
57,2025/12/17,10:23:43,0,0,40,0,0,41
58,2025/12/17,10:23:43,0,0,40,0,0,41
59,2025/12/17,10:23:43,0,0,40,0,0,41
60,2025/12/17,10:23:44,0,0,40,0,0,41
61,2025/12/17,10:23:44,0,0,40,0,0,41
62,2025/12/17,10:23:44,0,0,40,0,0,41
63,2025/12/17,10:23:44,0,0,40,0,0,41
64,2025/12/17,10:23:44,0,0,40,0,0,41
65,2025/12/17,10:23:45,0,0,40,0,0,41
66,2025/12/17,10:23:45,0,0,40,0,0,41
67,2025/12/17,10:23:45,0,0,40,0,0,41
68,2025/12/17,10:23:45,0,0,40,0,0,41
69,2025/12/17,10:23:45,0,0,40,0,0,41
70,2025/12/17,10:23:46,0,0,40,0,0,41
71,2025/12/17,10:23:46,0,0,40,0,0,41
72,2025/12/17,10:23:46,0,0,40,0,0,41
73,2025/12/17,10:23:46,0,0,40,0,0,41
74,2025/12/17,10:23:46,0,0,40,0,0,41
75,2025/12/17,10:23:47,0,0,40,0,0,41
76,2025/12/17,10:23:47,0,0,40,0,0,41
77,2025/12/17,10:23:47,0,0,40,0,0,41
78,2025/12/17,10:23:47,0,0,40,0,0,41
79,2025/12/17,10:23:47,0,0,40,0,0,41
80,2025/12/17,10:23:48,0,0,40,0,0,41
81,2025/12/17,10:23:48,0,0,40,0,0,41
82,2025/12/17,10:23:48,0,0,40,0,0,41
83,2025/12/17,10:23:48,0,0,40,0,0,41
84,2025/12/17,10:23:48,0,0,40,0,0,41
85,2025/12/17,10:23:49,0,0,40,0,0,41
86,2025/12/17,10:23:49,0,0,40,0,0,41
87,2025/12/17,10:23:49,0,0,40,0,0,41
88,2025/12/17,10:23:49,0,0,40,0,0,41
89,2025/12/17,10:23:49,0,0,40,0,0,41
90,2025/12/17,10:23:50,0,0,40,0,0,41
91,2025/12/17,10:23:50,0,0,40,0,0,41
92,2025/12/17,10:23:50,0,0,40,0,0,41
93,2025/12/17,10:23:50,0,0,40,0,0,41
94,2025/12/17,10:23:50,0,0,40,0,0,41
95,2025/12/17,10:23:51,0,0,40,0,0,41
96,2025/12/17,10:23:51,0,0,40,0,0,41
97,2025/12/17,10:23:51,0,0,40,0,0,41
98,2025/12/17,10:23:51,0,0,40,0,0,41
99,2025/12/17,10:23:51,0,0,40,0,0,41
100,2025/12/17,10:23:52,0,0,40,0,0,41
101,2025/12/17,10:23:52,0,0,40,0,0,41
102,2025/12/17,10:23:52,0,0,40,0,0,41
103,2025/12/17,10:23:52,0,0,40,0,0,41
104,2025/12/17,10:23:52,0,0,40,0,0,41
105,2025/12/17,10:23:53,0,0,40,0,0,41
106,2025/12/17,10:23:53,0,0,40,0,0,41
107,2025/12/17,10:23:53,0,0,40,0,0,41
108,2025/12/17,10:23:53,0,0,40,0,0,41
109,2025/12/17,10:23:53,0,0,40,0,0,41
110,2025/12/17,10:23:54,0,0,40,0,0,41
111,2025/12/17,10:23:54,0,0,40,0,0,41
112,2025/12/17,10:23:54,0,0,40,0,0,41
113,2025/12/17,10:23:54,0,0,40,0,0,41
114,2025/12/17,10:23:54,0,0,40,0,0,41
115,2025/12/17,10:23:55,0,0,40,0,0,41
116,2025/12/17,10:23:55,0,0,40,0,0,41
117,2025/12/17,10:23:55,0,0,40,0,0,41
118,2025/12/17,10:23:55,0,0,40,0,0,41
119,2025/12/17,10:23:55,0,0,40,0,0,41
120,2025/12/17,10:23:56,0,0,40,0,0,41
121,2025/12/17,10:23:56,0,0,40,0,0,41
122,2025/12/17,10:23:56,0,0,40,0,0,41
123,2025/12/17,10:23:56,0,0,40,0,0,41
124,2025/12/17,10:23:56,0,0,40,0,0,41
125,2025/12/17,10:23:57,0,0,40,0,0,41
126,2025/12/17,10:23:57,0,0,40,0,0,41
127,2025/12/17,10:23:57,0,0,40,0,0,41
128,2025/12/17,10:23:57,0,0,40,0,0,41
129,2025/12/17,10:23:57,0,0,40,0,0,41
130,2025/12/17,10:23:58,0,0,40,0,0,41
131,2025/12/17,10:23:58,0,0,40,0,0,41
132,2025/12/17,10:23:58,0,0,40,0,0,41
133,2025/12/17,10:23:58,0,0,40,0,0,41
134,2025/12/17,10:23:58,0,0,40,0,0,41
135,2025/12/17,10:23:59,0,0,40,0,0,41
136,2025/12/17,10:23:59,0,0,40,0,0,41
137,2025/12/17,10:23:59,0,0,40,0,0,41
138,2025/12/17,10:23:59,0,0,40,0,0,41
139,2025/12/17,10:23:59,0,0,40,0,0,41
140,2025/12/17,10:24:00,0,0,40,0,0,41
141,2025/12/17,10:24:00,0,0,40,0,0,41
142,2025/12/17,10:24:00,0,0,40,0,0,41
143,2025/12/17,10:24:00,0,0,40,0,0,41
144,2025/12/17,10:24:00,0,0,40,0,0,41
145,2025/12/17,10:24:01,0,0,40,0,0,41
146,2025/12/17,10:24:01,0,0,40,0,0,41
147,2025/12/17,10:24:01,0,0,40,0,0,41
148,2025/12/17,10:24:01,0,0,40,0,0,41
149,2025/12/17,10:24:01,0,0,40,0,0,41
150,2025/12/17,10:24:02,0,0,40,0,0,41
151,2025/12/17,10:24:02,0,0,40,0,0,41
152,2025/12/17,10:24:02,0,0,40,0,0,41
153,2025/12/17,10:24:02,0,0,40,0,0,41
154,2025/12/17,10:24:02,0,0,40,0,0,41
155,2025/12/17,10:24:03,0,0,40,0,0,41
156,2025/12/17,10:24:03,0,0,40,0,0,41
157,2025/12/17,10:24:03,0,0,40,0,0,41
158,2025/12/17,10:24:03,0,0,40,0,0,41
159,2025/12/17,10:24:03,0,0,40,0,0,41
160,2025/12/17,10:24:04,0,0,40,0,-10,41
161,2025/12/17,10:24:04,0,0,40,0,0,41
162,2025/12/17,10:24:04,0,0,40,0,0,41
163,2025/12/17,10:24:04,0,0,40,0,0,41
164,2025/12/17,10:24:04,0,0,40,0,0,41
165,2025/12/17,10:24:05,0,0,40,0,0,41
166,2025/12/17,10:24:05,0,0,40,0,0,41
167,2025/12/17,10:24:05,0,0,40,0,0,41
168,2025/12/17,10:24:05,0,0,40,0,0,41
169,2025/12/17,10:24:05,0,0,40,0,0,41
170,2025/12/17,10:24:06,0,0,40,0,0,41
171,2025/12/17,10:24:06,0,0,40,0,-10,41
172,2025/12/17,10:24:06,0,0,40,0,-10,41
173,2025/12/17,10:24:06,0,0,40,0,0,41
174,2025/12/17,10:24:06,0,0,40,0,-10,41
175,2025/12/17,10:24:07,0,0,40,0,-10,41
176,2025/12/17,10:24:07,0,0,40,0,-10,41
177,2025/12/17,10:24:07,0,0,40,0,0,41
178,2025/12/17,10:24:07,0,0,40,0,-10,41
179,2025/12/17,10:24:07,0,0,40,0,0,41
180,2025/12/17,10:24:08,0,0,40,0,-10,41
181,2025/12/17,10:24:08,0,0,40,0,0,41
182,2025/12/17,10:24:08,0,0,40,0,-10,41
183,2025/12/17,10:24:08,0,0,40,0,-10,41
184,2025/12/17,10:24:08,0,0,40,0,-10,41
185,2025/12/17,10:24:09,0,0,40,0,-10,41
186,2025/12/17,10:24:09,0,0,40,0,0,41
187,2025/12/17,10:24:09,0,0,40,0,-10,41
188,2025/12/17,10:24:09,0,0,40,0,-10,41
189,2025/12/17,10:24:09,0,890,40,0,880,41
190,2025/12/17,10:24:10,71,1780,40,73,1880,41
191,2025/12/17,10:24:10,418,2390,40,410,2400,41
192,2025/12/17,10:24:10,933,2460,40,923,2590,41
193,2025/12/17,10:24:10,1367,1990,40,1355,2080,41
194,2025/12/17,10:24:10,1635,1450,40,1624,1480,41
195,2025/12/17,10:24:11,1738,1350,40,1731,1370,41
196,2025/12/17,10:24:11,1794,1430,40,1791,1450,41
197,2025/12/17,10:24:11,1912,2100,40,1905,2300,41
198,2025/12/17,10:24:11,2219,2810,40,2197,3100,41
199,2025/12/17,10:24:11,2690,3740,40,2654,3980,41
200,2025/12/17,10:24:12,3207,3740,40,3164,4170,41
201,2025/12/17,10:24:12,3766,4580,40,3728,4750,41
202,2025/12/17,10:24:12,4262,5990,40,4238,6100,41
203,2025/12/17,10:24:12,4750,6180,40,4740,6310,41
204,2025/12/17,10:24:12,5364,5780,40,5347,6260,41
205,2025/12/17,10:24:13,6020,5620,40,5970,6230,41
206,2025/12/17,10:24:13,6694,5420,40,6637,5930,41
207,2025/12/17,10:24:13,7384,5300,40,7347,5570,41
208,2025/12/17,10:24:13,8078,4960,40,8060,5170,41
209,2025/12/17,10:24:13,8773,4740,40,8769,4990,41
210,2025/12/17,10:24:14,9449,4600,40,9447,4860,41
211,2025/12/17,10:24:14,10108,4500,40,10112,4700,41
212,2025/12/17,10:24:14,10743,4710,40,10759,4840,41
213,2025/12/17,10:24:14,11351,4780,40,11373,4860,41
214,2025/12/17,10:24:14,11958,4650,40,11971,4890,41
215,2025/12/17,10:24:15,12560,4830,40,12564,5130,41
216,2025/12/17,10:24:15,13156,4840,40,13155,5080,41
217,2025/12/17,10:24:15,13770,4480,40,13762,4810,41
218,2025/12/17,10:24:15,14392,4490,40,14380,4820,41
219,2025/12/17,10:24:15,15015,4370,40,15004,4540,41
220,2025/12/17,10:24:16,15638,4090,40,15634,4380,41
221,2025/12/17,10:24:16,16242,4270,40,16241,4500,41
222,2025/12/17,10:24:16,16840,4300,40,16836,4540,41
223,2025/12/17,10:24:16,17432,4220,40,17431,4540,41
224,2025/12/17,10:24:16,18003,4630,40,18006,4750,41
225,2025/12/17,10:24:17,18576,4670,40,18588,4760,41
226,2025/12/17,10:24:17,19156,4620,40,19183,4730,41
227,2025/12/17,10:24:17,19748,4650,40,19775,4680,41
228,2025/12/17,10:24:17,20359,4460,40,20382,4590,41
229,2025/12/17,10:24:17,20982,4220,40,21008,4280,41
230,2025/12/17,10:24:18,21600,4290,40,21627,4170,41
231,2025/12/17,10:24:18,22212,4180,40,22245,4130,41
232,2025/12/17,10:24:18,22831,4050,40,22859,4180,41
233,2025/12/17,10:24:18,23435,4140,40,23443,4280,41
234,2025/12/17,10:24:18,24030,4170,40,24024,4430,41
235,2025/12/17,10:24:19,24621,4340,40,24608,4540,41
236,2025/12/17,10:24:19,25203,4190,40,25179,4580,41
237,2025/12/17,10:24:19,25800,4110,40,25772,4480,41
238,2025/12/17,10:24:19,26411,4070,40,26381,4350,41
239,2025/12/17,10:24:19,27017,3920,40,26988,4210,41
240,2025/12/17,10:24:20,27628,3830,40,27613,4040,41
241,2025/12/17,10:24:20,28238,3940,40,28232,4090,41
242,2025/12/17,10:24:20,28824,4040,40,28821,4290,41
243,2025/12/17,10:24:20,29397,4270,40,29399,4410,41
244,2025/12/17,10:24:20,29968,4460,40,29971,4730,41
245,2025/12/17,10:24:21,30527,4650,40,30526,4940,41
246,2025/12/17,10:24:21,31102,4610,40,31095,4900,41
247,2025/12/17,10:24:21,31703,4560,40,31693,4870,41
248,2025/12/17,10:24:21,32309,4540,40,32298,4730,41
249,2025/12/17,10:24:21,32928,4210,40,32923,4460,41
250,2025/12/17,10:24:22,33561,4200,40,33563,4380,41
251,2025/12/17,10:24:22,34189,4030,40,34195,4190,41
252,2025/12/17,10:24:22,34808,3850,40,34817,4100,41
253,2025/12/17,10:24:22,35409,4200,40,35424,4270,41
254,2025/12/17,10:24:22,35994,4320,40,36019,4330,41
255,2025/12/17,10:24:23,36568,4400,40,36608,4310,41
256,2025/12/17,10:24:23,37150,4550,40,37187,4550,41
257,2025/12/17,10:24:23,37742,4460,40,37765,4550,41
258,2025/12/17,10:24:23,38305,4030,40,38321,4160,41
259,2025/12/17,10:24:23,38707,3540,40,38715,3630,41
260,2025/12/17,10:24:24,38889,2890,40,38897,2920,41
261,2025/12/17,10:24:24,38959,2770,40,38969,2780,41
262,2025/12/17,10:24:24,38995,2670,40,39007,2640,41
263,2025/12/17,10:24:24,39010,2530,40,39025,2550,41
264,2025/12/17,10:24:24,39013,2430,40,39027,2430,41
265,2025/12/17,10:24:25,39013,2270,40,39028,2260,41
266,2025/12/17,10:24:25,39013,2100,40,39028,2090,41
267,2025/12/17,10:24:25,39013,1940,40,39028,1910,41
268,2025/12/17,10:24:25,39013,1770,40,39028,1740,41
269,2025/12/17,10:24:25,39013,1610,40,39028,1570,41
270,2025/12/17,10:24:26,39013,1450,40,39028,1400,41
271,2025/12/17,10:24:26,39013,1280,40,39028,1220,41
272,2025/12/17,10:24:26,39013,1130,40,39028,1050,41
273,2025/12/17,10:24:26,39013,960,40,39028,880,41
274,2025/12/17,10:24:26,39013,800,40,39028,730,41
275,2025/12/17,10:24:27,39013,630,40,39027,600,41
276,2025/12/17,10:24:27,39013,480,40,39022,470,41
277,2025/12/17,10:24:27,39013,310,40,39013,370,41
278,2025/12/17,10:24:27,39013,170,40,39000,360,41
279,2025/12/17,10:24:27,39013,40,40,38981,340,41
280,2025/12/17,10:24:28,39006,-30,40,38959,320,41
281,2025/12/17,10:24:28,38993,-90,40,38940,250,41
282,2025/12/17,10:24:28,38978,-100,40,38922,250,41
283,2025/12/17,10:24:28,38952,-40,40,38906,210,41
284,2025/12/17,10:24:28,38929,-60,40,38891,200,41
285,2025/12/17,10:24:29,38906,-80,40,38880,140,41
286,2025/12/17,10:24:29,38888,-80,40,38869,130,41
287,2025/12/17,10:24:29,38874,-140,40,38860,110,41
288,2025/12/17,10:24:29,38865,-160,40,38850,90,41
289,2025/12/17,10:24:29,38854,-150,40,38843,80,41
290,2025/12/17,10:24:30,38841,-140,40,38837,40,41
291,2025/12/17,10:24:30,38832,-170,40,38832,20,41
292,2025/12/17,10:24:30,38826,-190,40,38829,-10,41
293,2025/12/17,10:24:30,38820,-200,40,38827,-30,41
294,2025/12/17,10:24:30,38815,-200,40,38824,-60,41
295,2025/12/17,10:24:31,38810,-220,40,38822,-70,41
296,2025/12/17,10:24:31,38808,-250,40,38818,-80,41
297,2025/12/17,10:24:31,38807,-270,40,38815,-90,41
298,2025/12/17,10:24:31,38806,-280,40,38811,-90,41
299,2025/12/17,10:24:31,38804,-300,40,38807,-110,41
300,2025/12/17,10:24:32,38803,-310,40,38804,-120,41
301,2025/12/17,10:24:32,38801,-310,40,38803,-140,41
302,2025/12/17,10:24:32,38799,-310,40,38801,-140,41
303,2025/12/17,10:24:32,38797,-320,40,38799,-150,41
304,2025/12/17,10:24:32,38795,-340,40,38797,-150,41
305,2025/12/17,10:24:33,38794,-340,40,38794,-150,41
306,2025/12/17,10:24:33,38793,-350,40,38793,-160,41
307,2025/12/17,10:24:33,38791,-350,40,38791,-180,41
308,2025/12/17,10:24:33,38789,-340,40,38790,-180,41
309,2025/12/17,10:24:33,38786,-330,40,38789,-190,41
310,2025/12/17,10:24:34,38783,-330,40,38788,-190,41
311,2025/12/17,10:24:34,38779,-310,40,38787,-190,41
312,2025/12/17,10:24:34,38775,-290,40,38786,-200,41
313,2025/12/17,10:24:34,38772,-290,40,38785,-200,41
314,2025/12/17,10:24:34,38771,-290,40,38784,-200,41
315,2025/12/17,10:24:35,38771,-290,40,38782,-200,41
316,2025/12/17,10:24:35,38771,-290,40,38781,-200,41
317,2025/12/17,10:24:35,38770,-280,40,38780,-200,41
318,2025/12/17,10:24:35,38770,-280,40,38780,-200,41
319,2025/12/17,10:24:35,38770,-270,40,38779,-200,41
320,2025/12/17,10:24:36,38770,-270,40,38778,-200,41
321,2025/12/17,10:24:36,38769,-270,40,38778,-200,41
322,2025/12/17,10:24:36,38769,-270,40,38777,-200,41
323,2025/12/17,10:24:36,38769,-260,40,38777,-200,41
324,2025/12/17,10:24:36,38769,-250,40,38776,-210,41
325,2025/12/17,10:24:37,38769,-250,40,38776,-210,41
326,2025/12/17,10:24:37,38769,-250,40,38775,-200,41
327,2025/12/17,10:24:37,38769,-240,40,38775,-200,41
328,2025/12/17,10:24:37,38769,-240,40,38775,-200,41
329,2025/12/17,10:24:37,38769,-170,40,38774,-130,41
330,2025/12/17,10:24:38,38769,1820,40,38775,1840,41
331,2025/12/17,10:24:38,38921,3040,40,38925,3070,41
332,2025/12/17,10:24:38,39260,4240,40,39269,4210,41
333,2025/12/17,10:24:38,39738,4340,40,39748,4320,41
334,2025/12/17,10:24:38,40303,4300,40,40317,4290,41
335,2025/12/17,10:24:39,40910,4600,40,40919,4570,41
336,2025/12/17,10:24:39,41541,4710,40,41549,4640,41
337,2025/12/17,10:24:39,42188,4860,40,42203,4760,41
338,2025/12/17,10:24:39,42827,5000,40,42853,4790,41
339,2025/12/17,10:24:39,43480,4920,40,43510,4730,41
340,2025/12/17,10:24:40,44146,4910,40,44173,4850,41
341,2025/12/17,10:24:40,44808,4920,40,44830,4770,41
342,2025/12/17,10:24:40,45478,4550,40,45495,4370,41
343,2025/12/17,10:24:40,46151,4460,40,46165,4290,41
344,2025/12/17,10:24:40,46806,4480,40,46831,4160,41
345,2025/12/17,10:24:41,47454,4520,40,47487,4150,41
346,2025/12/17,10:24:41,48068,4640,40,48110,4270,41
347,2025/12/17,10:24:41,48669,4780,40,48713,4450,41
348,2025/12/17,10:24:41,49278,4790,40,49309,4590,41
349,2025/12/17,10:24:41,49877,4820,40,49901,4570,41
350,2025/12/17,10:24:42,50485,4830,40,50507,4450,41
351,2025/12/17,10:24:42,51103,4720,40,51124,4470,41
352,2025/12/17,10:24:42,51725,4570,40,51740,4300,41
353,2025/12/17,10:24:42,52356,4330,40,52367,4100,41
354,2025/12/17,10:24:42,52980,4410,40,52985,4170,41
355,2025/12/17,10:24:43,53584,4490,40,53588,4240,41
356,2025/12/17,10:24:43,54175,4650,40,54185,4210,41
357,2025/12/17,10:24:43,54754,4850,40,54766,4510,41
358,2025/12/17,10:24:43,55333,4930,40,55340,4640,41
359,2025/12/17,10:24:43,55928,4740,40,55924,4590,41
360,2025/12/17,10:24:44,56529,4870,40,56516,4700,41
361,2025/12/17,10:24:44,57134,4750,40,57126,4400,41
362,2025/12/17,10:24:44,57759,4370,40,57757,4080,41
363,2025/12/17,10:24:44,58389,4350,40,58391,4000,41
364,2025/12/17,10:24:44,59009,4290,40,59018,3970,41
365,2025/12/17,10:24:45,59618,4280,40,59636,3850,41
366,2025/12/17,10:24:45,60209,4560,40,60233,4010,41
367,2025/12/17,10:24:45,60790,4640,40,60821,4080,41
368,2025/12/17,10:24:45,61373,4630,40,61412,4070,41
369,2025/12/17,10:24:45,61956,4760,40,61992,4210,41
370,2025/12/17,10:24:46,62548,4720,40,62576,4260,41
371,2025/12/17,10:24:46,63156,4510,40,63174,4130,41
372,2025/12/17,10:24:46,63769,4460,40,63773,4050,41
373,2025/12/17,10:24:46,64385,4350,40,64387,3940,41
374,2025/12/17,10:24:46,65004,4370,40,65010,3880,41
375,2025/12/17,10:24:47,65606,4360,40,65613,3910,41
376,2025/12/17,10:24:47,66196,4500,40,66212,3940,41
377,2025/12/17,10:24:47,66784,4660,40,66801,4100,41
378,2025/12/17,10:24:47,67352,4850,40,67373,4270,41
379,2025/12/17,10:24:47,67921,4990,40,67953,4230,41
380,2025/12/17,10:24:48,68512,4900,40,68546,4320,41
381,2025/12/17,10:24:48,69111,4760,40,69132,4360,41
382,2025/12/17,10:24:48,69732,4590,40,69731,4220,41
383,2025/12/17,10:24:48,70374,4360,40,70351,4090,41
384,2025/12/17,10:24:48,71000,4270,40,70972,3970,41
385,2025/12/17,10:24:49,71617,4200,40,71595,3760,41
386,2025/12/17,10:24:49,72225,4360,40,72207,3960,41
387,2025/12/17,10:24:49,72813,4460,40,72793,4180,41
388,2025/12/17,10:24:49,73394,4570,40,73363,4310,41
389,2025/12/17,10:24:49,73974,4600,40,73934,4560,41
390,2025/12/17,10:24:50,74561,4580,40,74508,4640,41
391,2025/12/17,10:24:50,75167,4360,40,75093,4530,41
392,2025/12/17,10:24:50,75784,4270,40,75699,4550,41
393,2025/12/17,10:24:50,76400,4050,40,76323,4330,41
394,2025/12/17,10:24:50,76998,3730,40,76977,4240,41
395,2025/12/17,10:24:51,77570,3730,40,77644,4460,41
396,2025/12/17,10:24:51,78126,3760,40,78295,4510,41
397,2025/12/17,10:24:51,78688,3770,40,78919,4580,41
398,2025/12/17,10:24:51,79259,4050,40,79502,4920,41
399,2025/12/17,10:24:51,79827,4070,40,80079,4940,41
400,2025/12/17,10:24:52,80407,4020,40,80666,5000,41
401,2025/12/17,10:24:52,80999,4020,40,81260,5040,41
402,2025/12/17,10:24:52,81594,3950,40,81872,4870,41
403,2025/12/17,10:24:52,82205,3760,40,82508,4650,41
404,2025/12/17,10:24:52,82823,3640,40,83151,4380,41
405,2025/12/17,10:24:53,83439,3510,40,83790,4280,41
406,2025/12/17,10:24:53,84051,3500,40,84411,4480,41
407,2025/12/17,10:24:53,84642,3690,40,85001,4570,41
408,2025/12/17,10:24:53,85218,3890,40,85583,4630,41
409,2025/12/17,10:24:53,85794,3850,40,86169,4830,41
410,2025/12/17,10:24:54,86368,4030,40,86740,4870,41
411,2025/12/17,10:24:54,86959,3940,40,87330,4750,41
412,2025/12/17,10:24:54,87563,3760,40,87937,4780,41
413,2025/12/17,10:24:54,88172,3730,40,88548,4550,41
414,2025/12/17,10:24:54,88789,3620,40,89180,4190,41
415,2025/12/17,10:24:55,89405,3480,40,89811,4210,41
416,2025/12/17,10:24:55,90010,3640,40,90426,4220,41
417,2025/12/17,10:24:55,90604,3700,40,91018,4370,41
418,2025/12/17,10:24:55,91185,3880,40,91585,4770,41
419,2025/12/17,10:24:55,91754,4140,40,92150,4810,41
420,2025/12/17,10:24:56,92331,4130,40,92729,4770,41
421,2025/12/17,10:24:56,92919,4100,40,93325,4690,41
422,2025/12/17,10:24:56,93516,4170,40,93938,4560,41
423,2025/12/17,10:24:56,94121,4020,40,94557,4330,41
424,2025/12/17,10:24:56,94741,3850,40,95179,4320,41
425,2025/12/17,10:24:57,95358,3910,40,95803,4200,41
426,2025/12/17,10:24:57,95966,3900,40,96420,4080,41
427,2025/12/17,10:24:57,96564,4140,40,97013,4350,41
428,2025/12/17,10:24:57,97138,4380,40,97590,4540,41
429,2025/12/17,10:24:57,97713,4520,40,98160,4690,41
430,2025/12/17,10:24:58,98301,4510,40,98733,4840,41
431,2025/12/17,10:24:58,98887,4570,40,99325,4610,41
432,2025/12/17,10:24:58,99489,4580,40,99938,4440,41
433,2025/12/17,10:24:58,100104,4410,40,100558,4330,41
434,2025/12/17,10:24:58,100722,4310,40,101188,4080,41
435,2025/12/17,10:24:59,101349,4180,40,101822,4000,41
436,2025/12/17,10:24:59,101973,4260,40,102434,4040,41
437,2025/12/17,10:24:59,102570,4390,40,103030,4160,41
438,2025/12/17,10:24:59,103152,4560,40,103612,4350,41
439,2025/12/17,10:24:59,103736,4720,40,104181,4500,41
440,2025/12/17,10:25:00,104313,4800,40,104751,4560,41
441,2025/12/17,10:25:00,104909,4610,40,105341,4600,41
442,2025/12/17,10:25:00,105519,4670,40,105929,4500,41
443,2025/12/17,10:25:00,106136,4510,40,106539,4330,41
444,2025/12/17,10:25:00,106759,4240,40,107170,4120,41
445,2025/12/17,10:25:01,107389,4240,40,107805,3800,41
446,2025/12/17,10:25:01,108011,4180,40,108435,3740,41
447,2025/12/17,10:25:01,108617,4180,40,109045,3940,41
448,2025/12/17,10:25:01,109204,4480,40,109619,4220,41
449,2025/12/17,10:25:01,109779,4600,40,110186,4310,41
450,2025/12/17,10:25:02,110348,4790,40,110756,4530,41
451,2025/12/17,10:25:02,110920,4920,40,111323,4610,41
452,2025/12/17,10:25:02,111512,4710,40,111914,4440,41
453,2025/12/17,10:25:02,112131,4470,40,112523,4370,41
454,2025/12/17,10:25:02,112773,4170,40,113147,4020,41
455,2025/12/17,10:25:03,113413,3980,40,113789,3720,41
456,2025/12/17,10:25:03,114044,3970,40,114421,3810,41
457,2025/12/17,10:25:03,114649,4110,40,115035,3820,41
458,2025/12/17,10:25:03,115233,4280,40,115626,3950,41
459,2025/12/17,10:25:03,115806,4430,40,116193,4320,41
460,2025/12/17,10:25:04,116366,4690,40,116758,4410,41
461,2025/12/17,10:25:04,116932,4820,40,117333,4390,41
462,2025/12/17,10:25:04,117523,4600,40,117924,4420,41
463,2025/12/17,10:25:04,118132,4380,40,118530,4150,41
464,2025/12/17,10:25:04,118768,4100,40,119163,3810,41
