"クローラ_ロギングデータ"
"DATA No","DATE","TIME","軸1_ｸﾛｰﾗ補正後座標","軸1 帰還ﾄﾙｸﾓﾆﾀ","軸1_ｱﾝﾌﾟ内温度","軸2_ｸﾛｰﾗ補正後座標","軸2 帰還ﾄﾙｸﾓﾆﾀ","軸2_ｱﾝﾌﾟ内温度"
82,2025/12/15,18:04:21,0,0,40,0,0,41
83,2025/12/15,18:04:21,0,0,40,0,0,41
84,2025/12/15,18:04:21,0,0,40,0,0,41
85,2025/12/15,18:04:21,0,0,40,0,0,41
86,2025/12/15,18:04:21,0,0,40,0,0,41
87,2025/12/15,18:04:22,0,0,40,0,0,41
88,2025/12/15,18:04:22,0,0,40,0,0,41
89,2025/12/15,18:04:22,0,0,40,0,0,41
90,2025/12/15,18:04:22,0,0,40,0,0,41
91,2025/12/15,18:04:22,0,0,40,0,0,41
92,2025/12/15,18:04:23,0,0,40,0,0,41
93,2025/12/15,18:04:23,0,0,40,0,0,41
94,2025/12/15,18:04:23,0,0,40,0,0,41
95,2025/12/15,18:04:23,0,0,40,0,0,41
96,2025/12/15,18:04:23,0,0,40,0,0,41
97,2025/12/15,18:04:24,0,0,40,0,0,41
98,2025/12/15,18:04:24,0,0,40,0,0,41
99,2025/12/15,18:04:24,0,0,40,0,0,41
100,2025/12/15,18:04:24,0,0,40,0,0,41
101,2025/12/15,18:04:24,0,0,40,0,0,41
102,2025/12/15,18:04:25,0,0,40,0,0,41
103,2025/12/15,18:04:25,0,0,40,0,0,41
104,2025/12/15,18:04:25,0,0,40,0,0,41
105,2025/12/15,18:04:25,0,0,40,0,0,41
106,2025/12/15,18:04:25,0,0,40,0,0,41
107,2025/12/15,18:04:26,0,0,40,0,0,41
108,2025/12/15,18:04:26,0,0,40,0,0,41
109,2025/12/15,18:04:26,0,0,40,0,0,41
110,2025/12/15,18:04:26,0,0,40,0,0,41
111,2025/12/15,18:04:26,0,0,40,0,0,41
112,2025/12/15,18:04:27,0,0,40,0,0,41
113,2025/12/15,18:04:27,0,0,40,0,0,41
114,2025/12/15,18:04:27,0,0,40,0,0,41
115,2025/12/15,18:04:27,0,0,40,0,0,41
116,2025/12/15,18:04:27,0,0,40,0,0,41
117,2025/12/15,18:04:28,0,0,40,0,0,41
118,2025/12/15,18:04:28,0,0,40,0,0,41
119,2025/12/15,18:04:28,0,0,40,0,0,41
120,2025/12/15,18:04:28,0,0,40,0,0,41
121,2025/12/15,18:04:28,0,0,40,0,0,41
122,2025/12/15,18:04:29,0,0,40,0,0,41
123,2025/12/15,18:04:29,0,0,40,0,0,41
124,2025/12/15,18:04:29,0,0,40,0,0,41
125,2025/12/15,18:04:29,0,0,40,0,0,41
126,2025/12/15,18:04:29,0,0,40,0,0,41
127,2025/12/15,18:04:30,0,0,40,0,0,41
128,2025/12/15,18:04:30,0,0,40,0,0,41
129,2025/12/15,18:04:30,0,0,40,0,0,41
130,2025/12/15,18:04:30,0,0,40,0,0,41
131,2025/12/15,18:04:30,0,0,40,0,0,41
132,2025/12/15,18:04:31,0,0,40,0,0,41
133,2025/12/15,18:04:31,0,0,40,0,0,41
134,2025/12/15,18:04:31,0,0,40,0,0,41
135,2025/12/15,18:04:31,0,0,40,0,0,41
136,2025/12/15,18:04:31,0,0,40,0,0,41
137,2025/12/15,18:04:32,0,0,40,0,0,41
138,2025/12/15,18:04:32,0,0,40,0,0,41
139,2025/12/15,18:04:32,0,0,40,0,0,41
140,2025/12/15,18:04:32,0,0,40,0,0,41
141,2025/12/15,18:04:32,0,0,40,0,0,41
142,2025/12/15,18:04:33,0,0,40,0,0,41
143,2025/12/15,18:04:33,0,0,40,0,0,41
144,2025/12/15,18:04:33,0,0,40,0,0,41
145,2025/12/15,18:04:33,0,0,40,0,0,41
146,2025/12/15,18:04:33,0,0,40,0,0,41
147,2025/12/15,18:04:34,0,0,40,0,0,41
148,2025/12/15,18:04:34,0,0,40,0,0,41
149,2025/12/15,18:04:34,0,0,40,0,0,41
150,2025/12/15,18:04:34,0,0,40,0,0,41
151,2025/12/15,18:04:34,0,0,40,0,0,41
152,2025/12/15,18:04:35,0,0,40,0,0,41
153,2025/12/15,18:04:35,0,0,40,0,0,41
154,2025/12/15,18:04:35,0,0,40,0,0,41
155,2025/12/15,18:04:35,0,0,40,0,0,41
156,2025/12/15,18:04:35,0,0,40,0,0,41
157,2025/12/15,18:04:36,0,0,40,0,0,41
158,2025/12/15,18:04:36,0,0,40,0,0,41
159,2025/12/15,18:04:36,0,0,40,0,0,41
160,2025/12/15,18:04:36,0,0,40,0,0,41
161,2025/12/15,18:04:36,0,0,40,0,0,41
162,2025/12/15,18:04:37,0,0,40,0,0,41
163,2025/12/15,18:04:37,0,0,40,0,0,41
164,2025/12/15,18:04:37,0,0,40,0,0,41
165,2025/12/15,18:04:37,0,0,40,0,0,41
166,2025/12/15,18:04:37,0,0,40,0,0,41
167,2025/12/15,18:04:38,0,0,40,0,0,41
168,2025/12/15,18:04:38,0,0,40,0,0,41
169,2025/12/15,18:04:38,0,0,40,0,0,41
170,2025/12/15,18:04:38,0,0,40,0,0,41
171,2025/12/15,18:04:38,0,0,40,0,0,41
172,2025/12/15,18:04:39,0,0,40,0,0,41
173,2025/12/15,18:04:39,0,0,40,0,0,41
174,2025/12/15,18:04:39,0,0,40,0,0,41
175,2025/12/15,18:04:39,0,0,40,0,0,41
176,2025/12/15,18:04:39,0,0,40,0,0,41
177,2025/12/15,18:04:40,0,0,40,0,0,41
178,2025/12/15,18:04:40,0,0,40,0,0,41
179,2025/12/15,18:04:40,0,0,40,0,0,41
180,2025/12/15,18:04:40,0,0,40,0,0,41
181,2025/12/15,18:04:40,0,0,40,0,0,41
182,2025/12/15,18:04:41,0,0,40,0,0,41
183,2025/12/15,18:04:41,0,0,40,0,0,41
184,2025/12/15,18:04:41,0,0,40,0,0,41
185,2025/12/15,18:04:41,0,0,40,0,0,41
186,2025/12/15,18:04:41,0,0,40,0,0,41
187,2025/12/15,18:04:42,0,0,40,0,0,41
188,2025/12/15,18:04:42,0,0,40,0,0,41
189,2025/12/15,18:04:42,0,0,40,0,0,41
190,2025/12/15,18:04:42,0,0,40,0,0,41
191,2025/12/15,18:04:42,0,0,40,0,0,41
192,2025/12/15,18:04:43,0,0,40,0,0,41
193,2025/12/15,18:04:43,0,0,40,0,0,41
194,2025/12/15,18:04:43,0,0,40,0,0,41
195,2025/12/15,18:04:43,0,0,40,0,0,41
196,2025/12/15,18:04:43,0,0,40,0,0,41
197,2025/12/15,18:04:44,0,0,40,0,0,41
198,2025/12/15,18:04:44,0,0,40,0,0,41
199,2025/12/15,18:04:44,0,0,40,0,0,41
200,2025/12/15,18:04:44,0,0,40,0,0,41
201,2025/12/15,18:04:44,0,0,40,0,0,41
202,2025/12/15,18:04:45,0,0,40,0,0,41
203,2025/12/15,18:04:45,0,0,40,0,0,41
204,2025/12/15,18:04:45,0,0,40,0,0,41
205,2025/12/15,18:04:45,0,0,40,0,0,41
206,2025/12/15,18:04:45,0,0,40,0,0,41
207,2025/12/15,18:04:46,0,0,40,0,0,41
208,2025/12/15,18:04:46,0,0,40,0,0,41
209,2025/12/15,18:04:46,0,0,40,0,0,41
210,2025/12/15,18:04:46,0,0,40,0,0,41
211,2025/12/15,18:04:46,0,0,40,0,0,41
212,2025/12/15,18:04:47,0,0,40,0,0,41
213,2025/12/15,18:04:47,0,0,40,0,0,41
214,2025/12/15,18:04:47,0,0,40,0,0,41
215,2025/12/15,18:04:47,0,0,40,0,0,41
216,2025/12/15,18:04:47,0,0,40,0,0,41
217,2025/12/15,18:04:48,0,0,40,0,0,41
218,2025/12/15,18:04:48,0,0,40,0,0,41
219,2025/12/15,18:04:48,0,0,40,0,0,41
220,2025/12/15,18:04:48,0,0,40,0,0,41
221,2025/12/15,18:04:48,0,0,40,0,0,41
222,2025/12/15,18:04:49,0,0,40,0,0,41
223,2025/12/15,18:04:49,0,0,40,0,0,41
224,2025/12/15,18:04:49,0,0,40,0,0,41
225,2025/12/15,18:04:49,0,0,40,0,0,41
226,2025/12/15,18:04:49,0,0,40,0,0,41
227,2025/12/15,18:04:50,0,0,40,0,0,41
228,2025/12/15,18:04:50,0,0,40,0,0,41
229,2025/12/15,18:04:50,0,0,40,0,0,41
230,2025/12/15,18:04:50,0,0,40,0,0,41
231,2025/12/15,18:04:50,0,0,40,0,0,41
232,2025/12/15,18:04:51,0,0,40,0,0,41
233,2025/12/15,18:04:51,0,0,40,0,0,41
234,2025/12/15,18:04:51,0,0,40,0,0,41
235,2025/12/15,18:04:51,0,0,40,0,0,41
236,2025/12/15,18:04:51,0,0,40,0,0,41
237,2025/12/15,18:04:52,0,0,40,0,0,41
238,2025/12/15,18:04:52,0,0,40,0,0,41
239,2025/12/15,18:04:52,0,0,40,0,0,41
240,2025/12/15,18:04:52,0,0,40,0,0,41
241,2025/12/15,18:04:52,0,0,40,0,0,41
242,2025/12/15,18:04:53,0,0,40,0,0,41
243,2025/12/15,18:04:53,0,0,40,0,0,41
244,2025/12/15,18:04:53,0,0,40,0,0,41
245,2025/12/15,18:04:53,0,0,40,0,0,41
246,2025/12/15,18:04:53,0,0,40,0,0,41
247,2025/12/15,18:04:54,0,0,40,0,0,41
248,2025/12/15,18:04:54,0,0,40,0,0,41
249,2025/12/15,18:04:54,0,0,40,0,0,41
250,2025/12/15,18:04:54,0,0,40,0,0,41
251,2025/12/15,18:04:54,0,0,40,0,0,41
252,2025/12/15,18:04:55,0,0,40,0,0,41
253,2025/12/15,18:04:55,0,0,40,0,0,41
254,2025/12/15,18:04:55,0,0,40,0,0,41
255,2025/12/15,18:04:55,0,0,40,0,0,41
256,2025/12/15,18:04:55,0,0,40,0,0,41
257,2025/12/15,18:04:56,0,0,40,0,0,41
258,2025/12/15,18:04:56,0,0,40,0,0,41
259,2025/12/15,18:04:56,0,0,40,0,0,41
260,2025/12/15,18:04:56,0,0,40,0,0,41
261,2025/12/15,18:04:56,0,0,40,0,0,41
262,2025/12/15,18:04:57,0,0,40,0,0,41
263,2025/12/15,18:04:57,0,0,40,0,0,41
264,2025/12/15,18:04:57,0,0,40,0,0,41
265,2025/12/15,18:04:57,0,0,40,0,0,41
266,2025/12/15,18:04:57,0,0,40,0,0,41
267,2025/12/15,18:04:58,0,0,40,0,0,41
268,2025/12/15,18:04:58,0,0,40,0,0,41
269,2025/12/15,18:04:58,0,0,40,0,0,41
270,2025/12/15,18:04:58,0,0,40,0,0,41
271,2025/12/15,18:04:58,0,0,40,0,0,41
272,2025/12/15,18:04:59,0,0,40,0,0,41
273,2025/12/15,18:04:59,0,0,40,0,0,41
274,2025/12/15,18:04:59,0,0,40,0,0,41
275,2025/12/15,18:04:59,0,0,40,0,0,41
276,2025/12/15,18:04:59,0,0,40,0,0,41
277,2025/12/15,18:05:00,0,0,40,0,0,41
278,2025/12/15,18:05:00,0,0,40,0,0,41
279,2025/12/15,18:05:00,0,0,40,0,0,41
280,2025/12/15,18:05:00,0,0,40,0,0,41
281,2025/12/15,18:05:00,0,0,40,0,0,41
282,2025/12/15,18:05:01,0,0,40,0,0,41
283,2025/12/15,18:05:01,0,0,40,0,0,41
284,2025/12/15,18:05:01,0,0,40,0,0,41
285,2025/12/15,18:05:01,0,0,40,0,0,41
286,2025/12/15,18:05:01,0,0,40,0,0,41
287,2025/12/15,18:05:02,0,0,40,0,0,41
288,2025/12/15,18:05:02,0,0,40,0,0,41
289,2025/12/15,18:05:02,0,0,40,0,0,41
290,2025/12/15,18:05:02,0,0,40,0,0,41
291,2025/12/15,18:05:02,0,0,40,0,0,41
292,2025/12/15,18:05:03,0,0,40,0,0,41
293,2025/12/15,18:05:03,0,0,40,0,0,41
294,2025/12/15,18:05:03,0,0,40,0,0,41
295,2025/12/15,18:05:03,0,0,40,0,0,41
296,2025/12/15,18:05:03,0,0,40,0,0,41
297,2025/12/15,18:05:04,0,0,40,0,0,41
298,2025/12/15,18:05:04,0,0,40,0,0,41
299,2025/12/15,18:05:04,0,0,40,0,0,41
300,2025/12/15,18:05:04,0,0,40,0,0,41
301,2025/12/15,18:05:04,0,0,40,0,0,41
302,2025/12/15,18:05:05,0,0,40,0,0,41
303,2025/12/15,18:05:05,0,0,40,0,0,41
304,2025/12/15,18:05:05,0,0,40,0,0,41
305,2025/12/15,18:05:05,0,0,40,0,0,41
306,2025/12/15,18:05:05,0,0,40,0,0,41
307,2025/12/15,18:05:06,0,0,40,0,0,41
308,2025/12/15,18:05:06,0,0,40,0,0,41
309,2025/12/15,18:05:06,0,0,40,0,0,41
310,2025/12/15,18:05:06,0,0,40,0,0,41
311,2025/12/15,18:05:06,0,0,40,0,0,41
312,2025/12/15,18:05:07,0,0,40,0,0,41
313,2025/12/15,18:05:07,0,0,40,0,0,41
314,2025/12/15,18:05:07,0,0,40,0,0,41
315,2025/12/15,18:05:07,0,0,40,0,0,41
316,2025/12/15,18:05:07,0,0,40,0,0,41
317,2025/12/15,18:05:08,0,0,40,0,0,41
318,2025/12/15,18:05:08,0,0,40,0,0,41
319,2025/12/15,18:05:08,0,0,40,0,0,41
320,2025/12/15,18:05:08,0,0,40,0,0,41
321,2025/12/15,18:05:08,0,0,40,0,0,41
322,2025/12/15,18:05:09,0,0,40,0,0,41
323,2025/12/15,18:05:09,0,0,40,0,0,41
324,2025/12/15,18:05:09,0,0,40,0,0,41
325,2025/12/15,18:05:09,0,0,40,0,0,41
326,2025/12/15,18:05:09,0,0,40,0,0,41
327,2025/12/15,18:05:10,0,0,40,0,0,41
328,2025/12/15,18:05:10,0,0,40,0,0,41
329,2025/12/15,18:05:10,0,0,40,0,0,41
330,2025/12/15,18:05:10,0,0,40,0,0,41
331,2025/12/15,18:05:10,0,0,40,0,0,41
332,2025/12/15,18:05:11,0,0,40,0,0,41
333,2025/12/15,18:05:11,0,0,40,0,0,41
334,2025/12/15,18:05:11,0,0,40,0,0,41
335,2025/12/15,18:05:11,0,0,40,0,0,41
336,2025/12/15,18:05:11,0,0,40,0,0,41
337,2025/12/15,18:05:12,0,0,40,0,0,41
338,2025/12/15,18:05:12,0,0,40,0,0,41
339,2025/12/15,18:05:12,0,0,40,0,0,41
340,2025/12/15,18:05:12,0,0,40,0,0,41
341,2025/12/15,18:05:12,0,0,40,0,0,41
342,2025/12/15,18:05:13,0,0,40,0,0,41
343,2025/12/15,18:05:13,0,0,40,0,0,41
344,2025/12/15,18:05:13,0,0,40,0,0,41
345,2025/12/15,18:05:13,0,0,40,0,0,41
346,2025/12/15,18:05:13,0,0,40,0,0,41
347,2025/12/15,18:05:14,0,0,40,0,0,41
348,2025/12/15,18:05:14,0,0,40,0,0,41
349,2025/12/15,18:05:14,0,0,40,0,0,41
350,2025/12/15,18:05:14,0,0,40,0,0,41
351,2025/12/15,18:05:14,0,0,40,0,0,41
352,2025/12/15,18:05:15,0,0,40,0,0,41
353,2025/12/15,18:05:15,0,0,40,0,0,41
354,2025/12/15,18:05:15,0,0,40,0,0,41
355,2025/12/15,18:05:15,0,0,40,0,0,41
356,2025/12/15,18:05:15,0,0,40,0,0,41
357,2025/12/15,18:05:16,0,0,40,0,0,41
358,2025/12/15,18:05:16,0,0,40,0,0,41
359,2025/12/15,18:05:16,0,0,40,0,0,41
360,2025/12/15,18:05:16,0,0,40,0,0,41
361,2025/12/15,18:05:16,0,0,40,0,0,41
362,2025/12/15,18:05:17,0,0,40,0,0,41
363,2025/12/15,18:05:17,0,0,40,0,0,41
364,2025/12/15,18:05:17,0,0,40,0,0,41
365,2025/12/15,18:05:17,0,0,40,0,0,41
366,2025/12/15,18:05:17,0,0,40,0,0,41
367,2025/12/15,18:05:18,0,0,40,0,0,41
368,2025/12/15,18:05:18,0,0,40,0,0,41
369,2025/12/15,18:05:18,0,0,40,0,0,41
370,2025/12/15,18:05:18,0,0,40,0,0,41
371,2025/12/15,18:05:18,0,0,40,0,0,41
372,2025/12/15,18:05:19,0,0,40,0,0,41
373,2025/12/15,18:05:19,0,0,40,0,0,41
374,2025/12/15,18:05:19,0,0,40,0,0,41
375,2025/12/15,18:05:19,0,0,40,0,0,41
376,2025/12/15,18:05:19,0,0,40,0,0,41
377,2025/12/15,18:05:20,0,0,40,0,0,41
378,2025/12/15,18:05:20,0,0,40,0,0,41
379,2025/12/15,18:05:20,0,0,40,0,0,41
380,2025/12/15,18:05:20,0,0,40,0,0,41
381,2025/12/15,18:05:20,0,0,40,0,0,41
382,2025/12/15,18:05:21,0,0,40,0,0,41
383,2025/12/15,18:05:21,0,0,40,0,0,41
384,2025/12/15,18:05:21,0,0,40,0,0,41
385,2025/12/15,18:05:21,0,0,40,0,0,41
386,2025/12/15,18:05:21,0,0,40,0,0,41
387,2025/12/15,18:05:22,0,0,40,0,0,41
388,2025/12/15,18:05:22,0,0,40,0,0,41
389,2025/12/15,18:05:22,0,0,40,0,0,41
390,2025/12/15,18:05:22,0,0,40,0,0,41
391,2025/12/15,18:05:22,0,0,40,0,0,41
392,2025/12/15,18:05:23,0,0,40,0,0,41
393,2025/12/15,18:05:23,0,0,40,0,0,41
394,2025/12/15,18:05:23,0,0,40,0,0,41
395,2025/12/15,18:05:23,0,0,40,0,0,41
396,2025/12/15,18:05:23,0,0,40,0,0,41
397,2025/12/15,18:05:24,0,0,40,0,0,41
398,2025/12/15,18:05:24,0,0,40,0,0,41
399,2025/12/15,18:05:24,0,0,40,0,0,41
400,2025/12/15,18:05:24,0,0,40,0,0,41
401,2025/12/15,18:05:24,0,0,40,0,0,41
402,2025/12/15,18:05:25,0,0,40,0,0,41
403,2025/12/15,18:05:25,0,0,40,0,0,41
404,2025/12/15,18:05:25,0,0,40,0,0,41
405,2025/12/15,18:05:25,0,0,40,0,0,41
406,2025/12/15,18:05:25,0,0,40,0,0,41
407,2025/12/15,18:05:26,0,0,40,0,0,41
408,2025/12/15,18:05:26,0,0,40,0,0,41
409,2025/12/15,18:05:26,0,0,40,0,0,41
410,2025/12/15,18:05:26,0,0,40,0,0,41
411,2025/12/15,18:05:26,0,0,40,0,0,41
412,2025/12/15,18:05:27,0,0,40,0,0,41
413,2025/12/15,18:05:27,0,0,40,0,0,41
414,2025/12/15,18:05:27,0,0,40,0,0,41
415,2025/12/15,18:05:27,0,0,40,0,0,41
416,2025/12/15,18:05:27,0,0,40,0,0,41
417,2025/12/15,18:05:28,0,0,40,0,0,41
418,2025/12/15,18:05:28,0,0,40,0,0,41
419,2025/12/15,18:05:28,0,0,40,0,0,41
420,2025/12/15,18:05:28,0,0,40,0,0,41
421,2025/12/15,18:05:28,0,0,40,0,0,41
422,2025/12/15,18:05:29,0,0,40,0,0,41
423,2025/12/15,18:05:29,0,0,40,0,0,41
424,2025/12/15,18:05:29,0,0,40,0,0,41
425,2025/12/15,18:05:29,0,0,40,0,0,41
426,2025/12/15,18:05:29,0,0,40,0,0,41
427,2025/12/15,18:05:30,0,0,40,0,0,41
428,2025/12/15,18:05:30,0,0,40,0,0,41
429,2025/12/15,18:05:30,0,0,40,0,0,41
430,2025/12/15,18:05:30,0,0,40,0,0,41
431,2025/12/15,18:05:30,0,0,40,0,0,41
432,2025/12/15,18:05:31,0,0,40,0,0,41
433,2025/12/15,18:05:31,0,0,40,0,0,41
434,2025/12/15,18:05:31,0,0,40,0,0,41
435,2025/12/15,18:05:31,0,0,40,0,0,41
436,2025/12/15,18:05:31,0,0,40,0,0,41
437,2025/12/15,18:05:32,0,0,40,0,0,41
438,2025/12/15,18:05:32,0,0,40,0,0,41
439,2025/12/15,18:05:32,0,0,40,0,0,41
440,2025/12/15,18:05:32,0,0,40,0,0,41
441,2025/12/15,18:05:32,0,0,40,0,0,41
442,2025/12/15,18:05:33,0,0,40,0,0,41
443,2025/12/15,18:05:33,0,0,40,0,0,41
444,2025/12/15,18:05:33,0,0,40,0,0,41
445,2025/12/15,18:05:33,0,0,40,0,0,41
446,2025/12/15,18:05:33,0,0,40,0,0,41
447,2025/12/15,18:05:34,0,0,40,0,0,41
448,2025/12/15,18:05:34,0,0,40,0,0,41
449,2025/12/15,18:05:34,0,0,40,0,0,41
450,2025/12/15,18:05:34,0,0,40,0,0,41
451,2025/12/15,18:05:34,0,0,40,0,0,41
452,2025/12/15,18:05:35,0,0,40,0,0,41
453,2025/12/15,18:05:35,0,0,40,0,0,41
454,2025/12/15,18:05:35,0,0,40,0,0,41
455,2025/12/15,18:05:35,0,0,40,0,0,41
456,2025/12/15,18:05:35,0,0,40,0,0,41
457,2025/12/15,18:05:36,0,0,40,0,0,41
458,2025/12/15,18:05:36,0,0,40,0,0,41
459,2025/12/15,18:05:36,0,0,40,0,0,41
460,2025/12/15,18:05:36,0,0,40,0,0,41
461,2025/12/15,18:05:36,0,0,40,0,0,41
462,2025/12/15,18:05:37,0,0,40,0,0,41
463,2025/12/15,18:05:37,0,0,40,0,0,41
464,2025/12/15,18:05:37,0,0,40,0,0,41
465,2025/12/15,18:05:37,0,0,40,0,0,41
466,2025/12/15,18:05:37,0,0,40,0,0,41
467,2025/12/15,18:05:38,0,0,40,0,0,41
468,2025/12/15,18:05:38,0,0,40,0,0,41
469,2025/12/15,18:05:38,0,0,40,0,0,41
470,2025/12/15,18:05:38,0,0,40,0,0,41
471,2025/12/15,18:05:38,0,0,40,0,0,41
472,2025/12/15,18:05:39,0,0,40,0,0,41
473,2025/12/15,18:05:39,0,0,40,0,0,41
474,2025/12/15,18:05:39,0,0,40,0,0,41
475,2025/12/15,18:05:39,0,0,40,0,0,41
476,2025/12/15,18:05:39,0,0,40,0,0,41
477,2025/12/15,18:05:40,0,0,40,0,0,41
478,2025/12/15,18:05:40,0,0,40,0,0,41
479,2025/12/15,18:05:40,0,0,40,0,0,41
480,2025/12/15,18:05:40,0,0,40,0,0,41
481,2025/12/15,18:05:40,0,0,40,0,0,41
482,2025/12/15,18:05:41,0,0,40,0,0,41
483,2025/12/15,18:05:41,0,0,40,0,0,41
484,2025/12/15,18:05:41,0,0,40,0,0,41
485,2025/12/15,18:05:41,0,0,40,0,0,41
486,2025/12/15,18:05:41,0,0,40,0,0,41
487,2025/12/15,18:05:42,0,0,40,0,0,41
488,2025/12/15,18:05:42,0,0,40,0,0,41
489,2025/12/15,18:05:42,0,0,40,0,0,41
490,2025/12/15,18:05:42,0,0,40,0,0,41
491,2025/12/15,18:05:42,0,0,40,0,0,41
492,2025/12/15,18:05:43,0,0,40,0,0,41
493,2025/12/15,18:05:43,0,0,40,0,0,41
494,2025/12/15,18:05:43,0,0,40,0,0,41
495,2025/12/15,18:05:43,0,0,40,0,0,41
496,2025/12/15,18:05:43,0,0,40,0,0,41
497,2025/12/15,18:05:44,0,0,40,0,0,41
498,2025/12/15,18:05:44,0,0,40,0,0,41
499,2025/12/15,18:05:44,0,0,40,0,0,41
500,2025/12/15,18:05:44,0,0,40,0,0,41
501,2025/12/15,18:05:44,0,0,40,0,0,41
502,2025/12/15,18:05:45,0,0,40,0,0,41
503,2025/12/15,18:05:45,0,0,40,0,0,41
504,2025/12/15,18:05:45,0,0,40,0,0,41
